Kids_First_Biospecimen_ID	pathway	ssgsea_score	description	Type	cancer_group	gene_parsed_by	group
BS_1BWP5MCT	hsa02010	-0.15767594805598828	ABC transporters	Signaling	Medullo	FOLH1	lower
BS_H4B5Y6S0	hsa03420	-0.1573403442426803	Nucleotide excision repair	Signaling	Medullo	FOLH1	upper
BS_VA5T4KAA	hsa00730	-0.15692217280735363	Thiamine metabolism	Metabolism	Medullo	FOLH1	lower
BS_3V3KE3VT	hsa03420	-0.1566463982611747	Nucleotide excision repair	Signaling	Medullo	FOLH1	upper
BS_HTEPAKCM	hsa03420	-0.15649382667357545	Nucleotide excision repair	Signaling	Medullo	FOLH1	lower
BS_A87NPZAP	hsa03420	-0.15236171277218044	Nucleotide excision repair	Signaling	Medullo	FOLH1	lower
BS_EFE4YEK3	hsa03420	-0.151683468596426	Nucleotide excision repair	Signaling	Medullo	FOLH1	lower
BS_4W68NV3M	hsa03420	-0.15155823968392895	Nucleotide excision repair	Signaling	Medullo	FOLH1	lower
BS_TE0GVDNG	hsa03420	-0.1488899143554412	Nucleotide excision repair	Signaling	Medullo	FOLH1	lower
BS_KN92S7YQ	hsa03420	-0.14772073164062793	Nucleotide excision repair	Signaling	Medullo	FOLH1	lower
BS_3NWQXPQV	hsa00730	-0.14739699870972092	Thiamine metabolism	Metabolism	Medullo	FOLH1	lower
BS_HB03GSHF	hsa03420	-0.14662130094143289	Nucleotide excision repair	Signaling	Medullo	FOLH1	lower
BS_AM70R8RG	hsa03420	-0.1464981685620784	Nucleotide excision repair	Signaling	Medullo	FOLH1	upper
BS_2SFTWNVE	hsa00730	-0.14610587468478406	Thiamine metabolism	Metabolism	Medullo	FOLH1	upper
BS_4CP4T22V	hsa03420	-0.14429289911824833	Nucleotide excision repair	Signaling	Medullo	FOLH1	upper
BS_KVNGNETA	hsa00730	-0.1442877770471898	Thiamine metabolism	Metabolism	Medullo	FOLH1	upper
BS_V9HVBBDW	hsa03420	-0.14425289644831546	Nucleotide excision repair	Signaling	Medullo	FOLH1	upper
BS_WH5HDE0A	hsa03420	-0.14408411269084023	Nucleotide excision repair	Signaling	Medullo	FOLH1	upper
BS_J8G4SH4Z	hsa03420	-0.14384048245192413	Nucleotide excision repair	Signaling	Medullo	FOLH1	lower
BS_1BWP5MCT	hsa01210	-0.14346701327282366	2-Oxocarboxylic acid metabolism	Metabolism	Medullo	FOLH1	lower
BS_TW8DQH8J	hsa00592	-0.14284664082680015	alpha-Linolenic acid metabolism	Metabolism	Medullo	FOLH1	lower
BS_E3BAT4C1	hsa03420	-0.14260263001728227	Nucleotide excision repair	Signaling	Medullo	FOLH1	lower
BS_NZ71XCG3	hsa00730	-0.14226962951450509	Thiamine metabolism	Metabolism	Medullo	FOLH1	upper
BS_KN92S7YQ	hsa00730	-0.1420911503001025	Thiamine metabolism	Metabolism	Medullo	FOLH1	lower
BS_4D9DD103	hsa02010	-0.1417840680650867	ABC transporters	Signaling	Medullo	FOLH1	lower
BS_JTMXAMB7	hsa03420	-0.14172513473259687	Nucleotide excision repair	Signaling	Medullo	FOLH1	lower
BS_TZVFR600	hsa03420	-0.1388747058168241	Nucleotide excision repair	Signaling	Medullo	FOLH1	upper
BS_R6WNEEE4	hsa00830	-0.1384137531422371	Retinol metabolism	Metabolism	Medullo	FOLH1	lower
BS_V9HVBBDW	hsa00730	-0.13757520536986098	Thiamine metabolism	Metabolism	Medullo	FOLH1	upper
BS_HZRM07TW	hsa03420	-0.13743742071839204	Nucleotide excision repair	Signaling	Medullo	FOLH1	upper
BS_8T7DZV2F	hsa00592	-0.13565043449303008	alpha-Linolenic acid metabolism	Metabolism	Medullo	FOLH1	upper
BS_4D9DD103	hsa03420	-0.13476241659524893	Nucleotide excision repair	Signaling	Medullo	FOLH1	lower
BS_1BWP5MCT	hsa03420	-0.13222383933647439	Nucleotide excision repair	Signaling	Medullo	FOLH1	lower
BS_HTEPAKCM	hsa00730	-0.1306459273114904	Thiamine metabolism	Metabolism	Medullo	FOLH1	lower
BS_HE57E1RP	hsa00592	-0.1299451057803214	alpha-Linolenic acid metabolism	Metabolism	Medullo	FOLH1	upper
BS_JZRM1S3T	hsa03420	-0.12790120607646396	Nucleotide excision repair	Signaling	Medullo	FOLH1	upper
BS_NZ71XCG3	hsa03420	-0.1277511602724019	Nucleotide excision repair	Signaling	Medullo	FOLH1	upper
BS_D144EJRQ	hsa03450	-0.12667978051093	Non-homologous end-joining	Signaling	Medullo	FOLH1	upper
BS_K74PZET7	hsa03420	-0.126479990628975	Nucleotide excision repair	Signaling	Medullo	FOLH1	lower
BS_HTEPAKCM	hsa03430	-0.1262097809389255	Mismatch repair	Signaling	Medullo	FOLH1	lower
BS_KN92S7YQ	hsa03430	-0.12479503736985434	Mismatch repair	Signaling	Medullo	FOLH1	lower
BS_W311713R	hsa03420	-0.12468551357185377	Nucleotide excision repair	Signaling	Medullo	FOLH1	upper
BS_JFB984RG	hsa03420	-0.12456529306348588	Nucleotide excision repair	Signaling	Medullo	FOLH1	upper
BS_YEB88D32	hsa00730	-0.12434272589770645	Thiamine metabolism	Metabolism	Medullo	FOLH1	lower
BS_N4B1SZZH	hsa02010	-0.12418588046690826	ABC transporters	Signaling	Medullo	FOLH1	upper
BS_J8G4SH4Z	hsa00730	-0.12377378286746978	Thiamine metabolism	Metabolism	Medullo	FOLH1	lower
BS_AHEFXG7W	hsa03420	-0.12360898917930625	Nucleotide excision repair	Signaling	Medullo	FOLH1	upper
BS_YEB88D32	hsa01040	-0.12289682571639292	Biosynthesis of unsaturated fatty acids	Metabolism	Medullo	FOLH1	lower
BS_H4B5Y6S0	hsa00730	-0.1226673450096172	Thiamine metabolism	Metabolism	Medullo	FOLH1	upper
BS_7FWZ518S	hsa00730	-0.1189062702888564	Thiamine metabolism	Metabolism	Medullo	FOLH1	upper
BS_VJVDJABP	hsa00730	-0.11848167325311278	Thiamine metabolism	Metabolism	Medullo	FOLH1	lower
BS_TYAYZ9ZW	hsa03420	-0.11840748626412176	Nucleotide excision repair	Signaling	Medullo	FOLH1	lower
BS_5PJCHF6V	hsa00730	-0.1182646444744728	Thiamine metabolism	Metabolism	Medullo	FOLH1	lower
BS_BA6AZWB3	hsa00830	-0.11814589007811684	Retinol metabolism	Metabolism	Medullo	FOLH1	upper
BS_J1AB8PMA	hsa00592	-0.11753822218528216	alpha-Linolenic acid metabolism	Metabolism	Medullo	FOLH1	upper
BS_CHDGRYHJ	hsa00730	-0.1167406390094652	Thiamine metabolism	Metabolism	Medullo	FOLH1	lower
BS_EFE4YEK3	hsa03430	-0.11650623451938073	Mismatch repair	Signaling	Medullo	FOLH1	lower
BS_HKZENFDA	hsa00730	-0.11518551787683756	Thiamine metabolism	Metabolism	Medullo	FOLH1	lower
BS_R6WNEEE4	hsa00061	-0.11408196189605783	Fatty acid biosynthesis	Metabolism	Medullo	FOLH1	lower
BS_QPPPGYP4	hsa00510	-0.11372175122918193	N-Glycan biosynthesis	Metabolism	Medullo	FOLH1	lower
BS_G00FHF3Q	hsa03420	-0.11245268369120191	Nucleotide excision repair	Signaling	Medullo	FOLH1	upper
BS_VMEX27TN	hsa03430	-0.11222294925930595	Mismatch repair	Signaling	Medullo	FOLH1	upper
BS_9NZ2D6AD	hsa02010	-0.11211119756024301	ABC transporters	Signaling	Medullo	FOLH1	upper
BS_2SFTWNVE	hsa03430	-0.11201676397014329	Mismatch repair	Signaling	Medullo	FOLH1	upper
BS_QPPPGYP4	hsa03430	-0.11127004372213728	Mismatch repair	Signaling	Medullo	FOLH1	lower
BS_QPPPGYP4	hsa00061	-0.11089985941835712	Fatty acid biosynthesis	Metabolism	Medullo	FOLH1	lower
BS_K81DR8XG	hsa03420	-0.10962233762901734	Nucleotide excision repair	Signaling	Medullo	FOLH1	upper
BS_AM70R8RG	hsa00730	-0.10900677202476135	Thiamine metabolism	Metabolism	Medullo	FOLH1	upper
BS_4CP4T22V	hsa00730	-0.10830063239507226	Thiamine metabolism	Metabolism	Medullo	FOLH1	upper
BS_KVNGNETA	hsa02010	-0.10801956366908066	ABC transporters	Signaling	Medullo	FOLH1	upper
BS_2SFTWNVE	hsa03420	-0.10626424820396417	Nucleotide excision repair	Signaling	Medullo	FOLH1	upper
BS_K74PZET7	hsa01040	-0.10567174757080006	Biosynthesis of unsaturated fatty acids	Metabolism	Medullo	FOLH1	lower
BS_VJVDJABP	hsa00830	-0.10534970275320689	Retinol metabolism	Metabolism	Medullo	FOLH1	lower
BS_A14Z8BBK	hsa03430	-0.10460505013916185	Mismatch repair	Signaling	Medullo	FOLH1	upper
BS_ERWT0ZWE	hsa00730	-0.10453363491981095	Thiamine metabolism	Metabolism	Medullo	FOLH1	lower
BS_5PJCHF6V	hsa03420	-0.10428974563901124	Nucleotide excision repair	Signaling	Medullo	FOLH1	lower
BS_YEB88D32	hsa03420	-0.10418010539455679	Nucleotide excision repair	Signaling	Medullo	FOLH1	lower
BS_A87NPZAP	hsa00730	-0.1038543871980553	Thiamine metabolism	Metabolism	Medullo	FOLH1	lower
BS_TA9WP4TH	hsa03420	-0.1034422994200611	Nucleotide excision repair	Signaling	Medullo	FOLH1	upper
BS_NZ71XCG3	hsa03430	-0.1032544656473203	Mismatch repair	Signaling	Medullo	FOLH1	upper
BS_YEB88D32	hsa02010	-0.10274928717880125	ABC transporters	Signaling	Medullo	FOLH1	lower
BS_S1M423AB	hsa03420	-0.10252606830016171	Nucleotide excision repair	Signaling	Medullo	FOLH1	upper
BS_9NZ2D6AD	hsa03420	-0.10219782079667056	Nucleotide excision repair	Signaling	Medullo	FOLH1	upper
BS_8T7DZV2F	hsa00061	-0.10202743511489183	Fatty acid biosynthesis	Metabolism	Medullo	FOLH1	upper
BS_1BWP5MCT	hsa00730	-0.10147361248128836	Thiamine metabolism	Metabolism	Medullo	FOLH1	lower
BS_K74PZET7	hsa03430	-0.10061657608224557	Mismatch repair	Signaling	Medullo	FOLH1	lower
BS_J8G4SH4Z	hsa01040	-0.10054367374436718	Biosynthesis of unsaturated fatty acids	Metabolism	Medullo	FOLH1	lower
BS_D144EJRQ	hsa00730	-0.09963616716082645	Thiamine metabolism	Metabolism	Medullo	FOLH1	upper
BS_3NWQXPQV	hsa04721	-0.09963186293404812	Synaptic vesicle cycle	Signaling	Medullo	FOLH1	lower
BS_BA6AZWB3	hsa03420	-0.09919438764199325	Nucleotide excision repair	Signaling	Medullo	FOLH1	upper
BS_A87NPZAP	hsa03430	-0.0987615422629691	Mismatch repair	Signaling	Medullo	FOLH1	lower
BS_7FWZ518S	hsa03430	-0.09633100549469532	Mismatch repair	Signaling	Medullo	FOLH1	upper
BS_4D9DD103	hsa03022	-0.09556118905141221	Basal transcription factors	Signaling	Medullo	FOLH1	lower
BS_V72H4RQS	hsa03420	-0.09505083156389332	Nucleotide excision repair	Signaling	Medullo	FOLH1	upper
BS_V9HVBBDW	hsa04721	-0.0949865260068428	Synaptic vesicle cycle	Signaling	Medullo	FOLH1	upper
BS_4CP4T22V	hsa01040	-0.09238249978632838	Biosynthesis of unsaturated fatty acids	Metabolism	Medullo	FOLH1	upper
BS_J8G4SH4Z	hsa03430	-0.09231976694799993	Mismatch repair	Signaling	Medullo	FOLH1	lower
BS_4W68NV3M	hsa03022	-0.09204595308589707	Basal transcription factors	Signaling	Medullo	FOLH1	lower
BS_A87NPZAP	hsa03022	-0.09175100703193433	Basal transcription factors	Signaling	Medullo	FOLH1	lower
BS_4W68NV3M	hsa00510	-0.09169578290254356	N-Glycan biosynthesis	Metabolism	Medullo	FOLH1	lower
BS_1BWP5MCT	hsa00062	-0.09123411158302415	Fatty acid elongation	Metabolism	Medullo	FOLH1	lower
BS_YEB88D32	hsa03022	-0.09111229161816913	Basal transcription factors	Signaling	Medullo	FOLH1	lower
BS_1BWP5MCT	hsa04672	-0.0906691419113017	Intestinal immune network for IgA production	Signaling	Medullo	FOLH1	lower
BS_R6WNEEE4	hsa00592	-0.09065413498065557	alpha-Linolenic acid metabolism	Metabolism	Medullo	FOLH1	lower
BS_TE0GVDNG	hsa00510	-0.09048761052679859	N-Glycan biosynthesis	Metabolism	Medullo	FOLH1	lower
BS_V72H4RQS	hsa00592	-0.09007966883903755	alpha-Linolenic acid metabolism	Metabolism	Medullo	FOLH1	upper
BS_S1M423AB	hsa00730	-0.09006569432620391	Thiamine metabolism	Metabolism	Medullo	FOLH1	upper
BS_7C40TRCY	hsa00830	-0.08975914409435502	Retinol metabolism	Metabolism	Medullo	FOLH1	lower
BS_ZV68CES9	hsa03420	-0.08895340644208584	Nucleotide excision repair	Signaling	Medullo	FOLH1	lower
BS_3MYEMXPQ	hsa03430	-0.08870675081484365	Mismatch repair	Signaling	Medullo	FOLH1	lower
BS_A87NPZAP	hsa04920	-0.08813134620546276	Adipocytokine signaling pathway	Signaling	Medullo	FOLH1	lower
BS_ERWT0ZWE	hsa03420	-0.08763497729653347	Nucleotide excision repair	Signaling	Medullo	FOLH1	lower
BS_K81DR8XG	hsa00730	-0.08718419099507282	Thiamine metabolism	Metabolism	Medullo	FOLH1	upper
BS_HKZENFDA	hsa00510	-0.08707987855442796	N-Glycan biosynthesis	Metabolism	Medullo	FOLH1	lower
BS_3MYEMXPQ	hsa03420	-0.08707833662712998	Nucleotide excision repair	Signaling	Medullo	FOLH1	lower
BS_HE57E1RP	hsa03420	-0.08693337971560561	Nucleotide excision repair	Signaling	Medullo	FOLH1	upper
BS_S1M423AB	hsa03450	-0.08669733956907343	Non-homologous end-joining	Signaling	Medullo	FOLH1	upper
BS_JFB984RG	hsa00510	-0.08663544528838776	N-Glycan biosynthesis	Metabolism	Medullo	FOLH1	upper
BS_CHDGRYHJ	hsa03420	-0.08658651547183903	Nucleotide excision repair	Signaling	Medullo	FOLH1	lower
BS_VA5T4KAA	hsa02010	-0.08655555092391934	ABC transporters	Signaling	Medullo	FOLH1	lower
BS_AM70R8RG	hsa00830	-0.08596449971873284	Retinol metabolism	Metabolism	Medullo	FOLH1	upper
BS_TZVFR600	hsa00730	-0.08553049723374564	Thiamine metabolism	Metabolism	Medullo	FOLH1	upper
BS_7FWZ518S	hsa03420	-0.08529331696244066	Nucleotide excision repair	Signaling	Medullo	FOLH1	upper
BS_JFB984RG	hsa00592	-0.0852612030452058	alpha-Linolenic acid metabolism	Metabolism	Medullo	FOLH1	upper
BS_J1AB8PMA	hsa00830	-0.08518362014862145	Retinol metabolism	Metabolism	Medullo	FOLH1	upper
BS_G00FHF3Q	hsa00730	-0.08451727229173285	Thiamine metabolism	Metabolism	Medullo	FOLH1	upper
BS_3NWQXPQV	hsa03430	-0.08418992633636775	Mismatch repair	Signaling	Medullo	FOLH1	lower
BS_V72H4RQS	hsa03450	-0.0839458863060266	Non-homologous end-joining	Signaling	Medullo	FOLH1	upper
BS_4CP4T22V	hsa00510	-0.08370195013771888	N-Glycan biosynthesis	Metabolism	Medullo	FOLH1	upper
BS_HE57E1RP	hsa00730	-0.08310650110253352	Thiamine metabolism	Metabolism	Medullo	FOLH1	upper
BS_KVNGNETA	hsa03420	-0.08278859545363941	Nucleotide excision repair	Signaling	Medullo	FOLH1	upper
BS_4CP4T22V	hsa03430	-0.08217635131058662	Mismatch repair	Signaling	Medullo	FOLH1	upper
BS_HKZENFDA	hsa03420	-0.08190432642651271	Nucleotide excision repair	Signaling	Medullo	FOLH1	lower
BS_N4B1SZZH	hsa00592	-0.08091631020083681	alpha-Linolenic acid metabolism	Metabolism	Medullo	FOLH1	upper
BS_Z7PKVY9J	hsa03430	-0.08082613223348634	Mismatch repair	Signaling	Medullo	FOLH1	upper
BS_A14Z8BBK	hsa04721	-0.08054964373942057	Synaptic vesicle cycle	Signaling	Medullo	FOLH1	upper
BS_D144EJRQ	hsa03420	-0.08039147629294692	Nucleotide excision repair	Signaling	Medullo	FOLH1	upper
BS_Z7PKVY9J	hsa00730	-0.08038973750250797	Thiamine metabolism	Metabolism	Medullo	FOLH1	upper
BS_HKZENFDA	hsa00900	-0.07992779104078925	Terpenoid backbone biosynthesis	Metabolism	Medullo	FOLH1	lower
BS_CHDGRYHJ	hsa02010	-0.07977336604696485	ABC transporters	Signaling	Medullo	FOLH1	lower
BS_1BWP5MCT	hsa01040	-0.07971670853160862	Biosynthesis of unsaturated fatty acids	Metabolism	Medullo	FOLH1	lower
BS_8GW1TMV2	hsa00830	-0.07963773802479769	Retinol metabolism	Metabolism	Medullo	FOLH1	lower
BS_BA6AZWB3	hsa00730	-0.07912980948843386	Thiamine metabolism	Metabolism	Medullo	FOLH1	upper
BS_W311713R	hsa03450	-0.079095860049544	Non-homologous end-joining	Signaling	Medullo	FOLH1	upper
BS_VJVDJABP	hsa03022	-0.07854080251540073	Basal transcription factors	Signaling	Medullo	FOLH1	lower
BS_VJVDJABP	hsa04740	-0.0782016100139194	Olfactory transduction	Signaling	Medullo	FOLH1	lower
BS_VA5T4KAA	hsa03420	-0.07819311193581598	Nucleotide excision repair	Signaling	Medullo	FOLH1	lower
BS_TW8DQH8J	hsa00830	-0.07769861675258691	Retinol metabolism	Metabolism	Medullo	FOLH1	lower
BS_81SP2HX4	hsa03420	-0.07767489687121672	Nucleotide excision repair	Signaling	Medullo	FOLH1	lower
BS_HKZENFDA	hsa01040	-0.07719923898776555	Biosynthesis of unsaturated fatty acids	Metabolism	Medullo	FOLH1	lower
BS_3V3KE3VT	hsa00592	-0.07713271738791039	alpha-Linolenic acid metabolism	Metabolism	Medullo	FOLH1	upper
BS_5PJCHF6V	hsa03430	-0.07691347779781514	Mismatch repair	Signaling	Medullo	FOLH1	lower
BS_JZRM1S3T	hsa04966	-0.07653435892479761	Collecting duct acid secretion	Signaling	Medullo	FOLH1	upper
BS_VA5T4KAA	hsa01040	-0.07644128810735597	Biosynthesis of unsaturated fatty acids	Metabolism	Medullo	FOLH1	lower
BS_BA6AZWB3	hsa00900	-0.07619682575573251	Terpenoid backbone biosynthesis	Metabolism	Medullo	FOLH1	upper
BS_1BWP5MCT	hsa04721	-0.07556039765370601	Synaptic vesicle cycle	Signaling	Medullo	FOLH1	lower
BS_V9HVBBDW	hsa01040	-0.07550513732008154	Biosynthesis of unsaturated fatty acids	Metabolism	Medullo	FOLH1	upper
BS_QPPPGYP4	hsa00730	-0.07539486107663952	Thiamine metabolism	Metabolism	Medullo	FOLH1	lower
BS_KVNGNETA	hsa00531	-0.07528348679469805	Glycosaminoglycan degradation	Metabolism	Medullo	FOLH1	upper
BS_1BWP5MCT	hsa03450	-0.07476129377468653	Non-homologous end-joining	Signaling	Medullo	FOLH1	lower
