pathway_description	BS_EVCAC3NH	BS_74G5K7JF	BS_C05FKR8X	BS_FTKPQ5FZ	BS_G23JJAZY	BS_CZ3NA7KV	BS_CZ3ER8DY	BS_EK5PCKY0	BS_7G42J2SK	BS_4NWHYH53	BS_W80TJC27	BS_XF0ZX2B3	BS_KBT7MQ6H	BS_MT15SGJN	BS_H4NXBD2D	BS_QXKRN6CR	BS_NGHK9RZP	BS_N5DVEJXT
KEGG_CIRCADIAN_RHYTHM_MAMMAL	0.27573742253346656	0.2515749358773996	0.2882396711502699	0.2347390461564846	0.23803955779668215	0.25480426963095276	0.2802152250049331	0.2661903927616943	0.2507855034070056	0.26105982069530914	0.19451538666912246	0.2908265034091794	0.30967382541708227	0.23496454099205552	0.26099918661805055	0.25422697871802	0.30753119685099173	0.2722580014493423
KEGG_CITRATE_CYCLE_TCA_CYCLE	0.2809552097161139	0.2451968145866615	0.21753964895038494	0.27318998193041816	0.2821033927378133	0.27590504229272034	0.25945213280703433	0.2567000941236443	0.23838671606298667	0.24345341557156105	0.27143293616527253	0.24315238536537678	0.20526106213470202	0.2703130839804231	0.258349520489241	0.2653969686835423	0.2478957344556108	0.22313416768621513
KEGG_COLORECTAL_CANCER	0.3502498519821354	0.33340839120086146	0.3137630616218567	0.30257258334169734	0.3117115374934372	0.30382222425326405	0.30343094070208804	0.2963607937485308	0.31562754427785267	0.31978623752465696	0.3017547469114435	0.3210486959060396	0.33792057194457326	0.30659901294564673	0.3196609881633952	0.2932305962686573	0.3092634830737183	0.31049645439988766
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	-0.054041692508881224	0.025156795727689585	-0.04790729128435683	-0.0618677805861393	-0.11139476162132328	0.019250212325694436	0.028909015261981287	-0.03260673086855597	-0.0739668245573617	-0.025341164192417866	0.03797861973292612	0.09301249905938477	-0.005947190566565027	0.0012540340301717807	-0.07554998453637156	-0.125741375951131	0.03930577769769458	-0.08301793913281022
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	0.16238543518558576	0.15836183571017942	0.14326155629452625	0.15163575196554197	0.17499081309989536	0.15987761307999987	0.15517404721670922	0.14571625708296887	0.1259425089962139	0.13375088858861972	0.15447736150706917	0.15494727287464544	0.1272007724488996	0.14080420003104324	0.15781289356313472	0.14000939046797717	0.1371534974468481	0.12356183271023813
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	-0.14449587291440208	-0.11051012991782229	-0.1381596213861576	-0.13225064294740416	-0.16361516183613958	-0.12185690069073603	-0.12248649945856675	-0.15188480646291555	-0.14354147625859212	-0.09955455896156039	-0.1036253219602605	-0.07542284943559605	-0.1029877723241865	-0.11053947893087107	-0.16237756586323476	-0.15038867297926628	-0.09381515466540773	-0.15326423276544474
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	-0.08360949918562482	-0.06270266538116147	-0.030950077605632356	-0.06498602133735806	-0.04930334165471857	-0.0356747658361645	-0.03482057755263241	-0.03558615589902266	-0.054081731460074285	-0.027601663301130352	-0.007242627539653178	-0.01072202026258042	-0.05246793489672807	-0.030763539214249676	-0.04565469024112856	-0.05737929625950206	-0.012843685618649008	-0.05376048419181472
KEGG_DILATED_CARDIOMYOPATHY	0.10561272059281947	0.0729175996076353	0.08887860921447921	0.08378922829983881	0.06880423722264066	0.08526279096404937	0.07710228653932058	0.07148219573524549	0.05549306833810304	0.06979443495562936	0.059904081675219115	0.09933176419715221	0.08698047623259507	0.05181389749858787	0.0559758492158126	0.047611041929326234	0.07765389348354769	0.08219414276212404
KEGG_DNA_REPLICATION	0.17292948508682274	0.13134952872199068	0.1530234490880841	0.20518683906773635	0.16607898243200606	0.07299123223439591	0.0814534889339542	0.08962558145356743	0.1577104241975559	0.05565967528700664	0.11018153501760196	0.0553075384223563	0.09561734062811317	0.10848767403003601	0.14012187012930602	0.12481608754634572	0.07187366223492124	0.17474384353608094
KEGG_DORSO_VENTRAL_AXIS_FORMATION	0.24790267312954148	0.198545489344616	0.26170967947324775	0.254627531327102	0.23216725592880744	0.2542597067981068	0.25342878725309864	0.25837652223904856	0.21505924902016826	0.23945188999527245	0.23583056652897083	0.2546634284988687	0.25119801838991646	0.2348400662344228	0.2258571688268076	0.20848616638876183	0.2397718324416987	0.23475820235216238
KEGG_DRUG_METABOLISM_CYTOCHROME_P450	-0.2193507924282636	-0.21751608913553336	-0.23890992251990734	-0.18196641223472948	-0.23539512942636048	-0.18399305052479897	-0.2230665734940002	-0.2064665257631936	-0.2368971077785733	-0.1837073726644976	-0.1920353844163411	-0.2143595968003567	-0.2324506264125383	-0.177932946245021	-0.21829086838970305	-0.18488461370609804	-0.20620943386524107	-0.25023855976630627
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	-0.18113204259013235	-0.1628414551650807	-0.1464673394272468	-0.16493987103906316	-0.1720882496820483	-0.1766150443238539	-0.17912472471525873	-0.17483299338127717	-0.17326094421104837	-0.18786571245710174	-0.16297079271529266	-0.16670359932305814	-0.1632249428764974	-0.16941913378915152	-0.17349418458330182	-0.1945878856438606	-0.1339931972715444	-0.14023007277427152
KEGG_ECM_RECEPTOR_INTERACTION	0.21222582744458401	0.17205713691470587	0.2080820469164954	0.20723730844918645	0.17359017053746095	0.17857967702864969	0.20762061522162398	0.17671859247830493	0.18035411329626916	0.17254045979416713	0.17104232604073127	0.22259801370326257	0.2173581606233152	0.18503902799615177	0.15618392390742566	0.1300146702592157	0.2105768753245297	0.21700624648328407
KEGG_ENDOCYTOSIS	0.23923689251194938	0.2468348904326906	0.24582738616997152	0.220801378932903	0.23646751664823137	0.2300155438933967	0.24488969691495385	0.22846519571709645	0.23509400737014272	0.2272493203846088	0.24281278818512286	0.26116845423059926	0.24068874519109176	0.22711963990611744	0.2335659863056313	0.20909155935858362	0.24718508065799055	0.22983129295848242
KEGG_ENDOMETRIAL_CANCER	0.33289742392383903	0.31071784176877926	0.3490060742429247	0.33511834512545857	0.3410445876317833	0.3133206205588313	0.3176899788978216	0.3050864236736958	0.3226617454692176	0.34446407713286264	0.32037187074705764	0.3275246477614603	0.3613186859365564	0.3331635503289296	0.3268797630954502	0.32670535757779606	0.3295575061885862	0.3398919544892608
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	0.21045676431810592	0.21497482247139585	0.228738894665766	0.23400674855776604	0.23571748757988878	0.243975806541551	0.2352148139230354	0.22482961597966875	0.22035924332859552	0.2532234825297603	0.2441202723046213	0.259388746942449	0.24160648980601693	0.25323668391882376	0.23145229293788033	0.2430710947145735	0.2437250310038482	0.21259112213731088
KEGG_ERBB_SIGNALING_PATHWAY	0.24288123214440688	0.24425773396731412	0.25749741266884113	0.25402982541614283	0.26961654974738863	0.24391980700139182	0.24564038541703614	0.2336558384492527	0.24617020261358566	0.26166549778917253	0.24869855771528201	0.2633022247963516	0.2657972536899161	0.25392118652921025	0.24735159332832513	0.25907703127787685	0.25963108359821946	0.24312932188017322
KEGG_ETHER_LIPID_METABOLISM	-0.00760222697663888	0.013341411503190617	-0.014820616092077507	0.024321641631899	0.004723793914376881	0.0015650636830482239	0.016026016478978798	-0.013275884720961525	-0.019045045326064356	0.022185275663736927	0.024502908532517978	0.02907957181988225	-0.02435841737205613	0.044047878626402394	-0.009335975289894518	0.02298575256935378	-0.007836129431532595	-0.013460402958482335
KEGG_FATTY_ACID_METABOLISM	0.1616351092491553	0.14273603824080883	0.14009101884290245	0.17158507403552464	0.16432012846753352	0.16946269745190087	0.1608801658042191	0.1674478061254705	0.14875029663921116	0.18152503057909622	0.18415933229658332	0.16831327553906375	0.14388462631833507	0.17151892126690152	0.14302244726539526	0.19488453177867301	0.17383562363691743	0.14541844931689066
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	0.10954740709089544	0.11080426100035325	0.1175775002563119	0.12304712713404557	0.10852211287461294	0.09641790917694236	0.11538549776622992	0.09240788340410694	0.09668186749758106	0.12751888022480382	0.10656799576620782	0.13742048088940462	0.11952374158210753	0.1180666320786084	0.10413031190331137	0.10336204763989516	0.1219101451507297	0.09837501166398356
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	0.23382537875053186	0.22529177933833813	0.2297791895562076	0.21897414001700066	0.21291661371441953	0.2158062522389025	0.2307163355619472	0.20319185644541868	0.2142612451624692	0.24563128050855676	0.23841355760041968	0.2650093267838247	0.22861413022955052	0.23912469069813436	0.20742588250378483	0.20084367971320788	0.25070084054583347	0.21241126806889485
KEGG_FOCAL_ADHESION	0.25700236586060216	0.2576331288650933	0.26622482491825633	0.2634859402633409	0.2347402957444742	0.24894341625086738	0.2654022181002586	0.2422640818810624	0.24510290901657894	0.25419389364222994	0.2378359753192591	0.2835610994933579	0.2762589347031089	0.24923222965397657	0.23514123450277288	0.2205179043144531	0.2635065983449832	0.2502133142263674
KEGG_FOLATE_BIOSYNTHESIS	-0.10302424085698812	-0.029897063008851733	-0.05850167116117786	-0.025568771441558023	-0.008136706526460152	-0.059348313327097335	-0.06480415134643239	-0.05879444552167374	-0.009278716183819348	-0.05796707710918996	-0.033392096143960416	-0.0581938128294258	0.012971150407800182	-0.06207393653933241	-0.012155644289575163	-0.02007571736047826	-0.030986329682045916	-0.008716078427816056
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	0.13349650936870316	0.16338723608825265	0.2112554154319035	0.17329107681304093	0.20489596399806478	0.19618937790170354	0.22489297654604765	0.16564657908161576	0.16190334499523246	0.1847169995109878	0.21421645632779485	0.19596830343398391	0.21320053847286924	0.18589621680845203	0.22643001921135056	0.19821133622655615	0.2279345064655805	0.202244855487517
KEGG_GALACTOSE_METABOLISM	0.10290198396637674	0.13098505043565883	0.12414142281471498	0.0815025476342026	0.10663213281194699	0.12731644509076126	0.10597344330364401	0.07488674678651888	0.09315652900962376	0.09185411865939046	0.104085038424664	0.12945798559983812	0.10617144601251716	0.10667170949898908	0.11923867169531957	0.07795040648917201	0.13567443166651885	0.0928758272544342
KEGG_GAP_JUNCTION	0.21979846785400395	0.17664961544625576	0.2171448086494163	0.21093970524124336	0.192204728624499	0.19202665505250086	0.20491164591197195	0.17699886620360814	0.20386129187795904	0.17854213274568945	0.19418289775641573	0.20853595946046485	0.1974132334577871	0.19880083163387158	0.1876212195001906	0.20380552080693976	0.1778095109261213	0.1942521943185238
KEGG_GLIOMA	0.29105602258797836	0.2872489444990205	0.2839158160191257	0.2712997760028497	0.28354144596321385	0.26300350078617457	0.2765339231281263	0.24124678049287665	0.2709869343501062	0.25917594789596715	0.27508385558407566	0.28704825930495276	0.27434817299006004	0.2714001363541414	0.2722159531805713	0.2585072927767262	0.2654216166574284	0.25691243921339857
KEGG_GLUTATHIONE_METABOLISM	0.102449215201971	0.11636022724792236	0.10946545614815847	0.10366074060345871	0.09762514353209324	0.11973741658518841	0.09634069727905646	0.08556572210702294	0.06864575844078458	0.09743383768172165	0.11335993818433107	0.1079290962577777	0.08135758785108442	0.09487148691467766	0.11902010821982893	0.11799148335142734	0.1501561737569531	0.09802580185404253
KEGG_GLYCEROLIPID_METABOLISM	0.07554366587662693	0.0710945688887014	0.09299647376677107	0.09111085765444608	0.11014984550611916	0.08825501842329715	0.09510801138672703	0.06224353147580995	0.07603067531520627	0.09525708590355551	0.0799358217410823	0.07823620516951788	0.06033516484633098	0.09104610623001047	0.08387673208133382	0.12054543225678334	0.09378975346467716	0.09642191938961074
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	0.06823184379494647	0.0779456469133154	0.09040592954313423	0.07350580612805598	0.08812048460972872	0.09429218171549734	0.07439273129234761	0.06803106864597169	0.07751092822458407	0.0816502661917312	0.0854034455145728	0.08505665475929607	0.06167715692759092	0.08858479988180813	0.0753960637772123	0.09487889309867238	0.07257569074871208	0.0906083588732331
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	0.07580510229940036	0.031523276140873205	0.05813889367331101	0.0032034566725822507	0.015341681423184574	0.055407877420530396	0.045572754965611376	0.045323656353288416	0.04421119914871027	0.0024835040024662513	0.06090815651350508	0.05441255170643844	-0.02452251716966088	0.02054715749566379	0.011927646397415306	0.03356109211687041	0.007732186604776204	-0.01250787306487084
KEGG_GLYCOLYSIS_GLUCONEOGENESIS	0.141379325909291	0.16991969344191965	0.1456557000119386	0.15147330969654568	0.16824299831122566	0.17710185885429072	0.1782062284341539	0.14363651705338204	0.13195931399737704	0.16291699790144157	0.16929849978858175	0.14841764114991632	0.15611102452420955	0.1550967407159996	0.17585489304878663	0.1584227873570126	0.172597975749632	0.1317411210717219
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	0.20944724731868436	0.24755823069001157	0.27001703847057074	0.17525051753653953	0.16938377012340755	0.1944222730742545	0.1804839468609207	0.16513185578071396	0.2153626141883256	0.18709352420907244	0.17231630894049196	0.20658604087490973	0.1796689783179142	0.1604970153458232	0.19006634564618313	0.16054069169900023	0.20248258587090665	0.22748203064211764
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE	0.15756202360482216	0.2077403087150806	0.15644833582094414	0.1269755216996902	0.11511201801781194	0.146414436610535	0.12172092202263506	0.08934900795642332	0.1573144402873426	0.1034451238900891	0.08780429731206818	0.10040741946231234	0.1024945905848732	0.12981169848756413	0.11214152761981402	0.13096538238151867	0.13814705237666272	0.12896633369850727
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	0.13144991605843975	0.16809100028240298	0.22199356418045155	0.12342871404161992	0.06461824833185448	0.1553874982185873	0.12775069307343181	0.12315983701521095	0.14598412307558462	0.17289512643449778	0.10655281511147612	0.16309620367592692	0.1302020596802919	0.11594179619730276	0.11145686795484808	0.12840161705638337	0.14004284208719112	0.1911997885933133
