pathway	logFC	P.Value	adj.P.Val	direction
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	0.04714828700497462	1.3503486531178599e-5	5.9979306130316486e-5	up
KEGG_STARCH_AND_SUCROSE_METABOLISM	-0.017630651037399345	1.364220403966742e-5	5.9979306130316486e-5	down
KEGG_NON_HOMOLOGOUS_END_JOINING	0.033852962968412906	1.3866183675288221e-5	5.9979306130316486e-5	up
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.02505283457755499	3.616519458870671e-5	1.528801407613511e-4	up
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	0.0251688603918779	3.956878831158481e-5	1.635509916878839e-4	up
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	-0.024827017461874448	4.6151504671870136e-05	1.8661260584712709e-4	down
KEGG_DILATED_CARDIOMYOPATHY	0.023548412149072235	4.7172944858179e-5	1.866844200770488e-4	up
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	-0.036819090731875954	4.975118445731455e-5	1.9278583977209388e-4	down
KEGG_HEDGEHOG_SIGNALING_PATHWAY	0.03480112288989879	7.059917840634001e-5	2.6798871803222947e-4	up
KEGG_PYRUVATE_METABOLISM	-0.03978394249406802	7.443214972306823e-5	2.768875969698138e-4	down
KEGG_GLUTATHIONE_METABOLISM	-0.020472864987927723	8.875870018329636e-5	3.237082006684926e-4	down
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	-0.02669461248773524	1.3937952827250064e-4	4.9854985112856e-4	down
KEGG_ONE_CARBON_POOL_BY_FOLATE	-0.025231492427487012	1.4826297682975662e-4	5.203191262327307e-4	down
KEGG_LINOLEIC_ACID_METABOLISM	0.03180387147915009	1.5427137747006458e-4	5.313791890635558e-4	up
KEGG_AUTOIMMUNE_THYROID_DISEASE	0.021578416078928204	1.9969997421777184e-4	6.75349003718283e-4	up
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	-0.03722523657750881	2.0781764671890454e-4	6.902514694592187e-4	down
KEGG_SMALL_CELL_LUNG_CANCER	-0.026366591089162447	2.1341539859567714e-4	6.964081427858938e-4	down
KEGG_PRION_DISEASES	-0.022131658323210946	2.9891553179626373e-4	9.585911881742251e-4	down
KEGG_TASTE_TRANSDUCTION	0.024736979570995115	3.480728061181046e-4	0.0010794871596585792	up
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	0.01695804705201048	3.482216644059933e-4	0.0010794871596585792	up
KEGG_PHENYLALANINE_METABOLISM	0.023494131118736734	5.18069341769731e-4	0.001579686845396229	up
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	0.015105141589373943	5.265968330932374e-4	0.001579790499279712	up
KEGG_TRYPTOPHAN_METABOLISM	-0.022943441023111105	5.51295213937352e-4	0.0016276334887674203	down
KEGG_SULFUR_METABOLISM	-0.022186754162671518	7.502453088410895e-4	0.0021804004288194165	down
KEGG_ALLOGRAFT_REJECTION	0.014180826780635378	8.134352510820466e-4	0.002327676256942472	up
KEGG_BLADDER_CANCER	-0.02059948503393569	9.92270633708838e-4	0.002796399058633998	down
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES	-0.016479993042880624	0.001025153725269739	0.002845949147763753	down
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	0.01329204691481286	0.0013058963544704	0.003572010616639624	up
KEGG_ALZHEIMERS_DISEASE	0.01794712398880466	0.0014890173772611572	0.004013872930008337	up
KEGG_ECM_RECEPTOR_INTERACTION	-0.0261507084241123	0.0018386241814502156	0.004885487110710573	down
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	-0.01780714336167203	0.0024305268421373396	0.006309198727111336	down
KEGG_SELENOAMINO_ACID_METABOLISM	-0.019833346429299178	0.0024422704750108395	0.006309198727111336	down
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	-0.015812425127584843	0.0025304433796494875	0.006447431076915132	down
KEGG_STEROID_BIOSYNTHESIS	0.03797024859787377	0.0030151297334101573	0.007578569329922828	up
KEGG_PROTEASOME	-0.015923460978105545	0.003153431203059409	0.007820509383587335	down
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	0.02568698282428121	0.0036886270394593922	0.009027429333413776	up
