Kids_First_Biospecimen_ID	pathway	gsea_score	description	cancer_group	gene_parsed_by	group
BS_B7GEH89C	path:hsa00310	0.29879862158025866	Lysine degradation - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa00330	-0.25440989978081185	Arginine and proline metabolism - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa00340	-0.5580524279765507	Histidine metabolism - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa00350	-0.39042824627348127	Tyrosine metabolism - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa00360	-0.3988162767178908	Phenylalanine metabolism - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa00380	-0.12727265098425103	Tryptophan metabolism - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa00400	-0.3601762516697319	Phenylalanine, tyrosine and tryptophan biosynthesis - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa00410	0.026073813442208577	beta-Alanine metabolism - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa00430	0.24996922358840729	Taurine and hypotaurine metabolism - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa00440	0.17880829840289253	Phosphonate and phosphinate metabolism - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa00450	0.2289344813176194	Selenocompound metabolism - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa00470	-0.30475712596352394	D-Amino acid metabolism - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa00480	-0.10892914479385629	Glutathione metabolism - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa00500	-0.08494750643613544	Starch and sucrose metabolism - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa00510	0.27235734210849183	N-Glycan biosynthesis - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa00511	0.37658582058627255	Other glycan degradation - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa00512	-0.35987642754237337	Mucin type O-glycan biosynthesis - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa00513	0.359461696904332	Various types of N-glycan biosynthesis - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa00514	0.04095950972789117	Other types of O-glycan biosynthesis - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa00515	0.4466250327767386	Mannose type O-glycan biosynthesis - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa00520	0.23822676055470626	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa00524	-0.5160761227361483	Neomycin, kanamycin and gentamicin biosynthesis - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa00531	0.3390528719444565	Glycosaminoglycan degradation - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa00532	0.2754902650331551	Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa00533	0.3215870770866107	Glycosaminoglycan biosynthesis - keratan sulfate - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa00534	-0.06731975784601493	Glycosaminoglycan biosynthesis - heparan sulfate / heparin - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa00561	0.007259263197772231	Glycerolipid metabolism - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa00562	0.21848182291180163	Inositol phosphate metabolism - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa00563	0.3805322220727213	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa00564	0.17477282076902378	Glycerophospholipid metabolism - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa00565	-0.055058374938294574	Ether lipid metabolism - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa00590	-0.1438219292025157	Arachidonic acid metabolism - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa00591	-0.17359367507903806	Linoleic acid metabolism - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa00592	-0.14007274083122664	alpha-Linolenic acid metabolism - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa00600	0.03466997005118733	Sphingolipid metabolism - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa00601	0.13872030474748145	Glycosphingolipid biosynthesis - lacto and neolacto series - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa00603	0.2449433140406559	Glycosphingolipid biosynthesis - globo and isoglobo series - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa00604	0.03905509884138905	Glycosphingolipid biosynthesis - ganglio series - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa00620	-0.24090264312838724	Pyruvate metabolism - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa00630	-0.2753529954102948	Glyoxylate and dicarboxylate metabolism - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa00640	0.18525942773311255	Propanoate metabolism - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa00650	-0.34922099853476235	Butanoate metabolism - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa00670	0.3573527490205373	One carbon pool by folate - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa00730	-0.4486829720437814	Thiamine metabolism - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa00740	-0.3475616226784321	Riboflavin metabolism - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa00750	-0.3424905472894038	Vitamin B6 metabolism - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa00760	0.12870148437670578	Nicotinate and nicotinamide metabolism - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa00770	0.031390616040271935	Pantothenate and CoA biosynthesis - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa00780	-0.06716180371361902	Biotin metabolism - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa00785	-0.9205097287053724	Lipoic acid metabolism - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa00790	-0.3314271991751066	Folate biosynthesis - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa00830	-0.39077229293385385	Retinol metabolism - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa00860	-0.3918646261346009	Porphyrin and chlorophyll metabolism - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa00900	-0.2484823479850519	Terpenoid backbone biosynthesis - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa00910	-0.46168360292276844	Nitrogen metabolism - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa00920	0.2198116757778999	Sulfur metabolism - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa00970	0.2802329514569031	Aminoacyl-tRNA biosynthesis - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa00980	-0.41567932101997873	Metabolism of xenobiotics by cytochrome P450 - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa00982	-0.31622025467868153	Drug metabolism - cytochrome P450 - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa00983	-0.10484169655485884	Drug metabolism - other enzymes - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa01040	-0.18904491202901752	Biosynthesis of unsaturated fatty acids - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa01100	-0.02788084873535293	Metabolic pathways - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa01200	-0.18759774074514834	Carbon metabolism - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa01210	0.10609227143614944	2-Oxocarboxylic acid metabolism - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa01212	0.002297632014350265	Fatty acid metabolism - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa01230	-0.2144210109379456	Biosynthesis of amino acids - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa01240	-0.041622259296142716	Biosynthesis of cofactors - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa01250	0.30691062951986053	Biosynthesis of nucleotide sugars - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa01521	0.1673022683700544	EGFR tyrosine kinase inhibitor resistance - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa01522	0.3157122708285829	Endocrine resistance - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa01523	0.37856356050851225	Antifolate resistance - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa01524	-0.03969552734201598	Platinum drug resistance - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa02010	0.08515737326261918	ABC transporters - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa03008	0.2173199550433957	Ribosome biogenesis in eukaryotes - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa03010	0.2683788542423312	Ribosome - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa03013	0.2955438047562691	Nucleocytoplasmic transport - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa03015	0.1718565174996883	mRNA surveillance pathway - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa03018	0.2719615752290482	RNA degradation - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa03020	0.40907477012009036	RNA polymerase - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa03022	0.2961618864418088	Basal transcription factors - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa03030	0.4713756841807681	DNA replication - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa03040	0.2985225510824836	Spliceosome - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa03050	0.20067724750961136	Proteasome - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa03060	-0.2506853083450066	Protein export - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa03320	-0.1131914072004498	PPAR signaling pathway - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa03410	0.4474287370996165	Base excision repair - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa03420	0.44746716178356716	Nucleotide excision repair - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa03430	0.4958654135911542	Mismatch repair - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa03440	0.5110558672341499	Homologous recombination - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa03450	0.09921022005669232	Non-homologous end-joining - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa03460	0.43502439190579933	Fanconi anemia pathway - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04010	0.003608876066424238	MAPK signaling pathway - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04012	0.2193688949117356	ErbB signaling pathway - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04014	-0.10930704778176906	Ras signaling pathway - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04015	0.012564802102875972	Rap1 signaling pathway - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04020	-0.27724374576293165	Calcium signaling pathway - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04022	-0.1661034867488169	cGMP-PKG signaling pathway - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04024	-0.26139854032772764	cAMP signaling pathway - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04060	-0.3072627192969399	Cytokine-cytokine receptor interaction - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04061	-0.33521019510027783	Viral protein interaction with cytokine and cytokine receptor - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04062	-0.0509688230686583	Chemokine signaling pathway - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04064	0.0834030289853365	NF-kappa B signaling pathway - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04066	-0.03960663957071128	HIF-1 signaling pathway - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04068	-0.04692578788793214	FoxO signaling pathway - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04070	0.20212813136416524	Phosphatidylinositol signaling system - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04071	0.18491360002187332	Sphingolipid signaling pathway - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04072	0.09368198776984084	Phospholipase D signaling pathway - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04080	-0.4437818474963582	Neuroactive ligand-receptor interaction - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04110	0.36213874832767085	Cell cycle - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04114	0.08135085887825098	Oocyte meiosis - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04115	0.018068000796363864	p53 signaling pathway - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04120	0.2188302315731215	Ubiquitin mediated proteolysis - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04122	-0.4131859002882856	Sulfur relay system - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04130	0.26380294109439056	SNARE interactions in vesicular transport - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04136	0.2957900371940145	Autophagy - other - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04137	0.030409826338673146	Mitophagy - animal - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04140	0.18577523821952968	Autophagy - animal - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04141	0.24271556896415447	Protein processing in endoplasmic reticulum - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04142	0.18795161618562395	Lysosome - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04144	0.13507864604971365	Endocytosis - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04145	-0.14707246591497664	Phagosome - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04146	-0.22195007941487035	Peroxisome - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04150	0.11832781300327584	mTOR signaling pathway - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04151	-0.017863589118433665	PI3K-Akt signaling pathway - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04152	0.13454302636796248	AMPK signaling pathway - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04210	0.0955594010665081	Apoptosis - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04211	0.13152880151218393	Longevity regulating pathway - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04213	0.20994953154527612	Longevity regulating pathway - multiple species - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04215	-0.04927405892059153	Apoptosis - multiple species - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04216	-0.22975089861617412	Ferroptosis - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04217	0.12699490184589327	Necroptosis - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04218	0.19252131579633452	Cellular senescence - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04260	-0.21194034538184095	Cardiac muscle contraction - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04261	-0.0994424271894515	Adrenergic signaling in cardiomyocytes - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04270	-0.19422916875476823	Vascular smooth muscle contraction - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04310	-0.1624567451515015	Wnt signaling pathway - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04330	0.3381198695386656	Notch signaling pathway - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04340	0.08571900688073888	Hedgehog signaling pathway - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04350	-0.06627186488423206	TGF-beta signaling pathway - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04360	-0.0706503416926259	Axon guidance - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04370	0.3351941189654887	VEGF signaling pathway - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04371	0.07496241343061869	Apelin signaling pathway - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04380	0.1485086467490135	Osteoclast differentiation - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04390	-0.32824290182341737	Hippo signaling pathway - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04392	-0.15405813321066147	Hippo signaling pathway - multiple species - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04510	0.010295117231581413	Focal adhesion - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04512	-0.08879635110361009	ECM-receptor interaction - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04514	-0.2272401325005801	Cell adhesion molecules - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04520	0.007981453577498687	Adherens junction - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04530	-0.10192312718969469	Tight junction - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04540	-0.08184816294308334	Gap junction - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04550	-0.1421597548853137	Signaling pathways regulating pluripotency of stem cells - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04610	-0.18665760779793306	Complement and coagulation cascades - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04611	0.03839880978147747	Platelet activation - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04612	-0.03220971654750154	Antigen processing and presentation - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04613	0.23137979723211483	Neutrophil extracellular trap formation - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04614	-0.4834400234046989	Renin-angiotensin system - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04620	0.23123423418672706	Toll-like receptor signaling pathway - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04621	0.162068176937305	NOD-like receptor signaling pathway - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04622	0.24534654704859268	RIG-I-like receptor signaling pathway - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04623	0.2842517219833504	Cytosolic DNA-sensing pathway - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04625	0.1966363468247424	C-type lectin receptor signaling pathway - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04630	-0.133402180888458	JAK-STAT signaling pathway - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04640	-0.1870436220113174	Hematopoietic cell lineage - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04650	-0.03651703603518497	Natural killer cell mediated cytotoxicity - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04657	0.02740914717430082	IL-17 signaling pathway - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04658	-0.14447884152577173	Th1 and Th2 cell differentiation - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04659	0.017772494821465867	Th17 cell differentiation - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04660	0.020018270995171283	T cell receptor signaling pathway - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04662	0.27168975084267977	B cell receptor signaling pathway - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04664	0.34639738657444713	Fc epsilon RI signaling pathway - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04666	0.3288351678563955	Fc gamma R-mediated phagocytosis - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04668	0.11614485308120387	TNF signaling pathway - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04670	-0.11947090588691235	Leukocyte transendothelial migration - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04672	-0.32440103789491526	Intestinal immune network for IgA production - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04710	-0.003755554667103561	Circadian rhythm - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04713	-0.05992893864688781	Circadian entrainment - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04714	0.10169774212493511	Thermogenesis - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04720	-0.05528455001590726	Long-term potentiation - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04721	-0.23798124556034853	Synaptic vesicle cycle - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04722	0.23805839277508892	Neurotrophin signaling pathway - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04723	-0.10128035719008671	Retrograde endocannabinoid signaling - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04724	-0.07167801473724031	Glutamatergic synapse - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04725	0.0077895718256775215	Cholinergic synapse - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04726	-0.17564765753002154	Serotonergic synapse - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04727	-0.19312954940421087	GABAergic synapse - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04728	-0.02054085679192144	Dopaminergic synapse - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04730	0.10893939014420215	Long-term depression - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04740	-0.4740720053304656	Olfactory transduction - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04742	-0.025949428100631805	Taste transduction - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04744	-0.35788492066760413	Phototransduction - Homo sapiens (human)	LGG	FOLH1	2
BS_B7GEH89C	path:hsa04750	0.14771923961462968	Inflammatory mediator regulation of TRP channels - Homo sapiens (human)	LGG	FOLH1	2
