pathway_description	BS_FKDQJJB5	BS_E3BAT4C1	BS_1BWP5MCT	BS_V72H4RQS	BS_HE57E1RP	BS_R439VVPK	BS_N4B1SZZH	BS_CHDGRYHJ	BS_9V633J1X	BS_9NJHQE9F	BS_D144EJRQ	BS_TZVFR600	BS_V9HVBBDW	BS_ZV68CES9	BS_YEB88D32	BS_KVNGNETA	BS_AHEFXG7W	BS_1AYRM596	BS_W311713R	BS_SKGJ5SY9	BS_TA9WP4TH	BS_HZRM07TW	BS_HHPA8NJ2	BS_JT82QGXF	BS_S1M423AB
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	0.19486122527028013	0.13242333768185635	0.16505723758920496	0.12694750240754926	0.17289582364090134	0.17041370907896994	0.06658535701298018	0.14751735298754923	0.14892455071746769	0.1304426470616165	0.12043360871190333	0.14828143591882825	0.12843950227213324	0.14404052842948759	0.15515238152091887	0.14353287306589743	0.11169438112329104	0.07389841273295969	0.08097638562245925	0.12179953604197281	0.047525564896681215	0.1288501981329644	0.06915356389451983	0.0985839338484949	0.08837828066844083
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	0.16366473936714765	0.1483723822368867	0.1594037344795139	0.14544046881033829	0.15248082931363352	0.16872770191045314	0.1800473190788404	0.13473412722490574	0.11170009975974353	0.14606350327918044	0.15363747781518483	0.1521760506180079	0.16112822419095071	0.1285536185859733	0.16759423061670303	0.17648023756526393	0.17350506338801888	0.13903022010253716	0.13374426682788762	0.13895798227221884	0.15444671718837008	0.1700747380303805	0.1304405315725746	0.1486188586512272	0.14678452504092404
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	0.0919185508749264	0.07726998268125884	0.023539528295236284	0.09522291094967443	0.09958598366562557	0.11830631154614205	0.11936727326134983	0.08929730391267877	0.07382255319667412	0.06134493854243114	0.12104527286810944	0.06500808133626555	0.05698256216919152	0.11634191150992372	0.023786925978230213	0.07837083278202786	0.12626658424141257	0.10106940746358102	0.0827302027534227	0.1048369821382643	0.12791309714408503	0.10535951724810187	0.11566144966733563	0.10605966804618613	0.09698658783005706
KEGG_APOPTOSIS	0.11091165855312872	0.10596021296869103	0.07578209412129262	0.1140043002626004	0.10233648457479713	0.10277378393216847	0.11531388899705619	0.08174354326129264	0.09520706473154229	0.09104783250065689	0.12312675261038988	0.10658187041603219	0.10800078887300746	0.1014892101028395	0.0982004190959214	0.09464708205531472	0.10526762916764941	0.09895215619247184	0.09635546490957467	0.11339528061713593	0.12558386899546015	0.11431272125194429	0.11154028482558345	0.10566091274166675	0.10547448573854407
KEGG_ARACHIDONIC_ACID_METABOLISM	-0.12554037627953832	-0.1220294060127491	-0.15331099893089933	-0.13970714173106263	-0.15135549359082826	-0.1120033045659351	-0.09478899811510576	-0.1246533225723699	-0.15763454295880988	-0.15021884911550742	-0.132014399076462	-0.14081591029596743	-0.14956824329218335	-0.11181228916078587	-0.15441481291192097	-0.11733092505637216	-0.13640004449503312	-0.13109650948209967	-0.13962797455982098	-0.1247258292565937	-0.10039734850495187	-0.10163145684100974	-0.12510457635096592	-0.10726885067451955	-0.1298265623857173
KEGG_ARGININE_AND_PROLINE_METABOLISM	0.1380140198896744	0.10310555529070066	0.10002497822172465	0.1105586430391123	0.1292371600073415	0.13438865652312176	0.13444590435240708	0.12822492371262909	0.08222530272331864	0.13095756187142663	0.11960539818794712	0.12452115834593089	0.09344828241548174	0.0973278514503259	0.09085984775119897	0.12403956148191944	0.11897055514154235	0.12299197238862268	0.0899900061559181	0.10405937256331307	0.12907946877066304	0.13391897865716157	0.11479451171478594	0.10749130847395749	0.10905673621339633
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	0.03034358940938485	0.044567622978430955	0.047562388409817385	0.07775998167393507	0.04295051897166205	0.07112521941303697	0.15778440081642095	0.05946797213640065	0.018028231064936676	0.05802918155374177	0.08193853379278584	0.05052880536065253	0.06002479409225534	0.0853981817074467	0.058381180356683916	0.048798966175419727	0.08899413674124039	0.09774648848791476	0.08232342691616079	0.07518479818007498	0.12111329364881604	0.05435733355016765	0.09119460141206256	0.0851116519570127	0.0899627459927624
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	-0.20478311755264458	-0.18184153117349064	-0.16222536158169196	-0.18842275411475987	-0.22238365035640556	-0.17934204961457378	-0.21940730104528375	-0.20172307541979842	-0.19949900977534363	-0.21798325876560082	-0.20010009236181744	-0.2036014856177972	-0.19553638606487053	-0.21103777357794376	-0.23538935955625717	-0.17316743088500927	-0.18350476501558458	-0.15756745923354934	-0.2104041779767243	-0.1936492915653823	-0.18345282964991397	-0.1568050579436752	-0.20767496124909465	-0.19852495699339526	-0.1970763184660551
KEGG_ASTHMA	-0.1381788965298889	-0.17604919367804267	-0.2739893260906974	-0.18353955617865292	-0.19896123764207746	-0.07850416684194755	-0.10681280197767837	-0.1602518833252551	-0.2199538270889746	-0.25091262329401615	-0.11037151651429107	-0.2328677254533484	-0.2844986510902329	-0.1236859939990748	-0.24498565552594453	-0.1797978165667479	-0.08647571764690244	-0.11397563700359695	-0.15660544921578248	-0.14341793407778694	-0.07868604893978257	-0.10035531951124771	-0.07838053386768258	-0.13938571248208015	-0.17719103162821498
KEGG_AUTOIMMUNE_THYROID_DISEASE	-0.14792554570319527	-0.17118524516381495	-0.2582708721178615	-0.1713056634057028	-0.17064143322216746	-0.12128002772927153	-0.12569344724451087	-0.1581744901857091	-0.205668921408772	-0.2200006946597865	-0.12254203629438448	-0.20615257907748197	-0.22328925045177023	-0.14030838641838658	-0.22395818341234755	-0.17709924532084179	-0.10733563957768898	-0.13164097064471797	-0.15920831338514616	-0.15529515099844432	-0.08890036197360157	-0.10825106159817059	-0.10804111429944141	-0.13561299329248142	-0.15617711507530405
KEGG_AXON_GUIDANCE	0.12182071420852568	0.13557133411328523	0.12011988302399228	0.14227524053579652	0.13128844052035663	0.14962004692932324	0.1515913967287849	0.13638231328869072	0.12175748699706525	0.1432685561752151	0.15137213579247605	0.15013191392306974	0.1499296439478536	0.13429806352969703	0.17072779752111616	0.13909988478678637	0.17118243627279786	0.1788937731560497	0.16286392658503318	0.14715885521964225	0.19343008962489927	0.17663202544507153	0.1541984971549371	0.15737608626797742	0.14392723797168044
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	0.10934194456537029	0.09415350464864759	0.08083827214309368	0.13162362644498274	0.11366241958410432	0.10692428450408227	0.13880532710234897	0.09941851673467295	0.10080680616912477	0.11126441762598281	0.12950503261138901	0.10664357669460608	0.11303500102309882	0.12026494098040531	0.08603368316541418	0.09882780622028407	0.1310890280040395	0.12670161911262845	0.12081880755830053	0.11895929385231852	0.14413061392682047	0.1293071799299724	0.12286565313739446	0.11732757009055446	0.1195531313454468
KEGG_BASAL_CELL_CARCINOMA	-0.01097485874538101	-0.02744969395472776	0.010968399765477714	-0.004984683375637029	-0.01695060559813308	-0.007318027584614985	0.035668644143139576	-0.0348671704402297	-3.9683281633217055e-4	-0.03202379848752549	-0.024237609635699136	-0.007966859404132963	-0.01242562044328547	-0.040731604873864964	-0.0030031687916091026	-0.028735691739660462	-0.035359920105924855	-0.028711428260184656	-0.046597883244653526	-0.009809452628960087	0.014693102911636238	-4.5220827282018664e-4	-0.045792465910258484	-0.021066525492582342	-0.02309338851971971
KEGG_BASAL_TRANSCRIPTION_FACTORS	0.20669932674190936	0.1770582092310831	0.19361130999049575	0.1968217268023322	0.1996987008108658	0.18108478776734074	0.14729376541855124	0.20345994080416008	0.18314443933330032	0.18289828228442223	0.18810138065523255	0.17418518681217615	0.17411174764430412	0.196038593175796	0.1806551231744659	0.17281830301738715	0.17668009180757446	0.17639002210172045	0.16490004441250397	0.1916034251524689	0.11168830399393763	0.1555259573435447	0.16591527960272354	0.1354805764599185	0.16620163648815356
KEGG_BASE_EXCISION_REPAIR	0.3066625019827783	0.27833581734922475	0.2916302451833192	0.29418777638480714	0.2918873948420558	0.2952960852661501	0.3001913809615846	0.2682337797869795	0.2813197948153841	0.23606869702872657	0.22857441607653656	0.2835859710406401	0.26614027716526045	0.2654346925837501	0.2843645078551112	0.23148887224388412	0.2515567188764978	0.2432475616049259	0.23142731296900723	0.2788524702448561	0.25954945238029514	0.24206439066163973	0.23342742852259463	0.29575419032937794	0.23123146541644796
KEGG_BETA_ALANINE_METABOLISM	0.1063751445522696	0.08356288940352302	0.1037987069431743	0.10313376123227659	0.08454938624760815	0.11527920954963637	0.09521804190060683	0.07675547370745762	0.10048302938488203	0.10398478911163214	0.08782816998165406	0.1133692786054532	0.09333984984652995	0.07921620148072223	0.1002623181426579	0.07710849887161277	0.11611658861680575	0.12201148060666223	0.07440638346074718	0.11576447387094126	0.10720221818372029	0.09983576295293535	0.08719379749091263	0.08103793896064176	0.08180565212216623
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	0.2244535969906941	0.18256191360521656	0.14257037733878142	0.21672656441489097	0.21920734423000005	0.21353859361390554	0.17747549502466886	0.15899363261700164	0.15347555590122117	0.16163205308680131	0.18327640556926367	0.2040392739624923	0.15805744870281066	0.14178850044898764	0.1501152231586911	0.1786628787912201	0.17699625310292888	0.214966056134316	0.1394687444987441	0.16806574867240248	0.1759164598785465	0.1928656717291267	0.18873423466779105	0.13745248670171312	0.16038710899216727
KEGG_BLADDER_CANCER	0.1597593869939409	0.15600791911378428	0.15544856430823836	0.182784531313255	0.1775786568514649	0.17786327084082382	0.20825405625481422	0.11987995174922488	0.15410738837161758	0.11345943050208852	0.19040841465825994	0.1533611788005141	0.13014333689310859	0.16338424845046723	0.1489119765207677	0.12762928032431575	0.17249972061132426	0.19515073441915484	0.12236785790086158	0.18923905641302372	0.2040045595504408	0.19972743538844376	0.12248153718731376	0.21853395058699623	0.17967663747586846
KEGG_BUTANOATE_METABOLISM	0.0899012587914672	0.07296827814655757	0.025023030336099587	0.07904404956695957	0.06610902035437616	0.08824605303706183	0.07676756354251867	0.05904125638123984	0.061766307278838965	0.07031953450749132	0.06563736052744695	0.0918779823663046	0.054911800783054764	0.062115848860700686	0.06883224377594206	0.03663877383469667	0.0566527407556245	0.07296166232514711	0.03924977865061316	0.08768284224070397	0.06057194977841263	0.07462894194079116	0.03412620207144126	0.052673939738999004	0.055973397351994116
KEGG_CALCIUM_SIGNALING_PATHWAY	-0.0441090457781182	-0.023925003552812518	-0.03041370451144585	-0.034767031240458025	-0.05935236600160127	-0.042055281321790226	-0.026377084937185775	-0.042081616451251934	-0.06662062510327821	-0.030150075916830357	-0.031518257838016046	-0.045733534256278345	-0.03151221295836715	-0.02246645964762164	-0.018218984641971733	-0.04338109470625719	-0.009623338827672478	-0.020775022408614546	-0.012378747263181457	-0.011213656195575664	-0.0010220900378664652	-0.010560246895953786	-0.02052567716964781	-0.006829189758926403	-0.01628572746560066
KEGG_CARDIAC_MUSCLE_CONTRACTION	0.17164028246950952	0.20848898603406418	0.21020129071589744	0.20161357337151248	0.19090837618254416	0.19910597371492406	0.20336298769279254	0.2011992960559442	0.192692183001787	0.22142856748575146	0.20081313249955116	0.20703217392485013	0.20587036617254612	0.22148051857098414	0.210179835520602	0.21003503800948953	0.21394337897378454	0.20699703649919912	0.21050741505469409	0.21617390361023897	0.20109720705401213	0.1953567324076192	0.22021915630204786	0.20435861450934195	0.18549040674491757
KEGG_CELL_ADHESION_MOLECULES_CAMS	-0.015554720875291885	-0.01632705790986594	-0.040626926564779245	0.01838023068183836	-0.015772116354561896	0.013771539294916467	0.07326644865330545	-0.007460947519257103	-0.04628839410499587	-0.01785200946341001	0.03410856798634758	-0.018937799795760858	-0.024544286912244764	0.025060757746717958	-0.03673030613407132	0.010615766198016708	0.04155482949020343	0.03388187479325155	0.02353530820082737	-0.004552520888410176	0.08276730127393678	0.0427293897320661	0.05293330952526667	0.04205109484090181	0.021107797337691466
KEGG_CELL_CYCLE	0.2889813676639939	0.2841989607003676	0.25646305843027006	0.29416897358739025	0.30004551690577064	0.29715262048090174	0.2841169549339566	0.2735529275262544	0.2829543763905929	0.2243438761589824	0.23758133785955862	0.28460530267406214	0.226675487620844	0.2413399505547418	0.23526308932586695	0.21633290908312558	0.2573440350984105	0.2681969683179534	0.2253292854813642	0.2672039481327075	0.23603583477668788	0.23738002716154388	0.24039299866179512	0.2736173984374759	0.2289732753768202
KEGG_CHEMOKINE_SIGNALING_PATHWAY	0.035087611091634205	0.0412714805148104	0.022296524694533415	0.05191746714344747	0.030986432573707763	0.039400217086663976	0.09320863755651136	0.03362051005878021	0.01773422123172642	0.031930427086623525	0.04762162687428145	0.033978557803760634	0.044870363973553935	0.05493948844975099	0.04125083347328512	0.044591134719228355	0.05640815797454839	0.06878108025304241	0.06857274444897375	0.05436970537428656	0.09056837981598474	0.049121937146871686	0.05543358502660319	0.05724408884890513	0.06399784723594593
KEGG_CHRONIC_MYELOID_LEUKEMIA	0.26666046182388087	0.26948160895751583	0.25980127348391713	0.2899661378539302	0.2736068306298863	0.2617927716772165	0.2827872627609477	0.2501433589603536	0.26255106333450007	0.2547209702280173	0.2952411902493241	0.2680430721407253	0.2544435297694922	0.26657022378009637	0.25025161447286975	0.24852580272096836	0.2601173049919159	0.2720295760331381	0.2425570500286225	0.2821294561011129	0.2806380625948392	0.2821060183210634	0.24372550619711195	0.2708627333490515	0.2731537776186924
KEGG_CIRCADIAN_RHYTHM_MAMMAL	0.11895908502776521	0.1678479249625695	0.1346719732680873	0.18072159522581277	0.12678840689556997	0.12840885630118423	0.19131555431709138	0.15193992232453904	0.18246668149579431	0.21109745772583968	0.215991270608328	0.15476877110830264	0.2002367346668622	0.19586824232402236	0.20533493651805476	0.2157156610280234	0.12884630610639314	0.18830332437355493	0.2430128070462524	0.17046221952193247	0.22661896696946165	0.1556396725062398	0.1846580778963821	0.16165648737580676	0.2557089423644061
KEGG_CITRATE_CYCLE_TCA_CYCLE	0.33040598840127833	0.3002072853281819	0.2853290104967826	0.35379314964185177	0.3450865903731696	0.34253894987136263	0.27906432712975326	0.35109633044072014	0.3373383980464466	0.3459489932442799	0.3377003870561845	0.3382012804898349	0.3254945319043525	0.3299027374161579	0.30138088632310106	0.3282207267785037	0.2796280378106022	0.2839664996756732	0.2940316611107058	0.31367930222133433	0.25591814060294976	0.26802199886706674	0.29528758601050864	0.2594917986911681	0.28447949895052344
KEGG_COLORECTAL_CANCER	0.2634090645162819	0.26404437513122564	0.25487212648256813	0.28482449880921695	0.27596118416320065	0.2846807183335807	0.30844440384652544	0.24848341217398617	0.2570614171317564	0.25959458607711094	0.28653489964120105	0.27664390186271937	0.2679123168088332	0.26339293002328107	0.24930512276724787	0.2505428172402784	0.2928343882782481	0.29618383988783603	0.2655488662206256	0.2779878876473243	0.292086145772039	0.2769828953652085	0.27500232310575595	0.278551108539297	0.2816003117960283
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	-0.09078878891661556	-0.1129230090081565	-0.17128977034867493	-0.04036559232214752	-0.09081850080274399	-0.045366078918234055	0.00830628597092644	-0.08985003100514861	-0.12762427940045623	-0.1369184185606208	-0.04244897228808757	-0.14217843967455931	-0.13334382910988843	-0.04912376992019851	-0.1443976219622351	-0.1033428494873219	-0.05232589413618089	-0.03352371138167466	-0.07345600779179877	-0.06174771520743759	-0.029316392104446146	-0.039911525680594626	-0.026605372047015227	-0.05590631979696697	-0.05911069537359112
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	0.18975994011203146	0.13547314495385274	0.13239121880207183	0.16551641295847846	0.17341218468219696	0.16121362507900977	0.14004308810627167	0.1427259304617726	0.16389516483265937	0.15470555057918586	0.14238244811309653	0.15910871214024278	0.11953099321802826	0.12255007591560524	0.15138528491788764	0.15549237653690928	0.14767048520156778	0.12255949999316312	0.09883054242427203	0.1400000563789413	0.10652545974875499	0.14928795989869964	0.1322358425006883	0.09801911027316203	0.11791943376048653
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	-0.2029485893299718	-0.21031685400608202	-0.2280747428447623	-0.19227919069623356	-0.2104751180480035	-0.1944670839444442	-0.14425718003497867	-0.21121260496254513	-0.22754822597152496	-0.22969243408464463	-0.1925114733330086	-0.21892919095066268	-0.2184221262374051	-0.19491072388547312	-0.2308350520852713	-0.22085637755228582	-0.20115146232988376	-0.17808243901793394	-0.20727873263138216	-0.18165863547983255	-0.14546550180979603	-0.1825378381087635	-0.18919264696903354	-0.18303705912727627	-0.19228306658106376
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	-0.04679987060867274	-0.0798320996262643	-0.05992469671552019	-0.08401563945075981	-0.060395701454956034	-0.06382297742533699	-0.06004351362681382	-0.08175530110066073	-0.067496725557072	-0.08919223950652486	-0.07605053083442945	-0.0731281567741017	-0.07146153745136065	-0.07093342555365102	-0.07012789998603851	-0.06716156475370522	-0.08679420243691234	-0.06700887775917418	-0.1009174274397419	-0.07497111620438983	-0.07248108549473163	-0.06340580187127288	-0.10669876222238506	-0.0751954549055175	-0.08783663048658348
KEGG_DILATED_CARDIOMYOPATHY	0.04900176954896431	0.042713568261270554	0.04732234671765654	0.07672321149682262	0.036435607533002616	0.05228470935412958	0.11161015319424286	0.0391448055994203	0.023450024621543497	0.051935112214126174	0.0687575826705893	0.030126038616760886	0.049875694459173704	0.07334759894077847	0.06741452969268673	0.04252876511086762	0.0819370988236439	0.08445286551706382	0.08008952564449887	0.06595990132928332	0.11063057215006383	0.04829538142877909	0.07631253922216702	0.0755721831913182	0.06950015981528133
KEGG_DNA_REPLICATION	0.3021741436705797	0.306272550775556	0.2610257430354198	0.3127326735616007	0.3020650161667121	0.3153331642216444	0.2911408600913963	0.28156739642010925	0.27698655202170036	0.2019858478083949	0.20988177358127894	0.2806903431352037	0.21364616226060368	0.24340934631488095	0.25238191712021185	0.20669420608736305	0.26074249882085276	0.29027106046092904	0.22279665342851424	0.26965533597622937	0.24483376312932664	0.21134119545477828	0.2329007441709332	0.29866317875277565	0.2237625176744915
KEGG_DORSO_VENTRAL_AXIS_FORMATION	0.12306112483425202	0.13535649040366934	0.09056617197844077	0.17587626240894338	0.11206243088369823	0.10502631440747452	0.14219064899929365	0.04514122651971697	0.11917075256473646	0.08913127334208744	0.14765243347097665	0.1262779824231006	0.09212925281696563	0.11331761659528124	0.06517985225251645	0.1070101606098287	0.10162128934861674	0.13449713378302183	0.1292107455128006	0.14412577364606727	0.17365623910829248	0.14557578905497107	0.10574144560718364	0.1361954618476228	0.15483667337764212
KEGG_DRUG_METABOLISM_CYTOCHROME_P450	-0.20225179426492915	-0.21539873005326501	-0.19387913430185208	-0.20434134075358384	-0.19118216405715763	-0.1920694013500195	-0.22310061571668433	-0.20210700299156167	-0.20788767989010554	-0.20335996270038437	-0.19386764135511786	-0.21032793155068313	-0.21157179405048965	-0.22618057050822968	-0.20120629255443956	-0.19509005880775393	-0.21452216938532673	-0.1971256959398665	-0.21822247769653072	-0.19825762551412768	-0.20422104281687908	-0.20260995589357336	-0.20491717760341877	-0.22367623387074526	-0.21236904395725578
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	-0.11099523523828546	-0.15178463762558006	-0.07806542649161118	-0.12384208142622277	-0.11680940782300611	-0.12141410447479095	-0.1272989961608799	-0.12493938957846289	-0.11605009324101917	-0.1362771469390491	-0.145178452350534	-0.12186273459387348	-0.14231834854369832	-0.1627060102600046	-0.12872077345422756	-0.11577018435431155	-0.12732560999318268	-0.14534056585640825	-0.1436651869544284	-0.11295939454453895	-0.1296291181135571	-0.1422580391331176	-0.14310693665257357	-0.10983373554552406	-0.1567515752698517
KEGG_ECM_RECEPTOR_INTERACTION	0.08028254453876034	0.04900597458805693	0.02941982220624539	0.14204639237019126	0.09001909064108142	0.12440395558000174	0.20478001963940493	0.0775945587086303	0.03244950504326642	0.03011218396743462	0.13238531206426185	0.05016069947785592	0.04485290047117225	0.08136867249935245	0.030417220052932778	0.06346573832620492	0.13026193145855466	0.14062089352979804	0.11650490032314248	0.0913328814374956	0.154614870978075	0.12832741070082201	0.13066405959804203	0.14541784107374991	0.1460584814711412
KEGG_ENDOCYTOSIS	0.18217596185143814	0.20462696759590188	0.19873851780377383	0.19752582954778686	0.1884776509644439	0.18498883621349316	0.21998338366528558	0.18360492470295028	0.18266570762671727	0.2006738292033122	0.20738802401463718	0.1989646652298532	0.20671195560448916	0.19463633826658316	0.18976787169149012	0.19580266325560933	0.20891536139926078	0.21348883024777754	0.21534073969580442	0.21488246424861698	0.232720981682778	0.21760048933192336	0.19864135782617648	0.2143573108487272	0.21296154960463182
KEGG_ENDOMETRIAL_CANCER	0.22979310597359262	0.24776472519128528	0.21968384358972476	0.25165822329259935	0.23411065512131676	0.24092583506064438	0.27315444504984976	0.21564711003964462	0.22749650489313733	0.22845903353064154	0.2622692224063015	0.2449462305208881	0.24369346523718302	0.25640387568292083	0.24054045125059084	0.22751350143901572	0.249383086155541	0.2592436872848281	0.22896691718330536	0.2603766975287686	0.2630243593695061	0.24795297061521196	0.22962879505901349	0.24456364155746554	0.2512828658371968
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	0.1728897946743474	0.1947598028455721	0.180908785957127	0.19232465663308046	0.1871436168994985	0.20112574254489266	0.22797728207417706	0.20005788711381958	0.1848814188450421	0.192385090523326	0.19878177172685219	0.19286052002472456	0.20667173538999953	0.20472671221638578	0.16687033102592075	0.19838192685713457	0.2131129504771908	0.21181152065552905	0.21255247621998336	0.20539337402608354	0.23190454165834926	0.20943805053010991	0.20319529696903382	0.21858513482276817	0.2174083454691719
