pathway_description	BS_A14Z8BBK	BS_9PB3XH5D	BS_2SFTWNVE	BS_1TWCV047	BS_7FWZ518S	BS_J71N7D09	BS_VA5T4KAA	BS_Z45HD492	BS_BSV07M7Z	BS_A87NPZAP	BS_9NZ2D6AD	BS_9M5XJ10G	BS_GNV89A5P	BS_G00FHF3Q	BS_DFWFBYSN	BS_EFE4YEK3	BS_ERWT0ZWE	BS_3NWQXPQV	BS_3MYEMXPQ	BS_4W68NV3M	BS_4PH1MBGR	BS_4CP4T22V	BS_61E80SD6	BS_5PJCHF6V	BS_W9AT0MR7	BS_VMEX27TN	BS_VVFBW0YH	BS_TYAYZ9ZW	BS_TE0GVDNG	BS_ZXYDSBM9	BS_Z7PKVY9J	BS_KN92S7YQ	BS_K74PZET7	BS_KYF0Q0E7	BS_HTEPAKCM	BS_HKZENFDA	BS_HZE3KYZ1	BS_H4B5Y6S0	BS_HF3RNN2T	BS_HD4EJYE3	BS_J8G4SH4Z	BS_JFB984RG	BS_QRDT19KS	BS_QPPPGYP4	BS_NKRYMHEP	BS_NZ71XCG3
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	0.06606158929796095	0.12194324676212392	0.06456259229599172	0.11023167011163268	0.05095909645942098	0.13171129241033278	0.11073329939060401	0.12519097640804355	0.10641673245205567	0.12847550253609602	0.14187797510817474	0.08158039167017893	0.10560010210588654	0.09931075443593601	0.08187578030718927	0.13163239124893736	0.10570964082286166	0.12381347947214538	0.06845923116019342	0.0971380051057298	0.09347795298282385	0.09740961583317502	0.06271653734740323	0.0998150550157042	0.10590900194465815	0.09127192969675979	0.08487052622692415	0.11914703010315536	0.07087749231301571	0.11972203259515109	0.10847311298771302	0.09338316169337313	0.11921765548148346	0.12828412001177708	0.08417974715692017	0.12676516004131966	0.12519809051470135	0.11839634511535223	0.09744258814884589	0.07871269200223574	0.09683946007494994	0.12164722216820599	0.10335629448971351	0.08455308652707556	0.08078493413948402	0.08709045172264987
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	0.17096858217699828	0.20258545603096767	0.18373495400539114	0.175034940070783	0.2099605431347226	0.20429264661469895	0.19180015226296704	0.15942648283808686	0.16030254162173174	0.16759615585512028	0.16835774050540672	0.16434218236479078	0.13416118052394452	0.14501013770725327	0.16041042562883723	0.15486959762061708	0.17211883601750397	0.12282589346587537	0.17100675513865773	0.14759820844047342	0.1466186746960898	0.11045448604441174	0.16728666781579857	0.14962336163340959	0.19497225946288418	0.1406250253389815	0.1637191158894676	0.12620496972844022	0.15591967767697543	0.17651920899987472	0.1689500716876551	0.15605527920478157	0.16924932423958897	0.13577916568583964	0.15936639194998148	0.15130382530825134	0.1606947802701826	0.16398430016936236	0.15893203373851272	0.17323211938798566	0.1506986179198547	0.15426223695379204	0.14856467926751468	0.15333214505110992	0.14655385524674877	0.17410826879024227
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	0.06332951745976109	0.11169992327297577	0.0917254779944046	0.05566342924883899	0.14971439921803079	0.02026818977209676	0.0909184750764593	0.05833421199482533	0.05450876459954781	0.058794954673702556	0.042665632685405325	0.09779382771714769	0.07464675450760863	0.1085631242223173	0.08604712399596011	0.05338060547889748	0.09212106218738289	0.0796687798892711	0.10338281200850521	0.07382436427750072	0.07112676914342546	0.04141838824139034	0.08017015241828016	0.09643483600217746	0.04789916014871702	0.10120284495499658	0.07750991064481202	0.09577393289471256	0.07140963589562578	0.048254318836790225	0.03514042492311669	0.1173848204418161	0.05063937259723805	0.05210303214890856	0.09036220874477059	0.05285359610344264	0.08468996997191877	0.0665885934577579	0.07851203441801653	0.08783932778949383	0.05149653797171692	0.04755031439564214	0.08373672434556738	0.08351431051593526	0.056641378077391336	0.06838338171009267
KEGG_APOPTOSIS	0.09397745690361067	0.10853941948772465	0.09515114650581792	0.10977975502074101	0.10891632981800058	0.09514740418527691	0.09462636999524877	0.11951886536471439	0.1111583579403647	0.09806005895930686	0.10855088214665616	0.1003474882131474	0.10056264248242988	0.11445023184140846	0.1048650754163442	0.10323830765926512	0.10760495525764549	0.09882060146226491	0.14424302415582932	0.09240036170901723	0.10308498269759139	0.09926594843870089	0.0947900997514164	0.10674940494405818	0.09474713800635985	0.122285988660159	0.11720199176955452	0.10341545203466453	0.09250525341751888	0.08933474197399915	0.0887505815940511	0.10771934485014979	0.10038068813300063	0.08725028226997882	0.10275890310628351	0.09486891349600722	0.11764810441492043	0.07813142634358061	0.10184319063718605	0.10848228258292426	0.10320685748503136	0.09490012712196251	0.09893958250940503	0.0944247026790102	0.09954813224606134	0.10377378832761239
KEGG_ARACHIDONIC_ACID_METABOLISM	-0.14286377261050268	-0.14323112926337686	-0.1263846673799609	-0.1480551577344579	-0.12186237762504798	-0.09230426967644667	-0.10936652399102538	-0.14992462416730806	-0.14340406181403795	-0.1141186757576607	-0.14620607678860076	-0.13300332184179928	-0.14479843310748516	-0.13245242543270977	-0.13348354858937445	-0.15872389038523677	-0.1407121900380321	-0.13381091238103018	-0.12136812517030014	-0.1409740427624252	-0.13235038468316584	-0.17140882543859035	-0.1320974568190131	-0.13569007473318145	-0.13691611500981787	-0.13000510398756007	-0.13152842844479323	-0.1267489801629772	-0.1530854217617339	-0.11893346263303252	-0.14010309526624334	-0.1219902973218006	-0.1616087674968139	-0.15685734140633334	-0.13629267192790084	-0.15819928233302985	-0.1257300427798135	-0.14608345221221175	-0.14881255247230296	-0.13500400244502483	-0.15328239471989322	-0.15696475511379473	-0.13462670146582711	-0.11544042172626415	-0.16352694610978366	-0.13166014380057273
KEGG_ARGININE_AND_PROLINE_METABOLISM	0.14564076456092068	0.11158877739446352	0.15986003378056912	0.07690715674694597	0.1622387319945495	0.1196200266568979	0.13697776369816425	0.09492272050311935	0.10988274029332001	0.11036872407585994	0.12825018011460906	0.11260307487659797	0.11629452918274942	0.10945638707707613	0.11873019782080176	0.10677354605820188	0.12712749435934181	0.10996585566965018	0.08740157495155816	0.10068444268982235	0.09743443670474274	0.09029047509123846	0.12031462317847946	0.11669039485311326	0.14946216142178972	0.11715241640153251	0.12831240501829036	0.10313489097109066	0.12113204458680593	0.15699814287311395	0.16396616527572028	0.11813318899057941	0.08941871918430001	0.1228331070326657	0.12215891353727351	0.13742936405024242	0.1383160415113263	0.1419335551001696	0.10630596568943225	0.10649430830006576	0.0969024723862699	0.11732608883406218	0.11069963571665896	0.15141162847044043	0.10082612631085296	0.1086813314363277
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	0.07104863372484375	0.0794123543097608	0.07382744352329722	0.09166491028553965	0.08175252060676992	0.12131328921595197	0.0522004298454067	0.03659485184863213	0.05663779826772933	0.06594608969520115	0.04599395034900748	0.09668854330331951	0.04068923512664565	0.07231363044946458	0.05292968908442022	0.03510933488855427	0.08741194255761273	0.0450090953601253	0.05626456689496543	0.08744461208525679	0.06862425352712165	0.06630196625030656	0.08995155004378015	0.05283506671478084	0.06868909828116299	0.06391005826619818	0.06700507769861422	0.07458883376972338	0.07967574881191745	0.05122036691198905	0.04940819529228867	0.06650705097894975	0.058109067591598125	0.06144236471262634	0.0443718338797349	0.03894888239578146	0.06720961631484047	0.043627276743226764	0.04032587652071885	0.05770651383985042	0.053467409806242414	0.06188259066772458	0.06689644584114364	0.07449804440966039	0.06860808956086371	0.06840917394295505
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	-0.19000747899869663	-0.21019296016166472	-0.17637298569266519	-0.2173178200965676	-0.18767207323791166	-0.24397675980882969	-0.1559664739836824	-0.19989622530333598	-0.18750847531651815	-0.22129100628712153	-0.20532550324485757	-0.18731533988737264	-0.1835740894117803	-0.19354396342292268	-0.18897248485042867	-0.16524398483744546	-0.17796810810108987	-0.19786775869066717	-0.19418884825732272	-0.18495182199382212	-0.19405759227885533	-0.19821944003782338	-0.20861225842370382	-0.19449043587240677	-0.1782660282010481	-0.1934657940535695	-0.18298204231064397	-0.19144617689052798	-0.17378420768691058	-0.1698777165832791	-0.18727281008059457	-0.18762643264693657	-0.21605047208767197	-0.19599484773854642	-0.19755622438892062	-0.20298350231548723	-0.17395782657572587	-0.2003141308379721	-0.1882664693377967	-0.18956751420271362	-0.1947683911487792	-0.19037736057356325	-0.19675792936513672	-0.17228652486451831	-0.1899653961889286	-0.20725307362316972
KEGG_ASTHMA	-0.18939164933365427	-0.12318623507461916	-0.1621142785876878	-0.20680820827890276	-0.04757086434525912	-0.24840665293079142	-0.20095462823202753	-0.23567996069363847	-0.2524452372925186	-0.1907133702767392	-0.2284397285975817	-0.1717131124402876	-0.19248786906882875	-0.1451630297301619	-0.1747582518633585	-0.2189391304771615	-0.146214946914626	-0.187872004354984	-0.1259376527188092	-0.2279707236968078	-0.22165450926641977	-0.26157498979051025	-0.16787510566300504	-0.1515057116926137	-0.22060502359936657	-0.15171900948542064	-0.16971875122852195	-0.12451742876404859	-0.17714503714231825	-0.22100002582307232	-0.20968246651800238	-0.13493100998002802	-0.24394893975928494	-0.24130270451061203	-0.14080042567146045	-0.21298743204980936	-0.1610502645817741	-0.19446954332065366	-0.16151204823433515	-0.15564397308130673	-0.24177484071676533	-0.23757488313067218	-0.1686774424918338	-0.17498431051223026	-0.2266547357025221	-0.21836905980569454
KEGG_AUTOIMMUNE_THYROID_DISEASE	-0.19150361040448777	-0.13396132944984104	-0.16588385115189172	-0.19338971456422954	-0.09396408806275222	-0.22294404838356796	-0.1885845378265926	-0.21045870192710167	-0.2286371234451148	-0.18741330848908208	-0.21911340661964315	-0.16858170244428822	-0.19922542861099213	-0.14644790897889012	-0.18059857991851344	-0.2193723901828763	-0.15930938190716878	-0.18989408500556829	-0.1264744959813412	-0.180686286715307	-0.1936571053730883	-0.24422686452246972	-0.17179558097291728	-0.1671610945140211	-0.22210028783365743	-0.15538726673058248	-0.15909980652048505	-0.15100366690418707	-0.1868489392000798	-0.21230121431529658	-0.21322125279789095	-0.14626889994679415	-0.2233113617610173	-0.20839376241025584	-0.16716711687225244	-0.21265944751070467	-0.1673478515323771	-0.19436106213452684	-0.17978147073121942	-0.16798838350620632	-0.23084685163769175	-0.23071949245727355	-0.15971913134648566	-0.17924070523148086	-0.21839478263933831	-0.2045833419853405
KEGG_AXON_GUIDANCE	0.21055450944640974	0.20772806517113448	0.18020357521739694	0.18955882561842016	0.1589142948247559	0.18214853737416106	0.1736332728298879	0.14454948532636389	0.18105061470971562	0.17263661679748887	0.17003774628268198	0.15370318880336784	0.17895729381689943	0.17187768287774327	0.17948092312861136	0.16508880516279506	0.1858213903762525	0.15156004529683723	0.18476630263484084	0.18487662715579853	0.18171626897230791	0.14904027883310367	0.18139924210800298	0.16313295523744406	0.17379642047374594	0.18967156718233483	0.1623073953114461	0.1524258025206969	0.1756084121871115	0.18417696565718744	0.18851663113536635	0.17021233423962975	0.16109910118501605	0.17619224572616501	0.1817096382841937	0.1511404790558478	0.19526517975706204	0.17123188917592894	0.16361051963889287	0.17936915898174208	0.1548410056292312	0.15720302511703843	0.19028535776367142	0.1774004224743411	0.18292830803825685	0.1628276528659274
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	0.11211811071202205	0.11350236510101527	0.11928729330202562	0.11066058782346969	0.14489448907100733	0.13054887263639922	0.11100396643767607	0.12617008863102966	0.11774592921430767	0.10760679132260437	0.11026199686750023	0.10180462106811435	0.11238620172581641	0.130776107494326	0.1255695979868696	0.10777297057299563	0.11934882483888559	0.10818967860061643	0.1902293650790611	0.10437467925702329	0.11578755721082878	0.11205021046152279	0.11195850225741293	0.11610433955773014	0.10813378950540584	0.13637179232423746	0.12910443188292425	0.10929771499459176	0.09897237144627707	0.10238740499323275	0.10380070669636787	0.1386774504697894	0.0989383300045042	0.11024423353049555	0.12915922827482265	0.10478236212055127	0.14386294445480474	0.10509365841526905	0.12313938752754655	0.12686698808574715	0.1153004876791034	0.10752237427713617	0.1036576207421075	0.11315605721551036	0.11127098657947455	0.12927591351378934
KEGG_BASAL_CELL_CARCINOMA	-0.007288290888836175	-0.00874302829566089	-0.026069410273289774	0.005783021385549394	-0.0494527928338757	-0.02045371293704537	-0.006756336406532366	-0.014236657078386223	-0.036849159170391214	-0.016826507001715754	-0.037326906180470736	-0.05125798702761468	-0.030740120425380657	-0.031240420741463493	-0.027663226311356943	-0.033212512698180756	-0.02289247461453521	-0.05850659416763771	-0.053200942675118566	0.00215578885466472	-0.026644283803305673	-0.013701727160954844	-0.04905462345059494	-0.04010829253438534	-0.045357379907937624	-0.028101408553321473	-0.02720139496403439	-0.01865833996889789	-0.019364093005596248	-0.03135794578611536	-0.014796278528870707	-0.03364033210406844	-0.046357400376857545	-0.03555194364606299	-0.031631029578355986	-0.057596126808320026	-0.026859070960008922	-0.05857262099649257	-0.035086606191210935	-0.03215419757688066	-0.04371427598459143	-0.0014033453870071744	-0.014343888848125841	-0.037676586639201586	-0.023729168177020282	-0.03491525279338298
KEGG_BASAL_TRANSCRIPTION_FACTORS	0.17513111176565652	0.16380334728256857	0.162945216109632	0.16370058788277694	0.15492997915997156	0.14524361210705794	0.17837954618245117	0.19001977334442258	0.16439485129005293	0.13988124594904716	0.18913654442879277	0.18660493254963073	0.1790310060099585	0.17542289137865413	0.1732115047058383	0.19969938398287593	0.16441568585489658	0.17505933937482876	0.19179408422261715	0.14355477200984806	0.16729703930760367	0.18635711655679596	0.16759960484691994	0.18623024789690235	0.16410879861870448	0.16399738920514095	0.18997176324962717	0.1744902590824457	0.1560861685676347	0.16907139574942812	0.20260931781227512	0.16644226794478356	0.20474663602397264	0.19638330942866777	0.17737105843784284	0.1964215866462351	0.18083514784946875	0.20337370460284449	0.19628144710013035	0.17633531134002403	0.18372280071219274	0.18939172715577815	0.15856857790204795	0.16953006506610915	0.17540097536282212	0.16682603050658487
KEGG_BASE_EXCISION_REPAIR	0.20478452913043868	0.25157461360380773	0.2028700930582276	0.27858522672682534	0.21744860934190277	0.2257858010138134	0.20494267194413013	0.3055936466099733	0.27995550748451786	0.24864132501114244	0.29395979821753937	0.20880241231282992	0.25880585768670383	0.2689837277521393	0.22493004897976665	0.2785130712076254	0.2280478748498038	0.26788535490249765	0.21928608840363864	0.2521355910698065	0.26031722323519396	0.2635104262192011	0.2030165330861808	0.2423594763211826	0.23478636343804546	0.2530940098834963	0.2813427996295083	0.2898768206987309	0.2089499774965516	0.24935003150652776	0.23434507520172707	0.23705645137184464	0.2394739197312502	0.2429502884382229	0.23262851802439208	0.25831725364954977	0.23856927825936758	0.22815932063259373	0.2604920022276035	0.2364483374734983	0.251337936675203	0.2557309114180571	0.23822490356680817	0.21371231704885343	0.2504382852870662	0.2551681948851661
KEGG_BETA_ALANINE_METABOLISM	0.1377851359276374	0.09872912120477353	0.13292229802391148	0.07198734203930206	0.14817435109912722	0.09629263023857061	0.12453937252400095	0.09164010414207883	0.10530031578100732	0.09825786076647487	0.10082171467202496	0.09663542142368549	0.12525855459796928	0.1131295994619568	0.12997334773560226	0.14625285123214518	0.13455842798996728	0.10218334728736476	0.10366954202929149	0.07710512934566906	0.11087654804142108	0.11058894475344999	0.09920060325799053	0.1266755417747195	0.136682168853303	0.09760292672218579	0.10996007400543488	0.10336326816152516	0.10899083061358143	0.12858080806704825	0.13535311433939382	0.12847779369630244	0.09977238087452356	0.12317878483577374	0.10968941692080278	0.1085592654577612	0.12601895368776392	0.09978748530142746	0.14467450322790718	0.13087510018660722	0.13501115693686155	0.08932187949065108	0.09128153923648431	0.13591962334900992	0.11201658198604925	0.11939663389858045
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	0.21282894304252412	0.20750681513346877	0.22053836780492525	0.12269833350121877	0.21853622675662387	0.12468485547251554	0.1927113028521972	0.18502725280633808	0.19929052947819337	0.16128915590211373	0.23848324220700956	0.20112730332119588	0.1882372056847326	0.19273337089042494	0.20970876781753098	0.21183485612726338	0.20507480420615232	0.14940495358438358	0.19238481223414874	0.13864399269125866	0.18186104007391987	0.18981231814807648	0.1987659543915137	0.18170597074356415	0.2260965561471021	0.19756273702663818	0.18847707109715145	0.1736717257925961	0.17716781602516665	0.23113685281328247	0.21360029026002916	0.1937796162957777	0.17621692980877743	0.19152099641487716	0.2188136134403954	0.18890219929154006	0.19407022000581006	0.1825292969937217	0.20037877224038808	0.20002948790741215	0.1971273098541916	0.19776345479474453	0.18069370214716504	0.21596988187803923	0.18193699508373787	0.19549246212644208
KEGG_BLADDER_CANCER	0.11575997881512184	0.1500228181615075	0.1096422785692043	0.15997498960472312	0.1223487039173358	0.11706367353313772	0.13700864099768267	0.15321239924498087	0.165320473944668	0.13410734752524622	0.14604392728120333	0.14405411931057646	0.16477788578016	0.17020319802709666	0.1370488012486034	0.16873614535073048	0.13358597365080777	0.1802788730230583	0.19836915111010822	0.14150039258390687	0.17079691196720465	0.16863931374587662	0.1264811600737717	0.14362151431262937	0.0962227406241337	0.1653708917332378	0.136418884455801	0.17321514509832878	0.11165520463160132	0.1096546066333927	0.10097852274465569	0.16794152895781125	0.1516325781874435	0.13615358851750298	0.13313997578596312	0.14865654955426522	0.14147769044874994	0.12065737091826775	0.15278278907100487	0.16208602206641393	0.15132063051763867	0.15389763213689836	0.14081140654268842	0.12586200979027803	0.15069212341767865	0.15607593610657206
