pathway_description	BS_VJVDJABP	BS_NKEAAFMW	BS_K81DR8XG	BS_2Z1MKS84	BS_77317DY4	BS_4D9DD103	BS_5VQP0E6K	BS_YETBN0RQ	BS_K3ER45RV	BS_M84H3KXA	BS_HB03GSHF	BS_JZRM1S3T	BS_JTMXAMB7
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	0.06809383173739239	0.10859388090744329	0.11944103168383849	0.07918492286756326	0.10286394412241756	0.09819403703472139	0.07460384247263314	0.09700833656805134	0.10516193122632346	0.13354909522118458	0.09510880666753253	0.09821293628416418	0.10625868802495249
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	0.17916278964753438	0.16519635998198687	0.136093323005667	0.17211170334442913	0.14212526261333144	0.1668627251559684	0.17136608623056837	0.1903738394233175	0.18977453314472156	0.14999091425713307	0.15029701147240285	0.17195082726744212	0.18062081093963375
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	0.12166767819678788	0.10788710054523054	0.09846034023974924	0.13095945241746573	0.07785735297376725	0.02591304037076275	0.0806308091888554	0.06345287966531622	0.0638963720560157	0.08725154393945056	0.07101248670424062	0.12666059997149756	0.08135261354231114
KEGG_APOPTOSIS	0.10748618273499434	0.11294005528754417	0.1258614817897967	0.11334134155622322	0.10343387663398045	0.1086310833702423	0.1108445899920511	0.11390417438107357	0.0997479914678855	0.10166941563989028	0.10172673023806851	0.10652763535536477	0.08981116467217916
KEGG_ARACHIDONIC_ACID_METABOLISM	-0.08800526520354154	-0.1098501781723905	-0.10553217597489094	-0.10077987008339039	-0.10287403585994168	-0.09249992624269485	-0.10775614315468693	-0.10219529240320832	-0.10120083909605172	-0.11344582832991934	-0.11657930162044144	-0.10443139800559582	-0.10428106969306972
KEGG_ARGININE_AND_PROLINE_METABOLISM	0.1874712525234275	0.15909099859327952	0.1720826838508036	0.14160879995891018	0.13471726073451898	0.1704330710230872	0.14846996849751265	0.1777279720189744	0.1716527097760033	0.18813369497404825	0.1425178240227284	0.1859195528151584	0.2094325783516367
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	0.10224266571003934	0.07478985981840998	0.20281882811272708	0.1064379440247878	0.11641668661221487	0.11921986244838291	0.09270766780414362	0.09021479002405947	0.09017198991899396	0.07996165988259735	0.09123373564736019	0.09055539661838251	0.10814170815991082
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	-0.16580822151405755	-0.2077926138085787	-0.21337858595739836	-0.19377997463700536	-0.20181700571082142	-0.18456804123874532	-0.2041493103450787	-0.1711507354884182	-0.179207823064011	-0.17996647194812562	-0.18980374011970716	-0.1750410560493288	-0.1847497438587922
KEGG_ASTHMA	-0.10893919295857744	-0.17955429105458673	-0.1546074320957633	-0.09264026893877193	-0.17010328448377096	-0.2998659337651187	-0.13180765896768692	-0.15991753420926394	-0.22677812703856617	-0.13502522960563443	-0.19888727326122305	-0.0665758867939668	-0.14982131383193814
KEGG_AUTOIMMUNE_THYROID_DISEASE	-0.1318862483782026	-0.1603064516472768	-0.1566260097007203	-0.11178903456134476	-0.14743448396406292	-0.26203342641959243	-0.16170955184325536	-0.19441500540474496	-0.22964072910492486	-0.16874020104511497	-0.19442793336381367	-0.11332875414226051	-0.1733656102505317
KEGG_AXON_GUIDANCE	0.1485154048553449	0.18727746322166935	0.16643393370170068	0.1750620697399367	0.1626937353182636	0.1769106547912407	0.1806099062111611	0.17546615856612366	0.18170664434931905	0.16795639595335968	0.17487117188701354	0.17844284936999813	0.1671712605589024
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	0.12382763821780399	0.12965518276768764	0.13163285871342265	0.11138517707723462	0.10363020851022084	0.09592619357651357	0.1106493141304659	0.11350815695216779	0.09595653479093208	0.09654381349390707	0.12560622779168362	0.09948893630021313	0.0824251350890774
KEGG_BASAL_CELL_CARCINOMA	0.006744274740147529	0.03256621907457063	0.03337568612579218	0.06710246285343682	0.08269988234723798	0.11610871976388301	0.08439420806920626	0.09623876178519464	0.09999993431564869	0.07807834694728913	0.12226259586527548	0.1067798764718849	0.0593170209464452
KEGG_BASAL_TRANSCRIPTION_FACTORS	0.1699444759712207	0.13902685256514177	0.16253349967974434	0.1320148164586115	0.11391936036221555	0.1145590468216096	0.138055794413495	0.15787990351670256	0.11655341484608242	0.17772305587368173	0.16202540031567225	0.1426763016967895	0.14616243642573146
KEGG_BASE_EXCISION_REPAIR	0.20844779362096624	0.2460228095770019	0.26722315604648395	0.29776783070056057	0.2938860545645198	0.3032115726424992	0.2594356735110008	0.2755610165098844	0.29950051226134816	0.29204019168305406	0.2616253839404416	0.2917642145636319	0.2701214258744681
KEGG_BETA_ALANINE_METABOLISM	0.13206495192044707	0.10776465584740323	0.11606826569581305	0.11175260607260205	0.09600773107969851	0.14497025633997138	0.13638809381927053	0.1490191437609253	0.10301789546955546	0.14033816818668676	0.11758303085871191	0.16953621567095528	0.15863198352696686
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	0.22751484535971023	0.15420970016326138	0.18998093563141952	0.18796210889312817	0.10647163861985401	0.17327882527773164	0.19171756007848686	0.20182516784487295	0.18044982588938724	0.19502243204759648	0.17101610771797005	0.21471595121013964	0.2316782368056997
KEGG_BLADDER_CANCER	0.13390151686609372	0.15237268349191463	0.24571879934646276	0.1549739452003401	0.1686900789475054	0.14505039364562972	0.13217040773251323	0.14111700500665086	0.17404825491825954	0.1418470904333513	0.1477979162120047	0.15337810542014288	0.13553871982160867
KEGG_BUTANOATE_METABOLISM	0.11636773422868972	0.09994882337141485	0.1142212424782905	0.085239634916537	0.07375331131112146	0.10680742213235446	0.09038315333870377	0.1204985561117396	0.08847722594374069	0.11537785411613884	0.10059484770283275	0.12269262731655037	0.12501141935790513
KEGG_CALCIUM_SIGNALING_PATHWAY	0.005117358570537359	0.009160233802290035	0.021946484495248494	-0.02497639577154169	-0.007872392881588985	-0.021852739790809664	-0.017421560037421367	-0.03189598281142994	-0.01161272548950356	-0.0448645131357822	-0.04051883087097651	-0.030045651005912583	-0.01461206328871881
KEGG_CARDIAC_MUSCLE_CONTRACTION	0.21743841145454693	0.24791772484914798	0.30493803194434266	0.20333391191203795	0.18756142701730583	0.1978358213580103	0.18892988810682063	0.1947458845650105	0.19367111606251203	0.19066124328934828	0.20183428415573254	0.19243120507631198	0.2006555569413546
KEGG_CELL_ADHESION_MOLECULES_CAMS	0.06305900028974276	0.033219937694352865	0.03241830898202431	0.05314464496178963	0.009943760957773396	-0.012982230526508395	0.033419123726448216	0.006147665034474209	-0.0030779073367183706	0.014491029258285767	0.0021778034822866723	0.04675196183797758	0.03438258390208718
KEGG_CELL_CYCLE	0.16369988737525493	0.19590879502817304	0.27464696215317663	0.2737907590376916	0.21301488652072062	0.24055147834147877	0.2227812859408867	0.2504435978137874	0.2592870759219019	0.2890723650866769	0.25028292120253665	0.26612962229520254	0.2441876726365451
KEGG_CHEMOKINE_SIGNALING_PATHWAY	0.05942213615519303	0.0617122384270437	0.03558053501070045	0.04846946964620585	0.030265327802638475	0.032262618284747385	0.04218951218525778	0.032730310611302334	0.031147433463025762	0.029318286881778274	0.045969870127515425	0.029256177078093172	0.028900566594407064
KEGG_CHRONIC_MYELOID_LEUKEMIA	0.25966844919323173	0.2498467146209146	0.2821676299743617	0.24631599184904332	0.2338888451643628	0.2437468558707952	0.23520103009752566	0.24504917223545297	0.23556526408963965	0.2386451633076164	0.25995860117412123	0.24690718595492123	0.22862362800418937
KEGG_CIRCADIAN_RHYTHM_MAMMAL	0.3367009862254006	0.19978783282683668	0.1986629812449528	0.1506838088862746	0.21423711666352177	0.1763714660306746	0.18682881389593525	0.13475092445875556	0.26032424936950427	0.09890463822689448	0.17468583350126493	0.18124591427303335	0.09981834750806731
KEGG_CITRATE_CYCLE_TCA_CYCLE	0.334971586487482	0.34864266470804	0.3234890929388388	0.29293720693778086	0.23764836895465447	0.28398228336714665	0.27172020761202914	0.31685730586582606	0.25841007803461397	0.30197022815912256	0.2950747023488834	0.3001152186463714	0.32417367262244307
KEGG_COLORECTAL_CANCER	0.2807198246347652	0.29572750021306815	0.2901265285638445	0.2892195807309584	0.27138291094663963	0.28636629050793844	0.297793109814489	0.30351284705076537	0.2706225091617429	0.2772828317970567	0.30405357858192866	0.28069420820492896	0.2713722521076862
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	-0.09551043860918264	-0.1293362591234114	-0.07901252830437806	-0.06632662312553973	-0.09902637033471322	-0.17514018997992448	-0.12178159472405131	-0.16170523921680827	-0.161143923956748	-0.12651914950923399	-0.13126463627148144	-0.10619263968466536	-0.09834202052450058
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	0.17873283694216938	0.14435250891924087	0.15391859239553804	0.14825520910492787	0.1391137149270232	0.1581880538642221	0.1412529054085478	0.20231178196467742	0.1577696691020908	0.2175024475982831	0.18991712599637733	0.20072637261780227	0.19913902918570708
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	-0.19844099103603063	-0.21298277673919913	-0.16496564173048858	-0.19338641835927467	-0.19200635474389585	-0.20515797990449738	-0.20394413386565433	-0.20965640497974428	-0.2003503765791418	-0.1967576089398387	-0.21080611690830173	-0.1958366853386643	-0.18660124186248936
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	-0.07198172204935233	-0.08077171271132196	-0.05020804788226432	-0.068549780982961	-0.061614326852840746	-0.08102396441909229	-0.0813896083369132	-0.08473370248343658	-0.07740543824502254	-0.07953243093941878	-0.0758090072837195	-0.06715958121456814	-0.0966832634591662
KEGG_DILATED_CARDIOMYOPATHY	0.07946654702608691	0.07037242768831933	0.23654698191073278	0.06516123230851219	0.06602183312226564	0.06663536736890481	0.0567514586417307	0.03805402381730083	0.04238882510884432	0.03432991850153756	0.0393245952171201	0.041346493081631734	0.05916080527114651
KEGG_DNA_REPLICATION	0.13402117960630625	0.19825318523604507	0.2600950645864566	0.29905643764743794	0.1938565756495492	0.2552367770880718	0.23680302500332412	0.2762289594160276	0.2684025611804566	0.3017283086642456	0.25153443291494676	0.2784707859461601	0.2530979035725354
KEGG_DORSO_VENTRAL_AXIS_FORMATION	0.1464279197773561	0.14468392367446956	0.10822662883447776	0.12345349568846925	0.0909485010661596	0.08161095160666834	0.10112389100388738	0.07236248791691115	0.09397242497396396	0.06516559808488968	0.09623222176808834	0.09325633235740856	0.0829190043960451
KEGG_DRUG_METABOLISM_CYTOCHROME_P450	-0.1806833236626286	-0.18976047586023473	-0.17859104147208749	-0.20007699241068544	-0.2049112871102314	-0.18695449820165821	-0.20992851427696255	-0.19244680868960232	-0.19540097314727695	-0.20869036337601096	-0.22039172812667127	-0.2001619967742452	-0.17740092559884318
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	-0.1417249494418179	-0.09874210727903644	-0.13383547947802168	-0.11137300865864076	-0.09854176310611507	-0.11849147503543461	-0.14466160146134505	-0.1260942316253488	-0.10484051571575163	-0.1373496231990199	-0.1268530202381227	-0.11055631320827283	-0.15271730953131193
KEGG_ECM_RECEPTOR_INTERACTION	0.041435276465599344	0.05849623836913246	0.16761097907661976	0.13133556874457733	0.10638825084926093	0.09909576362928527	0.07623799550217246	0.03563245204852651	0.07341953490693202	0.07121537201508212	0.056865184851722594	0.07224835610011324	0.08687266120103031
KEGG_ENDOCYTOSIS	0.22149047327361612	0.2340735124808776	0.20893971748268086	0.21205841897904507	0.20114289591569656	0.19433457990699168	0.19348201041915414	0.19136541411681016	0.2064924159352493	0.18482856845677983	0.19705943969016287	0.19896022618896836	0.1887491203711091
KEGG_ENDOMETRIAL_CANCER	0.2651227831229266	0.28412974209329733	0.26729167956688205	0.26358866804124087	0.24638255467213854	0.2649103272874324	0.26300415763569757	0.2727788288605807	0.23648839310586633	0.24909399010484584	0.2829190253352338	0.25911496112865484	0.24888677501592035
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	0.21194729909241342	0.212968869166145	0.1809117606214392	0.19901500341391445	0.19977816387069516	0.19403808242974424	0.20688488056775975	0.19242451426591614	0.194914873718925	0.19265908879574348	0.2002254579655649	0.19835145431402496	0.2055914987910079
KEGG_ERBB_SIGNALING_PATHWAY	0.19274369329401997	0.2262502476361511	0.20105836769546853	0.17551346493657868	0.16180403519952408	0.1674564750069207	0.1921513135450764	0.17889519725374972	0.16275168581190552	0.15821884450228563	0.1939382494103174	0.17604499038205715	0.17072191662109942
KEGG_ETHER_LIPID_METABOLISM	0.023166614803850346	0.005617264593398502	-0.016273244610080288	-0.011596396301412416	-0.027867777955652536	-0.024414927696140058	0.008428500493064607	-0.01361994054877266	-0.023277987260495524	-0.02629062962999074	-0.011705396809970169	-5.337784890107408e-4	0.0017057373636257874
KEGG_FATTY_ACID_METABOLISM	0.1910656210554089	0.17681398522995223	0.13826220351725949	0.14526728935693914	0.134948681916147	0.1496717962379218	0.15553733333160297	0.15910662418918253	0.1344394100533888	0.1540281029668266	0.15198915575017724	0.16901357786649726	0.17945085275716005
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	0.07933919245734018	0.08870566315752353	0.059461664646301406	0.07341820738043466	0.07311106091396613	0.05996557156527463	0.07782430592391283	0.07650521499986991	0.056246553509671074	0.06667974223394577	0.08814973779736258	0.07244497665885814	0.05959440538614367
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	0.1953090473866224	0.21220651946547303	0.1799565927172094	0.18621384412674408	0.16135872199322443	0.16398475887885716	0.17959815537437915	0.17310363290101594	0.16198969609439262	0.15793275683987307	0.18385765329913376	0.18089346726816852	0.15547791243276396
KEGG_FOCAL_ADHESION	0.14852502088275513	0.16443959013513823	0.24199717930886142	0.17235614087404144	0.1686774419834908	0.16451455576800672	0.15864089688143476	0.1415168825016729	0.1485056945435656	0.14418328029051014	0.15016940777231308	0.15312454559923205	0.16342819424264005
KEGG_FOLATE_BIOSYNTHESIS	-0.017563860052314362	0.02735566804551143	0.0799576691875117	0.11945209908571751	0.06900271843585225	0.1273534570913921	0.10721305833480323	0.11051742719675742	0.13642703737778195	0.1446686219320346	0.1456779219715466	0.16642089036712224	0.10114426488230148
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	0.1864123518540479	0.20402525848732145	0.1490952646253768	0.15399705182608264	0.1474278737970779	0.1622517513080182	0.1673958708982973	0.15569302009122674	0.16384691059860662	0.15810654017376746	0.1346852539590578	0.1652065634509394	0.17316479297036094
KEGG_GALACTOSE_METABOLISM	0.13850481151229496	0.18865656786180357	0.17751231541084284	0.17375996866350502	0.13511304083277112	0.17579376885981976	0.14598393477510593	0.14696466297154137	0.17557177980666497	0.15173494680647093	0.1152662591361603	0.15548169857614696	0.16435049482827457
KEGG_GAP_JUNCTION	0.1335674001933201	0.15030164687578434	0.13199731845230891	0.129823371438349	0.10735391480062882	0.1231631447393462	0.14156657346679555	0.13466612659087873	0.12312453665805252	0.12772911425425834	0.1523973482865869	0.14423791035521444	0.1549781694540153
KEGG_GLIOMA	0.18773389387973813	0.19678884456967188	0.21289131879495254	0.18747353061604122	0.1824105781968812	0.18433693088566463	0.20764245238061166	0.19122811946777898	0.16453816024775644	0.18486397837509247	0.20406632696808896	0.1989338265881369	0.19874975823549032
KEGG_GLUTATHIONE_METABOLISM	0.1618104759258167	0.17709963529217526	0.16136261487437095	0.18263583949565484	0.11346637395219183	0.17078504436306804	0.15042487083457448	0.1870516504918677	0.16893205921778195	0.16439324747019154	0.13668876688344425	0.1720643034599098	0.1817848629112731
KEGG_GLYCEROLIPID_METABOLISM	0.09976524322740205	0.11131007838682079	0.08701791072630084	0.0834802339375308	0.077676715435623	0.0739088553699107	0.067973866944718	0.07095939090757944	0.0872861721117166	0.07557687122065637	0.06603031928824854	0.1021299490546595	0.0976992800422559
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	0.08286920208948571	0.1226387474783133	0.08369287296181475	0.07625156646233273	0.06974548703938051	0.06306028550485562	0.06060192956063808	0.05929150381798363	0.06864458272291636	0.06589663679098556	0.06446804002166262	0.07651706930279274	0.07463139173915405
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	0.06605591644179194	0.04081958556102275	0.042515043095235135	0.009346076350939233	0.04274826091113481	0.05046030371991973	0.018217552726800673	0.06065232766738871	0.04209063855197788	0.06945775407609477	-0.013463586137745693	0.08943779578802179	0.0916215991134633
KEGG_GLYCOLYSIS_GLUCONEOGENESIS	0.1785329025457603	0.1714407655992716	0.15503338999407162	0.14459533568142968	0.11986120511925331	0.1513046469398708	0.14507980266139395	0.15815417490923667	0.15342561023597465	0.1538725015370709	0.14173806284796422	0.16481306015485375	0.16766323003034914
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	0.0998048485381972	0.11874532340239356	0.11944477101917943	0.10079827225378861	0.13442345564342034	0.1390355691112275	0.10036636114537548	0.13676559623027035	0.1270629194022134	0.09028364940033129	0.1226128209186703	0.11848836776817809	0.09960284755926044
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE	0.08308991386376227	0.09705573279459215	0.08594391561109983	0.05217590831419298	0.06570747781345064	0.07886750679048148	0.06682169430704131	0.10638588854854208	0.06696649792766365	0.08071730662072119	0.07539890129956539	0.10878523099853418	0.1013306942681284
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	0.09371524035948531	0.17728307266042714	0.05684561983552176	0.09911221095520971	0.08215253388667201	0.14442654755527604	0.12589126632212394	0.1312187629642843	0.13290909477766533	0.11323443055036972	0.07627357953395902	0.11165193560446378	0.13719370029121478
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	0.08145151373899463	0.09789268742719527	0.08680374100683415	0.10790175348021236	0.18170301309697703	0.14582704056926862	0.09787669891211517	0.12490389269688065	0.12320960180549641	0.10174103437406534	0.09180192373469441	0.13497089917474311	0.118790861899574
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES	0.13007475109513608	0.19887388920753715	0.13774565710959077	0.14610191877037812	0.13446857401120074	0.18065349665316638	0.16875651161353383	0.14122804547836912	0.16353835549112533	0.12846652693392702	0.13981942789765814	0.10997993650815513	0.14889402500165394
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES	0.025096543587481764	0.04677316867355167	0.02194948433327886	0.06023724722454796	0.07084154480484564	0.08402933897443492	0.04555575509166327	0.05658886134134854	0.05897942603611136	0.0757592782011572	0.03319940864544849	0.02095762168729749	0.07620671435770038
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES	-0.06500689175132447	-0.043910625543241426	-0.04686189325536965	-0.07779978104260117	-0.07348534709063152	-0.03706779792046098	-0.05438769842441262	-0.03723506061286675	-0.057392316201663865	-0.03738604310465918	-0.06331318042406583	-0.03696801926438646	-0.012535976269714567
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	0.1326477306333178	0.13908208748892673	0.0913053627556391	0.1610579021721132	0.14702144655407734	0.15254359327827255	0.16182358153125387	0.1800807035821269	0.14310548677702833	0.2046528977944538	0.16667467428281985	0.16210823946400058	0.20355162619908357
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM	0.2103442083717182	0.24034898457997916	0.26695285767345045	0.24578105788499285	0.23598212665603718	0.23916548733488907	0.22950433023737196	0.2549613340913844	0.2412579778975221	0.25113542510526526	0.22943540486105	0.2599516260965717	0.2604141104951757
KEGG_GNRH_SIGNALING_PATHWAY	0.1097408327393657	0.1294927670108739	0.11106709320183497	0.10885401220748375	0.1259250840289913	0.11358567967660745	0.13315434574963997	0.111986521712292	0.12095205179584007	0.09842914427199298	0.13240295614142425	0.11138736158814955	0.10299897378753978
KEGG_GRAFT_VERSUS_HOST_DISEASE	-0.03856561305346596	-0.07932737764311534	-0.06990891285126015	-0.03817204786398144	-0.09788691102689696	-0.23019545693290297	-0.08249307761305838	-0.12674914592356815	-0.1723297320118005	-0.0918355985274221	-0.12274002347538211	-0.027884546018667553	-0.09281543016759304
KEGG_HEDGEHOG_SIGNALING_PATHWAY	-0.011508585545226104	0.01001103586100351	0.01092326620807917	-0.003770440112555391	0.01288704969610235	0.03314872156719389	0.0321177513940989	0.030414887999952536	0.025475282235219877	0.014261545340235049	0.05335359631721195	0.03232661479749698	-0.003739205983938611
KEGG_HEMATOPOIETIC_CELL_LINEAGE	-0.1702501753087189	-0.19635977393425924	-0.10451583315711564	-0.14800718593319379	-0.165828286447936	-0.20526126203018022	-0.16315077377072526	-0.1860376980943774	-0.20602127004678414	-0.17474495605657608	-0.18036967213499572	-0.1704785658190156	-0.17217316886127476
KEGG_HISTIDINE_METABOLISM	0.04877166596729996	-0.05926541457193614	-0.03911647969441641	-0.062137809058782044	-0.02661683891336894	-0.029767856272680138	-0.00929882541978583	-0.010685917374676893	-0.05764368344405875	-0.01845511393582705	-0.0328181733738902	0.004520948576499208	0.01776425828595199
KEGG_HOMOLOGOUS_RECOMBINATION	0.0715676129566355	0.1167000174521431	0.1540927573957492	0.17612275479951578	0.15840190344151409	0.14296971598334463	0.13731588876541817	0.15682200391663542	0.15291960667839047	0.18361787603197405	0.11898721785827182	0.1598721890910409	0.14680161304413938
KEGG_HUNTINGTONS_DISEASE	0.3193920880502019	0.34658026098207995	0.33017445427352343	0.32425818011378776	0.2776091905791139	0.3147409600433371	0.31354025430660765	0.3254573120403013	0.31406396290178257	0.32401282198334863	0.3202625612622835	0.32500006914095053	0.32797408127141864
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	0.06580945581792819	0.060692439707764466	0.24893731394829843	0.05710911993689589	0.06447560774637362	0.06276209434882804	0.052953152827574436	0.03657823298997453	0.03613847065514938	0.03434986286340654	0.0330573153593675	0.0350576998801166	0.06007724824734324
KEGG_INOSITOL_PHOSPHATE_METABOLISM	0.16234470296929032	0.18472202958290138	0.14154844759368837	0.120971132578641	0.13277940522984788	0.13430259488046797	0.14187548573865583	0.12106455947043214	0.1388929311376745	0.11608614816624893	0.11480129251319035	0.1362656742838849	0.1355004619730455
KEGG_INSULIN_SIGNALING_PATHWAY	0.21475685085600707	0.21642900973443405	0.21920910562184426	0.1833671714525941	0.177622428835859	0.1823960558609375	0.1896382034553027	0.18841318186761602	0.17653966842097843	0.1706164953910571	0.18720534250186552	0.18364749963075913	0.17388162502279678
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	-0.11646986831073984	-0.1426690774467862	-0.09073775717774935	-0.10394162977315323	-0.1281188253216982	-0.2028721953509681	-0.11209910279175131	-0.1472905644471816	-0.1759807796874474	-0.13111789391916492	-0.16837742810166853	-0.08509549566684788	-0.13300769850902386
KEGG_JAK_STAT_SIGNALING_PATHWAY	-0.05170707915246792	-0.044072059366444656	-0.054777690199307255	-0.052376577150444796	-0.055207647844688214	-0.06290982681729218	-0.05685774711849138	-0.05900602652852924	-0.07484136725877395	-0.06543020212237186	-0.06910984766960529	-0.05883882610597944	-0.05840027993765888
KEGG_LEISHMANIA_INFECTION	0.09788489706833306	0.05124519024784828	0.10731918158627556	0.07648832919935822	0.03107574744782768	-0.009664348937877546	0.05843101817618299	0.036999573695657456	0.021382311878951787	0.04445374918047885	0.057386606782301904	0.08703971802453113	0.03683192116833371
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	0.11005912523875976	0.10283486444708524	0.14210588468337634	0.10212476659228766	0.09121293591418028	0.08495290750628458	0.08582004378648657	0.08099483804574942	0.07773199530820021	0.07319784818189537	0.0906019972575873	0.08854965541174326	0.08056397669611051
KEGG_LIMONENE_AND_PINENE_DEGRADATION	0.29177906552113825	0.24221587898782515	0.2046960473680676	0.23124536637765455	0.1865884158672931	0.2669421960997439	0.2385977554777445	0.28330308120262815	0.23269805631109175	0.26633665739679574	0.24854911446318875	0.28298912500986806	0.28871378310165846
KEGG_LINOLEIC_ACID_METABOLISM	-0.2689589248331402	-0.2720958448709624	-0.27437450022585474	-0.3192383529371707	-0.2708181175509635	-0.292156742729008	-0.28745633604681964	-0.2916561284012932	-0.2926480219037347	-0.29671169859502056	-0.28441924147987296	-0.30917579770158254	-0.28265531189157
