pathway_description	BS_8T7DZV2F	BS_BA6AZWB3	BS_AM70R8RG	BS_AMZ70B6F	BS_BPWEFR89	BS_BVSW4GTG	BS_8GW1TMV2	BS_3V3KE3VT	BS_3F5PR9GS	BS_81SP2HX4	BS_7C40TRCY	BS_7XQRH69M	BS_VT6C6N6K	BS_VPBMDMQX	BS_WH5HDE0A	BS_TW8DQH8J	BS_M15PW2N0	BS_J1AB8PMA	BS_RD4D5F9F	BS_R6WNEEE4	BS_RCC8BXVE
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	0.12299958371552717	0.05432487782879167	0.11405734298274044	0.10034679493221506	0.10234415349028182	0.0962850854763819	0.1372495304701964	0.15313458335444505	0.12446664412634008	0.09380296552310345	0.08191903156205886	0.10074190261304593	0.12559607533308872	0.10270892860460869	0.0904046259541324	0.1563245076026991	0.10333107683029967	0.09622687772125459	0.11179662320758693	0.14688822819503938	0.08446373872640965
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	0.18083635417999544	0.22876185623459583	0.19347110353084904	0.20224392234701496	0.17608667273905182	0.2056995978966132	0.18230244799595782	0.16853449509837534	0.1775355450117938	0.2006011551956876	0.19686615395658494	0.2261283066450161	0.1915611651082375	0.22683538486375135	0.2370001709666492	0.14817175648288694	0.16672195028119452	0.17782387463594312	0.21205797161051154	0.19684362888476342	0.21487210648029648
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	0.1543273437548169	0.085822560291874	0.0069259040251072965	0.07944430707463539	0.07514630174634394	0.06754112428657558	0.1271337017877393	0.03184753823429883	0.01160471745457394	0.06158943579403514	0.09682024026345852	0.05499160393931602	0.0940651359342982	0.1029645892806423	0.019739971434343927	0.08744354209526471	0.06921833047129287	0.1373849518687809	0.10206715277542867	0.08378422889646754	0.058336274187679484
KEGG_APOPTOSIS	0.22444274576245443	0.13507217823159207	0.1350491604482239	0.15496588559171248	0.13291137825187116	0.14199405376386157	0.14413213976603945	0.09927625661509101	0.12398392976584897	0.12878267726946643	0.15192332580343582	0.1514952422940749	0.15011686300766017	0.13042519851287881	0.14411158531730403	0.12830058610526948	0.1280224805828285	0.16168570213998534	0.1410326405589209	0.13384198336095168	0.13587951940726892
KEGG_ARACHIDONIC_ACID_METABOLISM	-0.08900696017312232	-0.11418812908756885	-0.17650986717386422	-0.13401597137080787	-0.12150391288580789	-0.14055483996465326	-0.12909632138290633	-0.16957481214472167	-0.1714539312509522	-0.1410933358251567	-0.13250206296111802	-0.14618323003724273	-0.14385690118914213	-0.12443993451157355	-0.17869709739713321	-0.11309034603208704	-0.12372577269886113	-0.12688271381699257	-0.1402745979698868	-0.10625532585315417	-0.14207223950559067
KEGG_ARGININE_AND_PROLINE_METABOLISM	0.1340805273950313	0.12192491815973491	0.048514842353357124	0.06098742412264245	0.07474938690510538	0.06152683086450529	0.09735407407608118	0.07667104916883646	0.039792735089518305	0.06770034953459339	0.050470692221817784	0.04148136440461645	0.04545757425982802	0.05477990222876757	0.055490628199904087	0.07094836825027093	0.05312350639270187	0.06872714922060182	0.06309293451365829	0.09175211530032695	0.09173764339893324
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	0.19336553802412507	0.1592161387916745	0.10134050619684015	0.13404187031381054	0.11707627839462634	0.13941386857533924	0.10537873187245092	0.12152240410362755	0.11595553520487854	0.11308409999821559	0.14530202631046668	0.10988128975344341	0.12975933169047843	0.12151178844945694	0.12323519189666783	0.09323121872725482	0.11533077780891983	0.14727511500466786	0.12350620184307964	0.12771450878561072	0.10157933036251271
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	-0.16552314338045368	-0.18524393376121384	-0.23535405937986523	-0.2097351942744631	-0.17841242432337182	-0.20797125708283892	-0.17242449980241661	-0.16752123869981775	-0.20513842757844739	-0.20038358644395518	-0.20924252722521014	-0.21698097071336148	-0.19934279281361575	-0.20174986841467848	-0.22024453790017517	-0.178123640313734	-0.1880895764431124	-0.19484367792434357	-0.1899097391211167	-0.1721386053284708	-0.22592249556385727
KEGG_ASTHMA	-0.016547543540650127	-0.15970662352262055	-0.2746400399671404	-0.1283603531960265	-0.223288508663129	-0.2111095688197227	-0.10134861170743169	-0.23429905092423203	-0.2585329078836444	-0.18339112231857133	-0.0958072895053944	-0.19666661104581917	-0.12264057483691909	-0.16000707471102243	-0.310269243895668	-0.09303585775016895	-0.1724419958080941	-0.08220738362102352	-0.1447521928904402	-0.15911859241208745	-0.20298950348166395
KEGG_AUTOIMMUNE_THYROID_DISEASE	-0.04682259089019332	-0.15300455269833566	-0.24221844365942533	-0.15690979158793272	-0.17388984176396455	-0.19530957879113994	-0.10009594532101457	-0.22787002393248304	-0.24345581356794407	-0.17958126808111824	-0.11336799168236047	-0.18845311245074384	-0.1318072893081864	-0.1488005217619462	-0.2586666892285978	-0.10540716435822226	-0.17712862655386175	-0.1002447018958854	-0.14340023433415294	-0.1524621056219652	-0.19617876888278887
KEGG_AXON_GUIDANCE	0.2266178319712179	0.24173473333390144	0.25635767080184385	0.24630158540867253	0.23933237514411762	0.24951349288150781	0.22777295874575287	0.2477167656770247	0.2368870776774421	0.24789171600915538	0.24400422570336078	0.2544164645683099	0.22747592801056088	0.25668973019758856	0.2637253092076185	0.21402502750961722	0.23275763677004266	0.23591831699952528	0.25071890156548754	0.23160159171697817	0.25002263170947253
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	0.2177729954033065	0.16235832192030747	0.1513066147953996	0.16870402535048493	0.16206309145303952	0.16621553406140058	0.16866024475435867	0.11550009375596733	0.14410312223337873	0.16967085865129458	0.17667206616733222	0.16376085113883776	0.17280671854526827	0.15141250889654972	0.15045579320264413	0.16431841241567663	0.16148570147350452	0.1888941970792984	0.16547065888751292	0.15895256536487806	0.15393707410634005
KEGG_BASAL_CELL_CARCINOMA	0.04694219976130107	0.12359402665162908	0.11795036818498433	0.09849294843386917	0.1421950800631735	0.1519203554128402	0.11307817817800153	0.19428048000365655	0.13038455481450206	0.11130546781392367	0.1043724703623428	0.10082035671886513	0.14960089138630306	0.14563186697049474	0.08043344310371701	0.116158354378432	0.10753501350786189	0.15000649620832002	0.12637402594282537	0.15408797690466333	0.04248892918792506
KEGG_BASAL_TRANSCRIPTION_FACTORS	0.12220468807213286	0.08602152622179146	0.11356632693855558	0.11676371400483967	0.11607947602112081	0.10125622356042085	0.11847682816432409	0.13492514626218408	0.12882318944193621	0.11972920608916646	0.10255648525110321	0.10644083149110262	0.11223663174634833	0.07584421169804001	0.09996530271819785	0.13972561122203483	0.10670530560932963	0.09315615127811078	0.10139744290826594	0.11507708414699254	0.10388024882593684
KEGG_BASE_EXCISION_REPAIR	0.1811533137321682	0.13469774383823063	0.23352376411663317	0.21300720180925636	0.2017467621662508	0.22835434476318972	0.2125917679443933	0.2628975723784862	0.20144240324635784	0.2318725730586753	0.18596423494806047	0.20442656372055962	0.2461987123509974	0.2271021115541225	0.20262185032088587	0.218868193060777	0.18906078560161127	0.2340655940785947	0.23841103662143953	0.24657954405310867	0.1774569047050156
KEGG_BETA_ALANINE_METABOLISM	0.13447834412046156	0.16267568949727593	0.07608443264544075	0.08418481282276714	0.14526208188749717	0.0752863507569531	0.1168537978354933	0.15120701114062834	0.102990630670467	0.10901803538951015	0.08453719141865443	0.07086236696627309	0.0748333382636732	0.08312307100212366	0.08105957595118596	0.11527232233061632	0.11177612129407377	0.12485749894234865	0.07561401093145378	0.13978367863863325	0.09704421784930482
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	0.21189493227769404	0.19944627188911548	0.22726586165593646	0.2009101467228605	0.1813559705110245	0.20659283485443908	0.17574147226120568	0.22245529336847672	0.19610403938877224	0.24091934136780943	0.1829210383295579	0.20763027165729844	0.21002351974215283	0.18419744836991842	0.2243386921209674	0.17103866278037916	0.20500376123242461	0.2102851978715832	0.21377190580229108	0.18898312080606738	0.21866505748022755
KEGG_BLADDER_CANCER	0.2752421994188875	0.17554034194012955	0.14594133783776106	0.15171693954758136	0.18485436563719337	0.155638771570836	0.16108694275367486	0.20103043104748972	0.14244092727996704	0.15630434027711945	0.14158614407327177	0.1620922267520685	0.16666075420768084	0.16931427873197877	0.1872244856257718	0.12365367622593243	0.15901507200816933	0.2155844482261445	0.15294563373120942	0.16457977476854796	0.1388088744477818
KEGG_BUTANOATE_METABOLISM	0.08166417728511342	0.10687728709577722	0.042300967669820305	0.03949180761979318	0.08652480107744269	0.05195820272712442	0.08767178173931664	0.1029863054453145	0.054546830479202196	0.06424972643842884	0.007939494379612446	0.03750255986601066	0.07435565731166792	0.046352792720324214	0.06757253837188372	0.07932460099384091	0.07146628633649134	0.07629432318695525	0.06739797807550019	0.1165409770687953	0.09021829779311367
KEGG_CALCIUM_SIGNALING_PATHWAY	0.025513826407922813	0.09998080252065895	0.046352289386888054	0.05089555160459653	0.033730148030389984	0.045042533987491196	0.013823162408169273	-0.00517160326551654	0.018349627432713594	0.030395798767484453	0.05692445384551479	0.04872823305185608	0.011189948991628425	0.06197371750978125	0.0741995438152712	0.005153446670132282	0.03532537012210017	0.025626286880736926	0.03801002191576708	0.02626637376395762	0.09025568136142424
KEGG_CARDIAC_MUSCLE_CONTRACTION	0.1223894069047844	0.17654815411602898	0.1891971719355413	0.18555176566763953	0.16340687111047728	0.15335170824006258	0.14711471966733433	0.1542225998345231	0.14655480328354262	0.17757808308184647	0.16676942604833653	0.16810829901977897	0.13910591828893704	0.17038608628163632	0.20812246440137316	0.11467940223864455	0.13791024642937366	0.1338127943602818	0.1615263998226918	0.16076357705982453	0.22056583116092965
KEGG_CELL_ADHESION_MOLECULES_CAMS	0.13339248962705008	0.10964194656351525	0.036222745002241624	0.07057270633952484	0.05571364546887063	0.06661961260822459	0.080628070257367	0.05282906231473253	0.02418405488386065	0.06416167079929763	0.0928038143318049	0.05796726097875744	0.06463170329028388	0.07076217925886454	0.039778023599895636	0.07350552756057377	0.0714475126738969	0.12100256949294193	0.08578400397304434	0.07609896514622781	0.048351734839046145
KEGG_CELL_CYCLE	0.24897922604955483	0.17452872134580485	0.2593965917857836	0.23260046800800474	0.2272743040804229	0.2558074466059681	0.25408932661537	0.30180449771076484	0.240024255448958	0.2786608029923657	0.21786809995252962	0.23427142263421316	0.2804220896688935	0.20919332081112918	0.22590441243666326	0.25795774762468315	0.24145411022362023	0.2816910005682994	0.24741669891207527	0.22799974695025543	0.17883566955660155
KEGG_CHEMOKINE_SIGNALING_PATHWAY	0.12343029892738769	0.10170574618780404	0.08255934178233701	0.09945025813316252	0.08750103051913372	0.09476150849323531	0.08698833835084893	0.06098691143956259	0.06550667042023851	0.08846755993337181	0.1000687482556633	0.09127055745735296	0.08108043048959529	0.09574138782463781	0.09431556708947246	0.07480712521339712	0.09082791553497657	0.11044550976660587	0.09429029431484917	0.07819327244888924	0.09753884401791874
KEGG_CHRONIC_MYELOID_LEUKEMIA	0.36431825185850014	0.2947882548461698	0.2779153550586339	0.296593188927744	0.3065888393666138	0.3026287588907414	0.2969254088809448	0.28877417754031753	0.26766647104652863	0.28580531459558267	0.2869978675215762	0.2931903807569259	0.3025097689828918	0.2901166330909245	0.2737270329533511	0.28331972467242683	0.3006324968439148	0.3192843317137036	0.301695887646035	0.2983438322603678	0.2725975675237334
KEGG_CIRCADIAN_RHYTHM_MAMMAL	0.24620015822945945	0.32901235880449725	0.1289971705404692	0.14237706397984773	0.23244992381597152	0.1709196896634145	0.1527707423240265	0.14177573221156184	0.12173497570790533	0.18562496893891378	0.15499157937314276	0.13878306102420598	0.1491179753256086	0.22160377508693502	0.1907963721764996	0.16208657275507796	0.17295580440209585	0.19477665109004746	0.18727253529101537	0.16144546395584633	0.24275834453707038
KEGG_CITRATE_CYCLE_TCA_CYCLE	0.27809947990373635	0.24261145258387587	0.24006449914480904	0.2523966246375927	0.239173342545008	0.24742450993968	0.2790692348963744	0.25233188433810516	0.22779533929535603	0.27887707998907835	0.2459768417253528	0.23563232364016992	0.26629708763039484	0.2345811385527512	0.2686336092774574	0.27168880936874457	0.22089832940589418	0.26557439019221785	0.2596183234304464	0.2761121994659143	0.3068727101590254
KEGG_COLORECTAL_CANCER	0.33880746972948134	0.32510241038305393	0.30510475120162567	0.32521602192583127	0.3201652637515649	0.3332736562812561	0.32229719234828547	0.3245096275600759	0.3032509166045296	0.31121252777051533	0.3170156063850684	0.31692451763802365	0.33770206513883855	0.30471952142273484	0.3086180392211437	0.31844197842393906	0.32006478786495646	0.34454030138277364	0.32521751415663414	0.31970973780593614	0.28964372411493855
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	0.11215519906197317	-0.03672237389017361	-0.1294497693936465	-0.029728713287111967	-0.07904738025663291	-0.09677035284134074	-0.022905968663392978	-0.11902055408177058	-0.12422285843954714	-0.09227595279766904	-0.02216941028926911	-0.05562812792898311	-0.009075681108036433	-0.0825653164434019	-0.14966535102983805	-0.033433804953932965	-0.03875274162329931	0.049665243459617515	-0.0591459309387159	-0.040605967087199366	-0.12927794932051098
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	0.17719746974704279	0.14925130468626985	0.164558068044157	0.15188990631662172	0.14138972757130355	0.1471251709374611	0.16504135862032146	0.20918816244441973	0.16878749653142291	0.1628701146334914	0.14219219861207694	0.147598927804676	0.1489712599001819	0.11894169707566084	0.15059703247957043	0.161585628044685	0.134401705841852	0.1685605822194245	0.13841152733776887	0.1559804243799228	0.14528411785692374
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	-0.07136042620397096	-0.15893037043610195	-0.2050499865625767	-0.18282192998913535	-0.1737449778864473	-0.17347048270404236	-0.1540477726223127	-0.2153526020901969	-0.20680406976801313	-0.18997167342167512	-0.1671171888194413	-0.1839987071488107	-0.16170333465458975	-0.1800318519118223	-0.19214498556628343	-0.16710427918720502	-0.16758522718447993	-0.11426112451517341	-0.16879538943363476	-0.17370067341784337	-0.21514090114861503
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	-0.020579140686233816	-0.09393329495470494	-0.09936234807429224	-0.08556397307743419	-0.08390068408807418	-0.0837964500105655	-0.060754349001245045	-0.09577034364042797	-0.09948958213975861	-0.07146647755159935	-0.08764410066676598	-0.0934254230969855	-0.0865553055646076	-0.07509092441539374	-0.09975011126703147	-0.051487023064472386	-0.08680193497253721	-0.06825124134903764	-0.07825710200055472	-0.07868512398028335	-0.09705826154774239
KEGG_DILATED_CARDIOMYOPATHY	0.16178112993681315	0.14869476273438642	0.10222189439156498	0.11552764393962824	0.13053304821628528	0.12345817521303364	0.10079854247114085	0.07177248050201075	0.07729603738719577	0.10579128154084573	0.13250408006233252	0.10137649965064183	0.10422752729172904	0.12194406702885048	0.1103118025481027	0.06479444689710026	0.104502007280511	0.11622944278282704	0.10946381423518711	0.10670746009482517	0.10634131605517036
KEGG_DNA_REPLICATION	0.17514809432719336	0.12728878201758598	0.24122658122661778	0.20165386117180675	0.2095300764064812	0.23714890898328214	0.23352626550723096	0.308263912066512	0.22592999377796716	0.2836796933644793	0.16162065862430558	0.1825741561652669	0.2689465390561786	0.19657970982130404	0.17934861427757115	0.2119826173386376	0.20131230206988604	0.2736120386271811	0.24625711699942376	0.2710962765217819	0.1360796211939993
KEGG_DORSO_VENTRAL_AXIS_FORMATION	0.24483065775879714	0.2469768743051966	0.19461473229357615	0.20386573685069592	0.21420626288155106	0.2141396221916462	0.17329047843515838	0.208836468637322	0.18379287216682183	0.19902391165577282	0.2168639530362268	0.20380397423752203	0.2047064297808804	0.2001114280571666	0.20885050910409983	0.18307595830725418	0.23354504024426706	0.25550143467097913	0.19365549177769584	0.21328238159657809	0.1655520774195824
KEGG_DRUG_METABOLISM_CYTOCHROME_P450	-0.1960151722631993	-0.20915036379660723	-0.2646392018212307	-0.2396196876661079	-0.2217800584970992	-0.24691067834589725	-0.20715816197948833	-0.2539650076890521	-0.23870194244572202	-0.22918027043092895	-0.249682747019342	-0.2517428411984667	-0.23302136045154512	-0.24099050865243749	-0.25916137146936824	-0.19335539980482536	-0.216845381571758	-0.24472985459541416	-0.23622515395955526	-0.2028657487004977	-0.2574401557712167
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	-0.10424911444199977	-0.17211259857234715	-0.16293835368191473	-0.15777624581471011	-0.1485133197694914	-0.16511443913910281	-0.14400451473309003	-0.14134148783981493	-0.17818299217280645	-0.13190838167800545	-0.15463627537502841	-0.16102391833566682	-0.16649053014685564	-0.14258289687871256	-0.15183595378468648	-0.16016349010576758	-0.16283049910578254	-0.15032891380898877	-0.15580815107798004	-0.15695545935726984	-0.16011543533531775
KEGG_ECM_RECEPTOR_INTERACTION	0.2677314961366534	0.15762665698808984	0.10738675954474838	0.1915716908520616	0.21676264163241202	0.19424070819285696	0.1919692462123683	0.15331968049075645	0.14119641263246674	0.19723594137903214	0.18180950645276658	0.18085883875076444	0.19031404633508514	0.21003021504626404	0.14532028164872685	0.17857095465964762	0.1858611098686594	0.24902364903251092	0.19677235388945263	0.1772270500419098	0.1263453917959346
KEGG_ENDOCYTOSIS	0.2485960835586763	0.2549737965122389	0.2379002168188661	0.24709531409595714	0.23212933602059965	0.24226630497286428	0.23027196228723035	0.21201090163562428	0.22071368448748532	0.22050180803848587	0.24915971704492196	0.24534102746648714	0.22153156985719352	0.2428867747462845	0.25262270189923386	0.21177213951979101	0.2311762568555868	0.22785670771669703	0.24214970928135418	0.23126663402601147	0.2512095404851089
KEGG_ENDOMETRIAL_CANCER	0.31357141868971045	0.3263580681227983	0.27282164300045253	0.2927029320919208	0.3116734755316529	0.30206658699683603	0.28863665845310926	0.31029054105097204	0.28533022878410286	0.28192314528276463	0.2854878534295629	0.2856262799422953	0.2947731415758793	0.28986071272616915	0.2852300817124468	0.28901701607662256	0.30503207907164287	0.3013435809885839	0.2998288187736328	0.30333973805727665	0.28332885458430074
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	0.21029140788564327	0.20536907873908739	0.19949412838497124	0.2036598652998421	0.18666749904826857	0.19811446730305626	0.22034685605419924	0.18192972663667561	0.17755997169341498	0.2012966085675732	0.20770603647769606	0.19547849603489273	0.1822344150787042	0.19675885810512267	0.21327222928443243	0.18772265064311014	0.1827976461643673	0.21002075807487908	0.20613430981289918	0.1862492560693506	0.2189039249464979
KEGG_ERBB_SIGNALING_PATHWAY	0.25973913409170224	0.2675071155927725	0.25424499532761324	0.2578881289227463	0.2412178186318263	0.24754209844321723	0.22152515283758836	0.22989672761243307	0.2291778143962311	0.23757614968211493	0.2528031533470005	0.2608822826029379	0.23134054300329013	0.23720937511008458	0.2702597241668229	0.23226726807485237	0.2602070161108928	0.23008254802659892	0.2529648895228659	0.2325310140602236	0.27252773139175307
KEGG_ETHER_LIPID_METABOLISM	0.08365124250880225	0.0014150225612032349	-0.051858942596377945	-0.05017635966354756	-0.0244305180798908	-0.028195815814507686	-0.028102014622429314	-0.024479502248294954	-0.04472800555831538	-0.04961993602332599	-0.04231957209610463	-0.03540063506146703	-0.03611678836721216	-0.032858678104894914	-0.05788356455526625	-0.02232819369098049	-0.01944559171228035	-0.017125836332509102	-0.03138577807613399	-0.021731684318640365	-0.053393316473403715
KEGG_FATTY_ACID_METABOLISM	0.15387339241573106	0.1393645853647703	0.10245058893004406	0.12170191799840671	0.1305832246211496	0.11181560090267369	0.14977577426926714	0.11734872339171619	0.11866787662271738	0.12307866432689783	0.10167933775476935	0.11856025569524217	0.12090928727628723	0.11368802793810541	0.11545183013340352	0.15567070331298558	0.13811049383345278	0.13268032285328765	0.11806687611662049	0.14750451180229462	0.12007009338417521
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	0.13036992212483298	0.11998439132978106	0.11950280174732784	0.12425031132997971	0.10566385670914753	0.1096792481312394	0.10711964411459607	0.09089047452051834	0.1091768885382821	0.11358984914697401	0.11976937187164906	0.11776748721470598	0.10293997689011607	0.1143554474858376	0.12331009596645956	0.10248266731063664	0.11953667289619405	0.11822549234118063	0.11087223200645853	0.10041520773479572	0.11496881157768545
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	0.2697943130230699	0.23646918945878775	0.2093149005028404	0.22915409635339734	0.19140840209146928	0.21372290782537834	0.199692186790257	0.20335853487018568	0.19535824829137702	0.21061905312499926	0.2270158505567599	0.21714533680878992	0.2050383245208753	0.2169982155596629	0.2268496946029326	0.1953781267451123	0.19873991577245165	0.2388300351642456	0.21559908431046534	0.2072250847904492	0.21643872067523034
KEGG_FOCAL_ADHESION	0.31409249033441616	0.2418944419700458	0.2068477978733046	0.2445264549567253	0.2523674591579898	0.2523408932025171	0.2465840018224293	0.20552012189240335	0.2155874681969919	0.24861955864531177	0.24130297021547692	0.24423174936202421	0.2495668585901031	0.25829706386561285	0.22793882981607871	0.24434029796681841	0.23776128450380027	0.2814779780353486	0.25637191316363445	0.2485475803097149	0.21591295793620036
KEGG_FOLATE_BIOSYNTHESIS	-0.009905650445854288	-0.05823591472923954	-0.01199425782315679	-0.027999993681790906	-0.044361306836698554	-0.036819002283574306	-0.050903583401488754	0.038511054003779174	-0.0044480910639690336	0.021038589770793672	-0.03651757806658614	-0.0498554520945798	-0.015206901027176931	-0.054083175503873655	-0.013123477598925291	-0.04291249571367687	0.06379910008262621	-0.03987668648002654	-0.0331326298359822	-0.022237692383708263	-0.042143903683211005
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	0.1812050836229961	0.15479316087626255	0.12343489869104474	0.11439341255634805	0.15544287776252233	0.12126742561900299	0.148548308374779	0.14852861866531755	0.10786689481345246	0.15333423096863344	0.10313510786699753	0.09308860423922943	0.10279536258121574	0.13145173065596008	0.14428727872845654	0.10642089608903432	0.13704337391580737	0.13198606339531369	0.12433010625191465	0.1473404201469957	0.1413507952097274
KEGG_GALACTOSE_METABOLISM	0.15476941429320226	0.0918473635478869	0.11141478533837057	0.10051640735212	0.10249726252802764	0.11510103043151558	0.12476154022876987	0.1079692960189546	0.12197319891203548	0.11898842612539946	0.12275215185801619	0.09576541245385697	0.12027686727440808	0.11616268113416002	0.11293012175545743	0.1105490806151701	0.09108462901229587	0.13528929417296884	0.12798464146283753	0.14836074425802473	0.1008713992937092
KEGG_GAP_JUNCTION	0.2077784204368874	0.2522430081098685	0.2150082219973144	0.21958022955213177	0.21536138298449634	0.23430409117916157	0.19214486391798818	0.17145212741360272	0.1936148759315392	0.20884565224920199	0.22658506512418636	0.22070563383683806	0.20083675599992484	0.22590405465142246	0.23149717224892208	0.20998021741932635	0.2112485471879904	0.21240836557089218	0.22867364076719585	0.21978264606711007	0.22649587238045044
