pathway	logFC	P.Value	adj.P.Val	direction
KEGG_VIBRIO_CHOLERAE_INFECTION	-0.029714948349884845	0.001016416537488166	0.002776454399618701	down
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	0.03496595031779924	0.001029975019213389	0.002776454399618701	up
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	-0.021414471009334995	0.001199926947283579	0.0031883773170677957	down
KEGG_PYRIMIDINE_METABOLISM	-0.013763310223627211	0.0012312099701737495	0.0032254233021453155	down
KEGG_GRAFT_VERSUS_HOST_DISEASE	-0.029175357874692744	0.0019179015414501847	0.004954578982079644	down
KEGG_MELANOGENESIS	-0.017692476423548164	0.001989233297684238	0.005068457443414633	down
KEGG_GALACTOSE_METABOLISM	-0.02069753273966194	0.0020439457610783086	0.005137485291358992	down
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	-0.023936679357161348	0.002133868528937014	0.005250220800248053	down
KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS	-0.0440233927805196	0.0021452515097787742	0.005250220800248053	down
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	-0.02137396791546086	0.0028048289063922834	0.0067753009946618795	down
KEGG_ETHER_LIPID_METABOLISM	-0.014412394365680543	0.0030179465920302097	0.007196641873302808	down
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	-0.012712847459798964	0.0035032532628913276	0.00824816591009857	down
