pathway_description	BS_B1C6GZ84	BS_W4DB5RP1	BS_EZ3147MX	BS_GW0GKWMS	BS_2A5R9MEJ	BS_5965SFPZ	BS_9FX3YREK	BS_XG0DBWVT	BS_MDBT7S5Z	BS_MB7WN0ZB	BS_3MS8WVNR	BS_52MPKTJH	BS_PQVTB6BB	BS_TXZ7KHTQ	BS_TGS109T3	BS_YEW22W35	BS_JVW2JJ39	BS_052PZFMK	BS_5P1TN10Z	BS_B4R7X1KE	BS_T9A8JJW5	BS_RJC3WDD6	BS_WBVSK3MP	BS_FKASA3MN	BS_JJVH7WR0	BS_AWH9757B	BS_FEV5A0HN	BS_FX2P2WEG	BS_DS438CXE	BS_45J79YTF	BS_X4X1SFSE	BS_V3Z3DB4N	BS_TVH33J9Q	BS_SY3J3XR9	BS_WQ1YRTAT	BS_MG78HQDM	BS_G5NHSFD4	BS_F9Y4Z92G	BS_D6J2BGDJ	BS_MD0937XT	BS_M0XGZ53Z	BS_JTWNJ8T7	BS_JQXHHK0K	BS_M0QYNVK8	BS_8PNA0V6R
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	0.15500836200737467	0.1819929977724897	0.12683427855586002	0.17135065119717274	0.14971559388276798	0.18473429128525168	0.18115429389059923	0.18495641553215839	0.16819106422596442	0.1652074774621138	0.1295606693328671	0.16120805293961485	0.16543650252501382	0.1496124970769548	0.1728616740549589	0.15760910927810462	0.12217906117798717	0.1479121278270684	0.0989513446422381	0.10328318948316044	0.15645111423149846	0.11914579335385443	0.11090184710192424	0.10578878745841835	0.12549877075586438	0.1804483668821982	0.16006318622803994	0.1783563036450467	0.13319977062597987	0.14618335946780042	0.16125945855513002	0.14014881390559336	0.1505419185433231	0.17823745799780832	0.13873216896431192	0.12498882497026917	0.12185794229167878	0.19737423412738456	0.1640353310420969	0.15630133718725886	0.16872032570690512	0.16097023157294352	0.15467038977650674	0.12404047623992677	0.1429783767754033
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	-0.18087446744168167	-0.19893879815249027	-0.17591358188735504	-0.16972796549584407	-0.15615541148517945	-0.16406705097308433	-0.1721206686065766	-0.20364631544709114	-0.16385850841036642	-0.19873403602536907	-0.17329346057056091	-0.23024620106195456	-0.16805360786190954	-0.16917571897388106	-0.18951107185281527	-0.17658862757813984	-0.23465236726015448	-0.19077899871223447	-0.17538700118316014	-0.15130287207048443	-0.21109430966378132	-0.20434116416961148	-0.1842322879496995	-0.2024452989286202	-0.19749678603952764	-0.18141232170103028	-0.18062465992437748	-0.234894517525134	-0.20183625775042016	-0.19655633332915431	-0.1797038213304456	-0.18398102682221187	-0.21614321526190441	-0.2120590239607547	-0.2032617652321869	-0.20477062716919717	-0.19443639296278659	-0.2285320860096247	-0.20416966483745852	-0.18727974078338416	-0.19798284887366394	-0.19739907037957108	-0.2078480240676255	-0.17848355264211602	-0.2051817601539557
KEGG_ASTHMA	-0.14876648395144657	-0.13803223729450323	-0.10963987308568456	-0.0385525026296884	-0.11838040151077171	-0.16737391683729663	-0.22281826566583093	-0.1115136624341736	-0.16803583604174163	-0.015459524662114196	-0.21230913973096013	-0.10966563231203846	-0.18357798266197753	-0.15788869300271977	-0.09384963272207966	-0.18513596357490922	-0.22967452396271418	-0.2077600391590192	-0.2338157148896978	-0.14564342523754162	-0.10121877388374015	-0.25777369845411996	-0.27001682949344374	-0.25196587243096374	-0.23756279473329836	-0.22112178832648452	-0.27518060701762115	0.019942163764286775	-0.31919768405332277	-0.22127851100229304	-0.12404208496826982	-0.17267614110868812	-0.1191768758010079	-0.19325461514405176	-0.2609711209271883	-0.31093593069220554	-0.15793504922783158	-0.19877435585969055	-0.10617398704170229	-0.24536045590355446	-0.25764914794383365	-0.2807320803808922	-0.2405872026758841	-0.23597281718668053	0.0011923809728442967
KEGG_AUTOIMMUNE_THYROID_DISEASE	-0.14889655035617674	-0.11817003542492842	-0.10365131405331834	-0.07144529524745648	-0.11564365072588693	-0.12434538169203156	-0.1837403322879418	-0.11086359655522254	-0.1517067214455357	-0.057126088444580406	-0.18048149508187256	-0.13194042430010625	-0.15753333380122728	-0.1349721307804854	-0.10537568977562871	-0.1521979423722695	-0.18718778811503956	-0.1507836426997739	-0.18446820418095317	-0.1345280881989795	-0.11625110689495834	-0.21195243026138577	-0.23056428476520086	-0.2214935055782248	-0.1908053115216257	-0.19000619098035765	-0.21328328432919616	-0.008121784904203143	-0.2563896010668826	-0.19689575045105873	-0.12566551616580401	-0.1592610838656381	-0.13871208786233144	-0.16191306312594228	-0.2007319891227802	-0.29101764746990366	-0.15464350937486815	-0.17653635779775131	-0.12543452440614714	-0.22509678657962626	-0.22320697658180508	-0.20513963260032161	-0.18471704277638126	-0.2000669549042073	-0.06527051154153189
KEGG_AXON_GUIDANCE	0.23215751608604393	0.26469608323864946	0.23611477391969618	0.2430428464957864	0.22791425031375787	0.2413879082180492	0.24338003952866688	0.24020996627978128	0.23852620176218908	0.22179305559114795	0.2376298420176364	0.2382463306970129	0.24449501814234845	0.22347101092415947	0.23237448630465543	0.22278725578947814	0.1788602488949396	0.22543991011374828	0.24734502703375874	0.23665211853413218	0.20997003875768408	0.21281858375320428	0.21821426801250446	0.1807566394912602	0.17885129889961557	0.2537339627401517	0.2648141837529007	0.21211229556552927	0.26939288209034773	0.22386626605477253	0.22986184244571148	0.2358184070956629	0.19464650916848375	0.2198339560251469	0.251212951633198	0.19386853677721547	0.21359289892715955	0.28147735198928137	0.212745750455657	0.1977319267123371	0.18791073610232992	0.26616906791152195	0.2497321726915393	0.1876219270338257	0.20820793709084134
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	0.17577392804512595	0.16360953388893062	0.19921105629622593	0.18386710694284328	0.1513933693658613	0.16690355781929003	0.15936038894502247	0.1738973735016183	0.14406051090162245	0.18232061395557175	0.1817913321618286	0.1765279428273517	0.13769349795074026	0.1663187905563131	0.18854861656304606	0.15277093391989613	0.14193260259518808	0.14760306461928765	0.1668198054511645	0.16379096886091712	0.1879215519703394	0.1560430579640292	0.14564144477468352	0.1405818866734195	0.16221042789493767	0.16626282794542938	0.1509484516541186	0.21225560646125763	0.16761147025153247	0.1537968668620135	0.17807875063035453	0.19367442583011196	0.1770970526539892	0.1642012584934635	0.14007936645895327	0.12218971129595282	0.18457655768922504	0.16632512996282248	0.174718916033811	0.14560525868222193	0.16918659709484335	0.14654809202296412	0.16339289810407595	0.15849210092442206	0.1910570586480909
KEGG_BASAL_CELL_CARCINOMA	0.0787796303713673	0.13473991575171226	0.049996029911248054	0.05979117302127739	0.07761685981355518	0.07249366310184337	0.11562746222430578	0.05680674311206789	0.08126394315805086	0.002934916376831174	0.08954417052401151	0.016056590257339225	0.10526248532207143	0.03792672571006208	0.07969191113948693	0.05007037284848914	0.013219731771543517	0.032288879979586425	0.06422004122321459	0.09404530348435808	0.07223946275539908	0.10687475652755775	0.11026273045112128	0.045490478253205346	0.04263045053264741	0.024633086803855876	0.047838410437267304	0.0018435611084465131	0.2542646477694744	0.04289773142765224	0.027632290709039393	0.059582768224878534	-6.274388378998656e-4	0.08029210989639932	0.018854266810687484	0.006032247797280753	0.0780428426106545	0.07160992088904669	0.07544104815855326	0.08607728446340021	0.03845649888582719	0.03609870890693272	0.014362909123029394	0.09265086987842351	0.06288577727294944
KEGG_BASAL_TRANSCRIPTION_FACTORS	0.10922350433496328	0.05376332202950013	0.11993712566544729	0.09625827272759414	0.08892739870477986	0.09964788441859902	0.07129037634788782	0.09614767177070162	0.10799442645020293	0.10895120159001567	0.08113558834412901	0.07249700879018829	0.09039955760712333	0.09721238991585024	0.09258898758719888	0.10345164944079613	0.1322051770298897	0.13456625207957154	0.15675735528781878	0.14044596538556733	0.12712082579633416	0.12539353888233637	0.13378989966319232	0.16150067402245355	0.12120516171429166	0.08160343822655786	0.08833920479918875	0.09722718255505657	0.13261664168691237	0.08523907919179266	0.08965188082220983	0.09601507023774852	0.1641761975018566	0.07177445001679758	0.10573425653192174	0.14677754714366145	0.09375254493198719	0.05017888402209821	0.08378524599457612	0.12121016665987121	0.14183336517594838	0.09676889145756709	0.09025965104191123	0.1269051022130187	0.12413684137235656
KEGG_BASE_EXCISION_REPAIR	0.17082178960322655	0.10528575438351749	0.1369430599318042	0.10269765183526659	0.14479772259550758	0.10482864416730389	0.11858878512896161	0.1621585404609127	0.15929043294548187	0.14083706872019183	0.1760729728360543	0.1393772729185899	0.15398764750577676	0.12508615715992003	0.13484541196508137	0.20132242301083483	0.22540602000668386	0.19133746098008614	0.20091652531393478	0.17274723180574741	0.13785465193915075	0.14310531783620498	0.16480779576830512	0.16234755792105046	0.14662045122155545	0.14021027739210606	0.14123828003146718	0.1438608688938145	0.18004479507802612	0.15830786768368302	0.10326202301506128	0.15173721111165836	0.12859583467944252	0.10555745436908695	0.14442769822877705	0.16165620416777862	0.18110751504629183	0.1105037658621593	0.11675312789765455	0.1700962980702859	0.14022986770616425	0.10997286301221734	0.16875097656614946	0.17908251906350314	0.125052780611367
KEGG_BETA_ALANINE_METABOLISM	0.1432319270492931	0.08925152876642528	0.15853744874134945	0.1801617580512998	0.15191359071327118	0.13932807302535455	0.15577388734653555	0.16040488292730745	0.11618469467154804	0.15575072408461665	0.21132076668902788	0.13536917392990808	0.1388831257592663	0.19394850808612937	0.14169105347783176	0.14447725519928456	0.1686428534343969	0.12644512160723378	0.15776557352593093	0.2002512676399952	0.16291382044473737	0.1995783072961587	0.1810077664941115	0.15863898222902714	0.17217237994582082	0.2008410709253462	0.17972590185211562	0.16749866581440448	0.1557560287169896	0.15238442096573515	0.2051504109385161	0.16222247832768327	0.15796872035370682	0.1569219334985897	0.10444759237750154	0.17071068088228403	0.16953688982883586	0.18898602073845938	0.15855022353298642	0.13385712930263538	0.16781228301702045	0.1873174795815232	0.173148002610419	0.16600723135134773	0.17785691131996914
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	0.22927245591410658	0.17130241093871101	0.2381070385485325	0.26039362994480847	0.22252205592916038	0.23829365036076616	0.22679215151794554	0.19834553518202142	0.23778931932055627	0.2124033652156704	0.27899338346626973	0.2197448945772453	0.20992141962117383	0.2659367364182335	0.2466349025993931	0.24076371067221486	0.1626057470093743	0.2381568975491263	0.22181132878734136	0.2131639483275725	0.22065724367954023	0.2129341956256378	0.20986603223954006	0.23448149878565447	0.2378141345590986	0.23906539982831007	0.26600888671305417	0.18545189946089835	0.266242340421458	0.24044396791831027	0.2807880168099561	0.23836369699265864	0.21532513296612263	0.21492870121108568	0.20399438812690143	0.22659356173170503	0.2559677618245059	0.2223779209029834	0.17755587734535033	0.22455151709654822	0.18734615001702817	0.1983183553260246	0.2079994265020061	0.2715363031660778	0.22435714018345396
KEGG_BLADDER_CANCER	0.22508593052256573	0.23171121624059976	0.20923187357660866	0.20099892421090693	0.1711344032865341	0.19010011816871372	0.18401477901235894	0.23280720570885943	0.2398180170460886	0.19543915832554884	0.22152844216823908	0.13816773090618176	0.22682325273620624	0.21787904265297295	0.19631940059727926	0.20561924795375333	0.20932360937969396	0.20989683693543126	0.21154431724507572	0.21364691304334235	0.23221700158393874	0.18379299698642845	0.19794434914461764	0.16585449585954165	0.18110597468011452	0.20763627090217524	0.19179647834772842	0.2141582923176105	0.2319091797897299	0.186323865529213	0.1866630831135532	0.20836420430084818	0.17904708004487085	0.15572137789365958	0.13272029772812394	0.1889037517561733	0.21156163067496708	0.16942390244842773	0.18417338815830167	0.1930309154669847	0.16669948527663928	0.13815726439230885	0.15187357643535868	0.19402912393714836	0.19923063064049218
KEGG_BUTANOATE_METABOLISM	0.11052287517878853	0.036581021363361936	0.12461728029543302	0.128638951854966	0.1307374819923989	0.12389652588699147	0.1269347823972083	0.0853381072955939	0.10600645943831126	0.09599779003488997	0.15726781456144778	0.09591037741819171	0.10317441143608734	0.18276487522544604	0.10957662532990955	0.14693684512167832	0.07273096594638222	0.09717764435916072	0.101342816802954	0.14387306111239315	0.09811175414676505	0.12364970319738762	0.10799980518345434	0.11665619413359897	0.10124227913460355	0.1525747347181855	0.1501141865351944	0.07594594737191271	0.09712557159527936	0.10812635700988829	0.18287489474498456	0.10604117739172177	0.1052610807290372	0.0888152770830489	0.07297043961340556	0.11153965047002343	0.10711979403138186	0.12349429341972137	0.09433924636797242	0.09822850211277279	0.12139523828070871	0.10009252030455647	0.1322812882884304	0.1104139650735446	0.1366426973055154
