pathway_id	description	pval
path:hsa04024	cAMP signaling pathway - Homo sapiens (human)	4.947021751365654e-4
path:hsa04060	Cytokine-cytokine receptor interaction - Homo sapiens (human)	0.8948920504882636
path:hsa04061	Viral protein interaction with cytokine and cytokine receptor - Homo sapiens (human)	0.9069564024723255
path:hsa04062	Chemokine signaling pathway - Homo sapiens (human)	0.06299340241695998
path:hsa04064	NF-kappa B signaling pathway - Homo sapiens (human)	0.44683999144850683
path:hsa04066	HIF-1 signaling pathway - Homo sapiens (human)	0.028101539164401577
path:hsa04068	FoxO signaling pathway - Homo sapiens (human)	0.6750756365872977
path:hsa04070	Phosphatidylinositol signaling system - Homo sapiens (human)	0.07285552998123317
path:hsa04071	Sphingolipid signaling pathway - Homo sapiens (human)	9.476300457729611e-4
path:hsa04072	Phospholipase D signaling pathway - Homo sapiens (human)	3.949717483967902e-5
path:hsa04080	Neuroactive ligand-receptor interaction - Homo sapiens (human)	0.743793386782934
path:hsa04110	Cell cycle - Homo sapiens (human)	0.12453238244572176
path:hsa04114	Oocyte meiosis - Homo sapiens (human)	0.43973742459862974
path:hsa04115	p53 signaling pathway - Homo sapiens (human)	3.20071821970296e-4
path:hsa04120	Ubiquitin mediated proteolysis - Homo sapiens (human)	0.512186866472066
path:hsa04122	Sulfur relay system - Homo sapiens (human)	0.004598600228457633
path:hsa04130	SNARE interactions in vesicular transport - Homo sapiens (human)	0.04742873310534975
path:hsa04136	Autophagy - other - Homo sapiens (human)	0.8971417114813003
path:hsa04137	Mitophagy - animal - Homo sapiens (human)	0.7552699831826117
path:hsa04140	Autophagy - animal - Homo sapiens (human)	0.26520845690396827
path:hsa04141	Protein processing in endoplasmic reticulum - Homo sapiens (human)	0.6583914734125278
path:hsa04142	Lysosome - Homo sapiens (human)	0.24950639628632798
path:hsa04144	Endocytosis - Homo sapiens (human)	0.008228094433217549
path:hsa04145	Phagosome - Homo sapiens (human)	0.02979993009981409
path:hsa04146	Peroxisome - Homo sapiens (human)	0.8275260470210681
path:hsa04150	mTOR signaling pathway - Homo sapiens (human)	0.14671296040364934
path:hsa04151	PI3K-Akt signaling pathway - Homo sapiens (human)	0.07744769679553358
path:hsa04152	AMPK signaling pathway - Homo sapiens (human)	0.004340726868971818
path:hsa04210	Apoptosis - Homo sapiens (human)	0.5648185418454862
path:hsa04211	Longevity regulating pathway - Homo sapiens (human)	0.09707211492731692
path:hsa04213	Longevity regulating pathway - multiple species - Homo sapiens (human)	0.14908368539815914
path:hsa04215	Apoptosis - multiple species - Homo sapiens (human)	0.14612367617026445
path:hsa04216	Ferroptosis - Homo sapiens (human)	0.06794160278678497
path:hsa04217	Necroptosis - Homo sapiens (human)	0.9618202207561646
path:hsa04218	Cellular senescence - Homo sapiens (human)	0.3158449681440517
path:hsa04260	Cardiac muscle contraction - Homo sapiens (human)	0.0039595685071788156
path:hsa04261	Adrenergic signaling in cardiomyocytes - Homo sapiens (human)	9.847551455980988e-8
path:hsa04270	Vascular smooth muscle contraction - Homo sapiens (human)	1.961790431688765e-5
path:hsa04310	Wnt signaling pathway - Homo sapiens (human)	0.011291192869704649
path:hsa04330	Notch signaling pathway - Homo sapiens (human)	0.3207588506097718
path:hsa04340	Hedgehog signaling pathway - Homo sapiens (human)	0.32897017716278465
path:hsa04350	TGF-beta signaling pathway - Homo sapiens (human)	0.05711104569498722
path:hsa04360	Axon guidance - Homo sapiens (human)	6.821031692985535e-4
path:hsa04370	VEGF signaling pathway - Homo sapiens (human)	0.017171471142596196
path:hsa04371	Apelin signaling pathway - Homo sapiens (human)	9.502846003374443e-7
path:hsa04380	Osteoclast differentiation - Homo sapiens (human)	0.015935894272765126
path:hsa04390	Hippo signaling pathway - Homo sapiens (human)	6.910723328873247e-6
path:hsa04392	Hippo signaling pathway - multiple species - Homo sapiens (human)	7.651621061038761e-5
path:hsa04510	Focal adhesion - Homo sapiens (human)	6.82053833168722e-4
path:hsa04512	ECM-receptor interaction - Homo sapiens (human)	0.03634578385127876
path:hsa04514	Cell adhesion molecules - Homo sapiens (human)	0.010016218451121618
path:hsa04520	Adherens junction - Homo sapiens (human)	2.7946550715148645e-4
path:hsa04530	Tight junction - Homo sapiens (human)	0.0010478664774989576
path:hsa04540	Gap junction - Homo sapiens (human)	4.777658261809466e-5
path:hsa04550	Signaling pathways regulating pluripotency of stem cells - Homo sapiens (human)	0.05294787731064592
path:hsa04610	Complement and coagulation cascades - Homo sapiens (human)	0.419906197125115
path:hsa04611	Platelet activation - Homo sapiens (human)	2.5707080909765495e-4
path:hsa04612	Antigen processing and presentation - Homo sapiens (human)	0.35443386855616754
path:hsa04613	Neutrophil extracellular trap formation - Homo sapiens (human)	0.1481105474600372
path:hsa04614	Renin-angiotensin system - Homo sapiens (human)	0.2958739191833122
path:hsa04620	Toll-like receptor signaling pathway - Homo sapiens (human)	0.72483277982416106
path:hsa04621	NOD-like receptor signaling pathway - Homo sapiens (human)	0.9609350448488165
path:hsa04622	RIG-I-like receptor signaling pathway - Homo sapiens (human)	0.10935386364975323
path:hsa04623	Cytosolic DNA-sensing pathway - Homo sapiens (human)	0.15488195969613675
path:hsa04625	C-type lectin receptor signaling pathway - Homo sapiens (human)	0.11989735643743178
path:hsa04630	JAK-STAT signaling pathway - Homo sapiens (human)	0.8877651993098554
path:hsa04640	Hematopoietic cell lineage - Homo sapiens (human)	0.1409807065389595
path:hsa04650	Natural killer cell mediated cytotoxicity - Homo sapiens (human)	0.6243488341941195
path:hsa04657	IL-17 signaling pathway - Homo sapiens (human)	0.48458675100767845
path:hsa04658	Th1 and Th2 cell differentiation - Homo sapiens (human)	0.618071521614376
path:hsa04659	Th17 cell differentiation - Homo sapiens (human)	0.28062089883504115
path:hsa04660	T cell receptor signaling pathway - Homo sapiens (human)	0.28945261195480265
path:hsa04662	B cell receptor signaling pathway - Homo sapiens (human)	0.05093684286804822
path:hsa04664	Fc epsilon RI signaling pathway - Homo sapiens (human)	0.3290391436451472
path:hsa04666	Fc gamma R-mediated phagocytosis - Homo sapiens (human)	2.905757738953941e-5
path:hsa04668	TNF signaling pathway - Homo sapiens (human)	0.5377261463246401
path:hsa04670	Leukocyte transendothelial migration - Homo sapiens (human)	0.004196567690932139
path:hsa04672	Intestinal immune network for IgA production - Homo sapiens (human)	0.9966313032810883
path:hsa04710	Circadian rhythm - Homo sapiens (human)	0.005632711725194251
path:hsa04713	Circadian entrainment - Homo sapiens (human)	3.123161918524966e-5
path:hsa04714	Thermogenesis - Homo sapiens (human)	0.885749921067629
path:hsa04720	Long-term potentiation - Homo sapiens (human)	4.6003415373110923e-4
path:hsa04721	Synaptic vesicle cycle - Homo sapiens (human)	0.9792275514650033
path:hsa04722	Neurotrophin signaling pathway - Homo sapiens (human)	9.574685762573162e-5
path:hsa04723	Retrograde endocannabinoid signaling - Homo sapiens (human)	0.05723125404645886
path:hsa04724	Glutamatergic synapse - Homo sapiens (human)	3.8752736353623216e-5
path:hsa04725	Cholinergic synapse - Homo sapiens (human)	9.350667390923324e-4
path:hsa04726	Serotonergic synapse - Homo sapiens (human)	0.2215605086435582
path:hsa04727	GABAergic synapse - Homo sapiens (human)	0.018853288200099235
path:hsa04728	Dopaminergic synapse - Homo sapiens (human)	5.425183528040407e-4
path:hsa04730	Long-term depression - Homo sapiens (human)	0.0012319022501029958
path:hsa04740	Olfactory transduction - Homo sapiens (human)	0.12268264666369949
path:hsa04742	Taste transduction - Homo sapiens (human)	0.9209052055555251
path:hsa04744	Phototransduction - Homo sapiens (human)	0.861914488449939
path:hsa04750	Inflammatory mediator regulation of TRP channels - Homo sapiens (human)	0.001600516868470341
path:hsa04810	Regulation of actin cytoskeleton - Homo sapiens (human)	9.936345985468567e-5
path:hsa04910	Insulin signaling pathway - Homo sapiens (human)	0.004344650130073547
path:hsa04911	Insulin secretion - Homo sapiens (human)	0.00143786248473689
path:hsa04912	GnRH signaling pathway - Homo sapiens (human)	0.024563193550870426
path:hsa04913	Ovarian steroidogenesis - Homo sapiens (human)	0.038886937927526594
path:hsa04914	Progesterone-mediated oocyte maturation - Homo sapiens (human)	0.4596890918614204
path:hsa04915	Estrogen signaling pathway - Homo sapiens (human)	0.004116175803541462
path:hsa04916	Melanogenesis - Homo sapiens (human)	6.154851252881515e-5
path:hsa04917	Prolactin signaling pathway - Homo sapiens (human)	0.6985075637280604
path:hsa04918	Thyroid hormone synthesis - Homo sapiens (human)	0.0021724541028330666
path:hsa04919	Thyroid hormone signaling pathway - Homo sapiens (human)	2.3864443412947593e-4
path:hsa04920	Adipocytokine signaling pathway - Homo sapiens (human)	0.0035155799266142038
path:hsa04921	Oxytocin signaling pathway - Homo sapiens (human)	4.6780633207169826e-8
path:hsa04922	Glucagon signaling pathway - Homo sapiens (human)	0.06789377595949408
path:hsa04923	Regulation of lipolysis in adipocytes - Homo sapiens (human)	0.005568955496516323
path:hsa04924	Renin secretion - Homo sapiens (human)	0.006638236006457291
path:hsa04925	Aldosterone synthesis and secretion - Homo sapiens (human)	2.8658977899242375e-4
path:hsa04926	Relaxin signaling pathway - Homo sapiens (human)	0.0015898393392455336
path:hsa04927	Cortisol synthesis and secretion - Homo sapiens (human)	0.037536009767813176
path:hsa04928	Parathyroid hormone synthesis, secretion and action - Homo sapiens (human)	1.227671437265295e-4
path:hsa04929	GnRH secretion - Homo sapiens (human)	0.0017039393744526777
path:hsa04930	Type II diabetes mellitus - Homo sapiens (human)	3.093056667958949e-4
path:hsa04931	Insulin resistance - Homo sapiens (human)	3.812928372372995e-5
path:hsa04932	Non-alcoholic fatty liver disease - Homo sapiens (human)	0.8097426639539836
path:hsa04933	AGE-RAGE signaling pathway in diabetic complications - Homo sapiens (human)	0.07233201727566167
path:hsa04934	Cushing syndrome - Homo sapiens (human)	0.017463149204175684
path:hsa04935	Growth hormone synthesis, secretion and action - Homo sapiens (human)	0.08952544100451724
path:hsa04936	Alcoholic liver disease - Homo sapiens (human)	0.08627036479475615
path:hsa04940	Type I diabetes mellitus - Homo sapiens (human)	0.6173791050538513
path:hsa04950	Maturity onset diabetes of the young - Homo sapiens (human)	0.10039172018125715
path:hsa04960	Aldosterone-regulated sodium reabsorption - Homo sapiens (human)	1.397564255927744e-4
path:hsa04961	Endocrine and other factor-regulated calcium reabsorption - Homo sapiens (human)	8.475729009339414e-6
path:hsa04962	Vasopressin-regulated water reabsorption - Homo sapiens (human)	5.723618857117717e-7
path:hsa04964	Proximal tubule bicarbonate reclamation - Homo sapiens (human)	0.0032498110405786576
path:hsa04966	Collecting duct acid secretion - Homo sapiens (human)	0.004299167596733256
path:hsa04970	Salivary secretion - Homo sapiens (human)	0.08495436511652005
path:hsa04971	Gastric acid secretion - Homo sapiens (human)	2.2218445769230452e-4
path:hsa04972	Pancreatic secretion - Homo sapiens (human)	0.047164804318516246
path:hsa04973	Carbohydrate digestion and absorption - Homo sapiens (human)	0.2272978327908517
path:hsa04974	Protein digestion and absorption - Homo sapiens (human)	0.28545157982822006
path:hsa04975	Fat digestion and absorption - Homo sapiens (human)	0.2656731552712729
path:hsa04976	Bile secretion - Homo sapiens (human)	0.6844156687719435
path:hsa04977	Vitamin digestion and absorption - Homo sapiens (human)	0.1260152958863281
path:hsa04978	Mineral absorption - Homo sapiens (human)	0.5941353645169132
path:hsa04979	Cholesterol metabolism - Homo sapiens (human)	0.5077238329453551
path:hsa05010	Alzheimer disease - Homo sapiens (human)	0.3242398687193684
path:hsa05012	Parkinson disease - Homo sapiens (human)	0.7926247879658171
path:hsa05014	Amyotrophic lateral sclerosis - Homo sapiens (human)	0.7919955277311156
path:hsa05016	Huntington disease - Homo sapiens (human)	0.8305268100586514
path:hsa05017	Spinocerebellar ataxia - Homo sapiens (human)	0.1377410644781114
path:hsa05020	Prion disease - Homo sapiens (human)	0.4065867147480362
path:hsa05022	Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)	0.2121442867656437
path:hsa05030	Cocaine addiction - Homo sapiens (human)	0.5069592034080318
path:hsa05031	Amphetamine addiction - Homo sapiens (human)	0.03946891611333139
path:hsa05032	Morphine addiction - Homo sapiens (human)	3.5455914804122544e-4
path:hsa05033	Nicotine addiction - Homo sapiens (human)	0.7624611571640496
path:hsa05034	Alcoholism - Homo sapiens (human)	1.731293487797927e-4
path:hsa05100	Bacterial invasion of epithelial cells - Homo sapiens (human)	0.0031371810254292067
path:hsa05110	Vibrio cholerae infection - Homo sapiens (human)	0.3440167200817833
path:hsa05120	Epithelial cell signaling in Helicobacter pylori infection - Homo sapiens (human)	0.34604896327167045
path:hsa05130	Pathogenic Escherichia coli infection - Homo sapiens (human)	0.001508694572119307
path:hsa05131	Shigellosis - Homo sapiens (human)	0.07387946009233622
path:hsa05132	Salmonella infection - Homo sapiens (human)	0.007780413443601051
path:hsa05133	Pertussis - Homo sapiens (human)	0.03368845358385665
path:hsa05134	Legionellosis - Homo sapiens (human)	0.45126058247717027
path:hsa05135	Yersinia infection - Homo sapiens (human)	0.018101830600828137
path:hsa05140	Leishmaniasis - Homo sapiens (human)	0.200294381608845
path:hsa05142	Chagas disease - Homo sapiens (human)	0.017533681916571345
path:hsa05143	African trypanosomiasis - Homo sapiens (human)	0.5901022385330372
path:hsa05144	Malaria - Homo sapiens (human)	0.33309101976600175
path:hsa05145	Toxoplasmosis - Homo sapiens (human)	0.16285343500629862
path:hsa05146	Amoebiasis - Homo sapiens (human)	0.0704494598439313
path:hsa05150	Staphylococcus aureus infection - Homo sapiens (human)	0.6107311367029447
path:hsa05152	Tuberculosis - Homo sapiens (human)	0.09606595619315379
path:hsa05160	Hepatitis C - Homo sapiens (human)	0.718864049375424
path:hsa05161	Hepatitis B - Homo sapiens (human)	0.6710258263819251
path:hsa05162	Measles - Homo sapiens (human)	0.30520767828552353
path:hsa05163	Human cytomegalovirus infection - Homo sapiens (human)	0.13924223857002788
path:hsa05164	Influenza A - Homo sapiens (human)	0.4096101717597753
path:hsa05165	Human papillomavirus infection - Homo sapiens (human)	0.05737290036535778
path:hsa05166	Human T-cell leukemia virus 1 infection - Homo sapiens (human)	0.3759709395636639
path:hsa05167	Kaposi sarcoma-associated herpesvirus infection - Homo sapiens (human)	0.09049391715879979
path:hsa05168	Herpes simplex virus 1 infection - Homo sapiens (human)	9.96433386968714e-4
path:hsa05169	Epstein-Barr virus infection - Homo sapiens (human)	0.8393363345164097
path:hsa05170	Human immunodeficiency virus 1 infection - Homo sapiens (human)	0.24975001818268194
path:hsa05171	Coronavirus disease - COVID-19 - Homo sapiens (human)	0.4088313946444806
path:hsa05200	Pathways in cancer - Homo sapiens (human)	0.021404395923267937
path:hsa05202	Transcriptional misregulation in cancer - Homo sapiens (human)	0.12595892658404306
path:hsa05203	Viral carcinogenesis - Homo sapiens (human)	0.924338923043369
path:hsa05204	Chemical carcinogenesis - DNA adducts - Homo sapiens (human)	0.20812857103877874
path:hsa05205	Proteoglycans in cancer - Homo sapiens (human)	0.02797576938721328
path:hsa05206	MicroRNAs in cancer - Homo sapiens (human)	0.12558963806366052
path:hsa05207	Chemical carcinogenesis - receptor activation - Homo sapiens (human)	0.06873993035888838
path:hsa05208	Chemical carcinogenesis - reactive oxygen species - Homo sapiens (human)	0.6389156310085791
path:hsa05210	Colorectal cancer - Homo sapiens (human)	0.2180355427000784
path:hsa05211	Renal cell carcinoma - Homo sapiens (human)	0.0022859848274131792
path:hsa05212	Pancreatic cancer - Homo sapiens (human)	0.8396074056249381
path:hsa05213	Endometrial cancer - Homo sapiens (human)	0.31876813940525744
path:hsa05214	Glioma - Homo sapiens (human)	0.5325135414011086
path:hsa05215	Prostate cancer - Homo sapiens (human)	0.7965932782761237
path:hsa05216	Thyroid cancer - Homo sapiens (human)	0.2825199407706653
path:hsa05217	Basal cell carcinoma - Homo sapiens (human)	0.06517507372295728
path:hsa05218	Melanoma - Homo sapiens (human)	0.010558892495867672
path:hsa05219	Bladder cancer - Homo sapiens (human)	0.6743494032632059
path:hsa05220	Chronic myeloid leukemia - Homo sapiens (human)	0.9364988355843717
path:hsa05221	Acute myeloid leukemia - Homo sapiens (human)	0.01646903645445755
path:hsa05222	Small cell lung cancer - Homo sapiens (human)	0.7604289438969734
path:hsa05223	Non-small cell lung cancer - Homo sapiens (human)	0.3448460123619148
path:hsa05224	Breast cancer - Homo sapiens (human)	0.26077555023898946
path:hsa05225	Hepatocellular carcinoma - Homo sapiens (human)	0.004031422200390682
path:hsa05226	Gastric cancer - Homo sapiens (human)	0.33331642704516884
path:hsa05230	Central carbon metabolism in cancer - Homo sapiens (human)	0.009737891541972432
path:hsa05231	Choline metabolism in cancer - Homo sapiens (human)	0.0027125803918727235
path:hsa05235	PD-L1 expression and PD-1 checkpoint pathway in cancer - Homo sapiens (human)	0.9712094665463418
path:hsa05310	Asthma - Homo sapiens (human)	0.9910442676538938
path:hsa05320	Autoimmune thyroid disease - Homo sapiens (human)	0.8281207542985538
path:hsa05321	Inflammatory bowel disease - Homo sapiens (human)	0.7702562653790124
path:hsa05322	Systemic lupus erythematosus - Homo sapiens (human)	0.30681563767257736
path:hsa05323	Rheumatoid arthritis - Homo sapiens (human)	0.6515389473265176
path:hsa05330	Allograft rejection - Homo sapiens (human)	0.6301632637185769
path:hsa05332	Graft-versus-host disease - Homo sapiens (human)	0.9834910939500178
path:hsa05340	Primary immunodeficiency - Homo sapiens (human)	0.10568699495970958
path:hsa05410	Hypertrophic cardiomyopathy - Homo sapiens (human)	7.224724832633514e-5
path:hsa05412	Arrhythmogenic right ventricular cardiomyopathy - Homo sapiens (human)	2.8964727357822067e-5
path:hsa05414	Dilated cardiomyopathy - Homo sapiens (human)	3.2570131012144684e-5
path:hsa05415	Diabetic cardiomyopathy - Homo sapiens (human)	0.08955216788566002
