pathway_id	pathway_description	pvalue
path:hsa04917	0.8221778221778222	Prolactin signaling pathway - Homo sapiens (human)
path:hsa04918	0.3016983016983017	Thyroid hormone synthesis - Homo sapiens (human)
path:hsa04919	0.37662337662337664	Thyroid hormone signaling pathway - Homo sapiens (human)
path:hsa04920	0.6333666333666333	Adipocytokine signaling pathway - Homo sapiens (human)
path:hsa04921	0.8391608391608392	Oxytocin signaling pathway - Homo sapiens (human)
path:hsa04922	0.4095904095904096	Glucagon signaling pathway - Homo sapiens (human)
path:hsa04923	0.21078921078921078	Regulation of lipolysis in adipocytes - Homo sapiens (human)
path:hsa04924	0.06993006993006994	Renin secretion - Homo sapiens (human)
path:hsa04925	0.6253746253746254	Aldosterone synthesis and secretion - Homo sapiens (human)
path:hsa04926	0.8851148851148851	Relaxin signaling pathway - Homo sapiens (human)
path:hsa04927	0.5804195804195804	Cortisol synthesis and secretion - Homo sapiens (human)
path:hsa04928	0.12787212787212787	Parathyroid hormone synthesis, secretion and action - Homo sapiens (human)
path:hsa04929	0.23576423576423577	GnRH secretion - Homo sapiens (human)
path:hsa04930	0.24075924075924077	Type II diabetes mellitus - Homo sapiens (human)
path:hsa04931	0.6453546453546454	Insulin resistance - Homo sapiens (human)
path:hsa04932	0.029970029970029972	Non-alcoholic fatty liver disease - Homo sapiens (human)
path:hsa04933	0.7252747252747253	AGE-RAGE signaling pathway in diabetic complications - Homo sapiens (human)
path:hsa04934	0.5934065934065934	Cushing syndrome - Homo sapiens (human)
path:hsa04935	0.0959040959040959	Growth hormone synthesis, secretion and action - Homo sapiens (human)
path:hsa04936	0.6583416583416584	Alcoholic liver disease - Homo sapiens (human)
path:hsa04940	0.1038961038961039	Type I diabetes mellitus - Homo sapiens (human)
path:hsa04950	0.6063936063936064	Maturity onset diabetes of the young - Homo sapiens (human)
path:hsa04960	0.16183816183816183	Aldosterone-regulated sodium reabsorption - Homo sapiens (human)
path:hsa04961	0.024975024975024976	Endocrine and other factor-regulated calcium reabsorption - Homo sapiens (human)
path:hsa04962	0.5314685314685315	Vasopressin-regulated water reabsorption - Homo sapiens (human)
path:hsa04964	0.7392607392607392	Proximal tubule bicarbonate reclamation - Homo sapiens (human)
path:hsa04966	0.5804195804195804	Collecting duct acid secretion - Homo sapiens (human)
path:hsa04970	0.1798201798201798	Salivary secretion - Homo sapiens (human)
path:hsa04971	0.43456543456543456	Gastric acid secretion - Homo sapiens (human)
path:hsa04972	0.5364635364635365	Pancreatic secretion - Homo sapiens (human)
path:hsa04973	0.984015984015984	Carbohydrate digestion and absorption - Homo sapiens (human)
path:hsa04974	0.5744255744255744	Protein digestion and absorption - Homo sapiens (human)
path:hsa04975	0.2017982017982018	Fat digestion and absorption - Homo sapiens (human)
path:hsa04976	0.1008991008991009	Bile secretion - Homo sapiens (human)
path:hsa04977	0.7592407592407593	Vitamin digestion and absorption - Homo sapiens (human)
path:hsa04978	0.12287712287712288	Mineral absorption - Homo sapiens (human)
path:hsa04979	0.2217782217782218	Cholesterol metabolism - Homo sapiens (human)
path:hsa05010	0.22077922077922077	Alzheimer disease - Homo sapiens (human)
path:hsa05012	0.13086913086913088	Parkinson disease - Homo sapiens (human)
path:hsa05014	0.18581418581418582	Amyotrophic lateral sclerosis - Homo sapiens (human)
path:hsa05016	0.08091908091908091	Huntington disease - Homo sapiens (human)
path:hsa05017	0.06893106893106893	Spinocerebellar ataxia - Homo sapiens (human)
path:hsa05020	0.16683316683316685	Prion disease - Homo sapiens (human)
path:hsa05022	0.2887112887112887	Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)
path:hsa05030	0.4245754245754246	Cocaine addiction - Homo sapiens (human)
path:hsa05031	0.3966033966033966	Amphetamine addiction - Homo sapiens (human)
path:hsa05032	0.1958041958041958	Morphine addiction - Homo sapiens (human)
path:hsa05033	0.1008991008991009	Nicotine addiction - Homo sapiens (human)
path:hsa05034	0.7252747252747253	Alcoholism - Homo sapiens (human)
path:hsa05100	0.7782217782217782	Bacterial invasion of epithelial cells - Homo sapiens (human)
path:hsa05110	0.9280719280719281	Vibrio cholerae infection - Homo sapiens (human)
path:hsa05120	0.3356643356643357	Epithelial cell signaling in Helicobacter pylori infection - Homo sapiens (human)
path:hsa05130	0.6263736263736264	Pathogenic Escherichia coli infection - Homo sapiens (human)
path:hsa05131	0.31368631368631367	Shigellosis - Homo sapiens (human)
path:hsa05132	0.6383616383616384	Salmonella infection - Homo sapiens (human)
path:hsa05133	0.34565434565434566	Pertussis - Homo sapiens (human)
path:hsa05134	0.6113886113886113	Legionellosis - Homo sapiens (human)
path:hsa05135	0.8211788211788211	Yersinia infection - Homo sapiens (human)
path:hsa05140	0.023976023976023976	Leishmaniasis - Homo sapiens (human)
path:hsa05142	0.7252747252747253	Chagas disease - Homo sapiens (human)
path:hsa05143	0.17082917082917082	African trypanosomiasis - Homo sapiens (human)
path:hsa05144	0.03796203796203796	Malaria - Homo sapiens (human)
path:hsa05145	0.4745254745254745	Toxoplasmosis - Homo sapiens (human)
path:hsa05146	0.33166833166833165	Amoebiasis - Homo sapiens (human)
path:hsa05150	0.09290709290709291	Staphylococcus aureus infection - Homo sapiens (human)
path:hsa05152	0.3076923076923077	Tuberculosis - Homo sapiens (human)
path:hsa05160	0.4785214785214785	Hepatitis C - Homo sapiens (human)
path:hsa05161	0.5994005994005994	Hepatitis B - Homo sapiens (human)
path:hsa05162	0.4115884115884116	Measles - Homo sapiens (human)
path:hsa05163	0.9180819180819181	Human cytomegalovirus infection - Homo sapiens (human)
path:hsa05164	0.6713286713286714	Influenza A - Homo sapiens (human)
path:hsa05165	0.8421578421578422	Human papillomavirus infection - Homo sapiens (human)
path:hsa05166	0.6673326673326674	Human T-cell leukemia virus 1 infection - Homo sapiens (human)
path:hsa05167	0.8681318681318682	Kaposi sarcoma-associated herpesvirus infection - Homo sapiens (human)
path:hsa05168	0.6343656343656343	Herpes simplex virus 1 infection - Homo sapiens (human)
path:hsa05169	0.8251748251748252	Epstein-Barr virus infection - Homo sapiens (human)
path:hsa05170	0.7052947052947053	Human immunodeficiency virus 1 infection - Homo sapiens (human)
path:hsa05171	0.6963036963036963	Coronavirus disease - COVID-19 - Homo sapiens (human)
path:hsa05202	0.3956043956043956	Transcriptional misregulation in cancer - Homo sapiens (human)
path:hsa05203	0.7572427572427572	Viral carcinogenesis - Homo sapiens (human)
path:hsa05204	0.3116883116883117	Chemical carcinogenesis - DNA adducts - Homo sapiens (human)
path:hsa05205	0.6383616383616384	Proteoglycans in cancer - Homo sapiens (human)
path:hsa05206	0.5194805194805194	MicroRNAs in cancer - Homo sapiens (human)
path:hsa05207	0.6623376623376623	Chemical carcinogenesis - receptor activation - Homo sapiens (human)
path:hsa05208	0.013986013986013986	Chemical carcinogenesis - reactive oxygen species - Homo sapiens (human)
path:hsa05210	0.38161838161838163	Colorectal cancer - Homo sapiens (human)
path:hsa05211	0.28471528471528473	Renal cell carcinoma - Homo sapiens (human)
path:hsa05212	0.5074925074925075	Pancreatic cancer - Homo sapiens (human)
path:hsa05213	0.8141858141858141	Endometrial cancer - Homo sapiens (human)
path:hsa05214	0.7552447552447552	Glioma - Homo sapiens (human)
path:hsa05215	0.5244755244755245	Prostate cancer - Homo sapiens (human)
path:hsa05216	0.7642357642357642	Thyroid cancer - Homo sapiens (human)
path:hsa05217	0.6333666333666333	Basal cell carcinoma - Homo sapiens (human)
path:hsa05218	0.25274725274725274	Melanoma - Homo sapiens (human)
path:hsa05219	0.8801198801198801	Bladder cancer - Homo sapiens (human)
path:hsa05220	0.9040959040959041	Chronic myeloid leukemia - Homo sapiens (human)
path:hsa05221	0.5404595404595405	Acute myeloid leukemia - Homo sapiens (human)
path:hsa05222	0.5314685314685315	Small cell lung cancer - Homo sapiens (human)
path:hsa05223	0.6463536463536463	Non-small cell lung cancer - Homo sapiens (human)
path:hsa05224	0.7142857142857143	Breast cancer - Homo sapiens (human)
path:hsa05225	0.8941058941058941	Hepatocellular carcinoma - Homo sapiens (human)
path:hsa05226	0.6583416583416584	Gastric cancer - Homo sapiens (human)
path:hsa05230	0.8661338661338661	Central carbon metabolism in cancer - Homo sapiens (human)
path:hsa05231	0.19480519480519481	Choline metabolism in cancer - Homo sapiens (human)
path:hsa05235	0.8891108891108891	PD-L1 expression and PD-1 checkpoint pathway in cancer - Homo sapiens (human)
path:hsa05310	0.44755244755244755	Asthma - Homo sapiens (human)
path:hsa05320	0.3966033966033966	Autoimmune thyroid disease - Homo sapiens (human)
path:hsa05321	0.01098901098901099	Inflammatory bowel disease - Homo sapiens (human)
path:hsa05322	0.09290709290709291	Systemic lupus erythematosus - Homo sapiens (human)
path:hsa05323	0.08591408591408592	Rheumatoid arthritis - Homo sapiens (human)
path:hsa05330	0.2727272727272727	Allograft rejection - Homo sapiens (human)
path:hsa05332	0.1968031968031968	Graft-versus-host disease - Homo sapiens (human)
path:hsa05340	0.8481518481518482	Primary immunodeficiency - Homo sapiens (human)
path:hsa05410	0.07592407592407592	Hypertrophic cardiomyopathy - Homo sapiens (human)
path:hsa05412	0.022977022977022976	Arrhythmogenic right ventricular cardiomyopathy - Homo sapiens (human)
path:hsa05414	0.04395604395604396	Dilated cardiomyopathy - Homo sapiens (human)
path:hsa05415	0.04595404595404595	Diabetic cardiomyopathy - Homo sapiens (human)
path:hsa05416	0.3196803196803197	Viral myocarditis - Homo sapiens (human)
path:hsa05417	0.7132867132867133	Lipid and atherosclerosis - Homo sapiens (human)
path:hsa05418	0.5554445554445554	Fluid shear stress and atherosclerosis - Homo sapiens (human)
