pathway_id	pathway_description	pvalue
path:hsa00515	9.99000999000999e-4	Mannose type O-glycan biosynthesis - Homo sapiens (human)
path:hsa00520	9.99000999000999e-4	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
NA	NA	NA
path:hsa00531	0.006993006993006993	Glycosaminoglycan degradation - Homo sapiens (human)
path:hsa00532	0.14185814185814186	Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate - Homo sapiens (human)
path:hsa00533	0.12187812187812187	Glycosaminoglycan biosynthesis - keratan sulfate - Homo sapiens (human)
path:hsa00534	0.04895104895104895	Glycosaminoglycan biosynthesis - heparan sulfate / heparin - Homo sapiens (human)
path:hsa00561	0.06293706293706294	Glycerolipid metabolism - Homo sapiens (human)
path:hsa00562	0.004995004995004995	Inositol phosphate metabolism - Homo sapiens (human)
path:hsa00563	9.99000999000999e-4	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis - Homo sapiens (human)
path:hsa00564	0.014985014985014986	Glycerophospholipid metabolism - Homo sapiens (human)
path:hsa00565	0.001998001998001998	Ether lipid metabolism - Homo sapiens (human)
path:hsa00590	0.030969030969030968	Arachidonic acid metabolism - Homo sapiens (human)
path:hsa00591	0.9150849150849151	Linoleic acid metabolism - Homo sapiens (human)
path:hsa00592	0.0939060939060939	alpha-Linolenic acid metabolism - Homo sapiens (human)
path:hsa00600	0.04395604395604396	Sphingolipid metabolism - Homo sapiens (human)
path:hsa00601	0.2947052947052947	Glycosphingolipid biosynthesis - lacto and neolacto series - Homo sapiens (human)
path:hsa00603	0.8231768231768232	Glycosphingolipid biosynthesis - globo and isoglobo series - Homo sapiens (human)
path:hsa00604	0.001998001998001998	Glycosphingolipid biosynthesis - ganglio series - Homo sapiens (human)
path:hsa00620	9.99000999000999e-4	Pyruvate metabolism - Homo sapiens (human)
path:hsa00630	9.99000999000999e-4	Glyoxylate and dicarboxylate metabolism - Homo sapiens (human)
path:hsa00640	9.99000999000999e-4	Propanoate metabolism - Homo sapiens (human)
path:hsa00650	9.99000999000999e-4	Butanoate metabolism - Homo sapiens (human)
path:hsa00670	0.01998001998001998	One carbon pool by folate - Homo sapiens (human)
path:hsa00730	9.99000999000999e-4	Thiamine metabolism - Homo sapiens (human)
NA	NA	NA
NA	NA	NA
path:hsa00760	0.003996003996003996	Nicotinate and nicotinamide metabolism - Homo sapiens (human)
path:hsa00770	0.003996003996003996	Pantothenate and CoA biosynthesis - Homo sapiens (human)
NA	NA	NA
NA	NA	NA
path:hsa00790	9.99000999000999e-4	Folate biosynthesis - Homo sapiens (human)
path:hsa00830	0.936063936063936	Retinol metabolism - Homo sapiens (human)
path:hsa00860	9.99000999000999e-4	Porphyrin and chlorophyll metabolism - Homo sapiens (human)
path:hsa00900	9.99000999000999e-4	Terpenoid backbone biosynthesis - Homo sapiens (human)
path:hsa00910	0.004995004995004995	Nitrogen metabolism - Homo sapiens (human)
NA	NA	NA
path:hsa00970	9.99000999000999e-4	Aminoacyl-tRNA biosynthesis - Homo sapiens (human)
path:hsa00980	0.001998001998001998	Metabolism of xenobiotics by cytochrome P450 - Homo sapiens (human)
path:hsa00982	9.99000999000999e-4	Drug metabolism - cytochrome P450 - Homo sapiens (human)
path:hsa00983	9.99000999000999e-4	Drug metabolism - other enzymes - Homo sapiens (human)
path:hsa01040	9.99000999000999e-4	Biosynthesis of unsaturated fatty acids - Homo sapiens (human)
path:hsa01200	9.99000999000999e-4	Carbon metabolism - Homo sapiens (human)
path:hsa01210	9.99000999000999e-4	2-Oxocarboxylic acid metabolism - Homo sapiens (human)
path:hsa01212	9.99000999000999e-4	Fatty acid metabolism - Homo sapiens (human)
path:hsa01230	9.99000999000999e-4	Biosynthesis of amino acids - Homo sapiens (human)
path:hsa01240	9.99000999000999e-4	Biosynthesis of cofactors - Homo sapiens (human)
path:hsa01250	0.001998001998001998	Biosynthesis of nucleotide sugars - Homo sapiens (human)
path:hsa01521	0.11288711288711288	EGFR tyrosine kinase inhibitor resistance - Homo sapiens (human)
path:hsa01522	0.012987012987012988	Endocrine resistance - Homo sapiens (human)
path:hsa01523	0.03396603396603397	Antifolate resistance - Homo sapiens (human)
path:hsa01524	9.99000999000999e-4	Platinum drug resistance - Homo sapiens (human)
path:hsa02010	0.003996003996003996	ABC transporters - Homo sapiens (human)
path:hsa03008	9.99000999000999e-4	Ribosome biogenesis in eukaryotes - Homo sapiens (human)
path:hsa03010	9.99000999000999e-4	Ribosome - Homo sapiens (human)
path:hsa03013	9.99000999000999e-4	Nucleocytoplasmic transport - Homo sapiens (human)
path:hsa03015	9.99000999000999e-4	mRNA surveillance pathway - Homo sapiens (human)
path:hsa03018	9.99000999000999e-4	RNA degradation - Homo sapiens (human)
path:hsa03020	9.99000999000999e-4	RNA polymerase - Homo sapiens (human)
path:hsa03022	9.99000999000999e-4	Basal transcription factors - Homo sapiens (human)
path:hsa03030	9.99000999000999e-4	DNA replication - Homo sapiens (human)
path:hsa03040	9.99000999000999e-4	Spliceosome - Homo sapiens (human)
path:hsa03050	9.99000999000999e-4	Proteasome - Homo sapiens (human)
path:hsa03060	9.99000999000999e-4	Protein export - Homo sapiens (human)
path:hsa03320	9.99000999000999e-4	PPAR signaling pathway - Homo sapiens (human)
path:hsa03410	9.99000999000999e-4	Base excision repair - Homo sapiens (human)
path:hsa03420	9.99000999000999e-4	Nucleotide excision repair - Homo sapiens (human)
path:hsa03430	9.99000999000999e-4	Mismatch repair - Homo sapiens (human)
path:hsa03440	9.99000999000999e-4	Homologous recombination - Homo sapiens (human)
path:hsa03450	9.99000999000999e-4	Non-homologous end-joining - Homo sapiens (human)
path:hsa03460	9.99000999000999e-4	Fanconi anemia pathway - Homo sapiens (human)
path:hsa04010	0.12887112887112886	MAPK signaling pathway - Homo sapiens (human)
path:hsa04012	0.006993006993006993	ErbB signaling pathway - Homo sapiens (human)
path:hsa04014	0.015984015984015984	Ras signaling pathway - Homo sapiens (human)
path:hsa04015	0.01898101898101898	Rap1 signaling pathway - Homo sapiens (human)
path:hsa04020	0.03896103896103896	Calcium signaling pathway - Homo sapiens (human)
path:hsa04022	0.19480519480519481	cGMP-PKG signaling pathway - Homo sapiens (human)
path:hsa04024	0.23476523476523475	cAMP signaling pathway - Homo sapiens (human)
path:hsa04060	0.056943056943056944	Cytokine-cytokine receptor interaction - Homo sapiens (human)
path:hsa04061	9.99000999000999e-4	Viral protein interaction with cytokine and cytokine receptor - Homo sapiens (human)
path:hsa04062	0.12187812187812187	Chemokine signaling pathway - Homo sapiens (human)
path:hsa04064	0.2627372627372627	NF-kappa B signaling pathway - Homo sapiens (human)
path:hsa04066	0.06693306693306693	HIF-1 signaling pathway - Homo sapiens (human)
path:hsa04068	9.99000999000999e-4	FoxO signaling pathway - Homo sapiens (human)
path:hsa04070	0.001998001998001998	Phosphatidylinositol signaling system - Homo sapiens (human)
path:hsa04071	0.028971028971028972	Sphingolipid signaling pathway - Homo sapiens (human)
path:hsa04072	0.015984015984015984	Phospholipase D signaling pathway - Homo sapiens (human)
path:hsa04080	0.00999000999000999	Neuroactive ligand-receptor interaction - Homo sapiens (human)
path:hsa04110	9.99000999000999e-4	Cell cycle - Homo sapiens (human)
path:hsa04114	9.99000999000999e-4	Oocyte meiosis - Homo sapiens (human)
path:hsa04115	0.05194805194805195	p53 signaling pathway - Homo sapiens (human)
path:hsa04120	9.99000999000999e-4	Ubiquitin mediated proteolysis - Homo sapiens (human)
NA	NA	NA
path:hsa04130	9.99000999000999e-4	SNARE interactions in vesicular transport - Homo sapiens (human)
path:hsa04136	9.99000999000999e-4	Autophagy - other - Homo sapiens (human)
path:hsa04137	9.99000999000999e-4	Mitophagy - animal - Homo sapiens (human)
path:hsa04140	9.99000999000999e-4	Autophagy - animal - Homo sapiens (human)
path:hsa04141	9.99000999000999e-4	Protein processing in endoplasmic reticulum - Homo sapiens (human)
path:hsa04142	9.99000999000999e-4	Lysosome - Homo sapiens (human)
path:hsa04144	9.99000999000999e-4	Endocytosis - Homo sapiens (human)
path:hsa04145	0.003996003996003996	Phagosome - Homo sapiens (human)
path:hsa04146	9.99000999000999e-4	Peroxisome - Homo sapiens (human)
path:hsa04150	9.99000999000999e-4	mTOR signaling pathway - Homo sapiens (human)
path:hsa04151	0.3726273726273726	PI3K-Akt signaling pathway - Homo sapiens (human)
path:hsa04152	0.002997002997002997	AMPK signaling pathway - Homo sapiens (human)
path:hsa04210	0.001998001998001998	Apoptosis - Homo sapiens (human)
path:hsa04211	0.001998001998001998	Longevity regulating pathway - Homo sapiens (human)
path:hsa04213	0.006993006993006993	Longevity regulating pathway - multiple species - Homo sapiens (human)
path:hsa04215	9.99000999000999e-4	Apoptosis - multiple species - Homo sapiens (human)
path:hsa04216	9.99000999000999e-4	Ferroptosis - Homo sapiens (human)
path:hsa04217	9.99000999000999e-4	Necroptosis - Homo sapiens (human)
path:hsa04218	0.005994005994005994	Cellular senescence - Homo sapiens (human)
path:hsa04260	0.00999000999000999	Cardiac muscle contraction - Homo sapiens (human)
path:hsa04261	0.0989010989010989	Adrenergic signaling in cardiomyocytes - Homo sapiens (human)
path:hsa04270	0.28471528471528473	Vascular smooth muscle contraction - Homo sapiens (human)
path:hsa04310	0.030969030969030968	Wnt signaling pathway - Homo sapiens (human)
path:hsa04330	9.99000999000999e-4	Notch signaling pathway - Homo sapiens (human)
path:hsa04340	0.2817182817182817	Hedgehog signaling pathway - Homo sapiens (human)
path:hsa04350	0.011988011988011988	TGF-beta signaling pathway - Homo sapiens (human)
path:hsa04360	0.37662337662337664	Axon guidance - Homo sapiens (human)
path:hsa04370	0.01998001998001998	VEGF signaling pathway - Homo sapiens (human)
path:hsa04371	0.016983016983016984	Apelin signaling pathway - Homo sapiens (human)
path:hsa04380	0.2677322677322677	Osteoclast differentiation - Homo sapiens (human)
path:hsa04390	0.002997002997002997	Hippo signaling pathway - Homo sapiens (human)
path:hsa04392	9.99000999000999e-4	Hippo signaling pathway - multiple species - Homo sapiens (human)
path:hsa04510	0.34765234765234765	Focal adhesion - Homo sapiens (human)
path:hsa04512	0.6013986013986014	ECM-receptor interaction - Homo sapiens (human)
path:hsa04514	0.8211788211788211	Cell adhesion molecules - Homo sapiens (human)
path:hsa04520	9.99000999000999e-4	Adherens junction - Homo sapiens (human)
path:hsa04530	0.04195804195804196	Tight junction - Homo sapiens (human)
path:hsa04540	0.1978021978021978	Gap junction - Homo sapiens (human)
path:hsa04550	0.003996003996003996	Signaling pathways regulating pluripotency of stem cells - Homo sapiens (human)
path:hsa04610	0.14285714285714285	Complement and coagulation cascades - Homo sapiens (human)
path:hsa04611	9.99000999000999e-4	Platelet activation - Homo sapiens (human)
path:hsa04612	0.1038961038961039	Antigen processing and presentation - Homo sapiens (human)
path:hsa04613	0.14185814185814186	Neutrophil extracellular trap formation - Homo sapiens (human)
path:hsa04614	0.3086913086913087	Renin-angiotensin system - Homo sapiens (human)
path:hsa04620	0.12687312687312688	Toll-like receptor signaling pathway - Homo sapiens (human)
path:hsa04621	0.005994005994005994	NOD-like receptor signaling pathway - Homo sapiens (human)
path:hsa04622	9.99000999000999e-4	RIG-I-like receptor signaling pathway - Homo sapiens (human)
path:hsa04623	0.02097902097902098	Cytosolic DNA-sensing pathway - Homo sapiens (human)
path:hsa04625	0.03396603396603397	C-type lectin receptor signaling pathway - Homo sapiens (human)
path:hsa04630	0.15084915084915085	JAK-STAT signaling pathway - Homo sapiens (human)
path:hsa04640	0.03296703296703297	Hematopoietic cell lineage - Homo sapiens (human)
path:hsa04650	0.2827172827172827	Natural killer cell mediated cytotoxicity - Homo sapiens (human)
path:hsa04657	0.17482517482517482	IL-17 signaling pathway - Homo sapiens (human)
path:hsa04658	0.23076923076923078	Th1 and Th2 cell differentiation - Homo sapiens (human)
path:hsa04659	0.07092907092907093	Th17 cell differentiation - Homo sapiens (human)
path:hsa04660	0.11388611388611389	T cell receptor signaling pathway - Homo sapiens (human)
path:hsa04662	0.25374625374625376	B cell receptor signaling pathway - Homo sapiens (human)
path:hsa04664	0.08091908091908091	Fc epsilon RI signaling pathway - Homo sapiens (human)
path:hsa04666	0.001998001998001998	Fc gamma R-mediated phagocytosis - Homo sapiens (human)
path:hsa04668	0.08591408591408592	TNF signaling pathway - Homo sapiens (human)
path:hsa04670	0.005994005994005994	Leukocyte transendothelial migration - Homo sapiens (human)
path:hsa04672	0.004995004995004995	Intestinal immune network for IgA production - Homo sapiens (human)
path:hsa04710	9.99000999000999e-4	Circadian rhythm - Homo sapiens (human)
path:hsa04713	9.99000999000999e-4	Circadian entrainment - Homo sapiens (human)
path:hsa04714	9.99000999000999e-4	Thermogenesis - Homo sapiens (human)
path:hsa04720	9.99000999000999e-4	Long-term potentiation - Homo sapiens (human)
path:hsa04721	9.99000999000999e-4	Synaptic vesicle cycle - Homo sapiens (human)
path:hsa04722	0.003996003996003996	Neurotrophin signaling pathway - Homo sapiens (human)
path:hsa04723	9.99000999000999e-4	Retrograde endocannabinoid signaling - Homo sapiens (human)
path:hsa04724	9.99000999000999e-4	Glutamatergic synapse - Homo sapiens (human)
path:hsa04725	0.016983016983016984	Cholinergic synapse - Homo sapiens (human)
path:hsa04726	0.01898101898101898	Serotonergic synapse - Homo sapiens (human)
path:hsa04727	9.99000999000999e-4	GABAergic synapse - Homo sapiens (human)
path:hsa04728	9.99000999000999e-4	Dopaminergic synapse - Homo sapiens (human)
path:hsa04730	0.001998001998001998	Long-term depression - Homo sapiens (human)
path:hsa04740	0.001998001998001998	Olfactory transduction - Homo sapiens (human)
path:hsa04742	0.056943056943056944	Taste transduction - Homo sapiens (human)
path:hsa04744	0.03896103896103896	Phototransduction - Homo sapiens (human)
path:hsa04750	0.5854145854145855	Inflammatory mediator regulation of TRP channels - Homo sapiens (human)
path:hsa04810	0.20679320679320679	Regulation of actin cytoskeleton - Homo sapiens (human)
path:hsa04910	0.004995004995004995	Insulin signaling pathway - Homo sapiens (human)
path:hsa04911	0.001998001998001998	Insulin secretion - Homo sapiens (human)
path:hsa04912	0.01898101898101898	GnRH signaling pathway - Homo sapiens (human)
path:hsa04913	0.8191808191808192	Ovarian steroidogenesis - Homo sapiens (human)
path:hsa04914	0.006993006993006993	Progesterone-mediated oocyte maturation - Homo sapiens (human)
path:hsa04915	0.01898101898101898	Estrogen signaling pathway - Homo sapiens (human)
path:hsa04916	0.014985014985014986	Melanogenesis - Homo sapiens (human)
path:hsa04917	0.07892107892107893	Prolactin signaling pathway - Homo sapiens (human)
path:hsa04918	0.2627372627372627	Thyroid hormone synthesis - Homo sapiens (human)
path:hsa04919	9.99000999000999e-4	Thyroid hormone signaling pathway - Homo sapiens (human)
path:hsa04920	9.99000999000999e-4	Adipocytokine signaling pathway - Homo sapiens (human)
path:hsa04921	0.06793206793206794	Oxytocin signaling pathway - Homo sapiens (human)
path:hsa04922	9.99000999000999e-4	Glucagon signaling pathway - Homo sapiens (human)
path:hsa04923	0.8091908091908092	Regulation of lipolysis in adipocytes - Homo sapiens (human)
path:hsa04924	0.07192807192807193	Renin secretion - Homo sapiens (human)
path:hsa04925	9.99000999000999e-4	Aldosterone synthesis and secretion - Homo sapiens (human)
path:hsa04926	0.09490509490509491	Relaxin signaling pathway - Homo sapiens (human)
path:hsa04927	0.3336663336663337	Cortisol synthesis and secretion - Homo sapiens (human)
path:hsa04928	0.1258741258741259	Parathyroid hormone synthesis, secretion and action - Homo sapiens (human)
path:hsa04929	0.08791208791208792	GnRH secretion - Homo sapiens (human)
path:hsa04930	0.7502497502497503	Type II diabetes mellitus - Homo sapiens (human)
path:hsa04931	0.15184815184815184	Insulin resistance - Homo sapiens (human)
path:hsa04932	9.99000999000999e-4	Non-alcoholic fatty liver disease - Homo sapiens (human)
path:hsa04933	0.6923076923076923	AGE-RAGE signaling pathway in diabetic complications - Homo sapiens (human)
path:hsa04934	0.014985014985014986	Cushing syndrome - Homo sapiens (human)
path:hsa04935	0.028971028971028972	Growth hormone synthesis, secretion and action - Homo sapiens (human)
path:hsa04936	0.011988011988011988	Alcoholic liver disease - Homo sapiens (human)
path:hsa04940	0.004995004995004995	Type I diabetes mellitus - Homo sapiens (human)
path:hsa04950	0.9440559440559441	Maturity onset diabetes of the young - Homo sapiens (human)
path:hsa04960	0.012987012987012988	Aldosterone-regulated sodium reabsorption - Homo sapiens (human)
path:hsa04961	0.014985014985014986	Endocrine and other factor-regulated calcium reabsorption - Homo sapiens (human)
path:hsa04962	9.99000999000999e-4	Vasopressin-regulated water reabsorption - Homo sapiens (human)
path:hsa04964	0.005994005994005994	Proximal tubule bicarbonate reclamation - Homo sapiens (human)
path:hsa04966	0.004995004995004995	Collecting duct acid secretion - Homo sapiens (human)
path:hsa04970	0.061938061938061936	Salivary secretion - Homo sapiens (human)
path:hsa04971	0.01998001998001998	Gastric acid secretion - Homo sapiens (human)
path:hsa04972	0.39760239760239763	Pancreatic secretion - Homo sapiens (human)
path:hsa04973	0.10989010989010989	Carbohydrate digestion and absorption - Homo sapiens (human)
path:hsa04974	0.7322677322677322	Protein digestion and absorption - Homo sapiens (human)
path:hsa04975	9.99000999000999e-4	Fat digestion and absorption - Homo sapiens (human)
path:hsa04976	0.07292707292707293	Bile secretion - Homo sapiens (human)
path:hsa04977	9.99000999000999e-4	Vitamin digestion and absorption - Homo sapiens (human)
path:hsa04978	0.906093906093906	Mineral absorption - Homo sapiens (human)
path:hsa04979	9.99000999000999e-4	Cholesterol metabolism - Homo sapiens (human)
path:hsa05010	9.99000999000999e-4	Alzheimer disease - Homo sapiens (human)
path:hsa05012	9.99000999000999e-4	Parkinson disease - Homo sapiens (human)
path:hsa05014	9.99000999000999e-4	Amyotrophic lateral sclerosis - Homo sapiens (human)
path:hsa05016	9.99000999000999e-4	Huntington disease - Homo sapiens (human)
path:hsa05017	9.99000999000999e-4	Spinocerebellar ataxia - Homo sapiens (human)
path:hsa05020	9.99000999000999e-4	Prion disease - Homo sapiens (human)
path:hsa05022	9.99000999000999e-4	Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)
path:hsa05030	9.99000999000999e-4	Cocaine addiction - Homo sapiens (human)
path:hsa05031	9.99000999000999e-4	Amphetamine addiction - Homo sapiens (human)
path:hsa05032	9.99000999000999e-4	Morphine addiction - Homo sapiens (human)
path:hsa05033	0.03296703296703297	Nicotine addiction - Homo sapiens (human)
path:hsa05034	9.99000999000999e-4	Alcoholism - Homo sapiens (human)
path:hsa05100	0.0989010989010989	Bacterial invasion of epithelial cells - Homo sapiens (human)
path:hsa05110	9.99000999000999e-4	Vibrio cholerae infection - Homo sapiens (human)
path:hsa05120	0.004995004995004995	Epithelial cell signaling in Helicobacter pylori infection - Homo sapiens (human)
path:hsa05130	0.003996003996003996	Pathogenic Escherichia coli infection - Homo sapiens (human)
path:hsa05131	9.99000999000999e-4	Shigellosis - Homo sapiens (human)
path:hsa05132	9.99000999000999e-4	Salmonella infection - Homo sapiens (human)
path:hsa05133	0.12087912087912088	Pertussis - Homo sapiens (human)
path:hsa05134	0.07192807192807193	Legionellosis - Homo sapiens (human)
path:hsa05135	0.22777222777222778	Yersinia infection - Homo sapiens (human)
path:hsa05140	0.057942057942057944	Leishmaniasis - Homo sapiens (human)
path:hsa05142	0.15084915084915085	Chagas disease - Homo sapiens (human)
path:hsa05143	0.01098901098901099	African trypanosomiasis - Homo sapiens (human)
path:hsa05144	9.99000999000999e-4	Malaria - Homo sapiens (human)
path:hsa05145	0.3356643356643357	Toxoplasmosis - Homo sapiens (human)
path:hsa05146	0.5234765234765235	Amoebiasis - Homo sapiens (human)
path:hsa05150	0.2037962037962038	Staphylococcus aureus infection - Homo sapiens (human)
path:hsa05152	0.01098901098901099	Tuberculosis - Homo sapiens (human)
path:hsa05160	9.99000999000999e-4	Hepatitis C - Homo sapiens (human)
path:hsa05161	9.99000999000999e-4	Hepatitis B - Homo sapiens (human)
path:hsa05162	0.014985014985014986	Measles - Homo sapiens (human)
path:hsa05163	0.03396603396603397	Human cytomegalovirus infection - Homo sapiens (human)
path:hsa05164	0.06693306693306693	Influenza A - Homo sapiens (human)
path:hsa05165	0.023976023976023976	Human papillomavirus infection - Homo sapiens (human)
path:hsa05166	0.004995004995004995	Human T-cell leukemia virus 1 infection - Homo sapiens (human)
path:hsa05167	0.011988011988011988	Kaposi sarcoma-associated herpesvirus infection - Homo sapiens (human)
path:hsa05168	9.99000999000999e-4	Herpes simplex virus 1 infection - Homo sapiens (human)
path:hsa05169	0.055944055944055944	Epstein-Barr virus infection - Homo sapiens (human)
path:hsa05170	9.99000999000999e-4	Human immunodeficiency virus 1 infection - Homo sapiens (human)
path:hsa05171	0.3946053946053946	Coronavirus disease - COVID-19 - Homo sapiens (human)
path:hsa05202	0.1978021978021978	Transcriptional misregulation in cancer - Homo sapiens (human)
path:hsa05203	9.99000999000999e-4	Viral carcinogenesis - Homo sapiens (human)
path:hsa05204	9.99000999000999e-4	Chemical carcinogenesis - DNA adducts - Homo sapiens (human)
path:hsa05205	0.4485514485514486	Proteoglycans in cancer - Homo sapiens (human)
path:hsa05206	0.1968031968031968	MicroRNAs in cancer - Homo sapiens (human)
path:hsa05207	0.004995004995004995	Chemical carcinogenesis - receptor activation - Homo sapiens (human)
path:hsa05208	9.99000999000999e-4	Chemical carcinogenesis - reactive oxygen species - Homo sapiens (human)
path:hsa05210	9.99000999000999e-4	Colorectal cancer - Homo sapiens (human)
path:hsa05211	9.99000999000999e-4	Renal cell carcinoma - Homo sapiens (human)
path:hsa05212	9.99000999000999e-4	Pancreatic cancer - Homo sapiens (human)
path:hsa05213	0.001998001998001998	Endometrial cancer - Homo sapiens (human)
path:hsa05214	0.012987012987012988	Glioma - Homo sapiens (human)
path:hsa05215	9.99000999000999e-4	Prostate cancer - Homo sapiens (human)
path:hsa05216	9.99000999000999e-4	Thyroid cancer - Homo sapiens (human)
path:hsa05217	0.001998001998001998	Basal cell carcinoma - Homo sapiens (human)
path:hsa05218	0.2017982017982018	Melanoma - Homo sapiens (human)
path:hsa05219	0.024975024975024976	Bladder cancer - Homo sapiens (human)
path:hsa05220	0.002997002997002997	Chronic myeloid leukemia - Homo sapiens (human)
path:hsa05221	0.08091908091908091	Acute myeloid leukemia - Homo sapiens (human)
path:hsa05222	0.03396603396603397	Small cell lung cancer - Homo sapiens (human)
path:hsa05223	0.0919080919080919	Non-small cell lung cancer - Homo sapiens (human)
path:hsa05224	0.056943056943056944	Breast cancer - Homo sapiens (human)
path:hsa05225	0.011988011988011988	Hepatocellular carcinoma - Homo sapiens (human)
path:hsa05226	0.060939060939060936	Gastric cancer - Homo sapiens (human)
path:hsa05230	0.005994005994005994	Central carbon metabolism in cancer - Homo sapiens (human)
path:hsa05231	0.006993006993006993	Choline metabolism in cancer - Homo sapiens (human)
path:hsa05235	0.21978021978021978	PD-L1 expression and PD-1 checkpoint pathway in cancer - Homo sapiens (human)
path:hsa05310	0.007992007992007992	Asthma - Homo sapiens (human)
path:hsa05320	0.01898101898101898	Autoimmune thyroid disease - Homo sapiens (human)
path:hsa05321	0.012987012987012988	Inflammatory bowel disease - Homo sapiens (human)
path:hsa05322	0.057942057942057944	Systemic lupus erythematosus - Homo sapiens (human)
path:hsa05323	0.42857142857142855	Rheumatoid arthritis - Homo sapiens (human)
path:hsa05330	0.011988011988011988	Allograft rejection - Homo sapiens (human)
path:hsa05332	0.004995004995004995	Graft-versus-host disease - Homo sapiens (human)
path:hsa05340	0.1798201798201798	Primary immunodeficiency - Homo sapiens (human)
path:hsa05410	0.98001998001998	Hypertrophic cardiomyopathy - Homo sapiens (human)
path:hsa05412	0.5204795204795205	Arrhythmogenic right ventricular cardiomyopathy - Homo sapiens (human)
path:hsa05414	0.9430569430569431	Dilated cardiomyopathy - Homo sapiens (human)
path:hsa05415	9.99000999000999e-4	Diabetic cardiomyopathy - Homo sapiens (human)
path:hsa05416	0.38961038961038963	Viral myocarditis - Homo sapiens (human)
path:hsa05417	0.08291708291708291	Lipid and atherosclerosis - Homo sapiens (human)
path:hsa05418	9.99000999000999e-4	Fluid shear stress and atherosclerosis - Homo sapiens (human)
