pathway_id	pathway_description	pvalue
path:hsa00480	0.17382617382617382	Glutathione metabolism - Homo sapiens (human)
path:hsa00500	0.34565434565434566	Starch and sucrose metabolism - Homo sapiens (human)
path:hsa00510	0.18081918081918083	N-Glycan biosynthesis - Homo sapiens (human)
path:hsa00511	0.13086913086913088	Other glycan degradation - Homo sapiens (human)
path:hsa00512	0.2137862137862138	Mucin type O-glycan biosynthesis - Homo sapiens (human)
path:hsa00513	0.11188811188811189	Various types of N-glycan biosynthesis - Homo sapiens (human)
path:hsa00514	0.23376623376623376	Other types of O-glycan biosynthesis - Homo sapiens (human)
path:hsa00515	0.5114885114885115	Mannose type O-glycan biosynthesis - Homo sapiens (human)
path:hsa00520	0.43656343656343655	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
NA	NA	NA
path:hsa00531	0.03596403596403597	Glycosaminoglycan degradation - Homo sapiens (human)
path:hsa00532	0.11988011988011989	Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate - Homo sapiens (human)
path:hsa00533	0.7792207792207793	Glycosaminoglycan biosynthesis - keratan sulfate - Homo sapiens (human)
path:hsa00534	0.5204795204795205	Glycosaminoglycan biosynthesis - heparan sulfate / heparin - Homo sapiens (human)
path:hsa00561	0.07092907092907093	Glycerolipid metabolism - Homo sapiens (human)
path:hsa00562	0.26373626373626374	Inositol phosphate metabolism - Homo sapiens (human)
path:hsa00563	0.06993006993006994	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis - Homo sapiens (human)
path:hsa00564	0.06293706293706294	Glycerophospholipid metabolism - Homo sapiens (human)
path:hsa00565	0.3996003996003996	Ether lipid metabolism - Homo sapiens (human)
path:hsa00590	0.023976023976023976	Arachidonic acid metabolism - Homo sapiens (human)
path:hsa00591	0.13086913086913088	Linoleic acid metabolism - Homo sapiens (human)
path:hsa00592	0.3066933066933067	alpha-Linolenic acid metabolism - Homo sapiens (human)
path:hsa00600	0.3516483516483517	Sphingolipid metabolism - Homo sapiens (human)
path:hsa00601	0.16183816183816183	Glycosphingolipid biosynthesis - lacto and neolacto series - Homo sapiens (human)
path:hsa00603	0.003996003996003996	Glycosphingolipid biosynthesis - globo and isoglobo series - Homo sapiens (human)
path:hsa00604	0.09290709290709291	Glycosphingolipid biosynthesis - ganglio series - Homo sapiens (human)
path:hsa00620	0.36163836163836166	Pyruvate metabolism - Homo sapiens (human)
path:hsa00630	0.3886113886113886	Glyoxylate and dicarboxylate metabolism - Homo sapiens (human)
path:hsa00640	0.055944055944055944	Propanoate metabolism - Homo sapiens (human)
path:hsa00650	0.013986013986013986	Butanoate metabolism - Homo sapiens (human)
path:hsa00670	0.07992007992007992	One carbon pool by folate - Homo sapiens (human)
path:hsa00730	0.1028971028971029	Thiamine metabolism - Homo sapiens (human)
NA	NA	NA
NA	NA	NA
path:hsa00760	0.12687312687312688	Nicotinate and nicotinamide metabolism - Homo sapiens (human)
path:hsa00770	0.3806193806193806	Pantothenate and CoA biosynthesis - Homo sapiens (human)
NA	NA	NA
NA	NA	NA
path:hsa00790	0.2097902097902098	Folate biosynthesis - Homo sapiens (human)
path:hsa00830	0.8391608391608392	Retinol metabolism - Homo sapiens (human)
path:hsa00860	0.04695304695304695	Porphyrin and chlorophyll metabolism - Homo sapiens (human)
path:hsa00900	0.0969030969030969	Terpenoid backbone biosynthesis - Homo sapiens (human)
path:hsa00910	0.5614385614385614	Nitrogen metabolism - Homo sapiens (human)
NA	NA	NA
path:hsa00970	0.13386613386613386	Aminoacyl-tRNA biosynthesis - Homo sapiens (human)
path:hsa00980	0.04095904095904096	Metabolism of xenobiotics by cytochrome P450 - Homo sapiens (human)
path:hsa00982	0.055944055944055944	Drug metabolism - cytochrome P450 - Homo sapiens (human)
path:hsa00983	0.16283716283716285	Drug metabolism - other enzymes - Homo sapiens (human)
path:hsa01040	0.03196803196803197	Biosynthesis of unsaturated fatty acids - Homo sapiens (human)
path:hsa01200	0.0979020979020979	Carbon metabolism - Homo sapiens (human)
path:hsa01210	0.45854145854145856	2-Oxocarboxylic acid metabolism - Homo sapiens (human)
path:hsa01212	0.03296703296703297	Fatty acid metabolism - Homo sapiens (human)
path:hsa01230	0.03596403596403597	Biosynthesis of amino acids - Homo sapiens (human)
path:hsa01240	0.38961038961038963	Biosynthesis of cofactors - Homo sapiens (human)
path:hsa01250	0.37662337662337664	Biosynthesis of nucleotide sugars - Homo sapiens (human)
path:hsa01521	0.48151848151848153	EGFR tyrosine kinase inhibitor resistance - Homo sapiens (human)
path:hsa01522	0.18281718281718282	Endocrine resistance - Homo sapiens (human)
path:hsa01523	0.03896103896103896	Antifolate resistance - Homo sapiens (human)
path:hsa01524	0.3276723276723277	Platinum drug resistance - Homo sapiens (human)
path:hsa02010	0.16283716283716285	ABC transporters - Homo sapiens (human)
path:hsa03008	0.4155844155844156	Ribosome biogenesis in eukaryotes - Homo sapiens (human)
path:hsa03010	0.5264735264735265	Ribosome - Homo sapiens (human)
path:hsa03013	0.46353646353646355	Nucleocytoplasmic transport - Homo sapiens (human)
path:hsa03015	0.32667332667332666	mRNA surveillance pathway - Homo sapiens (human)
path:hsa03018	0.5324675324675324	RNA degradation - Homo sapiens (human)
path:hsa03020	0.03196803196803197	RNA polymerase - Homo sapiens (human)
path:hsa03022	0.45454545454545453	Basal transcription factors - Homo sapiens (human)
path:hsa03030	0.33966033966033965	DNA replication - Homo sapiens (human)
path:hsa03040	0.14385614385614387	Spliceosome - Homo sapiens (human)
path:hsa03050	0.2727272727272727	Proteasome - Homo sapiens (human)
path:hsa03060	9.99000999000999e-4	Protein export - Homo sapiens (human)
path:hsa03320	0.16283716283716285	PPAR signaling pathway - Homo sapiens (human)
path:hsa03410	0.03596403596403597	Base excision repair - Homo sapiens (human)
path:hsa03420	0.45554445554445555	Nucleotide excision repair - Homo sapiens (human)
path:hsa03430	0.24675324675324675	Mismatch repair - Homo sapiens (human)
path:hsa03440	0.4995004995004995	Homologous recombination - Homo sapiens (human)
path:hsa03450	0.6563436563436563	Non-homologous end-joining - Homo sapiens (human)
path:hsa03460	0.5754245754245755	Fanconi anemia pathway - Homo sapiens (human)
path:hsa04010	0.1978021978021978	MAPK signaling pathway - Homo sapiens (human)
path:hsa04012	0.33766233766233766	ErbB signaling pathway - Homo sapiens (human)
path:hsa04014	0.21478521478521478	Ras signaling pathway - Homo sapiens (human)
path:hsa04015	0.13486513486513488	Rap1 signaling pathway - Homo sapiens (human)
path:hsa04020	0.11388611388611389	Calcium signaling pathway - Homo sapiens (human)
path:hsa04022	0.3886113886113886	cGMP-PKG signaling pathway - Homo sapiens (human)
path:hsa04024	0.0999000999000999	cAMP signaling pathway - Homo sapiens (human)
path:hsa04060	0.002997002997002997	Cytokine-cytokine receptor interaction - Homo sapiens (human)
path:hsa04061	0.005994005994005994	Viral protein interaction with cytokine and cytokine receptor - Homo sapiens (human)
path:hsa04062	0.0969030969030969	Chemokine signaling pathway - Homo sapiens (human)
path:hsa04064	0.024975024975024976	NF-kappa B signaling pathway - Homo sapiens (human)
path:hsa04066	0.18581418581418582	HIF-1 signaling pathway - Homo sapiens (human)
path:hsa04068	0.44255744255744256	FoxO signaling pathway - Homo sapiens (human)
path:hsa04070	0.3016983016983017	Phosphatidylinositol signaling system - Homo sapiens (human)
path:hsa04071	0.2917082917082917	Sphingolipid signaling pathway - Homo sapiens (human)
path:hsa04072	0.12187812187812187	Phospholipase D signaling pathway - Homo sapiens (human)
path:hsa04080	0.025974025974025976	Neuroactive ligand-receptor interaction - Homo sapiens (human)
path:hsa04110	0.0959040959040959	Cell cycle - Homo sapiens (human)
path:hsa04114	0.32967032967032966	Oocyte meiosis - Homo sapiens (human)
path:hsa04115	0.09090909090909091	p53 signaling pathway - Homo sapiens (human)
path:hsa04120	0.43156843156843155	Ubiquitin mediated proteolysis - Homo sapiens (human)
NA	NA	NA
path:hsa04130	0.24075924075924077	SNARE interactions in vesicular transport - Homo sapiens (human)
path:hsa04136	0.4865134865134865	Autophagy - other - Homo sapiens (human)
path:hsa04137	0.29270729270729273	Mitophagy - animal - Homo sapiens (human)
path:hsa04140	0.3996003996003996	Autophagy - animal - Homo sapiens (human)
path:hsa04141	0.3256743256743257	Protein processing in endoplasmic reticulum - Homo sapiens (human)
path:hsa04142	0.011988011988011988	Lysosome - Homo sapiens (human)
path:hsa04144	0.11888111888111888	Endocytosis - Homo sapiens (human)
path:hsa04145	0.13086913086913088	Phagosome - Homo sapiens (human)
path:hsa04146	0.2807192807192807	Peroxisome - Homo sapiens (human)
path:hsa04150	0.4885114885114885	mTOR signaling pathway - Homo sapiens (human)
path:hsa04151	0.2647352647352647	PI3K-Akt signaling pathway - Homo sapiens (human)
path:hsa04152	0.35264735264735264	AMPK signaling pathway - Homo sapiens (human)
path:hsa04210	0.13486513486513488	Apoptosis - Homo sapiens (human)
path:hsa04211	0.24475524475524477	Longevity regulating pathway - Homo sapiens (human)
path:hsa04213	0.4995004995004995	Longevity regulating pathway - multiple species - Homo sapiens (human)
path:hsa04215	0.34965034965034963	Apoptosis - multiple species - Homo sapiens (human)
path:hsa04216	0.5154845154845155	Ferroptosis - Homo sapiens (human)
path:hsa04217	0.12987012987012986	Necroptosis - Homo sapiens (human)
path:hsa04218	0.15884115884115885	Cellular senescence - Homo sapiens (human)
path:hsa04260	0.03696303696303696	Cardiac muscle contraction - Homo sapiens (human)
path:hsa04261	0.20679320679320679	Adrenergic signaling in cardiomyocytes - Homo sapiens (human)
path:hsa04270	0.1928071928071928	Vascular smooth muscle contraction - Homo sapiens (human)
path:hsa04310	0.41858141858141856	Wnt signaling pathway - Homo sapiens (human)
path:hsa04330	0.03796203796203796	Notch signaling pathway - Homo sapiens (human)
path:hsa04340	0.3836163836163836	Hedgehog signaling pathway - Homo sapiens (human)
path:hsa04350	0.4225774225774226	TGF-beta signaling pathway - Homo sapiens (human)
path:hsa04360	0.3096903096903097	Axon guidance - Homo sapiens (human)
path:hsa04370	0.17382617382617382	VEGF signaling pathway - Homo sapiens (human)
path:hsa04371	0.2007992007992008	Apelin signaling pathway - Homo sapiens (human)
path:hsa04380	0.04895104895104895	Osteoclast differentiation - Homo sapiens (human)
path:hsa04390	0.35864135864135865	Hippo signaling pathway - Homo sapiens (human)
path:hsa04392	0.029970029970029972	Hippo signaling pathway - multiple species - Homo sapiens (human)
path:hsa04510	0.1998001998001998	Focal adhesion - Homo sapiens (human)
path:hsa04512	0.34565434565434566	ECM-receptor interaction - Homo sapiens (human)
path:hsa04514	0.055944055944055944	Cell adhesion molecules - Homo sapiens (human)
path:hsa04520	0.2517482517482518	Adherens junction - Homo sapiens (human)
path:hsa04530	0.14285714285714285	Tight junction - Homo sapiens (human)
path:hsa04540	0.21178821178821178	Gap junction - Homo sapiens (human)
path:hsa04550	0.36363636363636365	Signaling pathways regulating pluripotency of stem cells - Homo sapiens (human)
path:hsa04610	0.03696303696303696	Complement and coagulation cascades - Homo sapiens (human)
path:hsa04611	0.08591408591408592	Platelet activation - Homo sapiens (human)
path:hsa04612	0.004995004995004995	Antigen processing and presentation - Homo sapiens (human)
path:hsa04613	0.011988011988011988	Neutrophil extracellular trap formation - Homo sapiens (human)
path:hsa04614	0.12287712287712288	Renin-angiotensin system - Homo sapiens (human)
path:hsa04620	0.0999000999000999	Toll-like receptor signaling pathway - Homo sapiens (human)
path:hsa04621	0.12887112887112886	NOD-like receptor signaling pathway - Homo sapiens (human)
path:hsa04622	0.25374625374625376	RIG-I-like receptor signaling pathway - Homo sapiens (human)
path:hsa04623	0.08791208791208792	Cytosolic DNA-sensing pathway - Homo sapiens (human)
path:hsa04625	0.11388611388611389	C-type lectin receptor signaling pathway - Homo sapiens (human)
path:hsa04630	0.09290709290709291	JAK-STAT signaling pathway - Homo sapiens (human)
path:hsa04640	0.00999000999000999	Hematopoietic cell lineage - Homo sapiens (human)
path:hsa04650	0.02197802197802198	Natural killer cell mediated cytotoxicity - Homo sapiens (human)
path:hsa04657	0.36563436563436563	IL-17 signaling pathway - Homo sapiens (human)
path:hsa04658	0.07192807192807193	Th1 and Th2 cell differentiation - Homo sapiens (human)
path:hsa04659	0.04495504495504495	Th17 cell differentiation - Homo sapiens (human)
path:hsa04660	0.14185814185814186	T cell receptor signaling pathway - Homo sapiens (human)
path:hsa04662	0.07692307692307693	B cell receptor signaling pathway - Homo sapiens (human)
path:hsa04664	0.12987012987012986	Fc epsilon RI signaling pathway - Homo sapiens (human)
path:hsa04666	0.02097902097902098	Fc gamma R-mediated phagocytosis - Homo sapiens (human)
path:hsa04668	0.10989010989010989	TNF signaling pathway - Homo sapiens (human)
path:hsa04670	0.017982017982017984	Leukocyte transendothelial migration - Homo sapiens (human)
path:hsa04672	0.07092907092907093	Intestinal immune network for IgA production - Homo sapiens (human)
path:hsa04710	0.35264735264735264	Circadian rhythm - Homo sapiens (human)
path:hsa04713	0.03796203796203796	Circadian entrainment - Homo sapiens (human)
path:hsa04714	0.2977022977022977	Thermogenesis - Homo sapiens (human)
path:hsa04720	0.3256743256743257	Long-term potentiation - Homo sapiens (human)
path:hsa04721	0.057942057942057944	Synaptic vesicle cycle - Homo sapiens (human)
path:hsa04722	0.1928071928071928	Neurotrophin signaling pathway - Homo sapiens (human)
path:hsa04723	0.12887112887112886	Retrograde endocannabinoid signaling - Homo sapiens (human)
path:hsa04724	0.026973026973026972	Glutamatergic synapse - Homo sapiens (human)
path:hsa04725	0.20279720279720279	Cholinergic synapse - Homo sapiens (human)
path:hsa04726	0.1068931068931069	Serotonergic synapse - Homo sapiens (human)
path:hsa04727	0.013986013986013986	GABAergic synapse - Homo sapiens (human)
path:hsa04728	0.24075924075924077	Dopaminergic synapse - Homo sapiens (human)
path:hsa04730	0.3646353646353646	Long-term depression - Homo sapiens (human)
path:hsa04740	0.017982017982017984	Olfactory transduction - Homo sapiens (human)
path:hsa04742	0.04995004995004995	Taste transduction - Homo sapiens (human)
path:hsa04744	0.22577422577422576	Phototransduction - Homo sapiens (human)
path:hsa04750	0.1838161838161838	Inflammatory mediator regulation of TRP channels - Homo sapiens (human)
path:hsa04810	0.1798201798201798	Regulation of actin cytoskeleton - Homo sapiens (human)
path:hsa04910	0.2597402597402597	Insulin signaling pathway - Homo sapiens (human)
path:hsa04911	0.14785214785214784	Insulin secretion - Homo sapiens (human)
path:hsa04912	0.13486513486513488	GnRH signaling pathway - Homo sapiens (human)
path:hsa04913	0.18681318681318682	Ovarian steroidogenesis - Homo sapiens (human)
path:hsa04914	0.30569430569430567	Progesterone-mediated oocyte maturation - Homo sapiens (human)
path:hsa04915	0.3156843156843157	Estrogen signaling pathway - Homo sapiens (human)
path:hsa04916	0.31868131868131866	Melanogenesis - Homo sapiens (human)
path:hsa04917	0.2177822177822178	Prolactin signaling pathway - Homo sapiens (human)
path:hsa04918	0.18981018981018982	Thyroid hormone synthesis - Homo sapiens (human)
path:hsa04919	0.34965034965034963	Thyroid hormone signaling pathway - Homo sapiens (human)
path:hsa04920	0.0939060939060939	Adipocytokine signaling pathway - Homo sapiens (human)
path:hsa04921	0.15584415584415584	Oxytocin signaling pathway - Homo sapiens (human)
path:hsa04922	0.4755244755244755	Glucagon signaling pathway - Homo sapiens (human)
path:hsa04923	0.1968031968031968	Regulation of lipolysis in adipocytes - Homo sapiens (human)
path:hsa04924	0.4515484515484515	Renin secretion - Homo sapiens (human)
path:hsa04925	0.12387612387612387	Aldosterone synthesis and secretion - Homo sapiens (human)
path:hsa04926	0.4095904095904096	Relaxin signaling pathway - Homo sapiens (human)
path:hsa04927	0.40559440559440557	Cortisol synthesis and secretion - Homo sapiens (human)
path:hsa04928	0.22277722277722278	Parathyroid hormone synthesis, secretion and action - Homo sapiens (human)
path:hsa04929	0.04295704295704296	GnRH secretion - Homo sapiens (human)
path:hsa04930	0.2547452547452547	Type II diabetes mellitus - Homo sapiens (human)
path:hsa04931	0.1038961038961039	Insulin resistance - Homo sapiens (human)
path:hsa04932	0.17782217782217782	Non-alcoholic fatty liver disease - Homo sapiens (human)
path:hsa04933	0.3006993006993007	AGE-RAGE signaling pathway in diabetic complications - Homo sapiens (human)
path:hsa04934	0.48951048951048953	Cushing syndrome - Homo sapiens (human)
path:hsa04935	0.36863136863136864	Growth hormone synthesis, secretion and action - Homo sapiens (human)
path:hsa04936	0.3166833166833167	Alcoholic liver disease - Homo sapiens (human)
path:hsa04940	0.08391608391608392	Type I diabetes mellitus - Homo sapiens (human)
path:hsa04950	0.023976023976023976	Maturity onset diabetes of the young - Homo sapiens (human)
path:hsa04960	0.13486513486513488	Aldosterone-regulated sodium reabsorption - Homo sapiens (human)
path:hsa04961	0.37162837162837165	Endocrine and other factor-regulated calcium reabsorption - Homo sapiens (human)
path:hsa04962	0.21478521478521478	Vasopressin-regulated water reabsorption - Homo sapiens (human)
path:hsa04964	0.7632367632367633	Proximal tubule bicarbonate reclamation - Homo sapiens (human)
path:hsa04966	0.007992007992007992	Collecting duct acid secretion - Homo sapiens (human)
path:hsa04970	0.07692307692307693	Salivary secretion - Homo sapiens (human)
path:hsa04971	0.2087912087912088	Gastric acid secretion - Homo sapiens (human)
path:hsa04972	0.24875124875124874	Pancreatic secretion - Homo sapiens (human)
path:hsa04973	0.5164835164835165	Carbohydrate digestion and absorption - Homo sapiens (human)
path:hsa04974	0.16583416583416583	Protein digestion and absorption - Homo sapiens (human)
path:hsa04975	0.04495504495504495	Fat digestion and absorption - Homo sapiens (human)
path:hsa04976	0.059940059940059943	Bile secretion - Homo sapiens (human)
path:hsa04977	0.21578421578421578	Vitamin digestion and absorption - Homo sapiens (human)
path:hsa04978	0.0989010989010989	Mineral absorption - Homo sapiens (human)
path:hsa04979	0.10789210789210789	Cholesterol metabolism - Homo sapiens (human)
path:hsa05010	0.31368631368631367	Alzheimer disease - Homo sapiens (human)
path:hsa05012	0.0969030969030969	Parkinson disease - Homo sapiens (human)
path:hsa05014	0.34465534465534464	Amyotrophic lateral sclerosis - Homo sapiens (human)
path:hsa05016	0.2987012987012987	Huntington disease - Homo sapiens (human)
path:hsa05017	0.43456543456543456	Spinocerebellar ataxia - Homo sapiens (human)
path:hsa05020	0.12987012987012986	Prion disease - Homo sapiens (human)
path:hsa05022	0.2897102897102897	Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)
path:hsa05030	0.04395604395604396	Cocaine addiction - Homo sapiens (human)
path:hsa05031	0.04895104895104895	Amphetamine addiction - Homo sapiens (human)
path:hsa05032	9.99000999000999e-4	Morphine addiction - Homo sapiens (human)
path:hsa05033	0.007992007992007992	Nicotine addiction - Homo sapiens (human)
path:hsa05034	0.27972027972027974	Alcoholism - Homo sapiens (human)
path:hsa05100	0.08791208791208792	Bacterial invasion of epithelial cells - Homo sapiens (human)
path:hsa05110	0.060939060939060936	Vibrio cholerae infection - Homo sapiens (human)
path:hsa05120	0.19480519480519481	Epithelial cell signaling in Helicobacter pylori infection - Homo sapiens (human)
path:hsa05130	0.09090909090909091	Pathogenic Escherichia coli infection - Homo sapiens (human)
path:hsa05131	0.16383616383616384	Shigellosis - Homo sapiens (human)
path:hsa05132	0.23676323676323677	Salmonella infection - Homo sapiens (human)
path:hsa05133	0.1878121878121878	Pertussis - Homo sapiens (human)
path:hsa05134	0.2097902097902098	Legionellosis - Homo sapiens (human)
path:hsa05135	0.09090909090909091	Yersinia infection - Homo sapiens (human)
path:hsa05140	0.06993006993006994	Leishmaniasis - Homo sapiens (human)
path:hsa05142	0.2677322677322677	Chagas disease - Homo sapiens (human)
path:hsa05143	0.002997002997002997	African trypanosomiasis - Homo sapiens (human)
path:hsa05144	0.13486513486513488	Malaria - Homo sapiens (human)
path:hsa05145	0.06493506493506493	Toxoplasmosis - Homo sapiens (human)
path:hsa05146	0.10589410589410589	Amoebiasis - Homo sapiens (human)
path:hsa05150	0.2867132867132867	Staphylococcus aureus infection - Homo sapiens (human)
path:hsa05152	0.1018981018981019	Tuberculosis - Homo sapiens (human)
path:hsa05160	0.4115884115884116	Hepatitis C - Homo sapiens (human)
path:hsa05161	0.3166833166833167	Hepatitis B - Homo sapiens (human)
path:hsa05162	0.2017982017982018	Measles - Homo sapiens (human)
path:hsa05163	0.17182817182817184	Human cytomegalovirus infection - Homo sapiens (human)
path:hsa05164	0.14385614385614387	Influenza A - Homo sapiens (human)
path:hsa05165	0.3856143856143856	Human papillomavirus infection - Homo sapiens (human)
path:hsa05166	0.2037962037962038	Human T-cell leukemia virus 1 infection - Homo sapiens (human)
path:hsa05167	0.16683316683316685	Kaposi sarcoma-associated herpesvirus infection - Homo sapiens (human)
path:hsa05168	0.3516483516483517	Herpes simplex virus 1 infection - Homo sapiens (human)
path:hsa05169	0.0959040959040959	Epstein-Barr virus infection - Homo sapiens (human)
path:hsa05170	0.22277722277722278	Human immunodeficiency virus 1 infection - Homo sapiens (human)
path:hsa05171	0.3886113886113886	Coronavirus disease - COVID-19 - Homo sapiens (human)
path:hsa05202	0.09290709290709291	Transcriptional misregulation in cancer - Homo sapiens (human)
path:hsa05203	0.2137862137862138	Viral carcinogenesis - Homo sapiens (human)
path:hsa05204	0.12687312687312688	Chemical carcinogenesis - DNA adducts - Homo sapiens (human)
path:hsa05205	0.3436563436563437	Proteoglycans in cancer - Homo sapiens (human)
path:hsa05206	0.3256743256743257	MicroRNAs in cancer - Homo sapiens (human)
path:hsa05207	0.3696303696303696	Chemical carcinogenesis - receptor activation - Homo sapiens (human)
path:hsa05208	0.08391608391608392	Chemical carcinogenesis - reactive oxygen species - Homo sapiens (human)
path:hsa05210	0.5054945054945055	Colorectal cancer - Homo sapiens (human)
path:hsa05211	0.43756243756243757	Renal cell carcinoma - Homo sapiens (human)
path:hsa05212	0.2977022977022977	Pancreatic cancer - Homo sapiens (human)
path:hsa05213	0.4775224775224775	Endometrial cancer - Homo sapiens (human)
path:hsa05214	0.1108891108891109	Glioma - Homo sapiens (human)
path:hsa05215	0.3916083916083916	Prostate cancer - Homo sapiens (human)
path:hsa05216	0.33466533466533466	Thyroid cancer - Homo sapiens (human)
path:hsa05217	0.3276723276723277	Basal cell carcinoma - Homo sapiens (human)
path:hsa05218	0.1998001998001998	Melanoma - Homo sapiens (human)
path:hsa05219	0.08091908091908091	Bladder cancer - Homo sapiens (human)
path:hsa05220	0.16783216783216784	Chronic myeloid leukemia - Homo sapiens (human)
path:hsa05221	0.1958041958041958	Acute myeloid leukemia - Homo sapiens (human)
path:hsa05222	0.14285714285714285	Small cell lung cancer - Homo sapiens (human)
path:hsa05223	0.36363636363636365	Non-small cell lung cancer - Homo sapiens (human)
path:hsa05224	0.3986013986013986	Breast cancer - Homo sapiens (human)
path:hsa05225	0.3866133866133866	Hepatocellular carcinoma - Homo sapiens (human)
path:hsa05226	0.47952047952047955	Gastric cancer - Homo sapiens (human)
path:hsa05230	0.38961038961038963	Central carbon metabolism in cancer - Homo sapiens (human)
path:hsa05231	0.2597402597402597	Choline metabolism in cancer - Homo sapiens (human)
path:hsa05235	0.13186813186813187	PD-L1 expression and PD-1 checkpoint pathway in cancer - Homo sapiens (human)
path:hsa05310	0.33766233766233766	Asthma - Homo sapiens (human)
path:hsa05320	0.2937062937062937	Autoimmune thyroid disease - Homo sapiens (human)
path:hsa05321	0.01998001998001998	Inflammatory bowel disease - Homo sapiens (human)
path:hsa05322	0.007992007992007992	Systemic lupus erythematosus - Homo sapiens (human)
path:hsa05323	0.16983016983016982	Rheumatoid arthritis - Homo sapiens (human)
path:hsa05330	0.12887112887112886	Allograft rejection - Homo sapiens (human)
path:hsa05332	0.12287712287712288	Graft-versus-host disease - Homo sapiens (human)
path:hsa05340	0.8471528471528471	Primary immunodeficiency - Homo sapiens (human)
path:hsa05410	0.26873126873126874	Hypertrophic cardiomyopathy - Homo sapiens (human)
path:hsa05412	0.1838161838161838	Arrhythmogenic right ventricular cardiomyopathy - Homo sapiens (human)
path:hsa05414	0.24075924075924077	Dilated cardiomyopathy - Homo sapiens (human)
path:hsa05415	0.03296703296703297	Diabetic cardiomyopathy - Homo sapiens (human)
path:hsa05416	0.03496503496503497	Viral myocarditis - Homo sapiens (human)
path:hsa05417	0.1958041958041958	Lipid and atherosclerosis - Homo sapiens (human)
path:hsa05418	0.27972027972027974	Fluid shear stress and atherosclerosis - Homo sapiens (human)
