pathway_id	pathway_description	pvalue
path:hsa00565	0.15084915084915085	Ether lipid metabolism - Homo sapiens (human)
path:hsa00590	0.2047952047952048	Arachidonic acid metabolism - Homo sapiens (human)
path:hsa00591	0.5794205794205795	Linoleic acid metabolism - Homo sapiens (human)
path:hsa00592	0.4205794205794206	alpha-Linolenic acid metabolism - Homo sapiens (human)
path:hsa00600	0.3856143856143856	Sphingolipid metabolism - Homo sapiens (human)
path:hsa00601	0.2807192807192807	Glycosphingolipid biosynthesis - lacto and neolacto series - Homo sapiens (human)
path:hsa00603	0.8481518481518482	Glycosphingolipid biosynthesis - globo and isoglobo series - Homo sapiens (human)
path:hsa00604	0.7542457542457542	Glycosphingolipid biosynthesis - ganglio series - Homo sapiens (human)
path:hsa00620	0.22377622377622378	Pyruvate metabolism - Homo sapiens (human)
path:hsa00630	0.7532467532467533	Glyoxylate and dicarboxylate metabolism - Homo sapiens (human)
path:hsa00640	0.7742257742257742	Propanoate metabolism - Homo sapiens (human)
path:hsa00650	0.24475524475524477	Butanoate metabolism - Homo sapiens (human)
path:hsa00670	0.07392607392607392	One carbon pool by folate - Homo sapiens (human)
path:hsa00730	0.26873126873126874	Thiamine metabolism - Homo sapiens (human)
NA	NA	NA
NA	NA	NA
path:hsa00760	0.05194805194805195	Nicotinate and nicotinamide metabolism - Homo sapiens (human)
path:hsa00770	0.5444555444555444	Pantothenate and CoA biosynthesis - Homo sapiens (human)
NA	NA	NA
NA	NA	NA
path:hsa00790	0.7282717282717283	Folate biosynthesis - Homo sapiens (human)
path:hsa00830	0.21478521478521478	Retinol metabolism - Homo sapiens (human)
path:hsa00860	0.24575424575424576	Porphyrin and chlorophyll metabolism - Homo sapiens (human)
path:hsa00900	0.33766233766233766	Terpenoid backbone biosynthesis - Homo sapiens (human)
path:hsa00910	0.0999000999000999	Nitrogen metabolism - Homo sapiens (human)
NA	NA	NA
path:hsa00970	0.8591408591408591	Aminoacyl-tRNA biosynthesis - Homo sapiens (human)
path:hsa00980	0.2647352647352647	Metabolism of xenobiotics by cytochrome P450 - Homo sapiens (human)
path:hsa00982	0.06493506493506493	Drug metabolism - cytochrome P450 - Homo sapiens (human)
path:hsa00983	0.35764235764235763	Drug metabolism - other enzymes - Homo sapiens (human)
path:hsa01040	0.9920079920079921	Biosynthesis of unsaturated fatty acids - Homo sapiens (human)
path:hsa01200	0.6003996003996004	Carbon metabolism - Homo sapiens (human)
path:hsa01210	0.5734265734265734	2-Oxocarboxylic acid metabolism - Homo sapiens (human)
path:hsa01212	0.38461538461538464	Fatty acid metabolism - Homo sapiens (human)
path:hsa01230	0.3706293706293706	Biosynthesis of amino acids - Homo sapiens (human)
path:hsa01240	0.8191808191808192	Biosynthesis of cofactors - Homo sapiens (human)
path:hsa01250	0.16683316683316685	Biosynthesis of nucleotide sugars - Homo sapiens (human)
path:hsa01521	0.3306693306693307	EGFR tyrosine kinase inhibitor resistance - Homo sapiens (human)
path:hsa01522	0.02197802197802198	Endocrine resistance - Homo sapiens (human)
path:hsa01523	0.17682317682317683	Antifolate resistance - Homo sapiens (human)
path:hsa01524	0.24675324675324675	Platinum drug resistance - Homo sapiens (human)
path:hsa02010	0.4045954045954046	ABC transporters - Homo sapiens (human)
path:hsa03008	0.1068931068931069	Ribosome biogenesis in eukaryotes - Homo sapiens (human)
path:hsa03010	0.9690309690309691	Ribosome - Homo sapiens (human)
path:hsa03013	0.10789210789210789	Nucleocytoplasmic transport - Homo sapiens (human)
path:hsa03015	0.21178821178821178	mRNA surveillance pathway - Homo sapiens (human)
path:hsa03018	0.23676323676323677	RNA degradation - Homo sapiens (human)
path:hsa03020	0.2727272727272727	RNA polymerase - Homo sapiens (human)
path:hsa03022	0.28771228771228774	Basal transcription factors - Homo sapiens (human)
path:hsa03030	0.6353646353646354	DNA replication - Homo sapiens (human)
path:hsa03040	0.35064935064935066	Spliceosome - Homo sapiens (human)
path:hsa03050	0.972027972027972	Proteasome - Homo sapiens (human)
path:hsa03060	0.9590409590409591	Protein export - Homo sapiens (human)
path:hsa03320	0.14985014985014986	PPAR signaling pathway - Homo sapiens (human)
path:hsa03410	0.06793206793206794	Base excision repair - Homo sapiens (human)
path:hsa03420	0.25874125874125875	Nucleotide excision repair - Homo sapiens (human)
path:hsa03430	0.6163836163836164	Mismatch repair - Homo sapiens (human)
path:hsa03440	0.3076923076923077	Homologous recombination - Homo sapiens (human)
path:hsa03450	0.5054945054945055	Non-homologous end-joining - Homo sapiens (human)
path:hsa03460	0.24375624375624375	Fanconi anemia pathway - Homo sapiens (human)
path:hsa04010	0.04895104895104895	MAPK signaling pathway - Homo sapiens (human)
path:hsa04012	0.21178821178821178	ErbB signaling pathway - Homo sapiens (human)
path:hsa04014	0.14085914085914086	Ras signaling pathway - Homo sapiens (human)
path:hsa04015	0.16783216783216784	Rap1 signaling pathway - Homo sapiens (human)
path:hsa04020	0.0919080919080919	Calcium signaling pathway - Homo sapiens (human)
path:hsa04022	0.008991008991008992	cGMP-PKG signaling pathway - Homo sapiens (human)
path:hsa04024	0.015984015984015984	cAMP signaling pathway - Homo sapiens (human)
path:hsa04060	0.2087912087912088	Cytokine-cytokine receptor interaction - Homo sapiens (human)
path:hsa04061	0.07992007992007992	Viral protein interaction with cytokine and cytokine receptor - Homo sapiens (human)
path:hsa04062	0.45354645354645357	Chemokine signaling pathway - Homo sapiens (human)
path:hsa04064	0.14485514485514486	NF-kappa B signaling pathway - Homo sapiens (human)
path:hsa04066	0.060939060939060936	HIF-1 signaling pathway - Homo sapiens (human)
path:hsa04068	0.22877122877122877	FoxO signaling pathway - Homo sapiens (human)
path:hsa04070	0.2977022977022977	Phosphatidylinositol signaling system - Homo sapiens (human)
path:hsa04071	0.14085914085914086	Sphingolipid signaling pathway - Homo sapiens (human)
path:hsa04072	0.011988011988011988	Phospholipase D signaling pathway - Homo sapiens (human)
path:hsa04080	0.15584415584415584	Neuroactive ligand-receptor interaction - Homo sapiens (human)
path:hsa04110	0.13686313686313686	Cell cycle - Homo sapiens (human)
path:hsa04114	0.05094905094905095	Oocyte meiosis - Homo sapiens (human)
path:hsa04115	0.9920079920079921	p53 signaling pathway - Homo sapiens (human)
path:hsa04120	0.38161838161838163	Ubiquitin mediated proteolysis - Homo sapiens (human)
NA	NA	NA
path:hsa04130	0.007992007992007992	SNARE interactions in vesicular transport - Homo sapiens (human)
path:hsa04136	0.7912087912087912	Autophagy - other - Homo sapiens (human)
path:hsa04137	0.28771228771228774	Mitophagy - animal - Homo sapiens (human)
path:hsa04140	0.07692307692307693	Autophagy - animal - Homo sapiens (human)
path:hsa04141	0.1958041958041958	Protein processing in endoplasmic reticulum - Homo sapiens (human)
path:hsa04142	0.03296703296703297	Lysosome - Homo sapiens (human)
path:hsa04144	0.08191808191808192	Endocytosis - Homo sapiens (human)
path:hsa04145	0.1998001998001998	Phagosome - Homo sapiens (human)
path:hsa04146	0.33766233766233766	Peroxisome - Homo sapiens (human)
path:hsa04150	0.05094905094905095	mTOR signaling pathway - Homo sapiens (human)
path:hsa04151	0.14285714285714285	PI3K-Akt signaling pathway - Homo sapiens (human)
path:hsa04152	0.37162837162837165	AMPK signaling pathway - Homo sapiens (human)
path:hsa04210	0.04795204795204795	Apoptosis - Homo sapiens (human)
path:hsa04211	0.014985014985014986	Longevity regulating pathway - Homo sapiens (human)
path:hsa04213	0.07092907092907093	Longevity regulating pathway - multiple species - Homo sapiens (human)
path:hsa04215	0.7992007992007992	Apoptosis - multiple species - Homo sapiens (human)
path:hsa04216	0.21178821178821178	Ferroptosis - Homo sapiens (human)
path:hsa04217	0.0969030969030969	Necroptosis - Homo sapiens (human)
path:hsa04218	0.14985014985014986	Cellular senescence - Homo sapiens (human)
path:hsa04260	0.6173826173826173	Cardiac muscle contraction - Homo sapiens (human)
path:hsa04261	0.03496503496503497	Adrenergic signaling in cardiomyocytes - Homo sapiens (human)
path:hsa04270	0.006993006993006993	Vascular smooth muscle contraction - Homo sapiens (human)
path:hsa04310	0.5724275724275725	Wnt signaling pathway - Homo sapiens (human)
path:hsa04330	0.21478521478521478	Notch signaling pathway - Homo sapiens (human)
path:hsa04340	0.8021978021978022	Hedgehog signaling pathway - Homo sapiens (human)
path:hsa04350	0.27372627372627373	TGF-beta signaling pathway - Homo sapiens (human)
path:hsa04360	0.34065934065934067	Axon guidance - Homo sapiens (human)
path:hsa04370	0.00999000999000999	VEGF signaling pathway - Homo sapiens (human)
path:hsa04371	0.01098901098901099	Apelin signaling pathway - Homo sapiens (human)
path:hsa04380	0.15584415584415584	Osteoclast differentiation - Homo sapiens (human)
path:hsa04390	0.1838161838161838	Hippo signaling pathway - Homo sapiens (human)
path:hsa04392	0.13686313686313686	Hippo signaling pathway - multiple species - Homo sapiens (human)
path:hsa04510	0.13886113886113885	Focal adhesion - Homo sapiens (human)
path:hsa04512	0.17082917082917082	ECM-receptor interaction - Homo sapiens (human)
path:hsa04514	0.2917082917082917	Cell adhesion molecules - Homo sapiens (human)
path:hsa04520	0.013986013986013986	Adherens junction - Homo sapiens (human)
path:hsa04530	0.34265734265734266	Tight junction - Homo sapiens (human)
path:hsa04540	0.013986013986013986	Gap junction - Homo sapiens (human)
path:hsa04550	0.03696303696303696	Signaling pathways regulating pluripotency of stem cells - Homo sapiens (human)
path:hsa04610	0.8941058941058941	Complement and coagulation cascades - Homo sapiens (human)
path:hsa04611	0.22977022977022976	Platelet activation - Homo sapiens (human)
path:hsa04612	0.2177822177822178	Antigen processing and presentation - Homo sapiens (human)
path:hsa04613	0.6103896103896104	Neutrophil extracellular trap formation - Homo sapiens (human)
path:hsa04614	0.945054945054945	Renin-angiotensin system - Homo sapiens (human)
path:hsa04620	0.006993006993006993	Toll-like receptor signaling pathway - Homo sapiens (human)
path:hsa04621	0.1108891108891109	NOD-like receptor signaling pathway - Homo sapiens (human)
path:hsa04622	0.37462537462537465	RIG-I-like receptor signaling pathway - Homo sapiens (human)
path:hsa04623	0.03696303696303696	Cytosolic DNA-sensing pathway - Homo sapiens (human)
path:hsa04625	0.16783216783216784	C-type lectin receptor signaling pathway - Homo sapiens (human)
path:hsa04630	0.6523476523476524	JAK-STAT signaling pathway - Homo sapiens (human)
path:hsa04640	0.06393606393606394	Hematopoietic cell lineage - Homo sapiens (human)
path:hsa04650	0.4745254745254745	Natural killer cell mediated cytotoxicity - Homo sapiens (human)
path:hsa04657	0.7372627372627373	IL-17 signaling pathway - Homo sapiens (human)
path:hsa04658	0.22877122877122877	Th1 and Th2 cell differentiation - Homo sapiens (human)
path:hsa04659	0.11588411588411589	Th17 cell differentiation - Homo sapiens (human)
path:hsa04660	0.12887112887112886	T cell receptor signaling pathway - Homo sapiens (human)
path:hsa04662	0.36363636363636365	B cell receptor signaling pathway - Homo sapiens (human)
path:hsa04664	0.18981018981018982	Fc epsilon RI signaling pathway - Homo sapiens (human)
path:hsa04666	0.07092907092907093	Fc gamma R-mediated phagocytosis - Homo sapiens (human)
path:hsa04668	0.23276723276723277	TNF signaling pathway - Homo sapiens (human)
path:hsa04670	0.2547452547452547	Leukocyte transendothelial migration - Homo sapiens (human)
path:hsa04672	0.3996003996003996	Intestinal immune network for IgA production - Homo sapiens (human)
path:hsa04710	0.5084915084915085	Circadian rhythm - Homo sapiens (human)
path:hsa04713	0.003996003996003996	Circadian entrainment - Homo sapiens (human)
path:hsa04714	0.6143856143856143	Thermogenesis - Homo sapiens (human)
path:hsa04720	0.012987012987012988	Long-term potentiation - Homo sapiens (human)
path:hsa04721	0.3596403596403596	Synaptic vesicle cycle - Homo sapiens (human)
path:hsa04722	0.41358641358641357	Neurotrophin signaling pathway - Homo sapiens (human)
path:hsa04723	0.14185814185814186	Retrograde endocannabinoid signaling - Homo sapiens (human)
path:hsa04724	0.030969030969030968	Glutamatergic synapse - Homo sapiens (human)
path:hsa04725	0.014985014985014986	Cholinergic synapse - Homo sapiens (human)
path:hsa04726	0.058941058941058944	Serotonergic synapse - Homo sapiens (human)
path:hsa04727	0.00999000999000999	GABAergic synapse - Homo sapiens (human)
path:hsa04728	0.13486513486513488	Dopaminergic synapse - Homo sapiens (human)
path:hsa04730	0.012987012987012988	Long-term depression - Homo sapiens (human)
path:hsa04740	0.11288711288711288	Olfactory transduction - Homo sapiens (human)
path:hsa04742	0.5164835164835165	Taste transduction - Homo sapiens (human)
path:hsa04744	0.1108891108891109	Phototransduction - Homo sapiens (human)
path:hsa04750	0.002997002997002997	Inflammatory mediator regulation of TRP channels - Homo sapiens (human)
path:hsa04810	0.25874125874125875	Regulation of actin cytoskeleton - Homo sapiens (human)
path:hsa04910	0.30569430569430567	Insulin signaling pathway - Homo sapiens (human)
path:hsa04911	0.002997002997002997	Insulin secretion - Homo sapiens (human)
path:hsa04912	9.99000999000999e-4	GnRH signaling pathway - Homo sapiens (human)
path:hsa04913	0.012987012987012988	Ovarian steroidogenesis - Homo sapiens (human)
path:hsa04914	0.029970029970029972	Progesterone-mediated oocyte maturation - Homo sapiens (human)
path:hsa04915	0.01998001998001998	Estrogen signaling pathway - Homo sapiens (human)
path:hsa04916	0.0969030969030969	Melanogenesis - Homo sapiens (human)
path:hsa04917	0.20279720279720279	Prolactin signaling pathway - Homo sapiens (human)
path:hsa04918	0.027972027972027972	Thyroid hormone synthesis - Homo sapiens (human)
path:hsa04919	0.06493506493506493	Thyroid hormone signaling pathway - Homo sapiens (human)
path:hsa04920	0.14885114885114886	Adipocytokine signaling pathway - Homo sapiens (human)
path:hsa04921	0.001998001998001998	Oxytocin signaling pathway - Homo sapiens (human)
path:hsa04922	0.34865134865134867	Glucagon signaling pathway - Homo sapiens (human)
path:hsa04923	0.5444555444555444	Regulation of lipolysis in adipocytes - Homo sapiens (human)
path:hsa04924	0.6143856143856143	Renin secretion - Homo sapiens (human)
path:hsa04925	0.002997002997002997	Aldosterone synthesis and secretion - Homo sapiens (human)
path:hsa04926	0.0919080919080919	Relaxin signaling pathway - Homo sapiens (human)
path:hsa04927	0.04895104895104895	Cortisol synthesis and secretion - Homo sapiens (human)
path:hsa04928	0.17682317682317683	Parathyroid hormone synthesis, secretion and action - Homo sapiens (human)
path:hsa04929	0.03196803196803197	GnRH secretion - Homo sapiens (human)
path:hsa04930	0.6683316683316683	Type II diabetes mellitus - Homo sapiens (human)
path:hsa04931	0.07792207792207792	Insulin resistance - Homo sapiens (human)
path:hsa04932	0.6533466533466533	Non-alcoholic fatty liver disease - Homo sapiens (human)
path:hsa04933	0.4115884115884116	AGE-RAGE signaling pathway in diabetic complications - Homo sapiens (human)
path:hsa04934	0.07192807192807193	Cushing syndrome - Homo sapiens (human)
path:hsa04935	0.12787212787212787	Growth hormone synthesis, secretion and action - Homo sapiens (human)
path:hsa04936	0.0919080919080919	Alcoholic liver disease - Homo sapiens (human)
path:hsa04940	0.5814185814185814	Type I diabetes mellitus - Homo sapiens (human)
path:hsa04950	0.3726273726273726	Maturity onset diabetes of the young - Homo sapiens (human)
path:hsa04960	0.061938061938061936	Aldosterone-regulated sodium reabsorption - Homo sapiens (human)
path:hsa04961	0.16983016983016982	Endocrine and other factor-regulated calcium reabsorption - Homo sapiens (human)
path:hsa04962	0.16083916083916083	Vasopressin-regulated water reabsorption - Homo sapiens (human)
path:hsa04964	0.04695304695304695	Proximal tubule bicarbonate reclamation - Homo sapiens (human)
path:hsa04966	0.2217782217782218	Collecting duct acid secretion - Homo sapiens (human)
path:hsa04970	0.06593406593406594	Salivary secretion - Homo sapiens (human)
path:hsa04971	0.0899100899100899	Gastric acid secretion - Homo sapiens (human)
path:hsa04972	9.99000999000999e-4	Pancreatic secretion - Homo sapiens (human)
path:hsa04973	0.03396603396603397	Carbohydrate digestion and absorption - Homo sapiens (human)
path:hsa04974	0.2677322677322677	Protein digestion and absorption - Homo sapiens (human)
path:hsa04975	0.7762237762237763	Fat digestion and absorption - Homo sapiens (human)
path:hsa04976	0.22377622377622378	Bile secretion - Homo sapiens (human)
path:hsa04977	0.2817182817182817	Vitamin digestion and absorption - Homo sapiens (human)
path:hsa04978	0.3276723276723277	Mineral absorption - Homo sapiens (human)
path:hsa04979	9.99000999000999e-4	Cholesterol metabolism - Homo sapiens (human)
path:hsa05010	0.4645354645354645	Alzheimer disease - Homo sapiens (human)
path:hsa05012	0.7592407592407593	Parkinson disease - Homo sapiens (human)
path:hsa05014	0.6733266733266733	Amyotrophic lateral sclerosis - Homo sapiens (human)
path:hsa05016	0.5894105894105894	Huntington disease - Homo sapiens (human)
path:hsa05017	0.6543456543456544	Spinocerebellar ataxia - Homo sapiens (human)
path:hsa05020	0.46853146853146854	Prion disease - Homo sapiens (human)
path:hsa05022	0.5564435564435565	Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)
path:hsa05030	0.054945054945054944	Cocaine addiction - Homo sapiens (human)
path:hsa05031	0.011988011988011988	Amphetamine addiction - Homo sapiens (human)
path:hsa05032	0.012987012987012988	Morphine addiction - Homo sapiens (human)
path:hsa05033	0.016983016983016984	Nicotine addiction - Homo sapiens (human)
path:hsa05034	0.03596403596403597	Alcoholism - Homo sapiens (human)
path:hsa05100	0.3926073926073926	Bacterial invasion of epithelial cells - Homo sapiens (human)
path:hsa05110	0.43456543456543456	Vibrio cholerae infection - Homo sapiens (human)
path:hsa05120	0.21978021978021978	Epithelial cell signaling in Helicobacter pylori infection - Homo sapiens (human)
path:hsa05130	0.4245754245754246	Pathogenic Escherichia coli infection - Homo sapiens (human)
path:hsa05131	0.13286713286713286	Shigellosis - Homo sapiens (human)
path:hsa05132	0.2137862137862138	Salmonella infection - Homo sapiens (human)
path:hsa05133	0.2817182817182817	Pertussis - Homo sapiens (human)
path:hsa05134	0.4435564435564436	Legionellosis - Homo sapiens (human)
path:hsa05135	0.2087912087912088	Yersinia infection - Homo sapiens (human)
path:hsa05140	0.14285714285714285	Leishmaniasis - Homo sapiens (human)
path:hsa05142	0.24275724275724275	Chagas disease - Homo sapiens (human)
path:hsa05143	0.32667332667332666	African trypanosomiasis - Homo sapiens (human)
path:hsa05144	0.030969030969030968	Malaria - Homo sapiens (human)
path:hsa05145	0.07492507492507493	Toxoplasmosis - Homo sapiens (human)
path:hsa05146	0.26573426573426573	Amoebiasis - Homo sapiens (human)
path:hsa05150	0.1258741258741259	Staphylococcus aureus infection - Homo sapiens (human)
path:hsa05152	0.1998001998001998	Tuberculosis - Homo sapiens (human)
path:hsa05160	0.4025974025974026	Hepatitis C - Homo sapiens (human)
path:hsa05161	0.3176823176823177	Hepatitis B - Homo sapiens (human)
path:hsa05162	0.4005994005994006	Measles - Homo sapiens (human)
path:hsa05163	0.1038961038961039	Human cytomegalovirus infection - Homo sapiens (human)
path:hsa05164	0.08091908091908091	Influenza A - Homo sapiens (human)
path:hsa05165	0.12887112887112886	Human papillomavirus infection - Homo sapiens (human)
path:hsa05166	0.11288711288711288	Human T-cell leukemia virus 1 infection - Homo sapiens (human)
path:hsa05167	0.2977022977022977	Kaposi sarcoma-associated herpesvirus infection - Homo sapiens (human)
path:hsa05168	0.16183816183816183	Herpes simplex virus 1 infection - Homo sapiens (human)
path:hsa05169	0.18281718281718282	Epstein-Barr virus infection - Homo sapiens (human)
path:hsa05170	0.056943056943056944	Human immunodeficiency virus 1 infection - Homo sapiens (human)
path:hsa05171	0.9560439560439561	Coronavirus disease - COVID-19 - Homo sapiens (human)
path:hsa05202	0.6323676323676324	Transcriptional misregulation in cancer - Homo sapiens (human)
path:hsa05203	0.13886113886113885	Viral carcinogenesis - Homo sapiens (human)
path:hsa05204	0.08291708291708291	Chemical carcinogenesis - DNA adducts - Homo sapiens (human)
path:hsa05205	0.06993006993006994	Proteoglycans in cancer - Homo sapiens (human)
path:hsa05206	0.46353646353646355	MicroRNAs in cancer - Homo sapiens (human)
path:hsa05207	0.04295704295704296	Chemical carcinogenesis - receptor activation - Homo sapiens (human)
path:hsa05208	0.5574425574425574	Chemical carcinogenesis - reactive oxygen species - Homo sapiens (human)
path:hsa05210	0.2007992007992008	Colorectal cancer - Homo sapiens (human)
path:hsa05211	0.17582417582417584	Renal cell carcinoma - Homo sapiens (human)
path:hsa05212	0.2907092907092907	Pancreatic cancer - Homo sapiens (human)
path:hsa05213	0.17582417582417584	Endometrial cancer - Homo sapiens (human)
path:hsa05214	0.15584415584415584	Glioma - Homo sapiens (human)
path:hsa05215	0.26073926073926074	Prostate cancer - Homo sapiens (human)
path:hsa05216	0.48951048951048953	Thyroid cancer - Homo sapiens (human)
path:hsa05217	0.38461538461538464	Basal cell carcinoma - Homo sapiens (human)
path:hsa05218	0.5304695304695305	Melanoma - Homo sapiens (human)
path:hsa05219	0.44455544455544455	Bladder cancer - Homo sapiens (human)
path:hsa05220	0.2957042957042957	Chronic myeloid leukemia - Homo sapiens (human)
path:hsa05221	0.17782217782217782	Acute myeloid leukemia - Homo sapiens (human)
path:hsa05222	0.27372627372627373	Small cell lung cancer - Homo sapiens (human)
path:hsa05223	0.4155844155844156	Non-small cell lung cancer - Homo sapiens (human)
path:hsa05224	0.1008991008991009	Breast cancer - Homo sapiens (human)
path:hsa05225	0.21178821178821178	Hepatocellular carcinoma - Homo sapiens (human)
path:hsa05226	0.12387612387612387	Gastric cancer - Homo sapiens (human)
path:hsa05230	0.08091908091908091	Central carbon metabolism in cancer - Homo sapiens (human)
path:hsa05231	0.013986013986013986	Choline metabolism in cancer - Homo sapiens (human)
path:hsa05235	0.1068931068931069	PD-L1 expression and PD-1 checkpoint pathway in cancer - Homo sapiens (human)
path:hsa05310	0.22577422577422576	Asthma - Homo sapiens (human)
path:hsa05320	0.16783216783216784	Autoimmune thyroid disease - Homo sapiens (human)
path:hsa05321	0.8511488511488512	Inflammatory bowel disease - Homo sapiens (human)
path:hsa05322	0.5174825174825175	Systemic lupus erythematosus - Homo sapiens (human)
path:hsa05323	0.16183816183816183	Rheumatoid arthritis - Homo sapiens (human)
path:hsa05330	0.23376623376623376	Allograft rejection - Homo sapiens (human)
path:hsa05332	0.6853146853146853	Graft-versus-host disease - Homo sapiens (human)
path:hsa05340	0.11188811188811189	Primary immunodeficiency - Homo sapiens (human)
path:hsa05410	0.7862137862137862	Hypertrophic cardiomyopathy - Homo sapiens (human)
path:hsa05412	0.8681318681318682	Arrhythmogenic right ventricular cardiomyopathy - Homo sapiens (human)
path:hsa05414	0.7892107892107892	Dilated cardiomyopathy - Homo sapiens (human)
path:hsa05415	0.47052947052947053	Diabetic cardiomyopathy - Homo sapiens (human)
path:hsa05416	0.26973026973026976	Viral myocarditis - Homo sapiens (human)
path:hsa05417	0.11488511488511488	Lipid and atherosclerosis - Homo sapiens (human)
path:hsa05418	0.07092907092907093	Fluid shear stress and atherosclerosis - Homo sapiens (human)
