pathway_id	pathway_description	pvalue
path:hsa05142	Chagas disease - Homo sapiens (human)	0.005994005994005994
path:hsa05207	Chemical carcinogenesis - receptor activation - Homo sapiens (human)	0.005994005994005994
path:hsa04664	Fc epsilon RI signaling pathway - Homo sapiens (human)	0.006993006993006993
path:hsa04928	Parathyroid hormone synthesis, secretion and action - Homo sapiens (human)	0.006993006993006993
path:hsa05418	Fluid shear stress and atherosclerosis - Homo sapiens (human)	0.006993006993006993
path:hsa04022	cGMP-PKG signaling pathway - Homo sapiens (human)	0.007992007992007992
path:hsa04611	Platelet activation - Homo sapiens (human)	0.007992007992007992
path:hsa04725	Cholinergic synapse - Homo sapiens (human)	0.007992007992007992
path:hsa04926	Relaxin signaling pathway - Homo sapiens (human)	0.007992007992007992
path:hsa04936	Alcoholic liver disease - Homo sapiens (human)	0.007992007992007992
path:hsa05031	Amphetamine addiction - Homo sapiens (human)	0.007992007992007992
path:hsa05203	Viral carcinogenesis - Homo sapiens (human)	0.007992007992007992
path:hsa04061	Viral protein interaction with cytokine and cytokine receptor - Homo sapiens (human)	0.008991008991008992
path:hsa04728	Dopaminergic synapse - Homo sapiens (human)	0.008991008991008992
path:hsa05214	Glioma - Homo sapiens (human)	0.008991008991008992
path:hsa03030	DNA replication - Homo sapiens (human)	0.00999000999000999
path:hsa04141	Protein processing in endoplasmic reticulum - Homo sapiens (human)	0.00999000999000999
path:hsa04512	ECM-receptor interaction - Homo sapiens (human)	0.00999000999000999
path:hsa04658	Th1 and Th2 cell differentiation - Homo sapiens (human)	0.00999000999000999
path:hsa05169	Epstein-Barr virus infection - Homo sapiens (human)	0.00999000999000999
path:hsa05221	Acute myeloid leukemia - Homo sapiens (human)	0.00999000999000999
path:hsa05415	Diabetic cardiomyopathy - Homo sapiens (human)	0.00999000999000999
path:hsa04130	SNARE interactions in vesicular transport - Homo sapiens (human)	0.01098901098901099
path:hsa04150	mTOR signaling pathway - Homo sapiens (human)	0.01098901098901099
path:hsa05166	Human T-cell leukemia virus 1 infection - Homo sapiens (human)	0.01098901098901099
path:hsa05235	PD-L1 expression and PD-1 checkpoint pathway in cancer - Homo sapiens (human)	0.01098901098901099
path:hsa03060	Protein export - Homo sapiens (human)	0.011988011988011988
path:hsa04066	HIF-1 signaling pathway - Homo sapiens (human)	0.011988011988011988
path:hsa04068	FoxO signaling pathway - Homo sapiens (human)	0.011988011988011988
path:hsa05162	Measles - Homo sapiens (human)	0.012987012987012988
path:hsa05215	Prostate cancer - Homo sapiens (human)	0.012987012987012988
path:hsa04071	Sphingolipid signaling pathway - Homo sapiens (human)	0.013986013986013986
path:hsa04144	Endocytosis - Homo sapiens (human)	0.013986013986013986
path:hsa04976	Bile secretion - Homo sapiens (human)	0.013986013986013986
path:hsa05020	Prion disease - Homo sapiens (human)	0.013986013986013986
path:hsa05133	Pertussis - Homo sapiens (human)	0.013986013986013986
path:hsa05143	African trypanosomiasis - Homo sapiens (human)	0.013986013986013986
path:hsa04923	Regulation of lipolysis in adipocytes - Homo sapiens (human)	0.014985014985014986
path:hsa04972	Pancreatic secretion - Homo sapiens (human)	0.014985014985014986
path:hsa04978	Mineral absorption - Homo sapiens (human)	0.014985014985014986
path:hsa05022	Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)	0.014985014985014986
path:hsa05164	Influenza A - Homo sapiens (human)	0.014985014985014986
path:hsa00910	Nitrogen metabolism - Homo sapiens (human)	0.015984015984015984
path:hsa04260	Cardiac muscle contraction - Homo sapiens (human)	0.015984015984015984
path:hsa04540	Gap junction - Homo sapiens (human)	0.015984015984015984
path:hsa04666	Fc gamma R-mediated phagocytosis - Homo sapiens (human)	0.015984015984015984
path:hsa04724	Glutamatergic synapse - Homo sapiens (human)	0.015984015984015984
path:hsa04979	Cholesterol metabolism - Homo sapiens (human)	0.015984015984015984
path:hsa05210	Colorectal cancer - Homo sapiens (human)	0.015984015984015984
path:hsa05212	Pancreatic cancer - Homo sapiens (human)	0.015984015984015984
path:hsa00051	Fructose and mannose metabolism - Homo sapiens (human)	0.016983016983016984
path:hsa04350	TGF-beta signaling pathway - Homo sapiens (human)	0.016983016983016984
path:hsa04916	Melanogenesis - Homo sapiens (human)	0.016983016983016984
path:hsa05211	Renal cell carcinoma - Homo sapiens (human)	0.016983016983016984
path:hsa00980	Metabolism of xenobiotics by cytochrome P450 - Homo sapiens (human)	0.017982017982017984
path:hsa03320	PPAR signaling pathway - Homo sapiens (human)	0.017982017982017984
path:hsa04014	Ras signaling pathway - Homo sapiens (human)	0.017982017982017984
path:hsa04020	Calcium signaling pathway - Homo sapiens (human)	0.017982017982017984
path:hsa04530	Tight junction - Homo sapiens (human)	0.017982017982017984
path:hsa04925	Aldosterone synthesis and secretion - Homo sapiens (human)	0.017982017982017984
path:hsa04975	Fat digestion and absorption - Homo sapiens (human)	0.017982017982017984
path:hsa05134	Legionellosis - Homo sapiens (human)	0.017982017982017984
path:hsa05414	Dilated cardiomyopathy - Homo sapiens (human)	0.017982017982017984
path:hsa00100	Steroid biosynthesis - Homo sapiens (human)	0.01898101898101898
path:hsa04370	VEGF signaling pathway - Homo sapiens (human)	0.01898101898101898
path:hsa04911	Insulin secretion - Homo sapiens (human)	0.01898101898101898
path:hsa04914	Progesterone-mediated oocyte maturation - Homo sapiens (human)	0.01898101898101898
path:hsa05217	Basal cell carcinoma - Homo sapiens (human)	0.01898101898101898
path:hsa00512	Mucin type O-glycan biosynthesis - Homo sapiens (human)	0.01998001998001998
path:hsa00760	Nicotinate and nicotinamide metabolism - Homo sapiens (human)	0.01998001998001998
path:hsa04012	ErbB signaling pathway - Homo sapiens (human)	0.01998001998001998
path:hsa04217	Necroptosis - Homo sapiens (human)	0.01998001998001998
path:hsa04720	Long-term potentiation - Homo sapiens (human)	0.01998001998001998
path:hsa04920	Adipocytokine signaling pathway - Homo sapiens (human)	0.01998001998001998
path:hsa00450	Selenocompound metabolism - Homo sapiens (human)	0.02097902097902098
path:hsa04520	Adherens junction - Homo sapiens (human)	0.02097902097902098
path:hsa04919	Thyroid hormone signaling pathway - Homo sapiens (human)	0.02097902097902098
path:hsa04964	Proximal tubule bicarbonate reclamation - Homo sapiens (human)	0.02097902097902098
path:hsa05160	Hepatitis C - Homo sapiens (human)	0.02097902097902098
path:hsa05323	Rheumatoid arthritis - Homo sapiens (human)	0.02097902097902098
path:hsa00590	Arachidonic acid metabolism - Homo sapiens (human)	0.02197802197802198
path:hsa04721	Synaptic vesicle cycle - Homo sapiens (human)	0.02197802197802198
path:hsa05030	Cocaine addiction - Homo sapiens (human)	0.022977022977022976
path:hsa04660	T cell receptor signaling pathway - Homo sapiens (human)	0.023976023976023976
path:hsa04918	Thyroid hormone synthesis - Homo sapiens (human)	0.023976023976023976
path:hsa04931	Insulin resistance - Homo sapiens (human)	0.023976023976023976
path:hsa04932	Non-alcoholic fatty liver disease - Homo sapiens (human)	0.023976023976023976
path:hsa04115	p53 signaling pathway - Homo sapiens (human)	0.024975024975024976
path:hsa05012	Parkinson disease - Homo sapiens (human)	0.024975024975024976
path:hsa05161	Hepatitis B - Homo sapiens (human)	0.024975024975024976
path:hsa05220	Chronic myeloid leukemia - Homo sapiens (human)	0.024975024975024976
path:hsa05321	Inflammatory bowel disease - Homo sapiens (human)	0.024975024975024976
path:hsa00380	Tryptophan metabolism - Homo sapiens (human)	0.025974025974025976
path:hsa05204	Chemical carcinogenesis - DNA adducts - Homo sapiens (human)	0.025974025974025976
path:hsa00600	Sphingolipid metabolism - Homo sapiens (human)	0.026973026973026972
path:hsa03420	Nucleotide excision repair - Homo sapiens (human)	0.026973026973026972
path:hsa00970	Aminoacyl-tRNA biosynthesis - Homo sapiens (human)	0.027972027972027972
path:hsa04610	Complement and coagulation cascades - Homo sapiens (human)	0.027972027972027972
path:hsa04620	Toll-like receptor signaling pathway - Homo sapiens (human)	0.027972027972027972
path:hsa05144	Malaria - Homo sapiens (human)	0.027972027972027972
path:hsa05225	Hepatocellular carcinoma - Homo sapiens (human)	0.027972027972027972
path:hsa00514	Other types of O-glycan biosynthesis - Homo sapiens (human)	0.028971028971028972
path:hsa05010	Alzheimer disease - Homo sapiens (human)	0.028971028971028972
path:hsa04215	Apoptosis - multiple species - Homo sapiens (human)	0.029970029970029972
path:hsa04910	Insulin signaling pathway - Homo sapiens (human)	0.029970029970029972
path:hsa04935	Growth hormone synthesis, secretion and action - Homo sapiens (human)	0.029970029970029972
path:hsa05216	Thyroid cancer - Homo sapiens (human)	0.029970029970029972
path:hsa03050	Proteasome - Homo sapiens (human)	0.030969030969030968
path:hsa04622	RIG-I-like receptor signaling pathway - Homo sapiens (human)	0.03196803196803197
path:hsa05222	Small cell lung cancer - Homo sapiens (human)	0.03196803196803197
path:hsa04140	Autophagy - animal - Homo sapiens (human)	0.03296703296703297
path:hsa00900	Terpenoid backbone biosynthesis - Homo sapiens (human)	0.03396603396603397
path:hsa04913	Ovarian steroidogenesis - Homo sapiens (human)	0.03396603396603397
path:hsa04927	Cortisol synthesis and secretion - Homo sapiens (human)	0.03396603396603397
path:hsa05208	Chemical carcinogenesis - reactive oxygen species - Homo sapiens (human)	0.03396603396603397
path:hsa05416	Viral myocarditis - Homo sapiens (human)	0.03396603396603397
path:hsa04971	Gastric acid secretion - Homo sapiens (human)	0.03496503496503497
path:hsa00565	Ether lipid metabolism - Homo sapiens (human)	0.03696303696303696
path:hsa03013	Nucleocytoplasmic transport - Homo sapiens (human)	0.03696303696303696
path:hsa04360	Axon guidance - Homo sapiens (human)	0.03696303696303696
path:hsa04970	Salivary secretion - Homo sapiens (human)	0.03796203796203796
path:hsa04310	Wnt signaling pathway - Homo sapiens (human)	0.03896103896103896
path:hsa00982	Drug metabolism - cytochrome P450 - Homo sapiens (human)	0.03996003996003996
path:hsa04142	Lysosome - Homo sapiens (human)	0.03996003996003996
path:hsa04934	Cushing syndrome - Homo sapiens (human)	0.04095904095904096
path:hsa01522	Endocrine resistance - Homo sapiens (human)	0.04195804195804196
path:hsa04216	Ferroptosis - Homo sapiens (human)	0.04195804195804196
path:hsa04917	Prolactin signaling pathway - Homo sapiens (human)	0.04195804195804196
path:hsa00062	Fatty acid elongation - Homo sapiens (human)	0.04295704295704296
path:hsa00513	Various types of N-glycan biosynthesis - Homo sapiens (human)	0.04295704295704296
path:hsa00640	Propanoate metabolism - Homo sapiens (human)	0.04295704295704296
path:hsa04213	Longevity regulating pathway - multiple species - Homo sapiens (human)	0.04395604395604396
path:hsa04550	Signaling pathways regulating pluripotency of stem cells - Homo sapiens (human)	0.04395604395604396
path:hsa00230	Purine metabolism - Homo sapiens (human)	0.04495504495504495
path:hsa04714	Thermogenesis - Homo sapiens (human)	0.04695304695304695
path:hsa05223	Non-small cell lung cancer - Homo sapiens (human)	0.04695304695304695
path:hsa05410	Hypertrophic cardiomyopathy - Homo sapiens (human)	0.04695304695304695
path:hsa00510	N-Glycan biosynthesis - Homo sapiens (human)	0.04795204795204795
path:hsa00533	Glycosaminoglycan biosynthesis - keratan sulfate - Homo sapiens (human)	0.04795204795204795
path:hsa04211	Longevity regulating pathway - Homo sapiens (human)	0.04995004995004995
path:hsa05146	Amoebiasis - Homo sapiens (human)	0.04995004995004995
path:hsa04120	Ubiquitin mediated proteolysis - Homo sapiens (human)	0.05094905094905095
path:hsa04710	Circadian rhythm - Homo sapiens (human)	0.05094905094905095
path:hsa00534	Glycosaminoglycan biosynthesis - heparan sulfate / heparin - Homo sapiens (human)	0.05194805194805195
path:hsa01521	EGFR tyrosine kinase inhibitor resistance - Homo sapiens (human)	0.05194805194805195
path:hsa04070	Phosphatidylinositol signaling system - Homo sapiens (human)	0.05194805194805195
path:hsa05014	Amyotrophic lateral sclerosis - Homo sapiens (human)	0.05194805194805195
path:hsa04672	Intestinal immune network for IgA production - Homo sapiens (human)	0.053946053946053944
path:hsa04137	Mitophagy - animal - Homo sapiens (human)	0.054945054945054944
path:hsa05171	Coronavirus disease - COVID-19 - Homo sapiens (human)	0.054945054945054944
path:hsa04730	Long-term depression - Homo sapiens (human)	0.055944055944055944
path:hsa04623	Cytosolic DNA-sensing pathway - Homo sapiens (human)	0.056943056943056944
path:hsa04924	Renin secretion - Homo sapiens (human)	0.056943056943056944
path:hsa03410	Base excision repair - Homo sapiens (human)	0.058941058941058944
path:hsa04152	AMPK signaling pathway - Homo sapiens (human)	0.058941058941058944
path:hsa05016	Huntington disease - Homo sapiens (human)	0.058941058941058944
path:hsa00561	Glycerolipid metabolism - Homo sapiens (human)	0.059940059940059943
path:hsa05017	Spinocerebellar ataxia - Homo sapiens (human)	0.059940059940059943
path:hsa04146	Peroxisome - Homo sapiens (human)	0.061938061938061936
path:hsa04929	GnRH secretion - Homo sapiens (human)	0.061938061938061936
path:hsa05224	Breast cancer - Homo sapiens (human)	0.06593406593406594
path:hsa05230	Central carbon metabolism in cancer - Homo sapiens (human)	0.06593406593406594
path:hsa01523	Antifolate resistance - Homo sapiens (human)	0.06693306693306693
path:hsa04740	Olfactory transduction - Homo sapiens (human)	0.06793206793206794
path:hsa00330	Arginine and proline metabolism - Homo sapiens (human)	0.06993006993006994
path:hsa00532	Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate - Homo sapiens (human)	0.07092907092907093
path:hsa05218	Melanoma - Homo sapiens (human)	0.07092907092907093
path:hsa05226	Gastric cancer - Homo sapiens (human)	0.07092907092907093
path:hsa04961	Endocrine and other factor-regulated calcium reabsorption - Homo sapiens (human)	0.07192807192807193
path:hsa00562	Inositol phosphate metabolism - Homo sapiens (human)	0.07292707292707293
path:hsa00190	Oxidative phosphorylation - Homo sapiens (human)	0.07392607392607392
path:hsa01524	Platinum drug resistance - Homo sapiens (human)	0.07492507492507493
path:hsa04922	Glucagon signaling pathway - Homo sapiens (human)	0.07592407592407592
path:hsa00410	beta-Alanine metabolism - Homo sapiens (human)	0.07792207792207792
path:hsa02010	ABC transporters - Homo sapiens (human)	0.07792207792207792
path:hsa01240	Biosynthesis of cofactors - Homo sapiens (human)	0.08091908091908091
path:hsa03020	RNA polymerase - Homo sapiens (human)	0.08291708291708291
path:hsa01040	Biosynthesis of unsaturated fatty acids - Homo sapiens (human)	0.08391608391608392
path:hsa03008	Ribosome biogenesis in eukaryotes - Homo sapiens (human)	0.08591408591408592
path:hsa03022	Basal transcription factors - Homo sapiens (human)	0.08891108891108891
path:hsa05213	Endometrial cancer - Homo sapiens (human)	0.08891108891108891
path:hsa05412	Arrhythmogenic right ventricular cardiomyopathy - Homo sapiens (human)	0.0899100899100899
path:hsa00360	Phenylalanine metabolism - Homo sapiens (human)	0.09290709290709291
path:hsa04614	Renin-angiotensin system - Homo sapiens (human)	0.0939060939060939
path:hsa04330	Notch signaling pathway - Homo sapiens (human)	0.0989010989010989
path:hsa00601	Glycosphingolipid biosynthesis - lacto and neolacto series - Homo sapiens (human)	0.1048951048951049
path:hsa00030	Pentose phosphate pathway - Homo sapiens (human)	0.1088911088911089
path:hsa00500	Starch and sucrose metabolism - Homo sapiens (human)	0.1088911088911089
path:hsa01212	Fatty acid metabolism - Homo sapiens (human)	0.11188811188811189
path:hsa05150	Staphylococcus aureus infection - Homo sapiens (human)	0.11188811188811189
path:hsa04962	Vasopressin-regulated water reabsorption - Homo sapiens (human)	0.11588411588411589
path:hsa04966	Collecting duct acid secretion - Homo sapiens (human)	0.11788211788211789
path:hsa00240	Pyrimidine metabolism - Homo sapiens (human)	0.11988011988011989
path:hsa04974	Protein digestion and absorption - Homo sapiens (human)	0.12087912087912088
path:hsa05033	Nicotine addiction - Homo sapiens (human)	0.1258741258741259
path:hsa00270	Cysteine and methionine metabolism - Homo sapiens (human)	0.12687312687312688
path:hsa04960	Aldosterone-regulated sodium reabsorption - Homo sapiens (human)	0.13186813186813187
path:hsa00020	Citrate cycle (TCA cycle) - Homo sapiens (human)	0.13486513486513488
path:hsa04940	Type I diabetes mellitus - Homo sapiens (human)	0.13886113886113885
path:hsa03040	Spliceosome - Homo sapiens (human)	0.14085914085914086
path:hsa04340	Hedgehog signaling pathway - Homo sapiens (human)	0.14685314685314685
path:hsa00140	Steroid hormone biosynthesis - Homo sapiens (human)	0.14885114885114886
path:hsa01230	Biosynthesis of amino acids - Homo sapiens (human)	0.17082917082917082
path:hsa04973	Carbohydrate digestion and absorption - Homo sapiens (human)	0.17682317682317683
path:hsa00983	Drug metabolism - other enzymes - Homo sapiens (human)	0.1878121878121878
path:hsa00052	Galactose metabolism - Homo sapiens (human)	0.21578421578421578
path:hsa00340	Histidine metabolism - Homo sapiens (human)	0.22677322677322678
path:hsa04640	Hematopoietic cell lineage - Homo sapiens (human)	0.22977022977022976
path:hsa00630	Glyoxylate and dicarboxylate metabolism - Homo sapiens (human)	0.23276723276723277
path:hsa04742	Taste transduction - Homo sapiens (human)	0.23876123876123875
path:hsa04977	Vitamin digestion and absorption - Homo sapiens (human)	0.24375624375624375
path:hsa01250	Biosynthesis of nucleotide sugars - Homo sapiens (human)	0.25774225774225773
path:hsa00280	Valine, leucine and isoleucine degradation - Homo sapiens (human)	0.27372627372627373
path:hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)	0.2857142857142857
path:hsa00603	Glycosphingolipid biosynthesis - globo and isoglobo series - Homo sapiens (human)	0.2887112887112887
path:hsa00670	One carbon pool by folate - Homo sapiens (human)	0.3006993006993007
path:hsa00770	Pantothenate and CoA biosynthesis - Homo sapiens (human)	0.3106893106893107
path:hsa05320	Autoimmune thyroid disease - Homo sapiens (human)	0.3116883116883117
path:hsa01200	Carbon metabolism - Homo sapiens (human)	0.31368631368631367
path:hsa03015	mRNA surveillance pathway - Homo sapiens (human)	0.31868131868131866
path:hsa00650	Butanoate metabolism - Homo sapiens (human)	0.32667332667332666
path:hsa00480	Glutathione metabolism - Homo sapiens (human)	0.3276723276723277
path:hsa00350	Tyrosine metabolism - Homo sapiens (human)	0.3306693306693307
path:hsa00515	Mannose type O-glycan biosynthesis - Homo sapiens (human)	0.3306693306693307
path:hsa00620	Pyruvate metabolism - Homo sapiens (human)	0.34965034965034963
path:hsa00604	Glycosphingolipid biosynthesis - ganglio series - Homo sapiens (human)	0.3516483516483517
path:hsa00790	Folate biosynthesis - Homo sapiens (human)	0.36563436563436563
path:hsa00010	Glycolysis / Gluconeogenesis - Homo sapiens (human)	0.3756243756243756
path:hsa01210	2-Oxocarboxylic acid metabolism - Homo sapiens (human)	0.38961038961038963
path:hsa00830	Retinol metabolism - Homo sapiens (human)	0.4025974025974026
path:hsa05330	Allograft rejection - Homo sapiens (human)	0.40559440559440557
path:hsa00531	Glycosaminoglycan degradation - Homo sapiens (human)	0.44555444555444557
path:hsa00511	Other glycan degradation - Homo sapiens (human)	0.4865134865134865
path:hsa04136	Autophagy - other - Homo sapiens (human)	0.5054945054945055
path:hsa00250	Alanine, aspartate and glutamate metabolism - Homo sapiens (human)	0.5074925074925075
path:hsa00061	Fatty acid biosynthesis - Homo sapiens (human)	0.5274725274725275
path:hsa00071	Fatty acid degradation - Homo sapiens (human)	0.5294705294705294
path:hsa00563	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis - Homo sapiens (human)	0.5504495504495505
path:hsa05332	Graft-versus-host disease - Homo sapiens (human)	0.5584415584415584
path:hsa00220	Arginine biosynthesis - Homo sapiens (human)	0.5854145854145855
path:hsa05322	Systemic lupus erythematosus - Homo sapiens (human)	0.6293706293706294
path:hsa03450	Non-homologous end-joining - Homo sapiens (human)	0.6393606393606394
path:hsa00860	Porphyrin and chlorophyll metabolism - Homo sapiens (human)	0.6413586413586414
path:hsa00310	Lysine degradation - Homo sapiens (human)	0.6523476523476524
path:hsa03010	Ribosome - Homo sapiens (human)	0.6563436563436563
path:hsa05310	Asthma - Homo sapiens (human)	0.7172827172827173
