pathway_description	BS_30VC3R2Q	BS_BMMY0H73	BS_D7XRFE0R	BS_0VXZCRJS	BS_6WP1FHTE	BS_4QW2S1Q8	BS_51RA1PGE	BS_49CJNZ06	BS_4B0BAVTX	BS_VF5XWFXD	BS_X4DD4KSZ	BS_T3DGY9J9	BS_TM9MH0RP	BS_4C6B11E4	BS_2HNXVFAS	BS_TR2P8KRF	BS_PJC6FH4Y	BS_VKYEM67A	BS_XZM79E42	BS_RXN5T5YT	BS_RX1YTZ7F	BS_NR3P3GN2	BS_MWWZBQ60	BS_C41DJZ1F	BS_FN07P04C	BS_FYRDYBMZ	BS_2EN3X6HB	BS_84XCR9GG	BS_4PWDGEB0	BS_SNVM7CZT	BS_SD8YBRBR	BS_Z8F3GM85	BS_KBEX4RT2	BS_HWGWYCY7	BS_R5SNFB5B	BS_PXCPK5XS	BS_PS0P3QJ3	BS_BYCX6VK1	BS_9XVACXP0	BS_GG9W3J9Y	BS_29X4ZX6Q	BS_399RPKC9	BS_0C7VZC0A	BS_7327SDAQ	BS_52C576HH	BS_W9N9844Q	BS_X0XXN9BK	BS_9TXEDSWB	BS_YA0KMBRT	BS_ECNBQ2RA	BS_H9JYKFTV	BS_Z8YZ6QGS	BS_KP735TJ6	BS_K17VQECG
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	0.05356919048982144	0.04463717780712847	0.08476684566608433	0.044471094195867304	0.046698652074393054	0.08802109617895383	0.052018483734158585	0.10183899627715054	0.0812014657279406	0.0582355406436938	0.07810386360081349	0.05090063267536783	0.04273680163242989	0.042308974902278765	0.054628586176823216	0.07163331096600555	0.015785385459099306	0.026812466660632008	0.0424814674563328	0.07837329341589638	0.07316289974457393	0.051898525668217635	0.037520702443126636	0.0716210283646151	0.12633949135244646	0.15003844369505256	0.08765790561128024	0.11374554582322785	0.1255457832383989	0.047084103545417526	0.21693829794852426	0.07999459479216953	0.04641815585923332	0.13672128360807442	0.12013927313659117	0.08999723287375559	0.07971120333621061	0.09192059392068927	0.08682955351645888	0.08448639837183501	0.10088126899766267	0.08438810489274375	0.0639737735730596	0.05308721948818784	0.11151230980804316	0.06802211573336518	0.12668283280731574	0.06753137689509725	0.10650352160377961	0.0733613336927552	0.09339648920353365	0.09886987802767477	0.07734835125427651	0.10584041034131741
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	0.19251800004531036	0.22654057037419711	0.16663579690293734	0.21829102419472737	0.23808590636643143	0.1639464401675131	0.22332288266445385	0.16348652455363857	0.17814099875097572	0.21472575258015775	0.17203211554771092	0.18699250821240634	0.21241504644778098	0.19592392449382667	0.18157408820398585	0.1465979768431297	0.21809311436751727	0.20856687684421774	0.22185358279016965	0.19299182974934173	0.16627625789728467	0.16582463271979134	0.20610234228306895	0.204329412780576	0.11514266505060902	0.16893819538248953	0.17030044467242975	0.13225758215211028	0.20640983330853505	0.2072933816574693	0.1431874539372677	0.15188176325425856	0.17979328001406747	0.15719734155333367	0.1217443984489047	0.1712351765150961	0.227698663542543	0.20585698777733846	0.21402700809234831	0.19197699017566197	0.12554750876777188	0.19676475890249964	0.1738788800404744	0.18555620254093336	0.21352278261310748	0.20058876532933217	0.1697905269016164	0.26094095740456585	0.15822810009761001	0.22065626653689607	0.17802293242242223	0.16695439996296876	0.22434069918509858	0.17567783029252676
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	0.1165456479696478	0.15622448523835655	0.16554833738298408	0.1701978997966122	0.188759226447792	0.16168066433079467	0.1720815173701038	0.10513268668439552	0.15234057484261226	0.1567227578271223	0.218555701878855	0.17737481314068554	0.1487050718847249	0.1643484717129176	0.1399773246683471	0.13420068814765465	0.1867019041416108	0.19792531375885825	0.20871946659405066	0.17565575597456962	0.16633679667751583	0.15715336476507613	0.16206580360802433	0.15626595223872877	0.07164628421238696	0.13971817987848464	0.1662026340965311	0.1254759352409808	0.12276449514057795	0.18961732527074254	0.042432708447439765	0.18880430136907506	0.10664275772512656	0.2112543067592459	0.040461984769212055	0.14714327949759362	0.11780494050956435	0.17367848532810432	0.09476499283852499	0.10089344949658226	0.10045185334941263	0.13175741930469181	0.14313794907273836	0.13372660523680163	0.13960210174883816	0.16354207322909609	0.2032361525318398	0.1467333039451266	0.10295177424873315	0.1779355599851395	0.1088767084121367	0.18793273081527787	0.07618038019653413	0.2056455699009182
KEGG_APOPTOSIS	0.1690493722175295	0.1697760379689003	0.17828423790184802	0.15520946405890307	0.15910190416843883	0.173863055988377	0.15899653088189805	0.16877800447009367	0.1554091767724457	0.1580797260216499	0.19266937515651775	0.15593644707996393	0.15759258827910172	0.2117179245544115	0.15633594479079846	0.1345779395372513	0.21153099883398213	0.21170286336359975	0.18746049500231038	0.16444233039502212	0.15310310905694366	0.17641994148681667	0.15821493266973666	0.14984903856334544	0.14477248897278494	0.17490081831043566	0.1846194475505172	0.15505480596963458	0.16919285920154467	0.16456665460623165	0.1248414753009513	0.19066928212002815	0.16983537453896874	0.19561509764469356	0.16562373680510578	0.16187185644912144	0.150565162797703	0.18698446927612727	0.17209775869211966	0.15497080947143058	0.15074882335943632	0.16774700733313197	0.16812158595671484	0.14568677340089775	0.1609861341498502	0.16154772906168485	0.17839283598085054	0.18099479660023682	0.17609694458605746	0.2052722712547786	0.19731642744463718	0.16645572163132874	0.18776626655540915	0.15352550594697675
KEGG_ARACHIDONIC_ACID_METABOLISM	-0.11552512009976373	-0.09341672845385612	-0.10640608533187129	-0.0804725006190018	-0.10414520348598878	-0.12344030364647775	-0.09051215966328491	-0.09212375916509982	-0.06370823530049202	-0.07847963969321729	-0.09066285405046628	-0.043844822129444176	-0.10420598804113836	-0.08420271925332766	-0.12799997872157615	-0.13517074385956035	-0.09895870457900949	-0.06910745915848608	-0.01966241073432845	-0.06574453816697556	-0.09651926103557	-0.1179853490787955	-0.11102219473544625	-0.12067014077326316	-0.09114038719497994	-0.07345156370107173	-0.10680542686927116	-0.16444846458373166	-0.10495083862388006	-0.09407465113332929	-0.13305250653213072	-0.07659188033277534	-0.10383018602782304	-0.03947082122120958	-0.14153602660299902	-0.12744116627313773	-0.09869062273711678	-0.08509404310254863	-0.12225692811003547	-0.1420193130807714	-0.13457253225773905	-0.10015705767787463	-0.07880265231528537	-0.12138504580066264	-0.12123267797068311	-0.1326990964850852	-0.0785744549073219	-0.0774087188287086	-0.10317952870997134	-0.09966461789104866	-0.12785606127435709	-0.08125021720116729	-0.10312191332938843	-0.13401181545238122
KEGG_ARGININE_AND_PROLINE_METABOLISM	0.12624117126795056	0.15848194338087296	0.11867616703799404	0.14346322435712447	0.13081457300613564	0.11009334664030741	0.12067964115472064	0.13307587811777136	0.14916775026843918	0.15582394430488605	0.14172380778061947	0.16340556053368274	0.13650051132079113	0.10443829542849714	0.07001315345233314	0.11040174028178654	0.1268046140461032	0.12672737684237384	0.1550893459404695	0.14516902590870084	0.15172523165095322	0.12674027603120824	0.14029614913373917	0.10116936870658241	0.10449210870052612	0.14227702222602917	0.15286588105792853	0.0966921583824815	0.14791278647873948	0.16294964585046398	0.06849572259706184	0.09337168042079981	0.16616853877050883	0.2136733518683675	0.1161454194553089	0.14298765161486388	0.13561166742882363	0.15724868795254204	0.08676515939156593	0.154232064736987	0.11173845507319351	0.15087052909321166	0.13254360673042967	0.13002257510338858	0.0969976423144594	0.1366732428785432	0.1623096846881837	0.1661475817496868	0.11603873425691714	0.14370281394885018	0.11533198492045052	0.12711102949091635	0.11007850996268978	0.1322213911388334
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	0.20968863019784853	0.16943649606498654	0.16959113366621265	0.19210138162698037	0.19919510892082762	0.16127560017805279	0.2087705624160491	0.1328156223759813	0.1741506255306342	0.18387035806472665	0.1314696621628292	0.19300812278249888	0.18092240315870686	0.21451690421213354	0.23106597443699833	0.19870158872605093	0.21015190101804843	0.22996318353824438	0.15220918851868212	0.20766230459811763	0.18082209657786677	0.2414897390259404	0.18919836245498778	0.21505416568342345	0.13823800778395695	0.14702748302552027	0.16629777304243853	0.10408242584847564	0.15484344787921697	0.15963837237373898	0.1831914139888802	0.17332993046881295	0.19836732952764166	0.11436127067670762	0.13280823121717203	0.15390989949023345	0.13456947648888243	0.19863610965791154	0.14754178903035808	0.1359081293428515	0.17069132374489981	0.19309293261705615	0.17938287493755561	0.19800266634854388	0.17600540842656107	0.17038451884216954	0.13050947897207313	0.18672519302145676	0.16949556222731924	0.18383891987929002	0.17575689105531236	0.13576360893473804	0.18314691096274752	0.17636991726418674
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	-0.18629590215129374	-0.13996130571520257	-0.179130640111108	-0.18481731031911916	-0.176753498211548	-0.18770102854266105	-0.22426583240461195	-0.21139166359563916	-0.17324618991376387	-0.17675078326612562	-0.16037392533506714	-0.16782474034763833	-0.16928819462096165	-0.21270316362184902	-0.23655567478978595	-0.18571401157368533	-0.20427489372564522	-0.1984177822683461	-0.1804566785925035	-0.19528845151304042	-0.18307331859956066	-0.18988855355984646	-0.19624269460151073	-0.2216229309567997	-0.22742911423891238	-0.1943223607722658	-0.1849789317277621	-0.20263561661703333	-0.15540011405584347	-0.15960775322421802	-0.2647200027649504	-0.2087685769265595	-0.17194227942270277	-0.16412928604433677	-0.16162557514833142	-0.16242869299669177	-0.18354223738708575	-0.1760928519245362	-0.1915617058656123	-0.1578510395735692	-0.22563903228188725	-0.1596214399099174	-0.17300798099331152	-0.17693343823523247	-0.18714734253457607	-0.17453407339983834	-0.1621261960288864	-0.21928276506210903	-0.20229148177109443	-0.19002091086581407	-0.20885194903037269	-0.17382424668211696	-0.21029131840573748	-0.1700738475314635
KEGG_ASTHMA	-0.14284967766422652	-0.04704288910072862	-0.01424204274846392	-0.027936146203649485	0.04851101992745866	-0.03997738492046391	-0.015470811186598779	-0.20350261759893634	-0.035456708445109106	-0.052378322346364845	0.05226204782104604	0.008886871831323162	-0.029887181147278792	-0.09697078824355583	-0.10442575459021741	-0.08290564915444769	0.05005037425459243	0.019366311279650827	0.0873677902768333	0.0023428306818234984	-0.0169266912791057	-0.020987206457083372	-0.012110755019018782	-0.0557186267797713	-0.26419033620708227	-0.08563696640015368	0.014697932610037774	-0.12158052443485934	-0.129291752984024	0.03855314269260298	-0.26138580850722754	0.003960220695500609	-0.13370498873156547	0.055226681590866813	-0.25075929074944703	-0.11746872472957198	-0.12487827729337402	0.01820634779475235	-0.21818166197591116	-0.1569547977559256	-0.19107301280072383	-0.15886010092491556	-0.04906797038817468	-0.06706701959609715	-0.07630483185874185	-0.02038045257561064	0.025235511416019037	-0.126819197780559	-0.21484335690107229	0.04604731110003709	-0.16834527083289372	-0.0018582284416563525	-0.2417861523541384	0.021357814394077083
KEGG_AUTOIMMUNE_THYROID_DISEASE	-0.1332155655230965	-0.0863211268183536	-0.05289340319753046	-0.07485486547960642	-0.019539088805657957	-0.0716431627473488	-0.04429291519816076	-0.16881104887245496	-0.07342883566123064	-0.07689095934031286	0.0030194017954663904	-0.04087859927484899	-0.0645378261823889	-0.09869685981204308	-0.09691122821880228	-0.0897986737781299	-0.019480266877436463	-0.024665970574349223	0.00859256696593854	-0.03639269418014163	-0.050943815240901275	-0.060104860915915055	-0.04526862596754244	-0.08391262171248454	-0.19239707994473543	-0.10575975729199993	-0.04997366635340515	-0.1204727851913512	-0.11700179539616595	-0.033717162094048604	-0.21507977671589867	-0.028846066174258674	-0.13829660320793583	0.0013300813881504617	-0.19908667279829084	-0.11804891902981512	-0.1411561874556979	-0.02062014723969371	-0.17871772396027172	-0.14601857415797598	-0.16158384048090144	-0.12540382086322824	-0.07639637963896823	-0.09185607453253303	-0.09717533795113603	-0.04931934279613845	-0.018766376397710314	-0.12394299257966346	-0.15311669884186552	-0.015434635974886594	-0.1483969190148033	-0.03717621911365135	-0.1975353844943694	-0.016405526328283165
KEGG_AXON_GUIDANCE	0.24395671367047356	0.23657114162126464	0.2304715647353631	0.24135481852632817	0.2614256382794984	0.23596037726287675	0.2687310083442597	0.18761803325267287	0.22171316289898074	0.23028164394018644	0.21589041462513323	0.22876641645887408	0.2602740720687829	0.21588523857326697	0.2606553260621793	0.2238977827199711	0.22796655448044903	0.23253497655301816	0.211380857442121	0.24917550429982646	0.24133231163881363	0.2653951063632457	0.24886281841613558	0.2304864916570633	0.18800706564339556	0.2017067897072798	0.20609629494564677	0.16643276265968945	0.23761857844422535	0.2138035005636125	0.20677989892619542	0.20904861341367945	0.2285278356427005	0.154081149663266	0.21870048849203744	0.1990687490896862	0.17103023887802185	0.21784879996637901	0.22032725345514492	0.19576724082292657	0.2292796696047408	0.23398933024182647	0.20090919616067388	0.25766692890599685	0.22486400626424752	0.22669075135873867	0.1826910159609227	0.24528100042274217	0.18945450149618584	0.20153563231738214	0.19019750309498662	0.2331096590300877	0.24287392628988627	0.21823861388496746
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	0.20153521508104633	0.18363449208547372	0.2042095845687229	0.16460824763236007	0.20792729493079445	0.21858327390609814	0.18741285092448204	0.18068687054502117	0.20035736955917957	0.19684733133497523	0.22609547827363438	0.1736157053746895	0.1974190517138137	0.2528553909884929	0.17911399183838297	0.16021342102719077	0.25537916612656436	0.2637131849558057	0.2400490792896897	0.20321306149541524	0.16800214278425368	0.20510963281928957	0.19869327856157737	0.1796316574268956	0.16222247607550988	0.20034354538063762	0.19097362387394407	0.20769568637032257	0.1646594502167635	0.17906967985073818	0.1460824227287479	0.23048721797790864	0.16366388442826937	0.23659763274747603	0.150287991991513	0.17150798908175607	0.1703111979961193	0.19222424126396176	0.19592649428302067	0.17204862026506243	0.1590452788067938	0.20438793912710387	0.1856304466886397	0.18132401780543758	0.2004727696091246	0.19455127653749385	0.15764796107579718	0.24156476281637732	0.18149313473337172	0.21177713407964502	0.2066167739803804	0.21703164998340294	0.19555655323545498	0.20999974547665454
KEGG_BASAL_CELL_CARCINOMA	0.05909630662831475	0.05821126150039514	0.07147590981541027	0.022408536323201073	0.0695809303763718	0.030303046404697977	0.09473241699935103	0.026872809792748222	0.14403291664207998	0.0908005710605275	0.029388647308224096	0.0655615004369566	0.09314290280022601	0.04049254798380695	0.08032885949151411	0.06091490348619506	0.034389308611781806	0.07044884812021904	0.02299351325423359	0.10979045720703355	0.05834390562244055	0.10647842584175196	0.057390986973156435	0.07038741449805887	0.07960470030703852	0.07416310599151082	0.0075770006354742795	0.10383059114810901	0.02583061978287703	0.03915816263275962	0.09218076797736298	0.08700765895874418	0.0795554817891066	0.006630305948102799	0.08087585581215197	0.014201447808338319	0.06403905627423165	0.05847103700709488	0.08194684532365812	0.0901999446724175	0.09788276905075356	0.07529274207257665	0.02260946677540299	0.084264795540857	0.11120117423591297	0.03368143587695371	0.0325592346185702	0.07228716792911298	0.07910591563462224	0.0434169370415512	0.028445793309174794	0.06941370690011676	0.07030686388102175	0.10330742174372036
KEGG_BASAL_TRANSCRIPTION_FACTORS	0.06324292840039321	0.09517702156073138	0.065700868973418175	0.1084198245491821	0.06608582568218228	0.10950141501414157	0.07493195978707413	0.15794116472312886	0.09599746106533237	0.06815402253264936	0.11338771875247938	0.09391507743642505	0.06202333233331236	0.05544517619512757	0.06310408329223835	0.08941005219973631	0.06473212840745059	0.042241579084585854	0.09219981677751338	0.039670738042637786	0.12118917100597282	0.07237004358917112	0.059469401908046456	0.06782019773603909	0.08720690850351163	0.0871034223930894	0.1107371711168859	0.1442006759210002	0.1240262632590894	0.1365055201710599	0.1467104416378054	0.09360389427484714	0.12112320183622077	0.16598585748913647	0.1340060316130505	0.14523324147430017	0.13322838808843784	0.12606798629372648	0.12804379950067307	0.11552897458559178	0.1037353347335645	0.07874999277249838	0.0701355309500701	0.08990431116090197	0.08294573984268531	0.10251379903999393	0.13737069838467791	0.02110791781772511	0.0990967038146474	0.06252559286914453	0.132974125836613	0.0918686647588627	0.13334651574168532	0.09823094649946347
