pathway_description	BS_4KNBXM3C	BS_3ZPJAK9A	BS_2853394H	BS_E7NVYA6G	BS_CZPQ493E	BS_8ZE4Z9G5	BS_KKDTW11T	BS_00FD2KMP	BS_F21R36MM	BS_KRS4EV4X	BS_HRJ9145M
KEGG_BASAL_TRANSCRIPTION_FACTORS	0.10541444610415183	0.13314588928972976	0.127825817368042	0.13371868373115783	0.11439132244180461	0.18197670203265937	0.14957787157508046	0.13116105490929972	0.15592502333657643	0.16043833608265223	0.11526306373957004
KEGG_BASE_EXCISION_REPAIR	0.12223493180127834	0.10745234312831926	0.14273834104557867	0.09927797875039382	0.11648165424632778	0.21294900646517176	0.08575476341216687	0.12212924596003293	0.15696440171009365	0.22605551688335793	0.1314053015512669
KEGG_BETA_ALANINE_METABOLISM	0.24826731366043156	0.2731535952810688	0.16299270255052917	0.21756541524061127	0.22733347828901476	0.20591768663645593	0.16262211734581078	0.24733864018620108	0.20334871829243423	0.20392220669442082	0.2106870904347875
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	0.23471421025549055	0.25437113524050625	0.2062369610809392	0.19094974366323061	0.24927837155804722	0.2604410084690828	0.182056451769374	0.22976719877314902	0.23450045569627714	0.2633180388700545	0.2438711935485883
KEGG_BLADDER_CANCER	0.1770369392320022	0.14934683357784254	0.15023512998762856	0.2099682451020494	0.178696323685015	0.21036350502479953	0.1252497809068539	0.1459573841371315	0.20034584202125572	0.1709357340022277	0.2277615831963705
KEGG_BUTANOATE_METABOLISM	0.15621524615230187	0.19627378735222487	0.14024818677477538	0.12366839276352895	0.1667397744077032	0.18360000989430722	0.05449562033105103	0.1721335310435697	0.13695157998409166	0.17394484665714424	0.1260605672186162
KEGG_CALCIUM_SIGNALING_PATHWAY	0.09832924188458574	0.109530239485064	0.08195640951637832	0.07148946661099757	0.10321741625778143	0.014137735774671478	0.07686009313265096	0.13386260581101161	0.07805519261304582	0.019245983332570132	0.07321490451198781
KEGG_CARDIAC_MUSCLE_CONTRACTION	0.17690629692277143	0.18001549222961824	0.17294476408473383	0.15170140073168134	0.1645848626714689	0.13165548501008356	0.14638766034861728	0.22448277947967119	0.19326852736075573	0.12651753578888728	0.13080891155696825
KEGG_CELL_ADHESION_MOLECULES_CAMS	0.17402820169054803	0.11444422577374508	0.07454134210764678	0.16851910238246884	0.1380544129807439	0.06230565266895691	0.08514626947841426	0.09875301790441983	0.10399155126675654	0.0587052499796451	0.16851665404998523
KEGG_CELL_CYCLE	0.19413531388942207	0.17360198183977196	0.19297550306870498	0.19734096934442372	0.19132037197704949	0.2941778582264755	0.14228384584299567	0.18816032762428428	0.23554405594351152	0.23357148672291486	0.18867891344356275
KEGG_CHEMOKINE_SIGNALING_PATHWAY	0.1512020190281509	0.08542651898380826	0.047564543606566825	0.1271824886989132	0.10154959952484365	0.08399313360092056	0.05441837246997009	0.08558380982403997	0.0937100118208372	0.045497056932730366	0.16294060857158707
KEGG_CHRONIC_MYELOID_LEUKEMIA	0.3097055624178324	0.2710404124629239	0.2348097672342612	0.2951137225778703	0.2855556654766386	0.298866933987322	0.24006432512052098	0.25988841824722664	0.30764682328831705	0.27500751013419467	0.320691866915872
KEGG_CIRCADIAN_RHYTHM_MAMMAL	0.2734684801869887	0.3644348279893917	0.31359186923066185	0.29963536212263836	0.2780157029040372	0.21277981679863614	0.2658482004521374	0.2676604913839331	0.3104584484680531	0.3192203522957615	0.2907730660732491
KEGG_CITRATE_CYCLE_TCA_CYCLE	0.3460990362245042	0.3570500418030561	0.3297539778450368	0.33538680601478565	0.3484046000923719	0.3419299885057147	0.32167063038564614	0.3454103140983473	0.3525969474566068	0.39032015379254753	0.35181761280660373
KEGG_COLORECTAL_CANCER	0.3269423417880257	0.3056599115959136	0.27413416880564506	0.3202102031570163	0.3157983983460169	0.3054417812116952	0.25208746384607295	0.28452602534120186	0.30551999164971105	0.29726955049976905	0.3166419801176072
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	0.1229680667033395	0.015815156677603224	-0.015311632440425322	0.17380135847511222	0.06471770557652247	-0.00291466987730701	0.10552207503523954	-0.01922483042033247	0.06687909235389104	-0.022644405952169128	0.18057400695180353
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	0.14340910349018424	0.17015059110826367	0.14660048828488495	0.1408798772314662	0.1447405351932342	0.16340093855323023	0.0975563759837802	0.16540380981111533	0.13272719000800326	0.21010506666473794	0.1451744270554249
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	-0.08663990809392164	-0.15389142533050518	-0.18526938874866952	-0.061386085056654674	-0.1247308503563538	-0.16500900869704532	-0.08618379071041192	-0.18367070196228036	-0.14402218078505144	-0.1750336354533408	-0.03365642586319446
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	0.02132048895904479	-0.04202236652377471	-0.0687550368599325	0.03223687630560001	-0.01202211594497047	-0.0025422803822106525	0.0634777276009898	-0.043539971125336197	-0.026252213849427514	-0.022499226715518086	0.02526468885987279
KEGG_DILATED_CARDIOMYOPATHY	0.19135896155751206	0.16557005139373426	0.17738202801010292	0.17263889356700843	0.1897723294462271	0.12046737615258396	0.14826658488155908	0.17401927304318043	0.1951481344732066	0.09600892803481441	0.18404367127849305
KEGG_DNA_REPLICATION	0.1396057880845399	0.08480136471832939	0.15722503344040267	0.11170972503720716	0.10652097451285868	0.2771318284457732	0.08594488164697682	0.11954862761976998	0.1809598239527325	0.25058650063049864	0.11415693101233827
KEGG_DORSO_VENTRAL_AXIS_FORMATION	0.25750454804669065	0.23368338492940977	0.23551050884978905	0.2511117821218521	0.23816466356742097	0.21764547775875231	0.18489240482413105	0.24827013269388606	0.2620868044973671	0.22739487384224785	0.2552111519258309
KEGG_DRUG_METABOLISM_CYTOCHROME_P450	-0.15917947086295434	-0.1575523612421758	-0.16381175104888382	-0.1414759775449331	-0.13542813009033391	-0.16944085460190914	-0.09229697339371029	-0.16308639277915019	-0.17811662464876848	-0.1745757237128575	-0.1580619792714498
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	-0.11372815376101814	-0.14690426930876221	-0.14799136828011888	-0.12355587530782358	-0.136015590468799	-0.11693538986091769	-0.008215897500518115	-0.15253277089750605	-0.12970143908900592	-0.11982501178650123	-0.09797737965385685
KEGG_ECM_RECEPTOR_INTERACTION	0.29408393186190906	0.19195403760367155	0.24430969974830977	0.2763589134135359	0.2769416280953602	0.21716221033295316	0.24650596159700594	0.18074752665730137	0.2875773398620367	0.18499464797939646	0.32333141058858467
KEGG_ENDOCYTOSIS	0.27141419226676633	0.245642591706978	0.2332055341892872	0.24041715572350586	0.24651605528256387	0.24593241810701125	0.20530753696939866	0.2615064830271315	0.2498572482338715	0.21167143352357795	0.26336788113812576
KEGG_ENDOMETRIAL_CANCER	0.32051716339076775	0.3170960550279909	0.29958214556565477	0.3092236234588208	0.32097445241714667	0.3163579552402349	0.24645472915528507	0.31325608563738594	0.3014148587880656	0.31944463207108637	0.316658501439295
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	0.22520141301454422	0.18322484088439295	0.15645030381429603	0.21556894364394805	0.19648420647626064	0.20319010697895154	0.14278428094977733	0.2167277156103913	0.20891803472305168	0.18113413911512227	0.2618120521294597
KEGG_ERBB_SIGNALING_PATHWAY	0.2512095532722196	0.22808239675312247	0.20917150331135717	0.223430053066125	0.23993704831730464	0.24641539729039383	0.13619171013080747	0.263621840566446	0.2340141299280286	0.199373322680615	0.25000892194141716
KEGG_ETHER_LIPID_METABOLISM	0.05258830447004361	0.037535589705511456	0.0038297953211236797	0.05217997981055429	0.04046464766452449	-0.009674069068799664	-0.05228977302327577	0.03256025108155239	-0.006526858443935147	-4.381097076255875e-5	0.05228870167628392
KEGG_FATTY_ACID_METABOLISM	0.2185899580747168	0.22436580387068414	0.18384232462355418	0.1992734955968295	0.218210855246804	0.18733597795814988	0.0857981728916589	0.19697578961861675	0.17004672286380065	0.22579392123990472	0.21546940697153233
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	0.17217594534207364	0.11466071763671634	0.07582797852852895	0.15092534304331018	0.11619779793282219	0.10699697278252444	0.05270428406129669	0.11423082081204212	0.1025884190133481	0.09041788579086282	0.1739862056596463
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	0.31569145340798027	0.2522356342796241	0.1986270900244658	0.2918317334789111	0.25756274213480873	0.2399099823278453	0.17389663689142776	0.2561820522978631	0.24046165395730418	0.20159546941342285	0.308153720700439
KEGG_FOCAL_ADHESION	0.2977364067908666	0.23772782778396015	0.24256147998670563	0.29368257250736635	0.2817478611366268	0.2543694509972395	0.2511316866723962	0.23786386870917747	0.29653419971847844	0.22409565104889478	0.32015640213382746
KEGG_FOLATE_BIOSYNTHESIS	-0.003878767362987028	-0.03016101146666422	-0.02222656030409161	-0.001736960193819295	-0.0339173445430045	0.018021122859285865	-0.04822156431374838	-0.0035117000031051056	4.309322506719734e-4	-0.017083958311532657	-0.020599692384906644
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	0.2112099245751863	0.20148561653820432	0.18750269816312612	0.17228511021749732	0.20915598789431195	0.18910081885951344	0.15539127168120512	0.20832700274507282	0.24384687472265282	0.2224275664132106	0.23474746758958376
KEGG_GALACTOSE_METABOLISM	0.23694385074451693	0.16857510817257984	0.16891634549040463	0.19935423895820906	0.1990899544316569	0.1531591348606351	0.2143607215750302	0.17628179085212628	0.2086029178938724	0.19867053485037497	0.2727012923082023
KEGG_GAP_JUNCTION	0.2404551924959727	0.23510865328276281	0.2245280137023691	0.230158607281787	0.2357548731174731	0.2148772869289619	0.20390724903791058	0.2612071349505549	0.23719039694270935	0.17254501998109065	0.23424643358412786
KEGG_GLIOMA	0.27474892882642216	0.2580862349806977	0.21742736460060713	0.24992079278383084	0.2623229470634212	0.2645756734578349	0.193594380856227	0.2821258119692046	0.27011674674613545	0.22335880616888965	0.2840934251691665
KEGG_GLUTATHIONE_METABOLISM	0.18408985223707158	0.13452100084712498	0.09372495189922325	0.16220564316618907	0.16227720917410013	0.1714031548083363	0.08493852451140638	0.14774364695227996	0.14812394352842248	0.17181252662758184	0.20435521511228855
KEGG_GLYCEROLIPID_METABOLISM	0.12234951305191316	0.1348877821041486	0.14759433802737007	0.11335403721550058	0.14651943463510278	0.07392514129137051	0.06017615912086359	0.12733013739878674	0.11241873154580648	0.09956960461512525	0.12519003735676473
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	0.0916244285744303	0.10855565266410996	0.09057535341106071	0.088384456694483	0.112626087586822	0.0567947590548631	0.035029458179216245	0.08950731614481157	0.07468807651101089	0.07408870342253744	0.09361131827789752
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	0.09492068909007641	0.13197587091976493	0.05995739102081619	0.04133647558810388	0.10390136017316119	0.04454090388372136	0.055459628676408246	0.08477276084014786	0.05379961686964004	0.1624037481030999	0.07008949360850888
KEGG_GLYCOLYSIS_GLUCONEOGENESIS	0.17129779269364723	0.15707219177950196	0.1443384890534473	0.16749683547452027	0.16308771702519465	0.17390507543363143	0.167299198050658	0.16532078912775336	0.17377047640238555	0.18935139873534243	0.20363235818376696
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	0.1328929091897608	0.10995763128104898	0.11540397307045969	0.0897972649384992	0.12770450645158507	0.0646222366584376	0.0645563774365432	0.06294159465870051	0.1242667490100112	0.09340243086788466	0.17043880757036806
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE	0.06313271808642058	0.09371413912952178	0.09253808162799931	0.01706156280785983	0.07489272742268861	0.03595770311339692	0.026015536242642915	0.07920044087236634	0.0615709451326389	0.053676720263913305	0.08379307767928387
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	0.021334448219468165	-0.022255380907226324	6.15379919234627e-4	-0.009281012384501188	0.01384616799358602	0.04368391037263335	0.020412908221434517	-0.009577287540294615	0.006449358593581898	0.02283676392133054	0.06095960146977094
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	0.18368355693638727	0.1252316445860894	0.13015417400762586	0.16901164390492934	0.1513504276303109	0.13798492033111	0.21490407346087212	0.1113351916190203	0.14267400051096468	0.1492429733058985	0.23704646866217235
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES	0.15057139830512545	0.1298094126378618	0.1157506556023816	0.11097670344083209	0.1492689996706184	0.1309051760464225	0.0808110422704134	0.1538501903463013	0.13985678068894117	0.0953620022540937	0.15053113705558266
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES	0.10151801125621311	0.03564982631734771	0.06784309391094051	0.06779041268732974	0.06304133396845576	-0.009483482820622603	0.04030945940704434	0.051718626854299225	0.04793158575027602	0.05980000348370724	0.1104364541350698
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES	-0.07988325704563229	-0.03531007459332642	-0.059066756950383194	-0.07597671252694177	-0.0793446147316619	-0.07181833835058916	0.07616110023531196	-0.054616751097835245	-0.08042859057236822	-0.07356708173910198	-0.046163113798638813
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	0.09108612507616709	0.13024553407916614	0.11559181785874124	0.1050635843660674	0.11086013282213196	0.09914480180495384	0.09211362745317311	0.10323420033028805	0.11465355286600885	0.13615958017974372	0.13029921923715937
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM	0.22285995579221032	0.2381467912691775	0.18888836549752028	0.1886711360057909	0.22238929018460987	0.1879659184488955	0.18220102033085034	0.20981797975996	0.22963172015901184	0.27492985278689464	0.19817002458359234
KEGG_GNRH_SIGNALING_PATHWAY	0.19044379629866115	0.17411137931105605	0.14919825548694712	0.1604534547145797	0.17117008308203918	0.1543880069779788	0.09634932537199822	0.18861967926291612	0.16030843960617344	0.13244355946373032	0.18599736428781932
KEGG_GRAFT_VERSUS_HOST_DISEASE	0.07374824416892244	-0.0663166403116141	-0.11011929650591239	0.11300610065133282	0.06214379022220913	-0.029394213779966316	-0.002061208876853317	-0.091203992566519	-0.031183852701481513	-0.04548188042858182	0.12181009479895953
KEGG_HEDGEHOG_SIGNALING_PATHWAY	0.0037817520138552978	0.042414905749598365	0.015484407992788427	0.008079888226900974	0.024535378437467243	0.019351616274174456	0.05280318248087877	0.018268450956875848	-0.0076218347820580234	0.017928867263648764	-0.019430400954128083
KEGG_HEMATOPOIETIC_CELL_LINEAGE	0.04409983962352139	-0.09139095992823039	-0.11039792084219194	0.043059019003012	-0.030251719784614644	-0.09504630962741885	-0.012625241235790329	-0.1269797013849199	-0.07138734292051101	-0.11540407375946024	0.10026080858782627
KEGG_HISTIDINE_METABOLISM	0.046858090045073617	0.07702127936139395	0.04669086178938672	0.04266125495675279	0.04807512111934927	-0.0276185248574358	0.009440521290681368	0.05260797209750801	0.020057461438779556	0.043488417203568996	0.026820107077940605
KEGG_HOMOLOGOUS_RECOMBINATION	0.11169310981723277	0.11377626010248673	0.1345104287373198	0.13044085727631677	0.1191181836700659	0.19316488394185935	0.12815624776477796	0.10926844682061736	0.15687916210226308	0.20566770762509598	0.11520791766560581
KEGG_HUNTINGTONS_DISEASE	0.26571300490830513	0.262221203198158	0.24084998389378298	0.2569742525875052	0.24754052057307596	0.24630797995035003	0.22229486755413883	0.2692838332858024	0.2589026258424591	0.27165095040438764	0.2546106557272954
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	0.17674410404293842	0.15172132691615947	0.16234310984552744	0.1734412482461908	0.17318301855477375	0.10558538818983004	0.13634017996827535	0.153471159808201	0.19039646881790928	0.08546657920026497	0.1769005577820436
KEGG_INOSITOL_PHOSPHATE_METABOLISM	0.26798265106962227	0.26358190253171093	0.22278503944548797	0.26484800514616824	0.2607545591910029	0.2548748765018528	0.19343821247628418	0.267250654959167	0.2217888509054907	0.22864872826341903	0.25365299766911026
KEGG_INSULIN_SIGNALING_PATHWAY	0.23247710558412246	0.23275564417730843	0.20525772631975836	0.22992433348232344	0.21889565327427038	0.22839070136894704	0.20143338220741722	0.22446894116883628	0.23070961221290182	0.22683847813425417	0.25226544933233935
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	-0.03784174421351415	-0.16801184366286573	-0.19120244112041174	0.0016459593326266452	-0.07312572560202221	-0.14346421561580783	-0.13526616238127562	-0.19389663233075163	-0.1422764654019259	-0.1541311961130894	0.026331311723676205
KEGG_JAK_STAT_SIGNALING_PATHWAY	0.033669667465844565	-0.011588125438828072	-0.03336622104921682	0.0575387002738951	0.004545173584053912	-0.013392935497392266	0.06418824383675614	-0.024857994944454766	-0.006795576459544552	-0.02533315240181633	0.06424679814024199
KEGG_LEISHMANIA_INFECTION	0.26693555694120574	0.11568635018750432	0.047317745574960435	0.26807329100418814	0.19243689441632422	0.11122508560045823	0.12628687023632437	0.10979902186967277	0.15236573150809857	0.10710896948023255	0.2961892815041301
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	0.22708311938847905	0.15892821213176264	0.11359781179913134	0.2214373682618199	0.16844833656458028	0.1352264208372856	0.13616058970711128	0.14469794997775076	0.16281708474478027	0.12371211104083597	0.2320756952964667
KEGG_LIMONENE_AND_PINENE_DEGRADATION	0.29833821112171843	0.2955519144312551	0.3014393364348216	0.27720777751651193	0.29770875994408763	0.30957498370854003	0.19203682906647754	0.2858562772799134	0.27532610082506676	0.3440661179807074	0.28086558115227994
KEGG_LINOLEIC_ACID_METABOLISM	-0.2853593030809303	-0.280288401944169	-0.2705825097661148	-0.25140027245189484	-0.2548096100341239	-0.26087633452503817	-0.23332161646356125	-0.27557196184877636	-0.2754716732403395	-0.26300895121578516	-0.26347976961387626
KEGG_LONG_TERM_DEPRESSION	0.20592876101239377	0.20323516399094088	0.1955767551007407	0.1718916838007842	0.2172349470701014	0.12709087012447465	0.11196766088399457	0.22214987481809512	0.19221708608047905	0.11970208142812128	0.17887107627938534
KEGG_LONG_TERM_POTENTIATION	0.27687382100695856	0.2900175717612121	0.2370673444528325	0.23003611140225172	0.2757513823928554	0.2041816454669947	0.19825480192984174	0.3280766234207044	0.24331783906534965	0.17565535473298616	0.25928267492411156
KEGG_LYSINE_DEGRADATION	0.279552577514388	0.30902170232445214	0.30776504855891135	0.2827684826367606	0.30368325842059835	0.31400884844950683	0.24428609019010694	0.2956550934435764	0.2861969381505646	0.35591524780253525	0.28674354088966686
KEGG_LYSOSOME	0.31338893009113783	0.2516866064563855	0.2162473899900186	0.30003044992955774	0.27545061884642685	0.23420365873776092	0.2379658071476079	0.2500187755419252	0.24442787330954802	0.2555807338759305	0.34285117083995315
KEGG_MAPK_SIGNALING_PATHWAY	0.16320471774592799	0.14677079651881597	0.11748894558971583	0.1509906505484316	0.15394189116270354	0.1389327732814206	0.09926876648606255	0.16262409222490834	0.14819537014286047	0.10527169192737372	0.16348199696233331
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	-0.32283779746204205	-0.309868983901613	-0.26937383664585207	-0.30880936118438584	-0.2981754349992814	-0.2529564191002474	-0.07491479772269465	-0.2892228368083055	-0.2591441823831203	-0.25123625551545414	-0.3027830188028011
KEGG_MELANOGENESIS	0.12245752974634103	0.12311903911014581	0.1136096326124797	0.11225061815065768	0.12327831569261474	0.1094789233628877	0.11637349235724867	0.12995545966111344	0.09979174209459127	0.08965508893806742	0.1141926546976124
KEGG_MELANOMA	0.1201945675463679	0.11209083061655867	0.07789128595622319	0.14276387707159863	0.12720074156437275	0.1463667385154375	0.08920211328624084	0.12167828249017817	0.1410048013584611	0.08849803916792541	0.1518140808589322
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	-0.14278443986730904	-0.1591273866388245	-0.1803326316052354	-0.1350986523837486	-0.12061621964419093	-0.1762975669534833	-0.08780845894345231	-0.15608092388473863	-0.17698551755428021	-0.18270983143961408	-0.14052019258540843
KEGG_MISMATCH_REPAIR	0.19663109143877786	0.18289425428595477	0.23701417631404575	0.2098751000877687	0.18315835490037638	0.2941036147970483	0.18343798926283478	0.20889783247693036	0.2629302846624574	0.2985073388489964	0.19736006411959398
KEGG_MTOR_SIGNALING_PATHWAY	0.25836364760725355	0.24735295736656984	0.23270907994619136	0.2574609421897202	0.24291938766661697	0.2539998907804921	0.19301432136866814	0.2535366254632609	0.2554775198017274	0.25879617475695227	0.2694873908546014
KEGG_N_GLYCAN_BIOSYNTHESIS	0.3018442964023375	0.28516841461703163	0.23738966790631078	0.2948665798157385	0.2708717868397976	0.25671735407771307	0.2690590216121101	0.2721731324656399	0.2813853360553154	0.2919638386727192	0.31542511347368785
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	0.11948263502268462	0.0479082991438506	-7.234640433716734e-4	0.11149549390265277	0.06820492433180086	0.0376612058473381	0.09433873083431125	0.04264630031000263	0.06407571687394759	0.007881518905673597	0.12330576030870719
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	-0.1563644041240247	-0.14012622474709951	-0.14880580018764997	-0.17043537375466442	-0.15129237448322974	-0.22314909747449801	-0.04561111331071238	-0.11235075944793901	-0.1719161759364989	-0.20791223084843583	-0.18425490912510187
