pathway_description	BS_FXJY0MNH	BS_C83TK159	BS_8ZY4GST0	BS_FCDAH728	BS_GWSJ4Z9H	BS_G3NN392N	BS_2JP7RBMB	BS_0ZA67BBC	BS_6M2053M0	BS_7WM3MNZ0	BS_5VPM0F36	BS_XGDPK33A	BS_B57327NA	BS_YDEVMD24	BS_XM1AHBDJ	BS_ZF6BSFNF	BS_Z3RCA1T9	BS_H97S5SQN	BS_JQVAWTTM	BS_JB43XBCQ	BS_QNNX91SM	BS_R9B92M75	BS_NGSG2KB6	BS_NEVYM2FP	BS_NB9XXBW6	BS_3AC3SRWH	BS_F0JB4EAK	BS_W7MFJZ5A	BS_J9CBGP57	BS_ZD5HN296	BS_NPA6CZQF	BS_R7NTZR4C
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	0.0378674014149253	0.048678509175821054	0.059523085038120795	0.09091597484645292	0.05647502916673568	0.07496477972092526	0.056403122083952026	0.076873401060365	0.07210020917793354	0.09491385663063122	0.03680093078714656	0.0728384822449257	0.030049803424501424	0.0348787844069216	0.12942658752479644	0.039659128085603824	0.08577649162171376	0.06347222501990506	0.05250846786746588	0.03370643002515804	0.11728786284432147	0.042575728913790765	0.03350843466482595	0.04958244238795623	0.03637810884697159	0.06492236891373397	0.05228516323818544	0.05475125966391475	0.09582868471970411	0.03420789178354788	0.050487623317258826	0.0755042972090228
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	0.23805728796004613	0.23058452164362744	0.1934938365531776	0.19338902271648103	0.20248009009751122	0.17121530303903254	0.17972065651447108	0.1827110896814526	0.20613874937422202	0.19523022011761282	0.2305616102691574	0.16620827482200753	0.1764631959055176	0.20412460102596586	0.17316007423397053	0.20669988649201515	0.17923749716340373	0.19375555757311777	0.21471833052215533	0.2079814010762591	0.19884231261966837	0.2222906333788623	0.20244495571178664	0.21761085265214258	0.19474744845056766	0.21967524847088368	0.21317387837238477	0.22074300233484723	0.1668540007271087	0.2015382942800966	0.17395158878942335	0.16093910743465878
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	0.13188015148213572	0.12428375265641683	0.08633158518713913	0.1265495776712284	0.18247449578402616	0.17127227628813135	0.11076202672964747	0.08982794712309428	0.16894635704581884	0.10533036482248485	0.22834801968241591	0.13004075083711555	0.12966323408684222	0.1347336276112318	0.10723261106592882	0.16979369286910795	0.1391735278124234	0.15770674231163298	0.17040619767953247	0.21537253058539857	0.12939895778772306	0.11410668657623113	0.1829102698019817	0.1429497175303266	0.11759021186604429	0.06731379931922689	0.08181164289452657	0.20875680256309936	0.15969504881993968	0.22511963692006073	0.10144372494138876	0.12167857313515898
KEGG_APOPTOSIS	0.16245146027667542	0.15876929500361384	0.1470930796817816	0.15316289693426366	0.1581990827712138	0.14999290823890796	0.14074371061323798	0.14666880345447525	0.15778132220677774	0.1313644427635422	0.2042552029639189	0.15363626296282004	0.167611101285027	0.15322045859725977	0.11606183438152137	0.1482302889974804	0.1454715977098262	0.14509554000596456	0.1525334958413261	0.19132059257307393	0.14720187834538306	0.15818807141806776	0.1777321531051326	0.1568520456582792	0.1516756636706152	0.14304135745504679	0.16213079232154523	0.19424292304143673	0.1341019665554804	0.2102332753847735	0.14119240960847895	0.13777374065964532
KEGG_ARACHIDONIC_ACID_METABOLISM	-0.08213120185473614	-0.09818181453589134	-0.10252945163348938	-0.11642934845376875	-0.08232763629894584	-0.06914759430580401	-0.07912711980641525	-0.07755809656553095	-0.08083189367347518	-0.10461837143237263	-0.023894338166975993	-0.08859446951643699	-0.12239897010305403	-0.07525438165082521	-0.030073122390984593	-0.07642176365093076	-0.12422922768445789	-0.09426853285350373	-0.06895167073618541	-0.0682839536549189	-0.11387663085196903	-0.08555520592841544	-0.06748364437754627	-0.09572383155446013	-0.07600609366735796	-0.09348838525353774	-0.06008402343708971	-0.05882185775961465	-0.07065904872553963	-0.04117108087447805	-0.10732545425620671	-0.11198654422449987
KEGG_ARGININE_AND_PROLINE_METABOLISM	0.18464445120223996	0.1800569066083174	0.16744979089856624	0.15844876996939947	0.16197327128033795	0.1891530972357052	0.15953974262708462	0.14597615598258915	0.17179591191667973	0.16783966053751648	0.1648866132060011	0.14170266917198063	0.10978820426554652	0.1686927736841307	0.18994595410624232	0.16730466982334202	0.13115248047121453	0.14767909048497868	0.19388467328697342	0.16254392520537242	0.15093743559272493	0.19007239697660142	0.16988923587873472	0.1597186915538584	0.1575507866465768	0.19425103249981818	0.16453037142758645	0.16696033925762774	0.15788035828460537	0.17910763913718947	0.15325450266670995	0.13348679082853754
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	0.1680220365563314	0.13549422031803046	0.1255999395512075	0.10602563279386797	0.1193231050563375	0.07917906271422032	0.1755151769034002	0.14175611000611973	0.11306507869183625	0.12344146507019502	0.16500810551214615	0.12616407572785596	0.14229027525705973	0.14528270574568392	0.10459806566072925	0.12104808803111186	0.11375123397633577	0.125679833533044	0.10703279585551727	0.1275067199057813	0.10019852433973625	0.12262806245610818	0.1081197525642325	0.1252060727715218	0.14240507368548402	0.09309635179259887	0.13302485928355945	0.14119851288845706	0.12135569182006095	0.12560632675816902	0.11302614354487399	0.10574917945252997
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	-0.18015566414266776	-0.14910538369223264	-0.15493408935760034	-0.15203307046772258	-0.15326515777012722	-0.15259104182085292	-0.15853729826698118	-0.16110898684543842	-0.1494493805860046	-0.16083704563013904	-0.1831876107852162	-0.14394339099578526	-0.17044275440689718	-0.1535805310711191	-0.15291047701447952	-0.15276265983004533	-0.15402710712126383	-0.16187463004366195	-0.14126156927834918	-0.15712262476472552	-0.15804252759679785	-0.15953745500165642	-0.1455871783900362	-0.17729184265520706	-0.1483276716425195	-0.17319228006222193	-0.15753793114564763	-0.187392653744793	-0.16298699420355092	-0.16054635453721905	-0.16071088983866136	-0.18235503817066695
KEGG_ASTHMA	-0.06376189320763517	-0.09877270232352163	-0.21193512587894506	-0.1252407312008344	0.01859070006885066	-0.01547419320360092	-0.12281555258465944	-0.21053773223286287	-0.028705958729753546	-0.16478088749135697	0.11376638149328117	-0.09145958256524675	-0.11294132259519109	-0.07919196817863973	-0.1407677875686284	-0.019084821181334678	-0.09700218422005974	-0.05087343180493804	-0.008321468981771834	0.05521230470057644	-0.12066023752546685	-0.1414662398266469	-0.016729748069794173	-0.09135928276720875	-0.13098489165782154	-0.16579081531178647	-0.2044127352874328	0.08389153359000467	-0.02035396105279786	0.11764429186763148	-0.16706824171562237	-0.11901206132741844
KEGG_AUTOIMMUNE_THYROID_DISEASE	-0.08893517081593734	-0.11030754484954897	-0.1861656263479383	-0.12236038607825074	-0.03931126971928425	-0.06154908722457513	-0.11426112113453553	-0.175461687644622	-0.07055672176886545	-0.14990025032088272	0.040827511063693166	-0.10035529821984851	-0.12234210326143101	-0.08751528056571234	-0.13721007594982587	-0.06086049458726731	-0.10794531807548316	-0.07907096478601446	-0.06105336682482062	-0.0029134998473145032	-0.11655178062385162	-0.13738583590825193	-0.04989890964058122	-0.1040547587882166	-0.12146595332973105	-0.1793729274611938	-0.18430220850292495	0.0064026911617654425	-0.06292280774153843	0.03722964938310587	-0.15717540841618732	-0.12632489064296423
KEGG_AXON_GUIDANCE	0.23697914040070087	0.23430783838191646	0.23554708695129423	0.19701742999649177	0.23141361858867496	0.16634498087698096	0.1984467124233748	0.20425876320688205	0.21501245461094473	0.2191001808851743	0.22877354399657107	0.18237028497285812	0.20141968791500464	0.22141181824392123	0.1697221647735836	0.21711092409794575	0.21104122084173313	0.22270668927200418	0.1948333828631834	0.21465206125702668	0.19674897415026502	0.22940880023217328	0.20472628105635857	0.22775408202688202	0.21510750008372279	0.16197297686969542	0.20071401389490273	0.22942539324588188	0.21127117073736196	0.20209319961351596	0.19638160372887584	0.19341429019825074
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	0.2239676515913248	0.1734658329958587	0.16681748619065906	0.16856505433661434	0.18686936184733216	0.18065451068694782	0.16236034516840253	0.1668876270802153	0.1902104167316871	0.14283949808844007	0.2460569781022713	0.14712297103442726	0.18176087239664965	0.18425771414168873	0.137075121203665	0.20521324092590823	0.17175341285429668	0.1780968690628582	0.202346310473574	0.2568809529198819	0.1520774406889209	0.1854205292377936	0.2197996862887398	0.18197154781179836	0.18073071665375215	0.192144813370079	0.1773160184923356	0.22550190216701982	0.1899663882045521	0.23379585289637125	0.1749418931005024	0.16640657018873753
KEGG_BASAL_CELL_CARCINOMA	0.03420615904286006	0.03960573895692321	0.06014753164903683	0.021068060867464895	0.011599710350110237	-0.0159890485942835	0.04849063922037614	0.04953391788966402	0.02527067396860589	0.05042899374193338	0.02017640088868036	0.012656707058091047	0.042548296735628835	0.043741305278663975	0.03449972461591107	0.0189512681176816	0.026396804042363355	0.037706832750942804	-0.0032378461086679886	-0.015228995405308435	0.029326955763642023	0.006547596820813855	0.002169071123592826	0.017871794747536123	0.054635878181082634	-0.06408473855169977	0.01510016379304452	0.0044880845018326595	0.0652938038748591	-0.015548498500210143	0.059152224447632906	0.03553605580812413
KEGG_BASAL_TRANSCRIPTION_FACTORS	0.0509525206526855	0.09489413598418941	0.11357808982369143	0.14667401334020386	0.09037749066164252	0.14122590771987573	0.11859760070752687	0.11318062236924446	0.097048770732508	0.13322542537963314	0.07280891898479089	0.12614895096826476	0.13822978532500704	0.09404940871823532	0.11994091536731329	0.11070297013415617	0.12223049674751758	0.10545046280753007	0.11920830287178928	0.09374465267126109	0.1417847431768722	0.10448489982117831	0.10634885548832312	0.10424378487867061	0.10349182631834765	0.12670189976740023	0.11054740252578706	0.09680517516580671	0.05939877671757834	0.09449540674546672	0.11484471347540666	0.13765185614997041
KEGG_BASE_EXCISION_REPAIR	0.0715635954105845	0.11816045266787366	0.12256032522554043	0.15279465823758664	0.17502854700798892	0.192685100966403	0.12257385521863737	0.14161748664749113	0.16882888580748703	0.17663497575483023	0.11435220283011038	0.16468885214697804	0.07284214074725391	0.10899314820301394	0.2370729070440177	0.15171582534914532	0.1656247889601467	0.12788353909253242	0.1623720935071051	0.15497011985389636	0.18417449051637508	0.10232771393807191	0.15067236576647322	0.13310637703041248	0.10733033449131942	0.1485534377088772	0.13537279223374968	0.14152884835258084	0.16409116696632617	0.1253844075226546	0.17319928319209693	0.19041231405809553
KEGG_BETA_ALANINE_METABOLISM	0.20243353299792852	0.17264040255210683	0.17055363301790671	0.1610607127630656	0.15782720551447027	0.21830665784059475	0.1595443676546292	0.14261048056163478	0.19562930777579762	0.14223195420978613	0.14462200267811046	0.13081305171942975	0.1702137371883552	0.18645528959366356	0.18805391591305043	0.18866320137142079	0.1456308483336394	0.15741106518035475	0.19752612967968458	0.19573316159547	0.16446134342061614	0.20615145141565352	0.19733949075569865	0.1659215747279816	0.16998101082423678	0.2538365332134908	0.1734083750815337	0.18873846899818614	0.19277524432728949	0.19310973484427718	0.2146682532869625	0.16324182139980736
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	0.2813573606348243	0.254101954914351	0.23656096835834425	0.24138086856519292	0.23485094517513416	0.2330535892045287	0.20971216104604518	0.23669878746940093	0.24679462432881852	0.22816858562748218	0.22645298141901926	0.2161787353119841	0.2228987661397435	0.23150493124970856	0.23126384051674778	0.2569409462149669	0.22986548176555974	0.22571248826021756	0.25739516096356113	0.2143283999235163	0.22527878135165386	0.26111553728754816	0.23327231568694684	0.23743858827100378	0.23198719720547822	0.23731846354626737	0.22041816977300957	0.25651187235806894	0.24167187442232493	0.2585384598213683	0.26146509958262687	0.23591462083602244
KEGG_BLADDER_CANCER	0.16171002630262338	0.20829705434873252	0.1893139895761327	0.20950235721790456	0.21182413553386262	0.18801721834139068	0.17675792679496755	0.17815386101298897	0.19815727668974567	0.1893980641935907	0.2281254038855811	0.2024017124797551	0.20271577616959244	0.17089592225782116	0.16854881072584152	0.18222290309394973	0.2197941623199276	0.18205699581306883	0.18688621416884904	0.21527652204908468	0.21718350748025403	0.1958658036067161	0.21813085407047617	0.19241045720492692	0.18843922677990427	0.1438600724653201	0.18307423212178117	0.2216020576419702	0.19364174123653874	0.24052288741068042	0.18138130863867322	0.19930718926706745
KEGG_BUTANOATE_METABOLISM	0.15155023431089631	0.15744449747568762	0.12936040915142194	0.12465227911383008	0.13866267782962424	0.18847116079718493	0.12340734213611444	0.143517733728997	0.1574879406992161	0.13627858176717994	0.12454127987447494	0.13482506493522137	0.1181709306323254	0.14983135202467837	0.19917603541330445	0.158661842946103	0.12242991499793533	0.13494269755846586	0.1855798633004278	0.1501216584244498	0.14388028654732743	0.17952580231710324	0.17076403450165634	0.1519887014623699	0.15873841027991586	0.19915640105725174	0.15462447291339954	0.15110054857302327	0.12784390515855784	0.1269191668428377	0.1657223795566952	0.13745988664227365
KEGG_CALCIUM_SIGNALING_PATHWAY	0.11997784873779072	0.08032579758768356	0.06875924290701768	0.04497643361289632	0.04899867155011165	0.022345233593414913	0.06485918194165968	0.051330276998826446	0.05105041827040076	0.0455939160541359	0.08632793334776069	0.03093817990578814	0.051064136995858864	0.0792980923844332	0.021707601817576506	0.059465091292412904	0.06423257594317265	0.052396360953850064	0.046265675243491684	0.05407445440078495	0.028140240087202024	0.08744944366217851	0.05194666470778601	0.07114246369741116	0.07542274703868103	0.05732264833110614	0.04539272426398164	0.0642415258248973	0.05931850780992762	0.06736782462697437	0.05274704241860055	0.019360187627118223
KEGG_CARDIAC_MUSCLE_CONTRACTION	0.14834307428657392	0.19302156012953864	0.14933698330854586	0.16348268003909655	0.1638529110535972	0.18627593275568197	0.18559440528685053	0.15920262856564818	0.17314044697271733	0.19036837617457542	0.19805355107577438	0.15974292017480482	0.13248588144030665	0.17066457845593672	0.219378171785802	0.17997377280987212	0.16082086007807272	0.16867037114946892	0.1873471959380679	0.1778457556041494	0.18147939066247248	0.18487160503006095	0.1679980012629144	0.1774941896804091	0.16967718936857562	0.20742824224662212	0.17373458430630506	0.1758387910933855	0.14343541373326893	0.14845468508181547	0.15441501726224857	0.16232708143745023
KEGG_CELL_ADHESION_MOLECULES_CAMS	0.1879898243164309	0.1549001851446496	0.10378958245664079	0.10957030936892904	0.1651938195246513	0.06821979194343814	0.10611451236433381	0.09760632858720242	0.14803992861833698	0.09576084853009928	0.21273063806892487	0.10343171254232565	0.12184922673422281	0.14549332617454694	0.07666056769862763	0.15306536288000408	0.12727109923488555	0.14112682146997507	0.14348768731064826	0.17758230338108624	0.10089348248900512	0.14494703337080442	0.14548643305856124	0.1354143154075366	0.12956576216606433	0.05300224406617665	0.10258447933091148	0.19107309292101549	0.15268155773205924	0.20085954389615873	0.1054956566799126	0.10695327296266371
KEGG_CELL_CYCLE	0.12525605051329403	0.16624252709240733	0.1737208107429512	0.22914898407169793	0.23825354056438536	0.1822331418003159	0.1782311920388286	0.16978670652208971	0.18991527382394408	0.2235373272462721	0.151965330734059	0.22818944311313025	0.19173392933876354	0.15499088723210852	0.1471646579176857	0.17540425130816045	0.24327556935892167	0.20194101041429804	0.16813512748536646	0.18737982334318357	0.2639503002187777	0.16790350948192512	0.19006440343838266	0.2103339591039416	0.15476924693705743	0.15459262433528353	0.16968094408252085	0.18093797452891938	0.17639839132605564	0.18417758824033797	0.21729962240305511	0.23590656977322333
KEGG_CHEMOKINE_SIGNALING_PATHWAY	0.1515027711445778	0.13562930762210165	0.1216126055980924	0.1157407471079124	0.1440171646433218	0.1300197660056149	0.10679095668777625	0.12091693058223664	0.1294554915926746	0.0994709283636578	0.2014057345712659	0.11291464219419875	0.12375122007212283	0.13195262267525196	0.08088492590586278	0.13561140630737717	0.12420211349511755	0.1228872602358807	0.13230056346334507	0.18390672916453166	0.11794473619788362	0.14430203956511609	0.1630610477203461	0.13315763664239372	0.13382745188693979	0.11749983951694357	0.13072810246225544	0.17091805117367173	0.1203356469779601	0.1737418120181145	0.11516100097682934	0.10322666548836455
KEGG_CHRONIC_MYELOID_LEUKEMIA	0.2999699538157999	0.29991945993406804	0.3067877524783654	0.30764405595434213	0.31928442872081275	0.31435175346426253	0.300603011157099	0.3087257953491996	0.31124501457801695	0.30197031803663743	0.3258050453782817	0.315415877230167	0.301362040058228	0.3016729173513843	0.24839345854623252	0.3181877050560295	0.31006808266850616	0.31658000123910224	0.31066651252083644	0.33345643831016863	0.31589053401543066	0.3027728019317208	0.32941321329122625	0.3082065102994425	0.3060407355596755	0.29066971870119146	0.30943117864383357	0.3393230027825928	0.29663519893339807	0.33528244453207495	0.3120682483895501	0.31625577423664847
KEGG_CIRCADIAN_RHYTHM_MAMMAL	0.316840323782607	0.26168004877115025	0.2896382177951075	0.24214892256597903	0.27502100158139914	0.2416815823232803	0.3064341180524831	0.2802994791939333	0.2322002956877158	0.2456268721724328	0.3402809116378891	0.2501492494195291	0.3165356000302772	0.3266038771756932	0.2558355386561369	0.27100006348295325	0.21232751098806057	0.24860722240316732	0.2750558444001351	0.297863102011881	0.22230852109511107	0.2736343321344315	0.3339798011169252	0.2572576240556774	0.305674427919467	0.28710627234468106	0.2821886220827736	0.3307986337903162	0.3396084824698275	0.3262663253732077	0.3187759610484194	0.19738777367457147
KEGG_CITRATE_CYCLE_TCA_CYCLE	0.2959865162812365	0.33542915907209103	0.2962080648290654	0.3056763393930613	0.3038772935644782	0.3309191481737021	0.28826464059850726	0.29127362094209003	0.3093872134561249	0.33724221646706415	0.3197734198121137	0.2985926633940371	0.22391298848557495	0.2938312069608586	0.3635428051087869	0.3237470802879453	0.30242102414015837	0.2888882353515248	0.3456361817550804	0.31071096082726257	0.3384693134831828	0.3391149551340558	0.3144549654445899	0.32601656463380235	0.28984106835384615	0.32599516928807065	0.2980512752452293	0.3403239558228436	0.28115613442909304	0.31036551628319003	0.29990675851871484	0.3032290769960381
KEGG_COLORECTAL_CANCER	0.3102161316294221	0.3093523509398059	0.3096113939861567	0.31152114105039086	0.3195660781411684	0.296389837525946	0.3102722038757262	0.3055895146401689	0.31311416390071645	0.30775409643788454	0.305827528205483	0.3047646181797698	0.3091266687344284	0.30272489642321126	0.2654843495885346	0.31669274644713075	0.3175984848935955	0.3139556520452603	0.3143101207797596	0.33055431363258575	0.3183358046733774	0.30461357762290836	0.3285698726515324	0.3068647818732986	0.3150039390517364	0.2648066764397796	0.3058474791493894	0.31692906556523637	0.2927090630454539	0.3133722265235378	0.31066499500228684	0.3139169967438144
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	-0.030186885829505527	-0.027949710136005116	-0.048922911555575196	-0.03993409044884057	0.020760008543376895	-0.03604363188297466	-0.01354886668350973	-0.0484464369233499	-0.013658168921529495	-0.07387621322208102	0.10942936186813224	-0.0329756101854691	0.008128444874332036	-0.0025175473300352216	-0.06262281112344553	-0.03951078530326838	-0.009744195178150448	-0.021093874779868488	-0.010268965241404547	0.01734659719397191	-0.08008621552415561	-0.03620091286635466	-0.015030463191317822	-0.02133737186082137	-0.008122790554679436	-0.12590802025720269	-0.04239505684971565	0.08364388327525214	-0.005691256449020315	0.1047136067304431	-0.07224798254815148	-0.04908928449525938
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	0.15782742527847718	0.17635339142100728	0.16751865164693996	0.1759921689304526	0.17666668102560862	0.19804801115413523	0.1980433061721139	0.17919237317967732	0.17608278173314068	0.1935659845561963	0.1805919005694721	0.17842791750983378	0.14869320599747057	0.1758402439581004	0.18126771535747074	0.16881076076494148	0.16138370336788693	0.17717583996869907	0.18600336304675993	0.18224610409158876	0.1996748944489955	0.17670226525118668	0.185788469060019	0.1812145129526559	0.17338443935033676	0.19997914560546978	0.18338535147495472	0.18179150164289748	0.18908619444400393	0.15026696261105213	0.19210732856008206	0.18894824393447346
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	-0.10510371710706244	-0.12667092629631593	-0.13814740342397233	-0.13893022161067214	-0.09548034201057089	-0.1426372738071954	-0.1319156751885837	-0.1359028934788294	-0.13123478851569007	-0.16156666875296993	-0.028964233454733205	-0.13772281557937757	-0.09278829118647039	-0.12057978935634459	-0.16862110947500458	-0.1434151990393084	-0.1341464162663673	-0.1363775433583796	-0.13288618637963648	-0.08058948897203208	-0.15422557333777012	-0.11883564344857836	-0.09630227654071523	-0.13286770791028582	-0.11838423337826941	-0.20001822011902662	-0.12743047904621319	-0.06073534536995982	-0.12205554989700508	-0.04308025827895263	-0.1491104662288944	-0.1670571709072347
