pathway_description	BS_4KNBXM3C	BS_3ZPJAK9A	BS_2853394H	BS_E7NVYA6G	BS_CZPQ493E	BS_8ZE4Z9G5	BS_KKDTW11T	BS_00FD2KMP	BS_F21R36MM	BS_KRS4EV4X	BS_HRJ9145M
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	0.15723672900343078	0.16904622168221495	0.15105603011394667	0.12663784481394338	0.14339116087028922	0.16301234427819727	0.10281325478106002	0.1427737579953845	0.15039543457510807	0.2326805848494112	0.12764869303740153
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	0.20788991370680096	0.17647597201966556	0.15222023438873872	0.15465933187957473	0.16543713580797906	0.14951736679825178	0.14778630283555216	0.21423538205201179	0.1782121524895911	0.15801180414431948	0.21554101654405003
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	0.2385639917890829	0.12285965406645497	0.1072924986786903	0.20137176799587722	0.2016122853497877	0.14814741168501777	0.24662946858821158	0.12821566937816914	0.16295214627531354	0.13464831771346897	0.21706688590073492
KEGG_APOPTOSIS	0.18862712278942922	0.14152092339568043	0.11930923211156945	0.20061087127074986	0.14982357209567618	0.1611991995564359	0.15359782453335177	0.12651625428807522	0.15753917734934458	0.1350210267933423	0.22055869762060554
KEGG_ARACHIDONIC_ACID_METABOLISM	-0.07854973452640858	-0.12111507610121193	-0.14313896492865266	-0.07860087785697112	-0.0880636960777161	-0.14155365011924295	-0.08627649985800187	-0.11201857468252455	-0.12087033693839458	-0.10882291058939353	-0.06496996504436257
KEGG_ARGININE_AND_PROLINE_METABOLISM	0.19416043683551382	0.19000074619875507	0.16158858788644384	0.16105747294457232	0.1940912111277372	0.15587221442333557	0.1383186849904138	0.19044703037774124	0.17674491436898232	0.1848479520875491	0.19033490627269106
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	0.18337729584949264	0.1853083804560967	0.18393301854880617	0.19489464654390976	0.19119578706566143	0.13127718789751158	0.1530640223699201	0.1627502827985518	0.18110851448011947	0.1184521688446669	0.1873083541162142
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	-0.17780150384025506	-0.18725794132280996	-0.1759073638541485	-0.19019575295068733	-0.17630588561868393	-0.17586351581956533	-0.03732148991977755	-0.18892310790725833	-0.1893467339679676	-0.15798382755989532	-0.17638005416357652
KEGG_ASTHMA	0.040933277480122106	-0.1402679334789969	-0.17167147126722895	0.05962820157294448	0.015884199519597724	-0.08652376494080523	-0.06262735655230399	-0.1204113084120734	-0.09404379853963674	-0.09179387324326327	0.07563045549383461
KEGG_AUTOIMMUNE_THYROID_DISEASE	0.007540236036264155	-0.11721858642568354	-0.11924324819563971	0.01439053535190838	-0.0252898385707172	-0.07283608677670608	0.1324508855719431	-0.10398019392816939	-0.08383652753040773	-0.08853701525227796	0.022668806909367137
KEGG_AXON_GUIDANCE	0.16037695678504463	0.16800123271749717	0.16586157249795017	0.15678990828168074	0.17529019835639428	0.1751310676939869	0.11223079723415245	0.1873901171048706	0.16554884885048002	0.12372787330616886	0.16065100903035023
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	0.23384583306770307	0.17671787980869197	0.10745806698874286	0.24539726238640136	0.17825721152569846	0.18812499137538122	0.18082561898132182	0.1617697416096775	0.1714620636594473	0.15083624390974384	0.2564358214445639
KEGG_BASAL_CELL_CARCINOMA	-0.02437171213534137	0.012221886492886995	0.009103511320179352	-0.02217896864490324	-0.011447378798160403	-0.0016575129699577882	0.012503214239155722	-0.03619546645753216	-0.04473940229932173	0.012637833297160493	-0.03477287563278137
KEGG_BASAL_TRANSCRIPTION_FACTORS	0.1363492915620552	0.1507488955254479	0.1519825294231861	0.16068101888868067	0.1414152004780535	0.19774680059910238	0.16842942348320195	0.1575491768789807	0.18292615717359026	0.17601437610047688	0.14183502198538542
KEGG_BASE_EXCISION_REPAIR	0.15796544046345115	0.1341590206163802	0.17285919733199315	0.12495715563381397	0.1562121608747791	0.23837521224697938	0.1483093627841095	0.15542841292611215	0.18970600758794862	0.2535635260800454	0.16345164134326473
KEGG_BETA_ALANINE_METABOLISM	0.23190943088005436	0.25855871168274863	0.1492859654952404	0.2058248623834372	0.2109735758690841	0.19572280517828014	0.12186245054140214	0.22668117354764275	0.1799609141243527	0.18036994324096048	0.1984914795498273
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	0.23981203029345177	0.2547937157161932	0.20417549125744092	0.1937279540262652	0.2576107609188832	0.2652882302026946	0.15022191779434035	0.2300581904984158	0.23319167125352508	0.24465680155687106	0.24991833525708712
KEGG_BLADDER_CANCER	0.18257087308591943	0.1556505536195053	0.15788476890093026	0.2197724878542523	0.17738064902379055	0.20697240442430936	0.1366665409923765	0.1585246418256018	0.20522630946563478	0.17439563633185748	0.22164641306296481
KEGG_BUTANOATE_METABOLISM	0.16605030910014165	0.20270783611186352	0.1519816852810737	0.13562687328774756	0.17566709844497028	0.19387115286005968	0.06963321030981014	0.18000657062009212	0.14364723748123331	0.1771455644333025	0.14066466299796726
KEGG_CALCIUM_SIGNALING_PATHWAY	0.05181268559299926	0.07352345582960247	0.04450813280166734	0.03386554219127216	0.06008573479157798	-0.009727703143983373	0.008403706596048407	0.08728708388021986	0.0380317064163161	-0.010907383891952383	0.030615355090095487
KEGG_CARDIAC_MUSCLE_CONTRACTION	0.2061142585412664	0.21099166413951162	0.20771450991423224	0.18156570700916413	0.1969981069089986	0.16676144112856858	0.17769535815993695	0.24734365507553038	0.21799253090053322	0.15682381282717378	0.16652241507935225
KEGG_CELL_ADHESION_MOLECULES_CAMS	0.1679410692931381	0.10972159059289344	0.07366902574736693	0.15561625317889816	0.13769447514456665	0.058050367712145105	0.0888124137280742	0.09549131085336562	0.10146565555969096	0.05605407307342096	0.1614612023297015
KEGG_CELL_CYCLE	0.2052706667835362	0.18446708841061582	0.1997724826387367	0.20939176287243358	0.20012452903997424	0.29710608831344154	0.17392981275805397	0.2033457719254484	0.24356163624263355	0.23980767752127002	0.1978568321873333
KEGG_CHEMOKINE_SIGNALING_PATHWAY	0.13784228841384388	0.07507290881668112	0.03868944043073004	0.12254058889790659	0.09172269099743857	0.07784496297512167	0.04045061275541288	0.07435941628067749	0.08626288091044355	0.037850399955415885	0.1527770585010636
KEGG_CHRONIC_MYELOID_LEUKEMIA	0.30165555027975627	0.2688480193570532	0.2330794362823094	0.2981258687036999	0.27760402259914	0.2926294915918152	0.24420811567032777	0.26039221968437476	0.304094855226298	0.27099733363206374	0.3107930434747429
KEGG_CIRCADIAN_RHYTHM_MAMMAL	0.238346670505145	0.33347284512223135	0.2889768525550375	0.28869622015536545	0.25669586145415757	0.18474543166122037	0.27438635408350565	0.25416633315124	0.28669465703388575	0.28513456575436164	0.27617737772106815
KEGG_CITRATE_CYCLE_TCA_CYCLE	0.3527865886941933	0.3565145270537605	0.3477663588968831	0.3443104666254071	0.35954319664415135	0.348820690198487	0.34090854603979737	0.3502056156223018	0.35841989980730055	0.3874185882268866	0.35805748009891836
KEGG_COLORECTAL_CANCER	0.3236718974198828	0.30170648607514433	0.26899976718248414	0.3231286152975778	0.310306396802565	0.3056868494284979	0.2603257826106069	0.27968782219849125	0.30203432838259003	0.2932474505016485	0.3078127806823909
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	0.09307878632401265	-0.004279881064820086	-0.030949860287278797	0.1544890032474585	0.044882194553492426	-0.008268323114737373	0.08934067408713409	-0.037619223830766234	0.04593735161516954	-0.02852186788359988	0.15979089715039535
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	0.14926566076727266	0.17332075076698866	0.15227048745417468	0.14083027133531606	0.14032482221384793	0.16438473049561034	0.1212009546475491	0.16716414540705204	0.14383291822980174	0.210136206874381	0.15367688835910537
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	-0.07211423347748318	-0.14871143038579995	-0.18134073531636385	-0.0452168298336706	-0.11337342881937428	-0.15572793497664808	-0.06606637514012202	-0.17730334666611516	-0.13414374116550126	-0.1718743412811167	-0.015083262764509643
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	0.03072872444908246	-0.03758904527406572	-0.06592365763816482	0.047176687515994215	4.8122125696487705e-4	0.0029894363524728845	0.1139708609418701	-0.03129894657874977	-0.016035942861316918	-0.021902539307086515	0.03454216637274415
KEGG_DILATED_CARDIOMYOPATHY	0.13863289570934176	0.13642589819888049	0.13812370201511362	0.1357258799961668	0.14352067729599935	0.0928030227673044	0.1081605326929398	0.1254770946660161	0.15234307072643652	0.063314574865951	0.1434017209309035
KEGG_DNA_REPLICATION	0.16080751428564657	0.11308308696913773	0.18180891374089347	0.12973513643617499	0.144220458738934	0.29399255529037815	0.12771835271154275	0.14974741546842715	0.20545085996273155	0.2710031747276591	0.1359689473192701
KEGG_DORSO_VENTRAL_AXIS_FORMATION	0.1990214590479778	0.19293256190012428	0.1935982493511255	0.19097713431536947	0.19277346097592687	0.18313465962627415	0.1124218672533648	0.20529362693918107	0.20761628764302034	0.19365618324420747	0.19547192194969995
KEGG_DRUG_METABOLISM_CYTOCHROME_P450	-0.12222208142707505	-0.12031269651510713	-0.12717698774478906	-0.10385795874185602	-0.09509826307275865	-0.13338839310520106	-0.05772325334797314	-0.12370120257763607	-0.13892226698386184	-0.13926268214866483	-0.11857630251516572
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	-0.0951421961327931	-0.13362401383547845	-0.13373652468714545	-0.11306678269515315	-0.12252400743450244	-0.10483378375673268	-0.004377720713859043	-0.14058005800307072	-0.1179935087156431	-0.10790266005212457	-0.0831550459929908
KEGG_ECM_RECEPTOR_INTERACTION	0.21705460478180155	0.12036368646982178	0.16741288917239572	0.20140579676166354	0.19765423898600837	0.1475822087602674	0.18497508809997382	0.08586587299368846	0.21182612472081133	0.11498309661834552	0.2602517959143747
KEGG_ENDOCYTOSIS	0.26331496303136526	0.23973858390466152	0.23000206845021287	0.24102631392177656	0.2368601843077857	0.24096476594527252	0.20460569863020742	0.25505832904637105	0.24390643524955358	0.20536242536812893	0.25114014280064434
KEGG_ENDOMETRIAL_CANCER	0.30730558343984005	0.31351721809471844	0.2920669986512749	0.3069273033468668	0.3105494983943408	0.3045817334424312	0.2529388173752565	0.3061235996692176	0.28980047917237356	0.31022299789563446	0.2961705789423952
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	0.25473590850540756	0.210629303387689	0.19320972252073004	0.24582144659950433	0.2257257944107759	0.22577187921757141	0.19857062402337924	0.241735124055588	0.24014876994075046	0.21011278578921644	0.2828701725591
KEGG_ERBB_SIGNALING_PATHWAY	0.237696805031308	0.21964256950611605	0.20318105072863707	0.21989209540178256	0.228501205832913	0.24058162576594128	0.15236719286587228	0.2507237146881494	0.22665297861575995	0.19368967210986593	0.23758147268973856
KEGG_ETHER_LIPID_METABOLISM	0.09017850087286382	0.08398579898606019	0.03894170443306908	0.10295670524757294	0.08160125257688487	0.022148476654633157	0.03133241406053273	0.060964995322991544	0.03174228245799192	0.03325046077943131	0.0860453642476059
KEGG_FATTY_ACID_METABOLISM	0.212887300431578	0.2217487681127808	0.1876944792928822	0.2004142409853889	0.216978833821471	0.1880603748643679	0.10430964626039813	0.19740085078669248	0.16757742277764184	0.22137163742844837	0.21533272130975958
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	0.16892151106148862	0.12194271799487008	0.08209603208682263	0.1588708123238399	0.12115499384377781	0.11597006715437562	0.10130779605940092	0.11833500014317073	0.10641112002433674	0.10065976459937666	0.1727580353642918
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	0.2935103274587485	0.23781871420347175	0.19117017265141895	0.2788489714195286	0.239570096778816	0.2239257411525896	0.19100603075500275	0.24278683489579922	0.22602683014211825	0.19081921206511035	0.28384365015052015
KEGG_FOCAL_ADHESION	0.25936382367812255	0.20505598211789097	0.20898594060462353	0.26107665785659695	0.24184595822742286	0.2209031182490201	0.2233819909104119	0.1914544579899213	0.25805395800295877	0.1895285409619316	0.28575718749439527
KEGG_FOLATE_BIOSYNTHESIS	0.07154034817727757	0.04583846156765159	0.06418486884716482	0.06590092435241338	0.06090156445953725	0.0945774720340344	0.061787151733394746	0.07453874811936015	0.06653315411478665	0.06525142361531092	0.05520031860002612
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	0.21471181740675888	0.203493310758395	0.19709041631975593	0.18196978769771918	0.2111159788430372	0.19334952959545487	0.16906364709851782	0.21234073882515034	0.2526909559813518	0.2210175805133284	0.24177035479886397
KEGG_GALACTOSE_METABOLISM	0.20207175831544716	0.1458414166350169	0.14125837115587322	0.16872121292389822	0.16646663697517092	0.13468909013063912	0.21359689272258853	0.15361234279855385	0.1977403335971727	0.17733304496160784	0.24524677593367558
KEGG_GAP_JUNCTION	0.19417625681279818	0.20340719613268365	0.1932374018602821	0.19886475053776953	0.19286571956902396	0.18300696707702865	0.14881032103896522	0.2169656772934589	0.20298104025972064	0.1440954903683464	0.18985161020415123
KEGG_GLIOMA	0.26377939943315004	0.25440963176264614	0.2130972602879328	0.2520084067566043	0.25343013725567254	0.25631861483363655	0.21306097662249296	0.2756099693592878	0.25946042878454867	0.22193238344263752	0.27140099305740334
KEGG_GLUTATHIONE_METABOLISM	0.24231510493255345	0.19016434345614458	0.15966392663812168	0.22129197301244324	0.22388588044825114	0.21544162599994404	0.19142561616727907	0.20892122162657167	0.20754490523047558	0.21990484637046404	0.25422698661678095
KEGG_GLYCEROLIPID_METABOLISM	0.1236620558028735	0.14305267802585267	0.15616394747508155	0.12155882992790133	0.15217828731475708	0.08282622645058876	0.09208133925079162	0.13539823482026345	0.11776897360395759	0.10748429666968544	0.13665966016669587
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	0.12781922654111086	0.13997692478062299	0.12232773003768066	0.12164156087208121	0.14454016986585247	0.08626682477293514	0.09370496789859704	0.12049766625689412	0.10912835250311213	0.1037510526923417	0.13044766580061684
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	0.10523583970195954	0.14273872372113572	0.08203006047244894	0.05193908433804313	0.11264600869400804	0.0629323341294536	0.07288004452615152	0.09874380188542016	0.07462122812136217	0.1674032998319881	0.08136639489906745
KEGG_GLYCOLYSIS_GLUCONEOGENESIS	0.1726814154704322	0.15816793844526442	0.14787825415843628	0.17230948576071783	0.1644142259446233	0.17231422125242	0.18740719372198072	0.16737191402003102	0.17853213518083888	0.18728862348468966	0.2106134020320869
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	0.04477436596593024	0.03663097541998564	0.021700892366753235	0.0073388078239834354	0.04076828573868911	0.004147213627002731	-0.027666087262744558	-0.025070110047367637	0.042109159467930375	0.03126683191695826	0.07578138767398504
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE	-0.004834358304735587	0.029798306647454243	0.013228082930809472	-0.0512359923247915	0.008759759947959746	-0.01113911299635975	-0.05632630703292238	-0.005030376816880398	-1.6507210867781118e-4	6.10176669949614e-4	0.02942631883464566
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	-0.007060123608391192	-0.029692751145174855	-0.03247066844138451	-0.0526604193700805	-0.012061207122486003	0.026791989408473535	-0.03159110249790798	-0.0269105588753256	-0.012758148111325628	0.0013441879701067718	0.022667907738045667
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	0.20156391720273995	0.14245188081704493	0.15284627989915364	0.17575523366664655	0.1695186068652452	0.14988435664651986	0.2100873583243933	0.1316261455502948	0.15902567397541548	0.16100721480196517	0.24441274518072234
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES	0.17583719871256556	0.15291096513586505	0.1372074547626519	0.13230070829098134	0.16632199967427413	0.14090107575234323	0.11493151815523131	0.16495808921629018	0.14883061939596842	0.12274897473380336	0.17075028681835083
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES	0.09583954284199254	0.025858215662159133	0.05809356255724957	0.05865027192160772	0.05813895402984712	-0.0018848843891158514	0.016313804326885766	0.04828102513850721	0.043424799748060156	0.05694695390580213	0.111887025691979
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES	-0.08756022506867114	-0.0560960365788984	-0.0836924718420807	-0.0906827763732198	-0.08355363771548592	-0.07163336077703543	0.04882038309750566	-0.06868534361384668	-0.0924342542243977	-0.07764319925527648	-0.05228799981094488
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	0.11537798598095313	0.14730780698445356	0.13204925832273406	0.1306757199382879	0.1347129746703498	0.11960477292418632	0.12114397606246503	0.12897464003877737	0.14405088715021355	0.15362042156946262	0.15342198853906247
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM	0.23517293919089935	0.2519228067446741	0.1972248264825797	0.20368507966667002	0.23664250760064554	0.19366537937481546	0.18664648348868051	0.21779012786635216	0.24132888446962386	0.283652239313097	0.2097908630187168
KEGG_GNRH_SIGNALING_PATHWAY	0.15865942470808855	0.16318173134596173	0.12934018523899757	0.1439380352159791	0.14422251317732876	0.13749933781380252	0.08882402985034817	0.1594194007600325	0.1411886592561436	0.11374518633032234	0.15856212404108422
KEGG_GRAFT_VERSUS_HOST_DISEASE	0.11101583045998013	-0.032217657525884236	-0.06598619200249413	0.14489507054595993	0.09151709583096422	6.36152815587161e-4	0.06862289002062476	-0.046426584135863445	0.011351770218433485	-0.012880944632343815	0.15056211811067705
KEGG_HEDGEHOG_SIGNALING_PATHWAY	-0.009633241383497615	0.029404021777374778	0.01200670137190895	-0.009690014263509258	0.007023949713836175	0.013771315853553118	0.02378078160458988	0.004698825524511941	-0.018482734291667705	0.011307336559534432	-0.030908250066640282
KEGG_HEMATOPOIETIC_CELL_LINEAGE	0.04886807033902091	-0.08656378895321924	-0.09890826234515397	0.062274033693343514	-0.017990152130820183	-0.08423987388925627	0.020672498723597173	-0.10995848603773307	-0.06544041846814429	-0.10268928984055643	0.11290731571869124
KEGG_HISTIDINE_METABOLISM	0.06881107295039134	0.09333140918471906	0.06442698768141228	0.06917499170603207	0.07419444974370389	-0.009265268688751811	0.04876255690712973	0.07711149649685921	0.03766722501588958	0.05511671046197878	0.04900831846512087
KEGG_HOMOLOGOUS_RECOMBINATION	0.15001550176584869	0.162023550466009	0.15583100247183554	0.16025048856207036	0.16710714880001185	0.21722354464048563	0.17997502230205917	0.15072475605381364	0.18384450822322834	0.23245988244182625	0.15098398826127019
KEGG_HUNTINGTONS_DISEASE	0.32780491213335855	0.3191011238788789	0.31061901549497845	0.3145752545395411	0.313058439692321	0.30781389489868904	0.27741092449636834	0.32983909757695135	0.3171474526073487	0.3263325100285031	0.3142268307970864
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	0.1332292580429345	0.12777889972530465	0.12891727589696633	0.14510116160158648	0.134621839015896	0.0831388770580124	0.11385258225151856	0.11023401849757916	0.1531596404702703	0.0582499054106704	0.14621393848464254
KEGG_INOSITOL_PHOSPHATE_METABOLISM	0.21592270508236794	0.2220508765409287	0.18452121486277603	0.22363318935224377	0.21373043543543113	0.20932968543750896	0.16851405207222037	0.22107218278037832	0.17952798952054524	0.184638490313426	0.20478876772122961
KEGG_INSULIN_SIGNALING_PATHWAY	0.21249724720132313	0.21960203695918892	0.1913167739382876	0.21427419507293924	0.20173109259250488	0.21447825933045422	0.18156540473026034	0.2097922336160672	0.2168569503031113	0.214447304766713	0.23037905146413562
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	0.012551462456759284	-0.13257388257897973	-0.14765259717987705	0.044767270165339185	-0.04055862420091597	-0.10382033487684762	-0.05397257420574809	-0.15133228806641646	-0.09765235315911555	-0.11960110929619923	0.06767982668404439
KEGG_JAK_STAT_SIGNALING_PATHWAY	0.031266700962670556	-0.012143425118046575	-0.03834281840987453	0.0583826550849594	-0.0018457481482109118	-0.015232073891225916	0.08678032021780639	-0.029966528655326105	-0.008033853555825981	-0.029636446680748645	0.06280279472398652
KEGG_LEISHMANIA_INFECTION	0.26141155100478786	0.11297792826320367	0.05915946881648979	0.26725566646308313	0.19120124241707373	0.12141721332617812	0.15396689305705305	0.11681989795672013	0.1579268876320919	0.11580613809927473	0.2899104461000717
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	0.2135977022006331	0.15029934364527506	0.10734614026800503	0.21056600673179313	0.16000139800965074	0.12768153975234936	0.14188589744124852	0.13364513649087237	0.14846448376731075	0.11420935201150631	0.2165673506674381
KEGG_LIMONENE_AND_PINENE_DEGRADATION	0.24652443816278358	0.2634856541120286	0.26653800608129896	0.23741124650480544	0.2635991752653089	0.2687855520227116	0.10791570494421071	0.24743068329988935	0.22224326004343464	0.30372050296238456	0.2595492560939685
KEGG_LINOLEIC_ACID_METABOLISM	-0.26153674051431786	-0.24830777103532167	-0.2501811930696882	-0.21424647606624123	-0.227401577079215	-0.23857590359401745	-0.20752291435244888	-0.25516346833052556	-0.2531313818684221	-0.24020333813743655	-0.23045734404736412
KEGG_LONG_TERM_DEPRESSION	0.1587944086315111	0.17081722578852182	0.16243659236071847	0.13946502307120584	0.1715708414692275	0.09140966124281011	0.06532235415270456	0.17614618333410628	0.1541526111127633	0.08796296584251054	0.13677960454504126
KEGG_LONG_TERM_POTENTIATION	0.24246588812619732	0.263464801657876	0.21976072992690243	0.2099029016688709	0.24634195168435763	0.1885544740160991	0.16540165472408214	0.2969289089008865	0.22262996390749287	0.16182654532065374	0.22887824462680362
KEGG_LYSINE_DEGRADATION	0.24081688144397054	0.27852958900417146	0.27410903706554796	0.2506584826349452	0.2725608286241507	0.2819476709983516	0.20516369832341708	0.2643822977696808	0.25584694391998936	0.32218067844934234	0.25083868617315747
KEGG_LYSOSOME	0.3292140501300746	0.2694225905998776	0.24008467176928586	0.3146435274590342	0.29455653118115027	0.2492813607803944	0.2627602609639035	0.27386700654920193	0.2617170128456815	0.27121615921593883	0.35279322334630575
KEGG_MAPK_SIGNALING_PATHWAY	0.1596776931035125	0.14066413092407798	0.11248723881972522	0.15301447230086268	0.15208576812767707	0.13946373652770472	0.10152982643098873	0.15025282599610407	0.14727530171271594	0.10207979513197318	0.15931151699547716
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	-0.30728310231102446	-0.3056423706462754	-0.2778794330772004	-0.3042753213316501	-0.2892071021500506	-0.24871046743950664	-0.06545813689030062	-0.28673297988152935	-0.25259018135107825	-0.24132746882209252	-0.29892496259190343
KEGG_MELANOGENESIS	0.087360088108894493	0.09602187267475584	0.08754378297442647	0.0739047082472467	0.08945797926775517	0.07738062475398626	0.05966040812647695	0.09617371603551754	0.06953077339811291	0.06452018675703088	0.0775956631509829
KEGG_MELANOMA	0.1333625707649756	0.12792232269682233	0.0925810170766021	0.15927074181947987	0.13797660867198738	0.14911854349368386	0.12348430939883719	0.13530622127399763	0.1484048456245582	0.1015647721328868	0.15835842652156104
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	-0.09260923897248616	-0.11662366015347649	-0.13007733059480053	-0.09009930350754111	-0.0715723310339708	-0.13798716928649826	-0.04732161143835375	-0.10659826303424766	-0.12719472779313187	-0.13907219958255504	-0.09537694945140816
KEGG_MISMATCH_REPAIR	0.205757891551439	0.19758301275416282	0.24618368574440705	0.2135361405730449	0.2026728295018865	0.2995517646432109	0.20463797611131104	0.22382993472730714	0.2687353779450832	0.30578712557678145	0.20193670432527427
KEGG_MTOR_SIGNALING_PATHWAY	0.24889631308419438	0.24548209103725735	0.2304512574571802	0.2535791850243329	0.24099302422481247	0.25125196976376263	0.22557601193156934	0.25085222278889757	0.24716566643026933	0.24991144257091008	0.2589517714975146
KEGG_N_GLYCAN_BIOSYNTHESIS	0.28778966090669117	0.27496770241888074	0.23121500647767806	0.2757490105397403	0.2645361837229137	0.24646111111071042	0.2544521319242048	0.2645387421716402	0.27165230230506177	0.28654611438725325	0.3030692228203655
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	0.12649373415342607	0.05646229060130744	0.012137060298136621	0.12168635318291632	0.07761061766784315	0.04349378453283758	0.14103950684842026	0.0537831999061231	0.07470550349094883	0.018278968929742193	0.12462672909412198
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	-0.1716196315153452	-0.15812831240943628	-0.16579912108211894	-0.18406431473652993	-0.17258038804164424	-0.23205769260133666	-0.07507957149562428	-0.13290387918417418	-0.18938034723349229	-0.21824336828845955	-0.1964938470398871
