pathway_description	BS_30VC3R2Q	BS_BMMY0H73	BS_D7XRFE0R	BS_0VXZCRJS	BS_6WP1FHTE	BS_4QW2S1Q8	BS_51RA1PGE	BS_49CJNZ06	BS_4B0BAVTX	BS_VF5XWFXD	BS_X4DD4KSZ	BS_T3DGY9J9	BS_TM9MH0RP	BS_4C6B11E4	BS_2HNXVFAS	BS_TR2P8KRF	BS_PJC6FH4Y	BS_VKYEM67A	BS_XZM79E42	BS_RXN5T5YT	BS_RX1YTZ7F	BS_NR3P3GN2	BS_MWWZBQ60	BS_C41DJZ1F	BS_FN07P04C	BS_FYRDYBMZ	BS_2EN3X6HB	BS_84XCR9GG	BS_4PWDGEB0	BS_SNVM7CZT	BS_SD8YBRBR	BS_Z8F3GM85	BS_KBEX4RT2	BS_HWGWYCY7	BS_R5SNFB5B	BS_PXCPK5XS	BS_PS0P3QJ3	BS_BYCX6VK1	BS_9XVACXP0	BS_GG9W3J9Y	BS_29X4ZX6Q	BS_399RPKC9	BS_0C7VZC0A	BS_7327SDAQ	BS_52C576HH	BS_W9N9844Q	BS_X0XXN9BK	BS_9TXEDSWB	BS_YA0KMBRT	BS_ECNBQ2RA	BS_H9JYKFTV	BS_Z8YZ6QGS	BS_KP735TJ6	BS_K17VQECG
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	0.047647193337373155	0.07053702157888604	0.08414083255476931	0.07604565654839138	0.042646224500486704	0.09131485230463089	0.05096584252200581	0.13010743980267928	0.07435434577240216	0.05615247595417142	0.10381785857735827	0.07603396185638983	0.03371190745094971	0.04320799173763934	0.058085650832464975	0.07709103712176436	0.015735125723254913	0.0275086265833673	0.0841348578986187	0.060077842310559126	0.09527042706309975	0.05324976866447781	0.03479569847597848	0.07103151540327982	0.13481038564273645	0.1349567523650067	0.09920617509479933	0.1085646763588729	0.14869356020326882	0.07384885429098687	0.19223161490673518	0.06617914562179374	0.06601490902551743	0.15990876352032193	0.12394683228625171	0.11072508269334375	0.12741455201074392	0.11427674214220646	0.08401567904301718	0.07703019985810605	0.09389834198388809	0.07908620368590155	0.05427106247003307	0.050181430751519006	0.10501172570524887	0.061278537644678034	0.1492552309944309	0.06513931854149335	0.09860019762920226	0.07169625449211356	0.09357666042921406	0.0890013342657383	0.07684466265258288	0.11805013901640675
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	0.18112376069341776	0.20295570864551613	0.15213449505329535	0.2003029502203943	0.21483170589985442	0.15124192694331212	0.20753149179415648	0.15306036073796847	0.16151183617903042	0.1882905660568703	0.1638288876527231	0.17359991205180247	0.195855255669978	0.1796470085790047	0.15820779955444658	0.13223109915020773	0.20091406901699296	0.19629550456659797	0.2033750330825811	0.17473870103503725	0.14623125921807162	0.1469668297573167	0.1915439463908928	0.18044518331242315	0.10649615218021254	0.16899104748811017	0.1640997048549389	0.13287945914144383	0.1967031512878879	0.19184060454806523	0.14437419923543027	0.14942766926360249	0.16662744801997595	0.15488502222768163	0.12540244286627256	0.16796317137275718	0.2064208784057241	0.1899999199609035	0.20687008388227002	0.17467691224737386	0.12057681354436836	0.18127006735155837	0.1671685719817804	0.16766122381239743	0.20696187188631254	0.18245694380447747	0.1544880718553105	0.25084518585605514	0.15199224378004436	0.20665129917136343	0.1817209284252317	0.16472410172114613	0.20805151508670316	0.16690436625085517
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	0.15609950687264113	0.18824332241070632	0.2027547439012889	0.19565245115281113	0.21247002716296118	0.1892683923776386	0.19492766877518564	0.13239996658528316	0.17694249539967197	0.1812230127547943	0.23280553011050636	0.1975756462657093	0.17795645717998182	0.19815486733167972	0.17859816094789183	0.17538348149088287	0.21069217511531102	0.21663987315106237	0.21964948184023636	0.19366184734963826	0.19275680920431262	0.1857624120757264	0.19183352440905482	0.18874353540559893	0.10642906881146015	0.16123262224954238	0.1936519241272412	0.15736638771186492	0.14986806844975406	0.19971474832672634	0.06324400704916254	0.20362677775848112	0.1452607467601302	0.2119072199887677	0.06950344382039325	0.18669410846715567	0.14260414235755034	0.19545333418230834	0.11991592249911144	0.1328254508049385	0.13219191708003558	0.1613720605311333	0.16746859541609183	0.16457013130143242	0.1635947302677471	0.18867098957568182	0.20503967448620758	0.16440173507802747	0.1335178279815773	0.20057828522121385	0.14245079911686861	0.2076147223436003	0.09887589570373513	0.21869995425324185
KEGG_APOPTOSIS	0.1486246682621999	0.1408767192598621	0.1532392959577528	0.1313334795635839	0.13969602209236825	0.1500948522127957	0.14210489431386203	0.13879934819937206	0.13696426782799503	0.14178582194446993	0.1574126781943977	0.13010712424645754	0.13924217430084787	0.1843246329452366	0.1367793045602961	0.11307750665620529	0.1836803091251772	0.18826045286380869	0.1538433252078807	0.14257183428386289	0.1279745447540104	0.15176895218954645	0.14774541424997129	0.1332801480136899	0.12801040716714526	0.15870104186944878	0.15740109096582203	0.1319557977349672	0.14370459699418672	0.1365529489938296	0.12078556292884386	0.16973080973101298	0.14589110913957476	0.1633616999420449	0.1456054747448171	0.13520933565143142	0.12227149313715792	0.1604803748960486	0.14859029313709576	0.13194838208955062	0.13530395855429014	0.15193848796376333	0.14758194693356397	0.1252871961677534	0.1395058646464629	0.14189340690421706	0.14349174911446572	0.1638139866932661	0.1574942270637993	0.17896601780416158	0.17584734143456401	0.14289733633748997	0.16702675664010572	0.12989353374337018
KEGG_ARACHIDONIC_ACID_METABOLISM	-0.07685823812635392	-0.04646440417919977	-0.06208978305675703	-0.03845220255780924	-0.07234292803684014	-0.09307201285354555	-0.04616986952071336	-0.06343735565766935	-0.03136572460666967	-0.049690264226821185	-0.051761859908479306	-0.007775428639717986	-0.07780069186934102	-0.05252615880781083	-0.09512379534255039	-0.09270912287687443	-0.06418758515460998	-0.047469097624999984	0.007479131667144261	-0.04353286135750779	-0.05910879612460874	-0.09131369617635335	-0.08345962291414394	-0.09544050205309704	-0.06092802855020266	-0.05197845563635595	-0.06450899810742446	-0.13426005533584212	-0.0640150032057807	-0.06164475208157605	-0.1119548267312423	-0.04647707799473354	-0.062257026091154695	-0.010351994623189779	-0.10743598555006499	-0.09125700924280347	-0.05135398600259921	-0.045948647878246034	-0.08986710407799617	-0.10856865485014225	-0.10036558734246706	-0.07825298529537732	-0.048159377090335506	-0.09055846368825195	-0.0875509838688341	-0.09700710773539736	-0.03690137409872556	-0.04660770566737071	-0.07358581953795702	-0.05676632816975577	-0.09003731901240952	-0.05660691203962263	-0.07818313900877907	-0.09967757912943531
KEGG_ARGININE_AND_PROLINE_METABOLISM	0.1560396589077672	0.1860936240877133	0.14948988781860767	0.17085613305028136	0.15392525236973542	0.13910581553928594	0.14856606800805777	0.15133573617755253	0.17368601595830807	0.17501291586441087	0.1744705957911232	0.19016758874088943	0.15784325170512284	0.12831624123077415	0.10361309035209014	0.1419051763050186	0.14739113231665815	0.1531590710842053	0.17602528839560527	0.16157372222413935	0.1792247275448245	0.15039143085517317	0.16392328090406819	0.12075197598950423	0.13042274183152808	0.16482276108519284	0.18114262253667646	0.11985779340723314	0.17128633886811742	0.1809010010613051	0.0842697485180533	0.10961205776236622	0.18384760412145446	0.23375791008717628	0.1442734383789705	0.16615047961237012	0.14937841519984532	0.18218007421889276	0.1059835821787925	0.17802318668093353	0.13435560200262012	0.17274578967440468	0.1527692557561914	0.1523772582092765	0.11663813490905245	0.1497861498368229	0.1805181910629604	0.19041475660744936	0.1397275992332313	0.1567482096530874	0.1404337950912958	0.1508862587361676	0.12381192559456994	0.16492374479875765
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	0.1567083848260786	0.11351378521463638	0.12022778682028	0.14086471456053745	0.1419081991582346	0.1094430966413425	0.1611384572913558	0.08012745827609254	0.12482706937662215	0.13048381020049482	0.07026731086228835	0.137962124356475	0.13739965897404505	0.15630033541168847	0.16921398179361904	0.1336583696354619	0.14938102154060284	0.16733113282592965	0.09420339474371646	0.1555038329460707	0.12272913324708763	0.17786102184696903	0.13321343761369853	0.1631999615219137	0.0926554411125717	0.1067702144259669	0.11608024770816643	0.07411184224197914	0.10242913923210957	0.1174096664563272	0.14840609280809083	0.12971948703373695	0.1496039519357202	0.054845389359930594	0.07981000959496914	0.09439408161482836	0.09098631500619805	0.1471839450776897	0.1122857035228757	0.10187987566800401	0.12713331514693968	0.13929091642639285	0.12969954701339337	0.14058863606361324	0.13801542616114618	0.11723935797233763	0.07413382097278964	0.12953958814783048	0.12578857622707387	0.13878641636112096	0.1352931974578442	0.0952138290395429	0.14515991031789552	0.11904969968482476
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	-0.17653496234897734	-0.13455885803445536	-0.1678722628810639	-0.17738105511731142	-0.16511085471133022	-0.1741324248463272	-0.2054339882076026	-0.1987862952788347	-0.16294100996512936	-0.16700947420587522	-0.15195506553596766	-0.16613058896626173	-0.15884243266267586	-0.19541386291994509	-0.22518807761298879	-0.17658288325155388	-0.19274571888549055	-0.19400350667327645	-0.18055938221923223	-0.17584585622626558	-0.1761206764940434	-0.17906181118150497	-0.18797953678592003	-0.21210708996734653	-0.2219998980631058	-0.1871553216411802	-0.17525602930538495	-0.1903897494872655	-0.15294934016313422	-0.15930336757542032	-0.24294127942648583	-0.19433232889403113	-0.16503145858613802	-0.15938071355338984	-0.15375087692883638	-0.1475324952600648	-0.18681662310681152	-0.1694226033234553	-0.18124267174741188	-0.15152191630536332	-0.20720608271105356	-0.1508810335685843	-0.16459345758062668	-0.1648728062220111	-0.18021808303620007	-0.16050190740515155	-0.16329308180296295	-0.20958493707239054	-0.197627073947117	-0.1877998110231547	-0.198818824616823	-0.16535376471994856	-0.2003004985116227	-0.16466748080691673
KEGG_ASTHMA	-0.0511997261650589	0.03936694001627463	0.06330638622453191	0.030980398531670138	0.10143622221057365	0.03692350246952581	0.03964319726876003	-0.10821370251467793	0.03295147538785713	0.008301647839787412	0.09799433488407397	0.06089526857471716	0.042936040916052645	-0.0144067954017568	-0.01516349409087392	0.002615032515632655	0.10836605726980782	0.0767703458095244	0.13026778364940336	0.05399431384640497	0.047118926206654414	0.0456120732312238	0.049609264475762097	0.011648485290659993	-0.19668124183282865	-0.011757229920001007	0.07702559758299693	-0.03312231529963686	-0.04246723817270965	0.08368605541879753	-0.21530680166311578	0.05666765131135884	-0.04876011014416683	0.09419715002201387	-0.19143529889382965	-0.017406973893291548	-0.030554832809816343	0.07795146657142425	-0.14383160073445894	-0.07342244971059314	-0.10502719992404892	-0.07308514604092185	0.005411006232259717	0.014344383147049842	-0.00893255044192289	0.04711351386411616	0.07471789723413419	-0.05516511894838428	-0.13259906777677768	0.1117819839126778	-0.08319253701709693	0.05456690209927987	-0.18072544534649188	0.07644735885699364
KEGG_AUTOIMMUNE_THYROID_DISEASE	-0.0849296246705396	-0.037662402937518775	-0.00872146325135148	-0.04121961029829456	0.005977449076373028	-0.03256354364454413	-0.01996270685004026	-0.11394338540509372	-0.03780358448572902	-0.04810245302843581	0.03468136029717562	-0.013117056405754437	-0.02714706556199811	-0.05029618368247622	-0.051039141678221364	-0.04632458935391562	0.015436116125737762	0.00933443354888352	0.037320436296398	-0.011675528956370787	-0.015194065558474534	-0.02506512765373947	-0.013460986289932616	-0.04670105976057822	-0.15233068501136335	-0.06790798650499355	-0.014218049258074104	-0.07802275934052413	-0.06609094212836296	-0.007418836606219616	-0.1865842472655266	-0.0027374960521229642	-0.08639022069427733	0.025184192047926046	-0.16568685910415748	-0.06209089242309971	-0.07868385934314578	0.011713132879963796	-0.14048965245414952	-0.09972517625227811	-0.11783727124696285	-0.0816428376115092	-0.048473063232462255	-0.051969968824431986	-0.06183744417726608	-0.020324594405638642	0.012079261951573	-0.08655882916720023	-0.10776060523486836	0.01893664797481761	-0.10229378522391867	-0.012042193400126945	-0.16418274679788686	0.008082547139734919
KEGG_AXON_GUIDANCE	0.18447945218257866	0.16891683209271846	0.16492530081759935	0.18000996438574754	0.19680146863533504	0.173066733043147	0.20732856219021423	0.13005501891260846	0.16298542288805357	0.17292593978194523	0.14669669372353766	0.16548673450451204	0.20063232110362497	0.154772332370705	0.19913107193540408	0.16490245358902905	0.15700009559239178	0.17124589925112957	0.14376472146357272	0.18342058801737374	0.1779481902055727	0.20036496825591293	0.18892770927969824	0.17398383950376764	0.13345720023101404	0.1487464505856571	0.15041061945994433	0.11981488750828874	0.17196254852776713	0.15433996338869027	0.15552705642808604	0.15602264811571717	0.16708787324936636	0.0950430166184999	0.16814547186441556	0.13988402468698827	0.11545746524087856	0.15881202202806313	0.17332369370838432	0.14885151376204386	0.17054332570763478	0.17543805543675361	0.14129313181239428	0.19702002136691552	0.175557580490454	0.1563406749108813	0.11893646602934996	0.1737229605632278	0.13817232731527296	0.1522421241657756	0.1440813755132831	0.17044907927615757	0.1914785897930076	0.15190290517976152
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	0.17232961953203635	0.14334365989015915	0.1720355585505073	0.12872174617366722	0.17434903778613292	0.1801858771851102	0.15835704162241687	0.1440034178427076	0.16501836179471102	0.16642490295642373	0.19119879038369367	0.13685240048881064	0.16014321497929485	0.21771664870752352	0.15049739041275406	0.13512268344608958	0.21867799396166993	0.23011412629227368	0.19395304246492695	0.16625548013901706	0.13379238262818818	0.16689873560453894	0.16587074794407447	0.1507612758652046	0.13839721322852247	0.16959507086273917	0.15719710450279026	0.1784250591615285	0.13198207563832007	0.1406198697204703	0.11888107780138613	0.19264710015980047	0.13028136272865048	0.19755976760854993	0.13057024616013982	0.1393105726070379	0.131906623599696	0.15654274606479585	0.16441580666351682	0.14283916202379668	0.1259343531551033	0.16660001555165171	0.14877691895676723	0.14921226547770913	0.16743821146135804	0.1556707825084303	0.1211770726413955	0.20951967621442866	0.15050553308905332	0.18336922320788498	0.18054705987131406	0.1820671190753851	0.16847864223423864	0.16777560549023107
KEGG_BASAL_CELL_CARCINOMA	0.002026086472522533	-0.007353326052416986	0.005309092513662011	-0.03229556452188709	0.011007091908723987	-0.02479610876792529	0.03107499111756536	-0.03089324502149845	0.08716243690702337	0.0346242204873014	-0.029829980437610273	0.004788683508421366	0.03573748348618669	-0.025746280307641853	0.012752781191237444	-0.0016629628751944356	-0.03696762687362875	0.004174461337859983	-0.03405748630399111	0.04542089475659706	-0.0017329495728472674	0.0447728466075838	0.007432585679778826	0.004196543622122287	0.01946306077581155	0.01883165568652573	-0.04692535479788517	0.053868965953442254	-0.03509951592811449	-0.015227571580200744	0.03847238461607785	0.02742157505620996	0.03262880931735552	-0.04906337290780074	0.03814775922267312	-0.03866945743462681	7.070994902810104e-4	-0.0045851001608508525	0.036197688558638655	0.033567701033943395	0.040033753783663355	0.02514889147300245	-0.03541618890187272	0.027080922487275724	0.06259131705684456	-0.027574887006864363	-0.0343818206871769	0.0016529359485433874	0.0243034760147222	-0.018222171239272805	-0.024066630629708523	0.008467734484644647	0.025481440962672592	0.05083886095287494
KEGG_BASAL_TRANSCRIPTION_FACTORS	0.10796048529731313	0.14682546355598017	0.10710480825413539	0.1565311599371921	0.11085583818092413	0.1536153826793673	0.12188808798744812	0.19217190548668214	0.14291659254341801	0.10736865020916427	0.1637044384468675	0.14245346036293222	0.1048050605982373	0.1071311426146935	0.11031692587076493	0.15107324968186625	0.13140732549071313	0.08389261798944092	0.13800467622681872	0.07720700396972505	0.1700645842126743	0.12482771400936679	0.10383503443352282	0.10695638021652278	0.1313468097509599	0.12587960773425658	0.15889116968163985	0.18383696154007378	0.16194145122022785	0.17904428788366145	0.17380392694324284	0.13557361482556604	0.16577887179698714	0.19839698793884106	0.16827015859402622	0.19582115355809612	0.16902571902940947	0.16806844665746887	0.16721936980150579	0.15627152078750076	0.14313503306533343	0.12868835886649035	0.10578610138881306	0.13034638680648683	0.1254951422018996	0.1473682100661255	0.17387144038358482	0.06112089641904386	0.13814355117000343	0.1108566572474479	0.18159768072615995	0.13157625135028653	0.1707815834633839	0.1467618367659257
