pathway_description	BS_B1C6GZ84	BS_W4DB5RP1	BS_EZ3147MX	BS_GW0GKWMS	BS_2A5R9MEJ	BS_5965SFPZ	BS_9FX3YREK	BS_XG0DBWVT	BS_MDBT7S5Z	BS_MB7WN0ZB	BS_3MS8WVNR	BS_52MPKTJH	BS_PQVTB6BB	BS_TXZ7KHTQ	BS_TGS109T3	BS_YEW22W35	BS_JVW2JJ39	BS_052PZFMK	BS_5P1TN10Z	BS_B4R7X1KE	BS_T9A8JJW5	BS_RJC3WDD6	BS_WBVSK3MP	BS_FKASA3MN	BS_JJVH7WR0	BS_AWH9757B	BS_FEV5A0HN	BS_FX2P2WEG	BS_DS438CXE	BS_45J79YTF	BS_X4X1SFSE	BS_V3Z3DB4N	BS_TVH33J9Q	BS_SY3J3XR9	BS_WQ1YRTAT	BS_MG78HQDM	BS_G5NHSFD4	BS_F9Y4Z92G	BS_D6J2BGDJ	BS_MD0937XT	BS_M0XGZ53Z	BS_JTWNJ8T7	BS_JQXHHK0K	BS_M0QYNVK8	BS_8PNA0V6R
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	0.10219646253652079	0.037157256012622104	0.10212503864686359	0.07513343975807213	0.0705893759099087	0.06967978242325096	0.06464395674752861	0.08436931369677535	0.08730065507168028	0.08768476042261972	0.04791236943763844	0.07491656960807036	0.09958678589119857	0.09699116206188069	0.07225756284870036	0.09867956935607178	0.13802319660162243	0.11082690525627492	0.09858163230481914	0.108323537124771	0.0779873878951028	0.13984322705476251	0.13202017681228323	0.13824614191799253	0.13543995302918221	0.0525544448439112	0.04621662207036343	0.07611387723775426	0.09718609538132168	0.10127170003751118	0.05036921316975621	0.04645720045816791	0.07365515724183536	0.0971561632762224	0.08325011164038694	0.07445858290865581	0.07827894041459794	0.039401250711942545	0.09281940736301895	0.10861895471240378	0.09365667200052402	0.08990457124077657	0.11562907083461903	0.09662187505304391	0.09927866677536966
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	0.14742228959418918	0.17029719142935715	0.1797163130259695	0.1573502731190429	0.15673861666802313	0.16915500159389804	0.16479584527084043	0.1358862691233373	0.14828389187586832	0.14855970043696531	0.1719379477912972	0.22911270065205847	0.12548680556614134	0.17603118528901154	0.15748336504568067	0.12219064378971342	0.13506711861302567	0.11928268341045065	0.09320640739211772	0.13906824318717795	0.13645265605599774	0.16922806898786352	0.11716999051628309	0.13000761548699313	0.15762116585151428	0.21886529006776645	0.19770319430663771	0.1725580155479337	0.20464855112727523	0.16863575824479551	0.2005388657589734	0.1741986130924019	0.14884602470729386	0.16071726478820864	0.16768706708999076	0.156204045005847	0.16412785603250357	0.23863625135655123	0.15787313012328855	0.12823867335440886	0.10443057514934327	0.1785709743616593	0.22593157267232858	0.13778188733890587	0.16462944007077002
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	0.16049075528745518	0.16921288995808903	0.18945987290839877	0.18390130195064566	0.16193771101892393	0.14675569176025857	0.10993086813959199	0.16122971216855722	0.11466012092206601	0.2001866580066345	0.12581879079050598	0.13522582298016317	0.12106370300596753	0.1460963581370285	0.18224489657645399	0.15203299576127074	0.11427568170596025	0.12644793235327434	0.09693729247109227	0.14946858490870002	0.15729976037555332	0.08776127984193112	0.0635194444336141	0.05215844822737927	0.08475022505915702	0.10065705853856588	0.11019182859393854	0.22643436209399695	0.06434608252663693	0.10384844422868289	0.14899050871965944	0.13206610898199	0.12805177578041582	0.12448250331422278	0.06207683754621494	0.04606623823828976	0.13135669522496066	0.11633727939684167	0.14503257110422504	0.0816290067021458	0.08127694400652416	0.07908780367625533	0.13236037541159845	0.1023150097129224	0.19959158890317552
KEGG_APOPTOSIS	0.11206190364717429	0.1319527788424758	0.13272358013486116	0.14210395360803027	0.12185239109765748	0.11994194589590788	0.11214908082125073	0.12789100384376975	0.11148243688859598	0.12065638235323893	0.12314103643019314	0.11696118160181136	0.1103017051314588	0.11849936104025482	0.13619262697075735	0.11119272408437568	0.11473804799858996	0.13266618876542932	0.1343202582933927	0.11988008724528901	0.1352622508540146	0.08632348219546136	0.09527112901080803	0.09498622131650401	0.11090309448871895	0.117247357642835	0.11367880578142654	0.15210212335090026	0.1226756389228999	0.1029706029397685	0.11978116211761765	0.12562254690152677	0.13367899471115535	0.11934597640006006	0.10122603114152538	0.09093689003638429	0.10919142416901184	0.10522907808755967	0.12560889656146546	0.1226519316916563	0.1288953445265712	0.10294193593994282	0.12001638802453012	0.12423647876359417	0.14404919152305637
KEGG_ARACHIDONIC_ACID_METABOLISM	-0.13633411652501898	-0.08075511513284343	-0.09331583465202362	-0.08007923571273509	-0.08203683290379991	-0.07971051590477514	-0.0863476896177542	-0.11164214010456343	-0.0846338167580645	-0.0948063631505373	-0.11643396723082865	-0.08446094879413722	-0.11335402564456169	-0.08648162064326159	-0.10116983280182779	-0.09307642966093604	-0.12346409301907489	-0.12250520372184065	-0.10267946677208253	-0.11239281395936797	-0.10450494669927357	-0.11453210608821791	-0.1328659290780395	-0.13708799006634143	-0.1299993688137672	-0.11633165446596487	-0.11061407211952604	-0.11023819556526313	-0.15545269651212903	-0.10660976519051286	-0.10668974549293654	-0.0955801191198276	-0.145618020382294	-0.10749622408688499	-0.12050995220882006	-0.1520632570221011	-0.11024511629301512	-0.12252045800050465	-0.08775395236298728	-0.1311764029627469	-0.12257749359289825	-0.07419737338734682	-0.12029990094216243	-0.1040937639672282	-0.08384050655829946
KEGG_ARGININE_AND_PROLINE_METABOLISM	0.13593093813768364	0.1502227829278018	0.15763865499221993	0.15892529157100238	0.14478295448941295	0.1827116609916698	0.14559443218607213	0.13197541347247793	0.15615971252410704	0.1338096211778873	0.16022553060185643	0.16468680039686265	0.1397280808999335	0.17371142116041358	0.14856295355383772	0.14611341230089678	0.114627373215411	0.13521817188897287	0.12561270172123531	0.13792839666310003	0.11221396620651349	0.11023317869734166	0.06790951125650446	0.07863444054779943	0.09337854375183836	0.157798620494169	0.15991844015315038	0.1150078580564295	0.10906987492709176	0.13106417321981392	0.20328013080704	0.1559516568561611	0.08559618352303003	0.14684041414213111	0.0800943670732813	0.07766403400732477	0.13992705761927843	0.17200294080984013	0.11050587206907196	0.13055632869751863	0.09290335053897322	0.12542993395918914	0.17734434919483427	0.1270485797997573	0.14206656424969355
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	0.09963595692916773	0.13074554126900106	0.06711326568167572	0.11961126094391054	0.09876947846101458	0.1292794268369129	0.13570357457982274	0.1348231430519777	0.1046580189242354	0.10864413435384526	0.08192848925421257	0.11004064341722461	0.10950308861827028	0.10024216972161037	0.11416633768211523	0.09954167862099313	0.08295455566458354	0.09367360308548081	0.05667871290225031	0.06853422759563679	0.10334532342057655	0.06612724686459058	0.06709528991370328	0.06607825020397656	0.07365355276353527	0.11971379063013561	0.10937754816631695	0.12323969900876432	0.0890946534480045	0.0876790406661656	0.10692500610145439	0.09226354108912625	0.10678700343291848	0.12592904768283542	0.09962419291211871	0.07955644522155599	0.08368488765400037	0.1414402627005194	0.11633691787404198	0.10654845888132007	0.12833413212868083	0.11527587036632209	0.08977970595969455	0.08565078845012274	0.08726059005320379
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	-0.1678521613481725	-0.17911318926179284	-0.16620690636697502	-0.15385980355750073	-0.14789383421338817	-0.15856157503197207	-0.16195769182008257	-0.18941495792956964	-0.15395092867092394	-0.19044395024964245	-0.16567416928342857	-0.22019995130903744	-0.15812679260329957	-0.16441586333727226	-0.17914978179164168	-0.16850082321801568	-0.21260728748039462	-0.18090554168590947	-0.16558629541788714	-0.14450212848123678	-0.20635929726814628	-0.20111611990069136	-0.18066681873799095	-0.20005686491463537	-0.1932465053061783	-0.17070384882730572	-0.1676732228889752	-0.21791863579207918	-0.18838214737695735	-0.18326946499011795	-0.17436535346049756	-0.17411132159957413	-0.21218218359344973	-0.20787515532050513	-0.2038719148689272	-0.20881755983305947	-0.1843393456968982	-0.2122366764139597	-0.19820448221888054	-0.1828056376502776	-0.19237779893457366	-0.18608688527675543	-0.18899762117335506	-0.16701977696496545	-0.19409702394112868
KEGG_ASTHMA	-0.05238014639548521	-0.05235668443347369	-0.01597021460160512	0.042073063310798346	-0.02802321997425754	-0.07057323614777117	-0.12812093533711574	-0.03341745535267566	-0.07294124024602976	0.0603270051996643	-0.12133473738211498	-0.03466187949099463	-0.09587022937585739	-0.07459007340887423	-0.009869541302793508	-0.10319962913606151	-0.16311531725308975	-0.1282793751732882	-0.16856292876804888	-0.07350203653532464	-0.00594029564348165	-0.1887191683955292	-0.21356960008166082	-0.19409551191134722	-0.1636421453018911	-0.13062004112501016	-0.20031821608228487	0.07206861365763552	-0.27871380231743537	-0.13699453148154803	-0.026524480758655627	-0.07421891037271779	-0.043639737139961186	-0.10606035035057378	-0.196954085883872	-0.25281624989338847	-0.06345804423210188	-0.10593368622967046	-0.01588666410273505	-0.1684913282148236	-0.20513800499073612	-0.19362920393251687	-0.15025761417358288	-0.15668220861317247	0.07100257611882908
KEGG_AUTOIMMUNE_THYROID_DISEASE	-0.09765392505631583	-0.060951648694685466	-0.05325978941028577	-0.028148303773547056	-0.06593041174565668	-0.07596193077716516	-0.12502100695477203	-0.06874468347921085	-0.09942407398975905	-0.01435417403022586	-0.13258594382565927	-0.08825111752367498	-0.1092690356807639	-0.08967264820230245	-0.06009008303680854	-0.10822704354884832	-0.1427265673017267	-0.09623865254014727	-0.1437754884868694	-0.09248947120153055	-0.06765465764137378	-0.1659973437498342	-0.18781200417997815	-0.17788073703243457	-0.1455701107284134	-0.13788087144141703	-0.1642818369233244	0.013715924598757184	-0.22748285712884428	-0.14968620187519047	-0.06732826817824367	-0.10718464752148284	-0.08501293696474072	-0.11055296475841475	-0.14961386251197006	-0.24157648895687278	-0.09763383132402445	-0.12323793560773981	-0.07237599184463701	-0.17140940519921877	-0.19100884124275289	-0.14458278133026187	-0.12910559528714696	-0.15266796124001	-0.03174304024893602
KEGG_AXON_GUIDANCE	0.1679938247938039	0.20384974835213593	0.16851070169710347	0.1809803546815164	0.1666511666225558	0.17008236649546904	0.18974322485711534	0.17445708529862655	0.17441075453378402	0.1610849664844773	0.1844217755026002	0.17483668387441392	0.1800650061630761	0.15759743186063113	0.17563840890715382	0.15687068362979592	0.12490687999392162	0.16291070644132116	0.1945299761685629	0.18024921295879437	0.15467177679268193	0.15550153573403824	0.1726601323119083	0.1324335091998614	0.1266205842864317	0.18661781074227268	0.20887286990848256	0.15412716784962413	0.22014292178638944	0.16621855915582023	0.16889514032350703	0.17128644314274613	0.14510725310733152	0.16262432172939134	0.2063762025126914	0.14449645138337583	0.15477738199838453	0.20978839231835103	0.16100475309846668	0.13986358818248407	0.14105644972051196	0.21413986448181313	0.1830233283285712	0.12534974538809301	0.1487618213850877
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	0.14518776644551656	0.13961131784094905	0.16497547645378438	0.1533880958165688	0.12379043751642137	0.1342774679033919	0.12929706963055318	0.14182757867537654	0.11642987726091245	0.15527899829874062	0.15904760080072083	0.15239850406680683	0.10741059142357914	0.1379745329143921	0.15792482446078	0.12343164104806341	0.1206752565023309	0.13088766073671956	0.14342760736209412	0.138076032172672	0.16036545456688409	0.13250092743582528	0.1262092651021056	0.11419834956940021	0.13948209975829784	0.13981881074740105	0.12800940729520474	0.18524705238006525	0.14160084553649102	0.12962563500444527	0.15068968199747793	0.15842592182331489	0.1565200877250238	0.1467537663893412	0.12178284351324169	0.11172230703629522	0.15074456636199904	0.14254522019763224	0.14633380287666076	0.11462706129255801	0.14507224981249886	0.13037977699096615	0.1447534565887696	0.12667559391642336	0.16177762752110234
KEGG_BASAL_CELL_CARCINOMA	0.030790356563278085	0.08277027207430393	-0.011740258960280307	-0.002665416207451507	0.033556673857542164	0.02327725996946385	0.06283790125430856	0.006602521274808088	0.03211542960082377	-0.05272389014377922	0.026765300846231965	-0.030792776518438512	0.0594798865402836	-0.016150310464706358	0.02703714635602692	0.0028173468190677516	-0.03302655467160481	-0.022059260455677576	0.016676332047223894	0.04736648180888743	0.010693078100200386	0.056438877321559486	0.0634779013484119	-0.007115582891222551	-0.023153757780665692	-0.02471819346283237	0.004558860064257559	-0.046432991974938054	0.20136140753508325	-0.001258642632776912	-0.03073833229391163	0.003012527496493538	-0.05290976777496966	0.02510632549349119	-0.015973673468671585	-0.04172541922352667	0.024248483321079296	0.007595701826512739	0.015431618518928578	0.025128433903078087	-0.015719877957453596	-0.008547681420852432	-0.03059639908532372	0.0414657578821736	0.0155170006859975
KEGG_BASAL_TRANSCRIPTION_FACTORS	0.154832171630626	0.08747407799348131	0.17107420264840684	0.137032435250882	0.13253145646682685	0.14774833992904698	0.11769705366361516	0.1424197833093491	0.14812940636188715	0.1573475381349741	0.12927088413559182	0.10618314318880205	0.1313801803411839	0.14322255472033626	0.1324823177024873	0.1432947589998575	0.15811678550445823	0.17838357237882013	0.19517239386166224	0.17524419897501162	0.1848158433762973	0.16307550562924938	0.1758265070374014	0.21620348869275394	0.17717728425444534	0.12997805663062312	0.1359728887448302	0.1450475329617095	0.17173030891144425	0.12607334625780395	0.14621660610395495	0.14562150029121873	0.22223419535069033	0.1128677211177886	0.13972229665590913	0.19564087760406146	0.12856924749539683	0.09366182632342614	0.13269728394316746	0.1740532004091043	0.18622800634243716	0.13559660147775143	0.1510498205746591	0.16479703024787737	0.17071650135872551
KEGG_BASE_EXCISION_REPAIR	0.2303052010380341	0.17526466161151258	0.2176985577282956	0.16807599432707304	0.21142062968819697	0.16954551453504094	0.19337603065961373	0.23366770979036622	0.22415925487189664	0.20913592120223568	0.23854321834738343	0.20488539447949797	0.2184761441161219	0.20132777866188434	0.19341572824764633	0.2653803939705992	0.27778196588721776	0.24551187081674694	0.24669499854630245	0.2216040808018013	0.21101352774964272	0.21206378383340935	0.2357231258844734	0.2225968113644132	0.21353984034273005	0.21511611899736802	0.2023781697622528	0.2275419200273422	0.22474257578431817	0.2192044836863515	0.1888575165371301	0.22451044383966143	0.18634354249025228	0.18610895141775657	0.2190533269727274	0.2275563777582331	0.2550584793687519	0.18181058863351682	0.20031373151820614	0.2412970438203149	0.19681497946730933	0.18401217657732094	0.25349643515520315	0.23453037565986015	0.18861938336068387
KEGG_BETA_ALANINE_METABOLISM	0.1532963595221713	0.10045259513592644	0.16253623184958588	0.1902248507565134	0.1550690400178616	0.14612820213889344	0.15533502073193128	0.15726536138013206	0.12408089115677205	0.16711076508294517	0.21611448083400614	0.13498363098072125	0.1353392393106276	0.1938070375591322	0.1512321967073437	0.14753398295772707	0.15354199466688143	0.1288848541600897	0.1652722856584564	0.20440294639272252	0.15874030620671173	0.19763948484086666	0.17201735140719931	0.15242078431663442	0.16763428891910834	0.20031796770909777	0.19145155743280215	0.1610429373993985	0.1539295421236215	0.1553133407388757	0.2028411109070954	0.16459935074992563	0.15168755285016897	0.15335008057427732	0.10882817475594564	0.14711235169051712	0.1755095100629094	0.17813931898146995	0.1590518670018534	0.1298851869896369	0.16236756007219225	0.1851860263389175	0.16763149623552198	0.16926278629762642	0.17769409761099147
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	0.22316284993022523	0.16905566765281094	0.23449580398727485	0.25808863577964714	0.2099690263885397	0.22854896665606356	0.22921499462244918	0.19000988890605858	0.23304672458735554	0.20548915857741543	0.2746432996488346	0.21634740890081278	0.200620939859764	0.2671471702656733	0.24301797442244838	0.23132881664230492	0.15805284867489294	0.237174907229946	0.21333482036250534	0.21267290819610668	0.21310027046670443	0.2050841040291925	0.1930491098994021	0.21781957993818282	0.22642624628495472	0.22663196850910727	0.2572461256682581	0.181220822768712	0.25931699896729365	0.22733594122150363	0.2828978084401344	0.2285751930008269	0.20845909860996623	0.19966506651008717	0.19340169803717863	0.21655340633732292	0.2538123654363645	0.21941667668348452	0.17461589409521994	0.2054264249054425	0.17359898193611228	0.19053331870158283	0.2010372938451961	0.25812415090281166	0.21830650371929036
KEGG_BLADDER_CANCER	0.20447275233536255	0.21977555776395458	0.21073239547716757	0.1972299503060813	0.15945141152085998	0.18518783265984873	0.17468245320512332	0.21798654599479228	0.22326036105058655	0.19577175174282174	0.21139350800278195	0.1333702305936912	0.21465457810043037	0.21927258482918985	0.18563784405338088	0.19158761107824118	0.19807969790850874	0.19961736212416128	0.19936337250591726	0.2070588373273052	0.23009136801505922	0.18344613036383733	0.18853929102096553	0.15903568619126585	0.1822196758392569	0.20504518329390922	0.1719052593354998	0.2103235943472418	0.22340617819151545	0.1680846425689091	0.19827392688618728	0.2019165720084874	0.17407775908005238	0.15604184865245202	0.12678297155888762	0.1758175603953728	0.20451712432625668	0.15674623424827844	0.18118717547258636	0.18537187273028052	0.1557167172985321	0.12820751553727996	0.14218824470135732	0.18765212650293137	0.19590955659126377
KEGG_BUTANOATE_METABOLISM	0.1369318471624968	0.06284063087119418	0.15068493996785196	0.15502788662207298	0.15514162999545975	0.1522025264544662	0.15694800399945155	0.11090940595638972	0.12849432030694324	0.1234720093081806	0.1818927973859265	0.1102846600853835	0.12832563353300444	0.2028266888933004	0.139795952576642	0.16639793264574024	0.09593706267469924	0.11542467025670788	0.12024715332942838	0.166058910508029	0.1063453060464869	0.1448949478818987	0.1211515181805498	0.12319396893517326	0.11468379655877468	0.1691222983228628	0.17113224048049588	0.0959613471048621	0.11179531555514521	0.12599717775136668	0.2028284081025951	0.13182989664792685	0.11193658150729588	0.09989662502379044	0.08928804665914902	0.10189563471993432	0.12955872265429227	0.14063410527049044	0.10917517655320517	0.11208296141737019	0.11924490799759627	0.10820429581019574	0.14949857153766669	0.13672682927086713	0.16038985588232507
