Kids_First_Biospecimen_ID	pathway	gsea_score	description	cancer_group	gene_parsed_by	group
BS_C80S5N37	path:hsa00983	-0.12223779565457381	Drug metabolism - other enzymes - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa01040	0.2055108421480792	Biosynthesis of unsaturated fatty acids - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa01100	-0.059304062354671366	Metabolic pathways - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa01200	-0.21415848765136422	Carbon metabolism - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa01210	-0.1256931102079131	2-Oxocarboxylic acid metabolism - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa01212	0.17442453681659387	Fatty acid metabolism - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa01230	-0.07718083510123377	Biosynthesis of amino acids - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa01240	-0.22908736056472642	Biosynthesis of cofactors - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa01250	-0.2185988752439433	Biosynthesis of nucleotide sugars - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa01521	-0.18325913953181244	EGFR tyrosine kinase inhibitor resistance - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa01522	-0.11373124935963552	Endocrine resistance - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa01523	0.12894644837129637	Antifolate resistance - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa01524	-0.19602021349369195	Platinum drug resistance - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa02010	0.1631590901239678	ABC transporters - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa03008	-0.349892699437766	Ribosome biogenesis in eukaryotes - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa03010	-0.6525878935829449	Ribosome - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa03013	-0.2374381125495156	Nucleocytoplasmic transport - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa03015	-0.140148187540891	mRNA surveillance pathway - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa03018	-0.1580511814080853	RNA degradation - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa03020	-0.37291761893489084	RNA polymerase - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa03022	0.1363060032572887	Basal transcription factors - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa03030	-0.5020391811092494	DNA replication - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa03040	-0.3943894088920389	Spliceosome - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa03050	-0.5997743635706736	Proteasome - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa03060	-0.5617967674313626	Protein export - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa03320	0.17473605517510019	PPAR signaling pathway - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa03410	-0.20639323414172045	Base excision repair - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa03420	-0.3153973071949055	Nucleotide excision repair - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa03430	-0.5308931248816255	Mismatch repair - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa03440	-0.4066610734883554	Homologous recombination - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa03450	-0.3264142064724097	Non-homologous end-joining - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa03460	-0.2511164564078295	Fanconi anemia pathway - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04010	-0.05201278066771871	MAPK signaling pathway - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04012	0.12825653987882935	ErbB signaling pathway - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04014	0.08337389849784753	Ras signaling pathway - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04015	-0.021444223441916127	Rap1 signaling pathway - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04020	0.20726926420029906	Calcium signaling pathway - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04022	0.15031298592558245	cGMP-PKG signaling pathway - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04024	0.16521735054557113	cAMP signaling pathway - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04060	-0.087660648918444	Cytokine-cytokine receptor interaction - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04061	-0.1553787346779814	Viral protein interaction with cytokine and cytokine receptor - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04062	0.025019704249040625	Chemokine signaling pathway - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04064	-0.0677141307714893	NF-kappa B signaling pathway - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04066	-0.2063186633105618	HIF-1 signaling pathway - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04068	-0.07868336306055687	FoxO signaling pathway - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04070	0.26835269335534073	Phosphatidylinositol signaling system - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04071	0.14064012810418616	Sphingolipid signaling pathway - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04072	0.18565419597012495	Phospholipase D signaling pathway - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04080	0.0899480704910114	Neuroactive ligand-receptor interaction - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04110	-0.444420098958531	Cell cycle - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04114	-0.08548783945669491	Oocyte meiosis - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04115	-0.40305731835555547	p53 signaling pathway - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04120	-0.2526743129400817	Ubiquitin mediated proteolysis - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04122	0.04565148354317039	Sulfur relay system - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04130	0.1095455479942622	SNARE interactions in vesicular transport - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04136	-0.286031748863115	Autophagy - other - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04137	-0.3829133417815178	Mitophagy - animal - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04140	-0.08768677070441906	Autophagy - animal - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04141	-0.2789489211232574	Protein processing in endoplasmic reticulum - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04142	-0.06530873765360948	Lysosome - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04144	0.06056043718863019	Endocytosis - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04145	0.025366988749128128	Phagosome - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04146	0.052211559524461965	Peroxisome - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04150	0.052580865934835644	mTOR signaling pathway - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04151	-0.12462431161827342	PI3K-Akt signaling pathway - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04152	-0.01755409120207882	AMPK signaling pathway - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04210	-0.21122165436781157	Apoptosis - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04211	-0.08278753631887506	Longevity regulating pathway - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04213	0.009014419913056751	Longevity regulating pathway - multiple species - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04215	-0.3339945426811606	Apoptosis - multiple species - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04216	-0.0882071485657304	Ferroptosis - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04217	-0.1186877890937395	Necroptosis - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04218	-0.31978543479735294	Cellular senescence - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04260	-0.008179909563116733	Cardiac muscle contraction - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04261	0.2099976100209214	Adrenergic signaling in cardiomyocytes - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04270	0.21400265923481598	Vascular smooth muscle contraction - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04310	0.071694940572331875	Wnt signaling pathway - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04330	-0.070997506721045045	Notch signaling pathway - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04340	0.21764335291925183	Hedgehog signaling pathway - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04350	-0.15963124047784755	TGF-beta signaling pathway - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04360	0.06339001850678651	Axon guidance - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04370	0.1687024288992913	VEGF signaling pathway - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04371	0.11941415678544942	Apelin signaling pathway - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04380	0.30701025597788423	Osteoclast differentiation - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04390	-0.04341181156038389	Hippo signaling pathway - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04392	-0.2693140377362961	Hippo signaling pathway - multiple species - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04510	-0.21275469611354958	Focal adhesion - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04512	-0.22321509103402165	ECM-receptor interaction - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04514	0.0785186428596277	Cell adhesion molecules - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04520	-0.247626693616544	Adherens junction - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04530	-0.06185920027956837	Tight junction - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04540	0.055103049547513244	Gap junction - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04550	0.08247318950023935	Signaling pathways regulating pluripotency of stem cells - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04610	-0.01777549454566138	Complement and coagulation cascades - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04611	0.16816635148934722	Platelet activation - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04612	0.09828813127175588	Antigen processing and presentation - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04613	0.25338155856414596	Neutrophil extracellular trap formation - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04614	-0.1646515230665151	Renin-angiotensin system - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04620	0.14690754691798685	Toll-like receptor signaling pathway - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04621	0.059667972883318876	NOD-like receptor signaling pathway - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04622	0.02754799463983379	RIG-I-like receptor signaling pathway - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04623	-0.2560131948727873	Cytosolic DNA-sensing pathway - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04625	0.06909529281312082	C-type lectin receptor signaling pathway - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04630	-0.020406000323763773	JAK-STAT signaling pathway - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04640	-0.01285305892385552	Hematopoietic cell lineage - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04650	-0.049025956189247266	Natural killer cell mediated cytotoxicity - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04657	0.062094243738556626	IL-17 signaling pathway - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04658	0.0731247741420318	Th1 and Th2 cell differentiation - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04659	0.10598701788059556	Th17 cell differentiation - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04660	-0.1154648882225417	T cell receptor signaling pathway - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04662	0.18819709469484008	B cell receptor signaling pathway - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04664	0.2718634466716886	Fc epsilon RI signaling pathway - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04666	0.34602075404714494	Fc gamma R-mediated phagocytosis - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04668	-0.227891617184679	TNF signaling pathway - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04670	-0.06038070301577164	Leukocyte transendothelial migration - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04672	0.20710521544141475	Intestinal immune network for IgA production - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04710	0.27165432576868	Circadian rhythm - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04713	0.3052171381463568	Circadian entrainment - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04714	-0.37242309438853066	Thermogenesis - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04720	0.19717255995104643	Long-term potentiation - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04721	-0.18256544090148227	Synaptic vesicle cycle - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04722	-0.003497025800122011	Neurotrophin signaling pathway - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04723	-0.125096510453786	Retrograde endocannabinoid signaling - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04724	0.24149535776601969	Glutamatergic synapse - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04725	0.07642795378650445	Cholinergic synapse - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04726	0.25293606971774424	Serotonergic synapse - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04727	0.10304371963786059	GABAergic synapse - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04728	0.15382537537762137	Dopaminergic synapse - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04730	0.23864482151119917	Long-term depression - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04740	0.4193039018770391	Olfactory transduction - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04742	0.34390512366828546	Taste transduction - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04744	0.25655347791348476	Phototransduction - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04750	0.22497975631711906	Inflammatory mediator regulation of TRP channels - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04810	-0.09479333089912083	Regulation of actin cytoskeleton - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04910	-0.003912952298516112	Insulin signaling pathway - Homo sapiens (human)	EPN	FOLH1	2
BS_C80S5N37	path:hsa04911	0.2187499252254042	Insulin secretion - Homo sapiens (human)	EPN	FOLH1	2
