Kids_First_Biospecimen_ID	pathway	gsea_score	description	cancer_group	gene_parsed_by	group
BS_B3M5SGPA	path:hsa00510	0.39548212991066023	N-Glycan biosynthesis - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa00511	0.30112744391716284	Other glycan degradation - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa00512	0.015441575727129897	Mucin type O-glycan biosynthesis - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa00513	0.4378930330175615	Various types of N-glycan biosynthesis - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa00514	0.09487650642058068	Other types of O-glycan biosynthesis - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa00515	0.11614992587745848	Mannose type O-glycan biosynthesis - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa00520	0.15114800833149133	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa00524	0.02443006193529995	Neomycin, kanamycin and gentamicin biosynthesis - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa00531	0.6000219042823669	Glycosaminoglycan degradation - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa00532	0.3483983656060465	Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa00533	0.23657524174218786	Glycosaminoglycan biosynthesis - keratan sulfate - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa00534	0.5316189497918126	Glycosaminoglycan biosynthesis - heparan sulfate / heparin - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa00561	0.11820492332338914	Glycerolipid metabolism - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa00562	0.1644159504174187	Inositol phosphate metabolism - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa00563	0.2938905198082905	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa00564	0.08839795643083864	Glycerophospholipid metabolism - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa00565	-0.11448152957061022	Ether lipid metabolism - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa00590	-0.16427230430111428	Arachidonic acid metabolism - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa00591	-0.21503461438769736	Linoleic acid metabolism - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa00592	-0.12809377241924969	alpha-Linolenic acid metabolism - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa00600	0.10563809298433999	Sphingolipid metabolism - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa00601	-0.16277971430674784	Glycosphingolipid biosynthesis - lacto and neolacto series - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa00603	0.24291972316446925	Glycosphingolipid biosynthesis - globo and isoglobo series - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa00604	0.42752692208776844	Glycosphingolipid biosynthesis - ganglio series - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa00620	0.27512006451072923	Pyruvate metabolism - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa00630	0.38202195586198373	Glyoxylate and dicarboxylate metabolism - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa00640	0.1575222244074953	Propanoate metabolism - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa00650	0.09668239027397518	Butanoate metabolism - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa00670	0.09306408028814614	One carbon pool by folate - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa00730	-0.019784127374992688	Thiamine metabolism - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa00740	0.11189273544524245	Riboflavin metabolism - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa00750	-0.4398998836435009	Vitamin B6 metabolism - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa00760	-0.1397808446069268	Nicotinate and nicotinamide metabolism - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa00770	-0.04994216604286705	Pantothenate and CoA biosynthesis - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa00780	-0.7673180080297628	Biotin metabolism - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa00785	-0.10690970698839314	Lipoic acid metabolism - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa00790	0.03298577216580734	Folate biosynthesis - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa00830	0.07430340799549097	Retinol metabolism - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa00860	0.41027733832934016	Porphyrin and chlorophyll metabolism - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa00900	0.3644560746967188	Terpenoid backbone biosynthesis - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa00910	-0.05185790584002706	Nitrogen metabolism - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa00920	0.6354215472546296	Sulfur metabolism - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa00970	0.30753075277207953	Aminoacyl-tRNA biosynthesis - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa00980	0.06530522484876307	Metabolism of xenobiotics by cytochrome P450 - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa00982	-0.1906612207037015	Drug metabolism - cytochrome P450 - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa00983	-0.015580985536495659	Drug metabolism - other enzymes - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa01040	0.30862867121917015	Biosynthesis of unsaturated fatty acids - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa01100	0.17984002345342937	Metabolic pathways - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa01200	0.3295412888591082	Carbon metabolism - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa01210	0.5112145431271492	2-Oxocarboxylic acid metabolism - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa01212	0.2931600412134088	Fatty acid metabolism - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa01230	0.2791046393922706	Biosynthesis of amino acids - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa01240	0.20139595452509196	Biosynthesis of cofactors - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa01250	0.12950563424023773	Biosynthesis of nucleotide sugars - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa01521	0.08954633030308864	EGFR tyrosine kinase inhibitor resistance - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa01522	0.10297511932076372	Endocrine resistance - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa01523	-0.18572659186166346	Antifolate resistance - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa01524	0.1859958734884491	Platinum drug resistance - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa02010	0.021639035098406978	ABC transporters - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa03008	0.038316413235258556	Ribosome biogenesis in eukaryotes - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa03010	0.6330849737866723	Ribosome - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa03013	0.09553683916239666	Nucleocytoplasmic transport - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa03015	0.23617217801546708	mRNA surveillance pathway - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa03018	0.006736003900714271	RNA degradation - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa03020	0.5039541968273005	RNA polymerase - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa03022	0.03957041843863221	Basal transcription factors - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa03030	-0.2693841724222975	DNA replication - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa03040	0.2622937396014997	Spliceosome - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa03050	0.5358425366981169	Proteasome - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa03060	0.1097538878323982	Protein export - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa03320	0.051970026697646304	PPAR signaling pathway - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa03410	0.3256669993665484	Base excision repair - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa03420	-0.11236646927544498	Nucleotide excision repair - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa03430	-0.17539843116373358	Mismatch repair - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa03440	-0.288592925363305	Homologous recombination - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa03450	-0.27338009524477125	Non-homologous end-joining - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa03460	-0.3012682443986636	Fanconi anemia pathway - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04010	-0.03813991927525881	MAPK signaling pathway - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04012	0.052804779525469636	ErbB signaling pathway - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04014	-0.06569399275006844	Ras signaling pathway - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04015	-0.009493160909607695	Rap1 signaling pathway - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04020	-0.08569155245904139	Calcium signaling pathway - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04022	-0.1551216907067764	cGMP-PKG signaling pathway - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04024	-0.03537241829418124	cAMP signaling pathway - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04060	-0.2106003683528469	Cytokine-cytokine receptor interaction - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04061	-0.2812531808515809	Viral protein interaction with cytokine and cytokine receptor - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04062	-0.11492791073473684	Chemokine signaling pathway - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04064	-0.16807866091025916	NF-kappa B signaling pathway - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04066	0.12310799364528346	HIF-1 signaling pathway - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04068	-0.06991383453489465	FoxO signaling pathway - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04070	0.0511756612927983	Phosphatidylinositol signaling system - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04071	-0.028903161133191524	Sphingolipid signaling pathway - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04072	-0.08976857529011298	Phospholipase D signaling pathway - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04080	-0.17442432668193475	Neuroactive ligand-receptor interaction - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04110	-0.16610164616409537	Cell cycle - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04114	-0.15511569429244826	Oocyte meiosis - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04115	0.21624281460728229	p53 signaling pathway - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04120	0.17428509431488354	Ubiquitin mediated proteolysis - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04122	0.7914665101165573	Sulfur relay system - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04130	-0.2458959325524331	SNARE interactions in vesicular transport - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04136	0.1922303258444529	Autophagy - other - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04137	0.11373212263766294	Mitophagy - animal - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04140	0.17104854042438833	Autophagy - animal - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04141	0.28281536806302016	Protein processing in endoplasmic reticulum - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04142	0.3515565001600849	Lysosome - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04144	0.1260415624362629	Endocytosis - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04145	-0.04527259144680634	Phagosome - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04146	0.3946819272933191	Peroxisome - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04150	0.08907532595078926	mTOR signaling pathway - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04151	0.0671503542598285	PI3K-Akt signaling pathway - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04152	0.21113919203603176	AMPK signaling pathway - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04210	0.19095723241504792	Apoptosis - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04211	0.18226428873604666	Longevity regulating pathway - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04213	0.016854646031143616	Longevity regulating pathway - multiple species - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04215	0.45702782383228185	Apoptosis - multiple species - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04216	-0.08184030138241657	Ferroptosis - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04217	0.14223532917775378	Necroptosis - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04218	-0.0029947815244829867	Cellular senescence - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04260	0.027396546961970025	Cardiac muscle contraction - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04261	-0.15458609620814684	Adrenergic signaling in cardiomyocytes - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04270	-0.0771827434282863	Vascular smooth muscle contraction - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04310	0.13987647434137263	Wnt signaling pathway - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04330	0.3503727839421575	Notch signaling pathway - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04340	0.21762995418434264	Hedgehog signaling pathway - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04350	-0.043755988422758935	TGF-beta signaling pathway - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04360	0.015132914431920719	Axon guidance - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04370	0.030143420349987488	VEGF signaling pathway - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04371	-0.1465175234347021	Apelin signaling pathway - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04380	-0.11702577382762736	Osteoclast differentiation - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04390	0.17663476184493465	Hippo signaling pathway - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04392	0.05636579125730959	Hippo signaling pathway - multiple species - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04510	0.15745279356627417	Focal adhesion - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04512	0.17395365982517713	ECM-receptor interaction - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04514	-0.1649281994063664	Cell adhesion molecules - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04520	0.21392080942690533	Adherens junction - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04530	0.16798077748897536	Tight junction - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04540	-0.10878251181556035	Gap junction - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04550	0.038767793088930774	Signaling pathways regulating pluripotency of stem cells - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04610	-0.16022700970198978	Complement and coagulation cascades - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04611	-0.11655432851607973	Platelet activation - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04612	-0.18362083328280016	Antigen processing and presentation - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04613	-0.0801986691222482	Neutrophil extracellular trap formation - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04614	-0.01046944336592956	Renin-angiotensin system - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04620	-0.13920859259498863	Toll-like receptor signaling pathway - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04621	-0.10718992704156212	NOD-like receptor signaling pathway - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04622	-0.006160875283407419	RIG-I-like receptor signaling pathway - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04623	0.03311576120208634	Cytosolic DNA-sensing pathway - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04625	-0.19338713402582924	C-type lectin receptor signaling pathway - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04630	-0.13292194994908915	JAK-STAT signaling pathway - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04640	-0.3775353041435554	Hematopoietic cell lineage - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04650	-0.08748064090276952	Natural killer cell mediated cytotoxicity - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04657	-0.1055696325888612	IL-17 signaling pathway - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04658	-0.23180876233950828	Th1 and Th2 cell differentiation - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04659	-0.23838017082455995	Th17 cell differentiation - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04660	-0.1387457276852607	T cell receptor signaling pathway - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04662	-0.14866384565780308	B cell receptor signaling pathway - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04664	-0.16210692617596006	Fc epsilon RI signaling pathway - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04666	-0.022866177745678423	Fc gamma R-mediated phagocytosis - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04668	-0.046878031195389594	TNF signaling pathway - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04670	0.14386457726371138	Leukocyte transendothelial migration - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04672	-0.4296998169950559	Intestinal immune network for IgA production - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04710	0.19301422692377537	Circadian rhythm - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04713	-0.15634700924950828	Circadian entrainment - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04714	0.2858770705024487	Thermogenesis - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04720	-0.10107401368039556	Long-term potentiation - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04721	0.26137026947605746	Synaptic vesicle cycle - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04722	0.2232001432940166	Neurotrophin signaling pathway - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04723	0.03773384573538224	Retrograde endocannabinoid signaling - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04724	-0.1804276997419227	Glutamatergic synapse - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04725	-0.06282838649916409	Cholinergic synapse - Homo sapiens (human)	LGG	SLC7A5	2
BS_B3M5SGPA	path:hsa04726	-0.16965353855986015	Serotonergic synapse - Homo sapiens (human)	LGG	SLC7A5	2
