pathway	logFC	P.Value	adj.P.Val	direction
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS	-162.90656326782468	2.092909741506564e-4	6.951450212861088e-4	down
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	186.2265387429464	2.199798774455676e-4	7.178290737697468e-4	up
KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS	711.3442736635723	2.238932197540773e-4	7.18002394383765e-4	up
KEGG_PRIMARY_IMMUNODEFICIENCY	270.0377879710079	2.5229270681396867e-4	7.95363448599969e-4	up
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	558.1187034334952	3.746540910943259e-4	0.0011614276823924104	up
KEGG_INSULIN_SIGNALING_PATHWAY	299.08309098310013	4.7536463346211895e-4	0.0014265093957651076	up
KEGG_TRYPTOPHAN_METABOLISM	244.72292599945823	4.7550313192170257e-4	0.0014265093957651076	up
KEGG_PYRIMIDINE_METABOLISM	126.65468651765447	4.969061646129141e-4	0.0014589506851899977	up
KEGG_BASE_EXCISION_REPAIR	-164.07370049705978	5.020045368395691e-4	0.0014589506851899977	down
KEGG_HEMATOPOIETIC_CELL_LINEAGE	237.84326000711525	6.505316385318736e-4	0.0018615213041065922	up
KEGG_SPLICEOSOME	-206.6417373434111	6.621728806387927e-4	0.001866123572709325	down
KEGG_OOCYTE_MEIOSIS	142.60068798242898	0.0010009671761684472	0.0027788043995124055	up
KEGG_BASAL_TRANSCRIPTION_FACTORS	182.47996329245433	0.0011322967450547597	0.0030971646261791956	up
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	107.03319905605865	0.0012190762770884042	0.0032862056164991767	up
KEGG_PEROXISOME	135.20958795328144	0.001464232848945028	0.003869225273936827	up
KEGG_GRAFT_VERSUS_HOST_DISEASE	314.4860857206409	0.001476962335750079	0.003869225273936827	up
KEGG_FOLATE_BIOSYNTHESIS	-194.7768417132284	0.001704034376345365	0.004402088805558859	down
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	170.1262456121251	0.0018356763824794264	0.004677202837550319	up
KEGG_ONE_CARBON_POOL_BY_FOLATE	-166.11145873635095	0.0022286319033689573	0.005601696405765217	down
KEGG_WNT_SIGNALING_PATHWAY	-77.92227207811649	0.0024621061482632766	0.0061060232476929256	down
KEGG_ERBB_SIGNALING_PATHWAY	151.37890376424355	0.0028479616978547674	0.006970011523697193	up
