pathway_description	BS_VJVDJABP	BS_NKEAAFMW	BS_K81DR8XG	BS_2Z1MKS84	BS_77317DY4	BS_4D9DD103	BS_5VQP0E6K	BS_YETBN0RQ	BS_K3ER45RV	BS_M84H3KXA	BS_HB03GSHF	BS_JZRM1S3T	BS_JTMXAMB7
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	0.15085786463433282	0.14780755573686566	0.15634344388630028	0.13596945987879638	0.11922950896951354	0.12130522980770819	0.13317862094114866	0.13614854289683587	0.11990221667911234	0.12152498378773648	0.15080364225574563	0.1223021425531946	0.11060886300097506
KEGG_BASAL_CELL_CARCINOMA	0.05710360374018948	0.09017578788462997	0.08703009527552322	0.11298689590012387	0.1195108417796796	0.15608062899103622	0.12250774861381813	0.136662304819099	0.14871336061619736	0.12244880836053883	0.15859320745063793	0.15258680484905662	0.10423979372496012
KEGG_BASAL_TRANSCRIPTION_FACTORS	0.1280302981799303	0.09547364978757694	0.12322908785433401	0.08968069732806863	0.08639977743761991	0.07955089276520987	0.09530997655602848	0.11504649967842802	0.08436962463164967	0.12411747530495702	0.11828380974530588	0.09953195801259693	0.10146436656248849
KEGG_BASE_EXCISION_REPAIR	0.14514554409062352	0.18194808800460194	0.21445843378999832	0.23892954699478464	0.23220318806367812	0.25007695726293794	0.19341836891471012	0.21790008158414353	0.25358464296202676	0.22791393855745254	0.20225807068188936	0.23377659119035848	0.2040292249921087
KEGG_BETA_ALANINE_METABOLISM	0.12420288216393396	0.10605604717606516	0.1208168644562837	0.10753707925118643	0.10932642904492784	0.144229500302644	0.12805721882605092	0.13964361413305698	0.10347109005821849	0.1317317080026382	0.10353044148520743	0.16943037389640933	0.15694754807563333
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	0.23632621878272347	0.16550094399987844	0.17749913778251014	0.19940084549855797	0.11371281924158697	0.18205594425503038	0.20370382457793276	0.21262242008765733	0.189101799001801	0.20161090337131066	0.18406789045850852	0.22483222167560585	0.23565857051176897
KEGG_BLADDER_CANCER	0.1404842093321971	0.1544489814390461	0.25937844279032174	0.1681544816910732	0.16169360981548028	0.15192525932869239	0.14048426274577624	0.14736139854075306	0.18226771178386414	0.14371322771932774	0.15774864404369815	0.1652327852799038	0.14423185049096457
KEGG_BUTANOATE_METABOLISM	0.09608148015958286	0.08669085403314399	0.08501038508466904	0.0625767123047814	0.05434248796568095	0.08387170730195079	0.0703943187755454	0.09674825604436726	0.061975855365589035	0.09229915760459446	0.07262107740039948	0.1006882328687014	0.10180158558142846
KEGG_CALCIUM_SIGNALING_PATHWAY	0.07187484924996827	0.06075628920669328	0.06336549806087652	0.029680733091549765	0.034291919452032214	0.018883532256123218	0.03343482059995474	0.016476987863856558	0.034534203374243226	0.005563438288586598	0.009082807943297523	0.022291195114106387	0.04144048112543681
KEGG_CARDIAC_MUSCLE_CONTRACTION	0.1688096528313574	0.21260791849886138	0.2923314656172871	0.1661753016150978	0.14186065250107913	0.16192789194807236	0.14139357211695175	0.15039945534080273	0.15989622527655922	0.14443586993569438	0.16141063193557992	0.15847898935215116	0.16426894031020464
KEGG_CELL_ADHESION_MOLECULES_CAMS	0.07778158142237829	0.046707950641361455	0.04981841585432499	0.0721708948559292	0.026258825890503677	0.0033939304827177706	0.04761690453759242	0.018494320137368823	0.01083118285075223	0.029887814989256727	0.020034115145961966	0.05820179142372918	0.050370296522811116
KEGG_CELL_CYCLE	0.15340539262257302	0.1827177847060998	0.25986511698029785	0.26110976069561387	0.1851941119906049	0.2271276021470237	0.20824999898870222	0.23716515141803104	0.24352285684432926	0.27422336328865415	0.23888593412920572	0.25371412795823106	0.23004466773363583
KEGG_CHEMOKINE_SIGNALING_PATHWAY	0.08710748891492341	0.08966989807643408	0.056621957996757344	0.07717599514463477	0.052246282891514534	0.05902994570667435	0.06675807845657906	0.057420105644562285	0.059179540784274946	0.05248374400648735	0.06982818057455359	0.05673948989806153	0.05603546738304782
KEGG_CHRONIC_MYELOID_LEUKEMIA	0.2941888000820822	0.2777860086597332	0.3197193910629561	0.2826078042607685	0.25461280650769413	0.27903110703496564	0.27008116340810373	0.2783499515138213	0.2670504447597344	0.2774756144335385	0.300198272048247	0.2850188942967153	0.2709302242081049
KEGG_CIRCADIAN_RHYTHM_MAMMAL	0.38293212247473263	0.25630513082258927	0.24524556260551736	0.21847669379580287	0.24928940188132914	0.2390061716055142	0.2520970099298361	0.20346013738683053	0.31486698016733905	0.1592471281083484	0.23487393564997708	0.24722761057902473	0.1618389256082598
KEGG_CITRATE_CYCLE_TCA_CYCLE	0.2745968810488001	0.2999172356278015	0.28361235183720473	0.24266186760576702	0.19021331874245379	0.24359211426230057	0.20727026512782734	0.2584857793778556	0.22328530074872474	0.2431958222762003	0.23236029950152523	0.24950886635616382	0.2700236862093867
KEGG_COLORECTAL_CANCER	0.3024871378743448	0.31698569759655637	0.3159724994644159	0.3139774449993212	0.29006648485186376	0.3104299971104275	0.32103492411292056	0.3228599504863987	0.28863876810466493	0.30728400702633235	0.3251565602000223	0.3055348303412008	0.3062112804894747
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	-0.10215661574078774	-0.13414767398997776	-0.08282755575084198	-0.07437823783748485	-0.09582721263096905	-0.17789050182661464	-0.13269099051639574	-0.17019940338576833	-0.15924555979977129	-0.13339607739095077	-0.13565780274827022	-0.11246746839323932	-0.11090584419683888
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	0.16804466465302198	0.13837108502607193	0.15156301572196845	0.14129809861434098	0.13221102711875854	0.15454931523631674	0.13450996384960198	0.19804914028697732	0.1526680677451871	0.2127412303796481	0.18173903266004451	0.196703105957331	0.19383430295659063
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	-0.1870318065026353	-0.20552659468284903	-0.15722436047449212	-0.18561748609817927	-0.1869871128159685	-0.19908818031703826	-0.19800093525265047	-0.2050593847347699	-0.19627304312488597	-0.19201381500873196	-0.2059905156017726	-0.18883878534751347	-0.18410542036998276
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	-0.07932192728619418	-0.09432621367950203	-0.06086514018541423	-0.08463174229338828	-0.07137402649342105	-0.08783788428778107	-0.09485281298393264	-0.09514418805722069	-0.08583734511397059	-0.09746493904308152	-0.0872962983680391	-0.08185306893119995	-0.10804281602612126
KEGG_DILATED_CARDIOMYOPATHY	0.1376500522258814	0.1087807461727708	0.28126700109028585	0.11590530841227173	0.11265910722660422	0.11630265759830256	0.11398913421148538	0.08363406814192809	0.0842306008241922	0.08656448115076025	0.0886593179892934	0.09202002503208927	0.11935248073614033
KEGG_DNA_REPLICATION	0.07559333753456553	0.15121386907103804	0.2143597420342525	0.24530102236546808	0.152678686522746	0.21577670165431267	0.181936665143506	0.21642904627588216	0.23023701531302454	0.23948792071455313	0.19770178392212864	0.2325264727301805	0.19179525055506028
KEGG_DORSO_VENTRAL_AXIS_FORMATION	0.23365390159026284	0.23378697720888403	0.1855183325205093	0.22945852548942894	0.16740763540549308	0.1731487938869298	0.1819144813002016	0.15019016306080513	0.1722009111252122	0.1480042890006466	0.18655705466458725	0.1823272555210309	0.16525782336905076
KEGG_DRUG_METABOLISM_CYTOCHROME_P450	-0.23144926170755603	-0.23884628308415404	-0.23215346013153068	-0.25473242867278484	-0.23740844169996195	-0.23591346295128635	-0.25462536918597434	-0.23995710783042198	-0.24227246590753648	-0.2511387542796317	-0.2686655795084502	-0.2497877390197043	-0.23109018354045952
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	-0.16353666825574853	-0.12690435465835506	-0.1624092258759382	-0.13760949901340674	-0.11119072739946499	-0.14162505182156235	-0.17263079701273729	-0.15166479825381876	-0.12393504530500962	-0.16277196226830257	-0.15689446066297302	-0.13809150902603173	-0.17729470426975302
KEGG_ECM_RECEPTOR_INTERACTION	0.12862546850747938	0.12343771087502672	0.24781689056306133	0.1959491879588677	0.17641430062764446	0.15954266274074672	0.13912428610411579	0.09542071880090648	0.12917704496248433	0.1465983923503463	0.1241465611649657	0.14188195169841494	0.15879749414406297
KEGG_ENDOCYTOSIS	0.24766969964045996	0.2572716952952411	0.23346046205587656	0.23636491920559966	0.2074149574574622	0.21046343931627862	0.2097878842785666	0.20850159439850624	0.22666417322364038	0.20433639381350613	0.21701851361851782	0.22148507423046465	0.21181671124073553
KEGG_ENDOMETRIAL_CANCER	0.2965299848839426	0.3165123643629969	0.30748077483951025	0.3084516785437607	0.2782637773873697	0.30566780564486074	0.29842265571426396	0.3082205731963291	0.2793510075737097	0.29000152528593903	0.31636304133755144	0.29930736977608907	0.29148106833033627
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	0.20077493586799727	0.20831886599682536	0.17891944431906892	0.19366033115289963	0.18968468570736355	0.18849633805654442	0.197396103699491	0.18554418220057756	0.19229904039474044	0.18279466889097445	0.18986711472471135	0.1946407645585969	0.19676995462610833
KEGG_ERBB_SIGNALING_PATHWAY	0.23234134179679086	0.269963645521577	0.24011877359251846	0.22194427070766287	0.19367566520528265	0.20640134996727333	0.2289734626365586	0.21698193035102076	0.20011462522606355	0.20266400702894904	0.2346945733478324	0.2168251371872222	0.22149521820471071
KEGG_ETHER_LIPID_METABOLISM	-0.0015924067974827198	-0.015046606463792493	-0.043704674718195606	-0.029691435556249122	-0.05921662985616831	-0.040951881298635626	-0.003593529997884294	-0.021703130795635094	-0.047231034279625515	-0.035457826305841905	-0.02628572696207564	-0.017752243416681555	-0.007390467463343094
KEGG_FATTY_ACID_METABOLISM	0.16767938568629245	0.157389752182753	0.11330859190301841	0.12142843382853423	0.11678297266733104	0.13026594856599205	0.1409955046062351	0.14095093531266623	0.11521093439886523	0.13825553471958005	0.1268475275414889	0.14642457737742845	0.16304590178283457
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	0.09701837648074822	0.11103019789977747	0.07783951842200633	0.09623375495135597	0.08557001413825133	0.08158823776730219	0.09775223049989697	0.10031564124269317	0.07831769571839885	0.08601806965287602	0.10421371303894458	0.09282030645385296	0.08423213331399633
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	0.20724626473318497	0.22815294466728692	0.19779144883846636	0.205102947704409	0.17133172458051224	0.18117868491335004	0.19207232367380353	0.19341327878811224	0.18273051348480826	0.18240104045809735	0.19969547009500666	0.19855383456307432	0.18235823713756313
KEGG_FOCAL_ADHESION	0.20221082857926304	0.20668202964839988	0.2950353524612962	0.22342009901992377	0.21115167454398182	0.20522376651652433	0.2033760198596686	0.18462486238133846	0.19006031404584553	0.19739132792951117	0.1943047552777615	0.20017845545268512	0.21749802645794764
KEGG_FOLATE_BIOSYNTHESIS	-0.0812719616425759	-0.04298311779081303	0.026482239018805722	0.050882601946389855	0.037145910794142874	0.07968788686895036	0.039514001577619584	0.050265627098271204	0.09594055868544474	0.07965361288058251	0.0815845343890318	0.10723877195935348	0.038167689102156066
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	0.18521849866049034	0.20723448397406885	0.156235465830506	0.15722281435757526	0.1402355677823295	0.16491047242819357	0.16641643265430267	0.15680671913668154	0.16557799874721835	0.15954640070278947	0.13427893811203498	0.16637972532413642	0.1782741449933438
KEGG_GALACTOSE_METABOLISM	0.10655854185603209	0.15479027855392863	0.16936834562426037	0.1444048740964133	0.10710516841271626	0.15092796470802194	0.11701015120945632	0.11611778560422126	0.15399053371902421	0.11737850797536312	0.09014344800737731	0.12556717033164105	0.13063522429721025
KEGG_GAP_JUNCTION	0.19267523548246443	0.20167489326505514	0.18290166081845052	0.18581025444612023	0.15421909059534286	0.16813811919259117	0.19093767073246964	0.18312686076453918	0.16845861310888116	0.1801838804520224	0.1956838009264742	0.19256399342988342	0.21228023978316105
KEGG_GLIOMA	0.2311561612087	0.23818584519072203	0.25654948215472223	0.24148516655340008	0.2113000065205355	0.22782616162087044	0.25353268363624387	0.23871366129557162	0.20827402758790153	0.23607237176859763	0.25176664957869144	0.2452454629253583	0.252120176505543
KEGG_GLUTATHIONE_METABOLISM	0.08526646586719341	0.10848624502870145	0.09279694272079131	0.11037581619467654	0.05517619827077368	0.10677416409143652	0.08274962888777618	0.11719280027582363	0.11035453417653535	0.0927941107113244	0.06991447335015252	0.10659163053075016	0.10350167858153056
KEGG_GLYCEROLIPID_METABOLISM	0.11842306229615776	0.12338953740101312	0.09437175908381963	0.10062246763229167	0.08895532023906565	0.08670946478126657	0.08115837233860974	0.08968880231147944	0.09537483777370151	0.09055802515812049	0.08778835385681008	0.11308166024844657	0.11746756018603866
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	0.08347448179527735	0.11929174056647202	0.07676820912738416	0.07625458897636019	0.06768331067464695	0.06439613315951556	0.05943943073807538	0.06573797988492362	0.06734824659445626	0.06852726821754931	0.07203280633428728	0.0753507217422087	0.07820256915612123
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	0.03974472194943716	0.002244691721343404	0.011005392086469019	-0.026862487518574018	0.01892585969687168	0.026516039711375665	-0.010170071186910393	0.035847820306885096	0.013575473704149422	0.04320316549200102	-0.03806852011138559	0.06252207643651682	0.06850350895185535
KEGG_GLYCOLYSIS_GLUCONEOGENESIS	0.1596103377424214	0.15208877542568672	0.14390429384563241	0.12917189736431603	0.09849060255997721	0.1351011212236813	0.12272173451082337	0.1375195201451141	0.1405838171378267	0.1381509311220867	0.12046711108923401	0.1451780354612859	0.1538766794053186
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	0.18134778504609925	0.183103347903141	0.19679691393441734	0.17098657384362625	0.20561800732638985	0.19992419016362323	0.1731586963823524	0.20080022094482106	0.19894720017884004	0.1580861774183382	0.17902979161773358	0.18832666560902844	0.17130883446652184
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE	0.16093580356322013	0.15334502602622482	0.16083756611901953	0.11317246142269409	0.11795863629798096	0.12845711725811912	0.13530407279235795	0.16315054848541732	0.12550059439982347	0.1476540786088771	0.1290684116572113	0.17667663254394114	0.17611177582642656
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	0.13466949522441987	0.21350136285921523	0.10886607314863303	0.12484627913965358	0.10731839012632445	0.17102589810070476	0.14230956204138454	0.14933919320918218	0.15824485783976008	0.12767559868327236	0.09580924228662403	0.1431126855361233	0.1677347885823773
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	0.09138321767026002	0.09164740359448162	0.11002785493169867	0.10277003584467684	0.186247828852188	0.15275061683453986	0.09756663579106135	0.13387096832681095	0.13031213872520023	0.10259943351103415	0.09281233144242945	0.14409126632568117	0.12179793293779557
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES	0.15451304629907503	0.2023584607592945	0.133434515391074	0.1513138277552281	0.14746179457757047	0.188226497873671	0.1849252383735763	0.16191255943054103	0.16951122712962585	0.14464573242829534	0.15626994392067226	0.133318288241651	0.16435834041847744
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES	0.10105670381571888	0.07743762214882843	0.03598265292483366	0.07626770336728758	0.07298357334023065	0.09593313610180144	0.05273552366063807	0.08256015175299787	0.06567904614930727	0.10124752126108971	0.06611431835668011	0.04193921357746289	0.11807909436628691
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES	-0.027925418287045648	-0.012303420352726573	-0.03163444450498555	-0.04388177005228163	-0.05090372896313395	-0.012111726893234934	-0.03591495851327256	-0.016132630921394445	-0.036072764142150056	-0.011211712736282187	-0.0375306238151923	-0.010312342102562698	0.018322427193713856
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	0.09663275622906245	0.10531829136252611	0.05784380248329131	0.1301855628408561	0.12816069754534481	0.12644367808350035	0.13076435376171397	0.1450652172032185	0.10908160246018897	0.15776526727838863	0.13003650149627738	0.12325790520211535	0.15850239458397086
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM	0.16548891294970464	0.2151390928982434	0.24554507003093895	0.2174486415090882	0.2110973862648454	0.21081129250330927	0.1832390467506376	0.21846642216687504	0.21748354704034825	0.21188307805769996	0.18560825695613783	0.23134905767851077	0.227232682085226
KEGG_GNRH_SIGNALING_PATHWAY	0.16162263065939902	0.17728271573780863	0.14670812151549986	0.15868843928709053	0.16727026684895605	0.16045718693427088	0.17786415930115596	0.1570378786333984	0.16414317194430175	0.1445357254112661	0.1754846762088283	0.1598826773755657	0.15615384410461167
KEGG_GRAFT_VERSUS_HOST_DISEASE	-0.0879932671644592	-0.12050210750057791	-0.11854686949045191	-0.0913980489497721	-0.1480143645725	-0.2651050178532361	-0.14761326718084775	-0.18552985439354158	-0.2097734420514476	-0.1526779012222093	-0.17719027481709865	-0.08171888291193424	-0.15627114966075156
KEGG_HEDGEHOG_SIGNALING_PATHWAY	0.02584267222137111	0.053550816902292825	0.05128763352120777	0.03140064707633501	0.038242905806784924	0.0624036646067093	0.06106856768394308	0.0599324730898138	0.05980437610383284	0.052187320485543455	0.08450587788469975	0.06786288221231576	0.03269349324822423
KEGG_HEMATOPOIETIC_CELL_LINEAGE	-0.16778488958375667	-0.2034545311881915	-0.11243375164804659	-0.15751213972527112	-0.18133908968886958	-0.2140480061318843	-0.1716127568944166	-0.19335504010862908	-0.2206798927655461	-0.18392178807515913	-0.18357336737691013	-0.1828005078341995	-0.17668803541638187
KEGG_HISTIDINE_METABOLISM	0.025682520031649878	-0.06719375548085642	-0.04881576844156228	-0.06974900043617513	-0.02964956155066403	-0.03157296809412676	-0.005874786292443248	-0.02184646157086599	-0.06396327041365671	-0.028560639098683924	-0.049071423751948104	-0.005006485004900018	0.0020403515832856335
KEGG_HOMOLOGOUS_RECOMBINATION	0.02189753016686724	0.06925478269861744	0.12215727603420279	0.13813944058539152	0.11632667428055576	0.10907104097807203	0.09535251898337191	0.12008667882830673	0.12239975970127447	0.1419679900605603	0.08563259627951096	0.12477855652437934	0.10147970779142242
KEGG_HUNTINGTONS_DISEASE	0.22272012086537454	0.28180904645102234	0.2704193914433701	0.2460983771381485	0.20758478301453903	0.24312571347331194	0.2241827476094511	0.24294851928521288	0.24404846691719567	0.2394209271301174	0.22996751848797975	0.25196128235682597	0.2514378710796886
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	0.11268503744929903	0.0853904026179427	0.28593840986407504	0.0922683156159209	0.09315958946702578	0.09732246840451639	0.10215819295979987	0.07159522624822404	0.05986732724972118	0.07729102247396859	0.0731324897650951	0.07413617610950272	0.11391005597708072
KEGG_INOSITOL_PHOSPHATE_METABOLISM	0.21700252618096633	0.22995756811608647	0.1977075209248119	0.1722184463999711	0.16695925837554002	0.18065359506542328	0.18961215971727	0.17106892112888297	0.18776862791872384	0.16605535821320322	0.16023467427034777	0.1811624308444685	0.1892212343963572
KEGG_INSULIN_SIGNALING_PATHWAY	0.2460633603209084	0.24419013543495977	0.2531085609505543	0.21465617849117982	0.2001082593614991	0.2125091035338635	0.2208820580208497	0.2198089816241436	0.2014077635834382	0.20828322994687934	0.2230152756706599	0.21405858529138336	0.21863338176500208
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	-0.15907260191704814	-0.1785884763545831	-0.11724618815222217	-0.1466257989969101	-0.16627312460874236	-0.2241024260424635	-0.15722352816452653	-0.1885925501839791	-0.19986811511670846	-0.18281891354679988	-0.20312728951236017	-0.13074847592602182	-0.18532532904553878
KEGG_JAK_STAT_SIGNALING_PATHWAY	-0.025068210195590957	-0.021712664837975387	-0.028916480658719153	-0.026134393574297306	-0.03819717380128046	-0.040259363143631544	-0.0288506141614358	-0.03077030360303035	-0.054937468673631654	-0.03588628684966995	-0.042959818168485285	-0.034849085873885986	-0.030127571060098342
KEGG_LEISHMANIA_INFECTION	0.08493718005979753	0.04702848731974905	0.09852819290039155	0.061890791245444055	0.026026780934173776	-0.009854444037379527	0.04251281376151692	0.019436184384591364	0.01831414865260647	0.023472402434279383	0.04625191995128404	0.07007651835386071	0.01981956515039244
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	0.12707826837864988	0.11994636933068047	0.16150506816021168	0.1254325424879676	0.11083430689242307	0.10274217622854255	0.10468193617725645	0.10064129045180426	0.09535001581066506	0.0953869347282096	0.10843746310697418	0.10567626328319597	0.10434679482048369
KEGG_LIMONENE_AND_PINENE_DEGRADATION	0.3107160152619566	0.2579711800656165	0.212107531283955	0.24335387579078366	0.1943765705333977	0.27640347714390906	0.25935181148887837	0.2959614313099993	0.23966874519173428	0.2909961171522788	0.2605838901274152	0.29178087568582933	0.31096758856142526
KEGG_LINOLEIC_ACID_METABOLISM	-0.29609214082077595	-0.29277166807829547	-0.29819808939067816	-0.3361571844141119	-0.28906179392426656	-0.31101555793929586	-0.30104840574181496	-0.30627324152804064	-0.31232027066884566	-0.3163058613998448	-0.3075750086608837	-0.33049695292085357	-0.29793091788519227
