pathway_description	BS_FKDQJJB5	BS_E3BAT4C1	BS_1BWP5MCT	BS_V72H4RQS	BS_HE57E1RP	BS_R439VVPK	BS_N4B1SZZH	BS_CHDGRYHJ	BS_9V633J1X	BS_9NJHQE9F	BS_D144EJRQ	BS_TZVFR600	BS_V9HVBBDW	BS_ZV68CES9	BS_YEB88D32	BS_KVNGNETA	BS_AHEFXG7W	BS_1AYRM596	BS_W311713R	BS_SKGJ5SY9	BS_TA9WP4TH	BS_HZRM07TW	BS_HHPA8NJ2	BS_JT82QGXF	BS_S1M423AB
KEGG_BUTANOATE_METABOLISM	0.07442299398175381	0.056731330721595245	0.015120613965056704	0.06342650879084884	0.05201306142773942	0.07446197741365672	0.052518235887720505	0.040357201869474904	0.04714821447756136	0.053861994639474484	0.04486816459886385	0.07397377693462276	0.039896402831737496	0.044517907157429544	0.059932910425988424	0.020037622299844383	0.03900243108034325	0.05972004140482704	0.024841092157755255	0.07602062456569046	0.042023061738315395	0.054761358518737875	0.018187892364872747	0.038369649129690785	0.04147132873177475
KEGG_CALCIUM_SIGNALING_PATHWAY	-0.001454660504470423	0.02449885591663077	0.0027091102989831614	0.009614418925247377	-0.022852690737201833	0.0019376593685859476	0.03260113533966977	0.004098361003509357	-0.0335524803434789	0.017492619749558853	0.014647820024649214	-0.0069299088915957315	0.010828200372450976	0.026258607320371566	0.023760443786013	0.001119713166282398	0.03702211530133978	0.02958775737614798	0.03986877740314767	0.04500209039424345	0.055045120777256505	0.03299588639413766	0.030103208107136042	0.04371600770492572	0.037649007836831706
KEGG_CARDIAC_MUSCLE_CONTRACTION	0.14291135063715507	0.16147342469297624	0.16086723807357187	0.15973390739788768	0.16400611670334767	0.17647432062782176	0.15860735225261255	0.1602899724222985	0.14229565717455708	0.18053425495061168	0.16063440871676182	0.17068863284137764	0.17405931520982876	0.1873519941046014	0.17092083100392608	0.1771272390814186	0.17889005426628377	0.16104670307645474	0.1629928494964017	0.18084820987012598	0.1676430762964445	0.17449280123523148	0.18087400251563884	0.17328790653253448	0.13529342483490644
KEGG_CELL_ADHESION_MOLECULES_CAMS	0.0020254076061700823	-0.008405410725334668	-0.02821317087605698	0.03581775809509077	-4.811617903969397e-4	0.025700569848269395	0.08958085144079528	0.0035674417390631984	-0.03461461898054339	0.002412394014266301	0.04697210933401338	-0.001378646649594383	-0.011020743207904282	0.03752910792969095	-0.023762007139123492	0.022884060773321873	0.057515098711038846	0.04673053004064888	0.03561384968760977	0.016939346682375893	0.09823773736817182	0.05890237217470474	0.06623825439191092	0.05341657706630573	0.036238686098204693
KEGG_CELL_CYCLE	0.27803845291070184	0.2701894975919101	0.24004333830228863	0.27617395770642345	0.2912358166013037	0.289291638239567	0.2646233577226349	0.25541393263712237	0.27048284439040554	0.21173331678635077	0.2208993749048986	0.26761586438137247	0.2117775075786666	0.22830642412266725	0.22022911368164058	0.2057290125491033	0.2412689573424944	0.2542209138219119	0.20475236706500544	0.2550953287603393	0.21540253884216798	0.22384482608077252	0.2224950063559672	0.2552051185069076	0.21478619616993544
KEGG_CHEMOKINE_SIGNALING_PATHWAY	0.05615703841590515	0.07032808698419886	0.04339995872354798	0.0727860170707774	0.05473471890865586	0.06000206070517248	0.11089990292012947	0.05168473119603934	0.04625885116709441	0.058120922197621105	0.07073575284946987	0.05688547180054773	0.07062830238173631	0.07697005222284385	0.06319113301901948	0.06951799960253109	0.07546574381062385	0.08209116608105747	0.08601063835863118	0.0770702051532472	0.10906178461869591	0.07703316953422613	0.07633861323260716	0.08397469637978541	0.08653177474664783
KEGG_CHRONIC_MYELOID_LEUKEMIA	0.3082522768169923	0.3019366243267193	0.2897746173728387	0.32640392885003555	0.3155738158386421	0.30068342745610005	0.32260697915363434	0.2785726145543343	0.29317873399344035	0.28421752915294407	0.33001323186238823	0.3017564346745106	0.28941721288467626	0.29904619751882244	0.282362933896827	0.2860161810398752	0.2900592064167893	0.3046875092039156	0.27140544546037765	0.31903760555951594	0.3151800798716671	0.31985811628687816	0.2803241106749144	0.30630239128269876	0.30945039249806694
KEGG_CIRCADIAN_RHYTHM_MAMMAL	0.17851538817689264	0.21319319438034312	0.1539977772962547	0.23599483969750987	0.18339140761729628	0.18765875054072584	0.24510237062899237	0.21025790408670342	0.2387613620006879	0.26272432287435793	0.27546022829613387	0.20261006178419733	0.24997875024172578	0.252011715682786	0.2509346782068756	0.28118456535848274	0.20185000116959698	0.2553374796758378	0.28994297283597037	0.23456668217542231	0.28078962590914885	0.21375527320663767	0.24758321696572508	0.2015145017109633	0.3107153501028882
KEGG_CITRATE_CYCLE_TCA_CYCLE	0.28904045534676903	0.24638362841344255	0.237000453899843	0.30075540281587604	0.2937280382285549	0.29736935220029614	0.22207000503354454	0.3085628572585514	0.2897997824062175	0.30009455143100416	0.2784816047456935	0.2854392227050092	0.27154513914505235	0.28321143177920405	0.2557899790610018	0.2823316000954283	0.22419760800261052	0.2271529481052852	0.23396917526690622	0.25995522983488445	0.2086714410451803	0.22532836389482522	0.23724407227467847	0.21857737724754087	0.22248722610580224
KEGG_COLORECTAL_CANCER	0.28725356583064304	0.28895986480519653	0.2801668951816437	0.3040660907828898	0.3023748230738368	0.3087805130135184	0.335496357701777	0.2712240037472612	0.2776326338731092	0.27582138785209875	0.30944794249205915	0.2981887582637012	0.2899067255470231	0.2836950012803441	0.2707597518574517	0.26984482019122863	0.30672528140522665	0.3159025837989014	0.285973755692935	0.30627471191072847	0.3130929831686336	0.30254953621032565	0.2935186247147637	0.30388949275593646	0.3074148100007012
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	-0.09901555982618021	-0.12306432163507898	-0.178300345787673	-0.04986983119787886	-0.1016007828905039	-0.04425755668131393	0.005319089351111435	-0.09803622052123395	-0.13516927545656815	-0.1406185348958406	-0.05312810836980651	-0.15463259564589776	-0.14814531062661324	-0.05270430731432895	-0.15175818263750304	-0.1132800331638994	-0.059064222520677466	-0.04170871613886843	-0.07978332074430244	-0.06143955632052871	-0.034269356970106496	-0.044972816949037306	-0.033895431255772976	-0.068873929665446	-0.0673644779947474
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	0.19323016029626733	0.1243821147106964	0.13506678977466283	0.16432451196026443	0.17599712252570027	0.15882702879836524	0.13369896940776393	0.1316952819646267	0.16076309669053143	0.14518253795405797	0.1358458378002383	0.15663817872807792	0.11297502788620557	0.1017965727106625	0.1487360735712072	0.14680490580474495	0.14147148128622972	0.10624566305181755	0.08814262964634505	0.13208039256178206	0.09021925647080616	0.1425075256431093	0.12256433321932764	0.08232427985534642	0.10264406121631016
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	-0.19663498841041055	-0.19801976083869993	-0.2257784605593132	-0.18582811725475212	-0.205270317523712	-0.19090748913309222	-0.14137980171438386	-0.20780322485140718	-0.2271428048837102	-0.22293826254198282	-0.18316178204858768	-0.2138620023148544	-0.21448845674491776	-0.18526854615176014	-0.22377102195380452	-0.21625704469579488	-0.19301563933160598	-0.17415682588325526	-0.19525052744828056	-0.17169556312160522	-0.14386432222306209	-0.17675341872150596	-0.18084958463063472	-0.17584475707518737	-0.18288914017652153
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	-0.058531542345021906	-0.0947621861113729	-0.07225474360812585	-0.09309084127855409	-0.07425932500543321	-0.0793018789809268	-0.07445752582828434	-0.10049369858374169	-0.07871952609846855	-0.10102285325647804	-0.088495518444100807	-0.08426141906058612	-0.08056876798232963	-0.08290218644167921	-0.07867077632493866	-0.07735779753151406	-0.10090080323972894	-0.09133432429508237	-0.11243445298953793	-0.0887360003243407	-0.08829664547469974	-0.08040739936884456	-0.11527996710632221	-0.09188819090614016	-0.09799125048511231
KEGG_DILATED_CARDIOMYOPATHY	0.09403691479457993	0.0855331715207366	0.08497770509770691	0.1260100276535783	0.07912263188667755	0.09412460671469246	0.16234200030030085	0.08620568411980782	0.06651310984112664	0.10478068789792461	0.12139951979656473	0.07370824038003516	0.09705029677108268	0.11459579706903958	0.11188824638538497	0.09083363072155073	0.13387236478050654	0.12832105932203475	0.13271485826534585	0.11683970686627139	0.1671601771317996	0.09549161018297096	0.1283841911568384	0.1356366371353523	0.11990583824315801
KEGG_DNA_REPLICATION	0.2567134820164172	0.2564463667069903	0.21778722197638173	0.2513930038015226	0.2508613208884796	0.2690228234718019	0.23033708647968051	0.22364741039444486	0.2349425741674766	0.1521842547469703	0.1543722599563823	0.22848866994253822	0.1689201672255037	0.1935938508794119	0.20502493767768776	0.16345214603074973	0.1974322085810925	0.22840629657852193	0.16870665946599928	0.21684081406159963	0.19760568189529099	0.1669894725159508	0.17466980130172707	0.2506068009639664	0.17455272683624323
KEGG_DORSO_VENTRAL_AXIS_FORMATION	0.20489412402777246	0.2370229794727623	0.15065360328704785	0.2601637576690083	0.21408462868948241	0.2091305586038568	0.24437598470126348	0.11321202037430994	0.20188668080039832	0.16829676365156934	0.23694849797450826	0.22136885776341156	0.1887773230666449	0.20371213045389905	0.14053972429552702	0.20598326500133465	0.19771055288391878	0.2217659364153829	0.22345078889604966	0.23103715722272053	0.2808278065876778	0.25223807752253624	0.1946485394089585	0.24589188362082498	0.2450692823307358
KEGG_DRUG_METABOLISM_CYTOCHROME_P450	-0.24769844431246407	-0.26531036822748144	-0.22430592081306078	-0.2525133851011187	-0.24221868654452502	-0.24041875267212823	-0.2681461560367488	-0.24447563506447878	-0.24223768742924567	-0.24777516012831002	-0.2470014841380096	-0.2582069286938152	-0.24773873173591066	-0.26477750319455434	-0.24326091800428845	-0.23346126550157226	-0.2698647543696407	-0.248737457390839	-0.261829342791447	-0.24324363866874046	-0.2532160002638019	-0.24994644230869772	-0.25139610445263016	-0.27217363542849304	-0.25776835286571037
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	-0.14079436299999634	-0.17599325651089098	-0.09005715555326364	-0.1489586086974873	-0.13989234989295404	-0.1419312208104498	-0.15747006556132656	-0.14652657911226347	-0.12591158451827253	-0.15599012841479526	-0.16950789684972367	-0.14583155085726104	-0.155089568486335	-0.18770234495843185	-0.15480312763761792	-0.12909037148945238	-0.15699241665377742	-0.17498724579333647	-0.1687029143322489	-0.13540166028288786	-0.15474835403247644	-0.15759448791733446	-0.16647549083617974	-0.1389921518690125	-0.1863003121425744
KEGG_ECM_RECEPTOR_INTERACTION	0.1527896475056252	0.1233368663687821	0.09249712326757849	0.21433122470271604	0.16683851343769468	0.20464984979789907	0.26957462650675446	0.1459679744576391	0.09723623915251715	0.10643784439983488	0.19663488382578886	0.1205670920955931	0.11986122511206272	0.15773613434887562	0.1036457427541644	0.1404450729246171	0.2038465431372201	0.21254401055141794	0.1886583964565523	0.17145768193593044	0.23441900252567457	0.19761890129358714	0.2042231782391761	0.22191501460770377	0.22073701624218767
KEGG_ENDOCYTOSIS	0.20233220019454629	0.22179891023076403	0.20800322516452102	0.21931934126444408	0.20736545386151295	0.2086002558691785	0.2456725641331666	0.20692821859522753	0.1967741877394827	0.21706893897648255	0.22803708674475034	0.21311448896324844	0.22498696573095636	0.22121443595278587	0.20115080616043865	0.216810468684361	0.2268286660060919	0.23284727885558812	0.23056991765271717	0.24084949715426032	0.2561296721298565	0.24356903315490175	0.21769201600537258	0.23502492805602382	0.2312980989480849
KEGG_ENDOMETRIAL_CANCER	0.2613686712075087	0.28363901589348295	0.2552036004632073	0.28330440155371145	0.26822333447136804	0.28344481396794474	0.3178117319521359	0.24886092468293938	0.2601922092070119	0.2583807768141958	0.29404368735551956	0.2730344111128522	0.2774691881110746	0.2922409826056208	0.27271416031546936	0.2583823104175753	0.2725762426551106	0.28948985766742924	0.2568716536839047	0.2949938627774525	0.30095343156437654	0.28725034579242026	0.25497434737800045	0.28359643083392777	0.2853010630303352
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	0.1618302965645824	0.18551758908074342	0.1635505610818581	0.18757252423883158	0.17933455586750405	0.19328902678268228	0.21899604923797222	0.188430418337158	0.17757799750665063	0.18161398388499791	0.19149523528176432	0.17700286051667793	0.19833661803297503	0.19975980395227308	0.15588898643699556	0.1948891700149585	0.2059656886185902	0.20018114247424643	0.20140575849517514	0.19672350212652867	0.22617194419384018	0.2116105376368723	0.1928435394120313	0.21008638321971557	0.206753647932195
KEGG_ERBB_SIGNALING_PATHWAY	0.2076627006429936	0.2308148496768341	0.21439906565029535	0.22108453905221515	0.2164955036233186	0.22336096661213348	0.2383856389784041	0.20892831579585255	0.2120109064054086	0.23038261765080031	0.2511163988869989	0.22612340770671188	0.23886540444457852	0.24309892412822043	0.2342132304965946	0.21906848230631293	0.2514780354269391	0.2535391986134344	0.23656154280440056	0.2550106555153272	0.2542040880987582	0.26250584623615797	0.22612970920476191	0.23936464518428174	0.25441643850401874
