pathway	logFC	P.Value	adj.P.Val	direction
KEGG_ADHERENS_JUNCTION	-0.009025739544908587	1.1948842011463344e-6	1.1521057934933367e-5	down
KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS	-0.025688146173266587	1.1950460206056803e-6	1.1521057934933367e-5	down
KEGG_RNA_POLYMERASE	-0.017347396372337637	1.2388234338638028e-6	1.1521057934933367e-5	down
KEGG_PEROXISOME	-0.007726307164187698	1.4981987185747437e-6	1.3269760078804874e-5	down
KEGG_CALCIUM_SIGNALING_PATHWAY	-0.008198083397476451	1.6676822446966608e-6	1.4099495341526314e-5	down
KEGG_LEISHMANIA_INFECTION	-0.006856919335895586	2.5158241950666483e-6	2.034536088184333e-5	down
KEGG_NON_HOMOLOGOUS_END_JOINING	-0.008650502541840157	4.313220611134023e-6	3.3427459736288674e-5	down
KEGG_GALACTOSE_METABOLISM	-0.012156435329308045	7.0672992548201084e-6	5.258070645586161e-5	down
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	0.007714064331355416	8.601216890296885e-6	6.153178236904695e-5	up
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	-0.00723999733304788	1.1040648491657625e-5	7.605780072030809e-5	down
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES	-0.007429962585824317	1.7570635808171306e-5	1.1671922358285226e-4	down
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	0.008057974903764515	1.9662108092352783e-5	1.243192247045683e-4	up
KEGG_DNA_REPLICATION	-0.011543205750482923	2.0051487855575533e-5	1.243192247045683e-4	down
KEGG_JAK_STAT_SIGNALING_PATHWAY	-0.01249557333827552	2.3788993253541738e-5	1.4273395952125044e-4	down
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	-0.009002026671605821	3.9635793825092936e-5	2.3038305160835268e-4	down
KEGG_ACUTE_MYELOID_LEUKEMIA	-0.017625961355491486	4.916046381972047e-5	2.7708625062024267e-4	down
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	0.008670305956303026	5.2896225480619876e-5	2.8937346880574406e-4	up
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	-0.008486158006007428	6.306874604393991e-5	3.351653361192235e-4	down
KEGG_VEGF_SIGNALING_PATHWAY	-0.006635863953501944	8.081176906271684e-5	4.175274734907037e-4	down
KEGG_NITROGEN_METABOLISM	-0.015161491372776552	1.0811296815287991e-4	5.434868128766396e-4	down
KEGG_STEROID_HORMONE_BIOSYNTHESIS	-0.006986055054781436	1.57170189548173e-4	7.693067172621098e-4	down
KEGG_GRAFT_VERSUS_HOST_DISEASE	-0.013317834006174716	1.6825788917826257e-4	8.024607022347907e-4	down
KEGG_PRIMARY_IMMUNODEFICIENCY	-0.011872868134044666	1.852547250944674e-4	8.614344716892735e-4	down
KEGG_SPHINGOLIPID_METABOLISM	-0.01183984482990505	2.2402924092643068e-4	0.0010163277759101489	down
KEGG_ALLOGRAFT_REJECTION	0.0072541096762597165	2.3937267489763654e-4	0.0010600789888323904	up
KEGG_ALZHEIMERS_DISEASE	0.0064738410228527676	3.460793785877324e-4	0.001496994521332982	up
KEGG_HEMATOPOIETIC_CELL_LINEAGE	-0.010577983441562123	3.935284139877454e-4	0.0016635519318572874	down
KEGG_RENIN_ANGIOTENSIN_SYSTEM	0.008340063382963643	4.298186067175832e-4	0.0017765835744326774	up
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	-0.01094754076293171	5.045542869005863e-4	0.0020401542905110668	down
KEGG_DILATED_CARDIOMYOPATHY	-0.006188471910773622	6.035434209185884e-4	0.0023814220293683235	down
KEGG_MELANOMA	0.01039704088381532	6.145605237079545e-4	0.0023814220293683235	up
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	0.013726389203326327	9.195419237951074e-4	0.0034905060780793876	up
KEGG_ASTHMA	0.005670667265055265	0.0011931936149818302	0.004438680247732409	up
KEGG_PROSTATE_CANCER	-0.005182290394449206	0.0012888710742526492	0.004612353187515292	down
KEGG_BASAL_CELL_CARCINOMA	-0.014078645557027281	0.0012894750846816944	0.004612353187515292	down
KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS	-0.00944963286035968	0.0014861096836076353	0.005215403795302267	down
KEGG_PENTOSE_PHOSPHATE_PATHWAY	-0.005646816962547873	0.0015484027760431331	0.005333387339704125	down
KEGG_MELANOGENESIS	-0.00788884853279571	0.0016316997779583585	0.005518111976368267	down
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	-0.005699782303420492	0.0019271358916569982	0.006344820057648391	down
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	-0.004412887675536641	0.0019443803402470878	0.006344820057648391	down
KEGG_OOCYTE_MEIOSIS	-0.0044770245654038015	0.002009991624833497	0.006445835210672939	down
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	0.005743360092971298	0.0024654893762383694	0.007772559728480283	up
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	-0.004909836610409237	0.0031543648541408347	0.009778531047836587	down
