c_index	somer_dxy	mtry	ntree	mincriterion
0.561478501382952	0.12295700276590393	1	1200	0.8
0.5616042242896656	0.12320844857933122	1	500	0.8500000000000001
0.5616042242896656	0.12320844857933122	1	1500	0.65
0.5616042242896656	0.12320844857933122	1	1600	0.7
0.5616042242896656	0.12320844857933122	1	2000	0.65
0.5617299471963791	0.12345989439275828	1	1500	0.8500000000000001
0.5618556701030928	0.12371134020618557	1	1700	0.5
0.56210711591652	0.12421423183303992	1	900	0.9
0.5622328388232336	0.12446567764646721	1	100	0.9
0.5622328388232336	0.12446567764646721	1	1800	0.55
0.5624842846366608	0.12496856927332156	1	1100	0.55
0.562735730450088	0.1254714609001759	2	200	0.8500000000000001
0.5632386220769424	0.12647724415388484	1	1300	0.55
0.5633643449836561	0.12672868996731212	1	100	0.5
0.5637415137037969	0.12748302740759376	1	1900	0.75
0.5638672366105104	0.12773447322102083	1	1600	0.6
0.5639929595172241	0.12798591903444811	1	1000	0.55
0.5641186824239376	0.12823736484787518	1	1700	0.75
0.5642444053306512	0.12848881066130247	1	1600	0.65
0.5643701282373649	0.12874025647472975	1	1200	0.75
0.5643701282373649	0.12874025647472975	1	1400	0.5
0.564621574050792	0.1292431481015841	1	2000	0.5
0.5655016343977872	0.13100326879557445	1	1700	0.6
0.5657530802112145	0.13150616042242902	1	1600	0.5
0.5657530802112145	0.13150616042242902	2	500	0.9
0.5662559718380689	0.13251194367613772	1	700	0.55
0.5663816947447825	0.132763389489565	1	1400	0.55
0.5666331405582097	0.13326628111641936	1	1500	0.55
0.566884586371637	0.13376917274327393	1	1100	0.65
0.5672617550917777	0.13452351018355535	1	1500	0.6
0.5673874779984913	0.13477495599698264	1	600	0.55
0.5673874779984913	0.13477495599698264	1	1600	0.55
0.5677646467186321	0.13552929343726428	1	1900	0.55
0.5682675383454866	0.1365350766909732	1	1500	0.5
0.568770429972341	0.1375408599446819	1	400	0.75
0.568770429972341	0.1375408599446819	1	800	0.5
0.5690218757857681	0.13804375157153626	1	1800	0.5
0.5692733215991954	0.13854664319839083	1	1300	0.5
0.569399044505909	0.1387980890118179	1	100	0.8500000000000001
0.5696504903193362	0.13930098063867247	4	200	0.9
0.5697762132260498	0.13955242645209953	2	300	0.95
0.5699019361327634	0.13980387226552682	2	200	0.95
0.5700276590394769	0.14005531807895388	2	100	0.75
0.5700276590394769	0.14005531807895388	2	300	0.9
0.5704048277596178	0.14080965551923552	1	1100	0.5
0.5704048277596178	0.14080965551923552	1	1800	0.75
0.570656273573045	0.1413125471460901	1	800	0.8500000000000001
0.5709077193864722	0.14181543877294445	1	200	0.5
0.5709077193864722	0.14181543877294445	1	900	0.6
0.5710334422931859	0.14206688458637173	8	100	0.65
0.5711591651998994	0.1423183303997988	2	200	0.9
0.5711591651998994	0.1423183303997988	5	100	0.8500000000000001
0.5714106110133266	0.14282122202665315	1	500	0.6
0.5715363339200402	0.14307266784008044	1	600	0.75
0.5717877797334674	0.1435755594669348	1	500	0.5
0.5717877797334674	0.1435755594669348	1	1300	0.65
0.5720392255468947	0.14407845109378936	1	1400	0.6
0.5721649484536082	0.14432989690721643	1	300	0.55
0.5721649484536082	0.14432989690721643	1	300	0.65
0.5730450088006035	0.146090017601207	2	300	1
0.573170731707317	0.14634146341463405	1	100	0.55
0.573170731707317	0.14634146341463405	2	1300	0.75
0.5732964546140307	0.14659290922806134	2	200	1
0.5735479004274578	0.1470958008549157	1	1300	0.6
0.5735479004274578	0.1470958008549157	2	1100	1
0.5735479004274578	0.1470958008549157	27	100	0.6
0.5736736233341715	0.14734724666834298	31	100	1
0.5737993462408851	0.14759869248177027	1	1900	0.6
0.5737993462408851	0.14759869248177027	3	100	0.8
0.5739250691475987	0.14785013829519733	1	500	0.65
0.5739250691475987	0.14785013829519733	4	100	0.8500000000000001
0.5743022378677395	0.14860447573547897	26	100	0.8500000000000001
0.574805129494594	0.1496102589891879	2	900	0.9
0.5750565753080211	0.15011315061604225	1	700	0.6
0.5751822982147348	0.15036459642946953	1	1800	0.6
0.5753080211214483	0.1506160422428966	1	300	0.6
0.5754337440281619	0.15086748805632388	2	1100	0.95
0.5758109127483028	0.15162182549660552	2	400	0.8500000000000001
0.5759366356550163	0.1518732713100326	2	200	0.8
0.5759366356550163	0.1518732713100326	5	200	0.8500000000000001
0.5760623585617299	0.15212471712345987	4	100	0.95
0.5765652501885844	0.1531305003771688	1	900	0.95
0.5765652501885844	0.1531305003771688	4	100	0.8
0.5766909730952979	0.15338194619059586	2	100	0.95
0.5766909730952979	0.15338194619059586	3	200	0.6
0.5766909730952979	0.15338194619059586	28	100	0.5
0.5771938647221524	0.1543877294443048	27	100	0.8500000000000001
0.5776967563490067	0.1553935126980135	1	200	0.6
0.5778224792557204	0.15564495851144078	1	800	0.6
0.5780739250691476	0.15614785013829513	2	100	1
0.5783253708825749	0.1566507417651497	26	100	0.95
0.578576816696002	0.15715363339200406	1	500	0.7
0.5788282625094292	0.1576565250188584	2	500	0.8500000000000001
0.5789539854161428	0.1579079708322857	1	1900	0.65
0.57920543122957	0.15841086245914004	4	100	0.7
0.5793311541362837	0.15866230827256733	2	600	0.95
0.5797083228564245	0.15941664571284897	2	700	0.9
0.579834045763138	0.15966809152627603	2	1600	0.95
0.5800854915765653	0.1601709831531306	2	400	0.9
0.5802112144832788	0.16042242896655767	2	1400	0.65
0.580462660296706	0.16092532059341202	2	500	0.55
0.580462660296706	0.16092532059341202	2	800	0.95
0.580462660296706	0.16092532059341202	2	900	0.8500000000000001
0.580462660296706	0.16092532059341202	2	1400	1
0.5805883832034197	0.1611767664068393	2	400	0.55
0.5807141061101333	0.1614282122202666	2	600	0.8500000000000001
0.5808398290168468	0.16167965803369366	2	400	0.95
0.5808398290168468	0.16167965803369366	25	100	0.7
0.5809655519235605	0.16193110384712095	2	600	0.9
0.5812169977369877	0.1624339954739753	2	900	0.7
0.5813427206437013	0.1626854412874026	3	100	0.75
0.5814684435504149	0.16293688710082987	1	200	0.55
0.5814684435504149	0.16293688710082987	2	1000	0.7
0.5814684435504149	0.16293688710082987	31	200	1
0.5817198893638421	0.16343977872768423	2	300	0.65
0.5818456122705556	0.1636912245411113	4	100	0.5
0.5819713351772693	0.16394267035453858	27	100	0.7
0.5820970580839829	0.16419411616796586	2	600	0.7
0.5820970580839829	0.16419411616796586	24	100	0.55
0.5822227809906965	0.16444556198139293	1	200	0.65
0.5822227809906965	0.16444556198139293	2	300	0.8
0.5823485038974101	0.16469700779482022	2	100	0.9
0.5824742268041238	0.1649484536082475	10	200	1
0.5825999497108373	0.16519989942167457	1	400	0.65
0.5825999497108373	0.16519989942167457	1	1200	0.5
0.5827256726175509	0.16545134523510185	3	100	0.7
0.5828513955242646	0.16570279104852914	2	800	0.5
0.5828513955242646	0.16570279104852914	2	1500	0.9
0.5828513955242646	0.16570279104852914	29	100	0.9
0.5829771184309781	0.1659542368619562	2	1900	0.9
0.5831028413376917	0.1662056826753835	2	1700	1
0.5834800100578326	0.16696002011566513	25	200	0.6
0.5837314558712597	0.16746291174251948	20	200	0.75
0.5838571787779734	0.16771435755594677	3	100	0.95
0.5839829016846869	0.16796580336937383	2	100	0.7
0.5839829016846869	0.16796580336937383	2	300	0.8500000000000001
0.5844857933115414	0.16897158662308276	2	900	0.5
0.5846115162182549	0.16922303243650982	2	1400	0.9
0.5846115162182549	0.16922303243650982	12	100	0.75
0.5847372391249686	0.1694744782499371	2	100	0.8500000000000001
0.5847372391249686	0.1694744782499371	2	1200	0.8500000000000001
0.5848629620316822	0.1697259240633644	31	400	0.6
0.5849886849383957	0.16997736987679146	3	700	1
0.585240130751823	0.17048026150364604	4	200	0.7
0.585240130751823	0.17048026150364604	20	100	0.5
0.585240130751823	0.17048026150364604	30	100	0.55
0.5853658536585366	0.1707317073170731	2	1200	1
0.5853658536585366	0.1707317073170731	8	100	0.6
0.5857430223786774	0.17148604475735474	2	600	0.8
0.5857430223786774	0.17148604475735474	2	1100	0.7
0.5857430223786774	0.17148604475735474	2	1800	1
0.585868745285391	0.17173749057078203	30	200	0.9
0.5859944681921047	0.1719889363842093	2	1100	0.8
0.5861201910988182	0.17224038219763638	29	100	0.6
0.5861201910988182	0.17224038219763638	30	100	0.95
0.5862459140055318	0.17249182801106366	2	1900	0.8500000000000001
0.5862459140055318	0.17249182801106366	7	100	0.75
0.5862459140055318	0.17249182801106366	29	100	0.95
0.5863716369122454	0.17274327382449073	2	1000	0.95
0.586497359818959	0.17299471963791802	12	100	1
0.5866230827256727	0.1732461654513453	6	100	0.55
0.5866230827256727	0.1732461654513453	23	100	0.8
0.5867488056323862	0.17349761126477237	2	800	0.7
0.587125974352527	0.174251948705054	1	300	0.5
0.587125974352527	0.174251948705054	3	300	0.9
0.5873774201659543	0.17475484033190858	23	200	0.65
0.587754588886095	0.17550917777219	2	800	0.55
0.587754588886095	0.17550917777219	2	1500	0.95
0.5880060346995223	0.17601206939904457	2	1800	0.9
0.5880060346995223	0.17601206939904457	18	100	0.8
0.5882574805129495	0.17651496102589892	14	100	1
0.5883832034196631	0.1767664068393262	24	100	0.8
0.5886346492330903	0.17726929846618056	2	1500	0.75
0.5886346492330903	0.17726929846618056	2	1600	0.9
0.5886346492330903	0.17726929846618056	26	100	0.7
0.5886346492330903	0.17726929846618056	28	100	0.6
0.5886346492330903	0.17726929846618056	29	400	0.55
0.5887603721398039	0.17752074427960784	2	700	0.95
0.5887603721398039	0.17752074427960784	2	1600	0.65
0.5887603721398039	0.17752074427960784	16	100	0.6
0.5888860950465175	0.1777721900930349	2	500	0.8
0.5888860950465175	0.1777721900930349	2	800	0.8
0.5890118179532311	0.1780236359064622	1	100	0.75
0.5890118179532311	0.1780236359064622	2	1300	0.95
0.5890118179532311	0.1780236359064622	2	1900	0.65
0.5890118179532311	0.1780236359064622	3	200	0.55
0.5890118179532311	0.1780236359064622	31	500	0.6
0.5891375408599446	0.17827508171988926	30	100	0.8500000000000001
0.5893889866733719	0.17877797334674383	2	1600	0.8
0.5893889866733719	0.17877797334674383	27	100	0.55
0.5895147095800854	0.1790294191601709	2	600	1
0.5895147095800854	0.1790294191601709	15	100	0.6
0.5897661553935127	0.17953231078702547	2	300	0.5
0.5897661553935127	0.17953231078702547	29	200	0.9
0.5898918783002263	0.17978375660045254	3	500	0.9
0.5898918783002263	0.17978375660045254	7	100	0.95
0.5898918783002263	0.17978375660045254	19	100	0.8500000000000001
0.5900176012069399	0.18003520241387982	2	1800	0.95
0.5900176012069399	0.18003520241387982	3	200	0.65
0.5901433241136536	0.1802866482273071	2	1200	0.9
0.5901433241136536	0.1802866482273071	3	800	1
0.5901433241136536	0.1802866482273071	15	100	0.8
0.5901433241136536	0.1802866482273071	24	100	0.7
0.5901433241136536	0.1802866482273071	29	400	0.8
0.5902690470203671	0.18053809404073418	2	200	0.75
0.5902690470203671	0.18053809404073418	2	1800	0.55
0.5903947699270807	0.18078953985416146	6	100	0.9
0.5903947699270807	0.18078953985416146	24	100	0.9
0.5905204928337943	0.18104098566758853	2	700	0.8500000000000001
0.5905204928337943	0.18104098566758853	2	2000	0.9
0.5906462157405079	0.18129243148101581	2	100	0.65
0.5906462157405079	0.18129243148101581	6	100	0.75
0.5906462157405079	0.18129243148101581	23	400	0.9
0.5907719386472216	0.1815438772944431	31	300	0.9
0.5910233844606487	0.18204676892129745	2	800	1
0.5910233844606487	0.18204676892129745	3	900	0.8500000000000001
0.5910233844606487	0.18204676892129745	30	500	0.7
0.5911491073673624	0.18229821473472474	2	500	1
0.5911491073673624	0.18229821473472474	15	200	0.95
0.5911491073673624	0.18229821473472474	25	100	0.5
0.5912748302740759	0.1825496605481518	2	500	0.6
0.5912748302740759	0.1825496605481518	3	200	1
0.5912748302740759	0.1825496605481518	13	100	0.7
0.5914005531807895	0.1828011063615791	2	900	0.6
0.5914005531807895	0.1828011063615791	2	1000	0.9
0.5914005531807895	0.1828011063615791	31	600	0.95
0.5915262760875032	0.18305255217500638	2	300	0.55
0.5915262760875032	0.18305255217500638	2	400	1
0.5915262760875032	0.18305255217500638	11	200	0.5
0.5916519989942167	0.18330399798843344	2	1300	0.9
0.5916519989942167	0.18330399798843344	2	1300	1
0.5916519989942167	0.18330399798843344	2	1700	0.75
0.5916519989942167	0.18330399798843344	23	100	0.9
0.5916519989942167	0.18330399798843344	29	100	0.7
0.5916519989942167	0.18330399798843344	29	100	1
0.591903444807644	0.18380688961528802	2	900	0.55
0.591903444807644	0.18380688961528802	2	1900	0.95
0.591903444807644	0.18380688961528802	2	2000	0.6
0.591903444807644	0.18380688961528802	3	500	0.6
0.591903444807644	0.18380688961528802	25	600	0.8
0.591903444807644	0.18380688961528802	31	200	0.5
0.5920291677143575	0.18405833542871508	9	200	0.95
0.5922806135277847	0.18456122705556943	2	100	0.5
0.5922806135277847	0.18456122705556943	2	400	0.8
0.5922806135277847	0.18456122705556943	2	800	0.8500000000000001
0.5922806135277847	0.18456122705556943	5	100	0.5
0.5924063364344984	0.18481267286899672	2	1800	0.7
0.5924063364344984	0.18481267286899672	22	100	0.75
0.5924063364344984	0.18481267286899672	31	100	0.75
0.592532059341212	0.185064118682424	2	600	0.6
0.5926577822479255	0.18531556449585107	2	1500	1
0.5927835051546392	0.18556701030927836	2	2000	0.8500000000000001
0.5927835051546392	0.18556701030927836	2	2000	1
0.5927835051546392	0.18556701030927836	8	200	0.95
0.5929092280613528	0.18581845612270564	2	1300	0.8500000000000001
0.5929092280613528	0.18581845612270564	17	100	1
0.5929092280613528	0.18581845612270564	28	100	1
0.5930349509680664	0.1860699019361327	2	1700	0.95
0.5930349509680664	0.1860699019361327	27	100	0.75
0.59316067387478	0.18632134774956	2	1200	0.95
0.59316067387478	0.18632134774956	2	1800	0.75
0.59316067387478	0.18632134774956	3	300	0.8500000000000001
0.59316067387478	0.18632134774956	24	300	0.5
0.59316067387478	0.18632134774956	25	300	0.95
0.5932863967814936	0.18657279356298728	2	900	0.75
0.5932863967814936	0.18657279356298728	23	100	0.6
0.5935378425949208	0.18707568518984163	3	300	1
0.593789288408348	0.18757857681669599	2	1500	0.6
0.593789288408348	0.18757857681669599	2	1500	0.8500000000000001
0.593789288408348	0.18757857681669599	3	500	0.7
0.5939150113150616	0.18783002263012327	3	100	0.9
0.5939150113150616	0.18783002263012327	10	100	1
0.5939150113150616	0.18783002263012327	23	200	0.7
0.5940407342217752	0.18808146844355034	2	400	0.7
0.5940407342217752	0.18808146844355034	2	1500	0.8
0.5940407342217752	0.18808146844355034	2	1800	0.6
0.5940407342217752	0.18808146844355034	30	100	1
0.5941664571284888	0.18833291425697762	2	700	0.75
0.5941664571284888	0.18833291425697762	2	1100	0.75
0.5941664571284888	0.18833291425697762	14	100	0.75
0.594417902941916	0.18883580588383198	24	100	0.6
0.5945436258486296	0.18908725169725926	2	800	0.9
0.5946693487553433	0.18933869751068655	2	1800	0.8500000000000001
0.5946693487553433	0.18933869751068655	3	400	1
0.5947950716620568	0.1895901433241136	20	300	0.95
0.5949207945687705	0.1898415891375409	30	100	0.75
0.5949207945687705	0.1898415891375409	30	200	0.8
0.595046517475484	0.19009303495096797	2	1000	0.8
0.595046517475484	0.19009303495096797	3	600	0.95
0.595046517475484	0.19009303495096797	21	200	0.95
0.5951722403821976	0.19034448076439525	2	1700	0.8
0.5951722403821976	0.19034448076439525	17	100	0.65
0.5951722403821976	0.19034448076439525	19	100	0.65
0.5952979632889113	0.19059592657782254	2	700	1
0.5952979632889113	0.19059592657782254	28	500	0.8500000000000001
0.5954236861956248	0.1908473723912496	10	100	0.7
0.5955494091023384	0.1910988182046769	2	1400	0.8
0.5955494091023384	0.1910988182046769	2	1700	0.9
0.5956751320090521	0.19135026401810418	2	500	0.75
0.5956751320090521	0.19135026401810418	3	1500	1
0.5956751320090521	0.19135026401810418	30	200	1
0.5958008549157656	0.19160170983153124	2	1600	0.75
0.5958008549157656	0.19160170983153124	23	200	0.5
0.5959265778224793	0.19185315564495853	2	1100	0.55
0.5959265778224793	0.19185315564495853	4	100	0.75
0.5959265778224793	0.19185315564495853	26	100	0.5
0.5960523007291929	0.19210460145838582	11	200	0.55
0.5960523007291929	0.19210460145838582	29	400	0.5
0.5961780236359064	0.19235604727181288	3	2000	0.8
0.5961780236359064	0.19235604727181288	21	100	0.55
0.5963037465426201	0.19260749308524017	2	1100	0.8500000000000001
0.5963037465426201	0.19260749308524017	16	300	0.95
0.5963037465426201	0.19260749308524017	31	200	0.55
0.5964294694493336	0.19285893889866723	2	1700	0.7
0.5964294694493336	0.19285893889866723	4	500	0.8500000000000001
0.5964294694493336	0.19285893889866723	27	200	0.8500000000000001
0.5964294694493336	0.19285893889866723	29	400	1
0.5964294694493336	0.19285893889866723	31	300	0.8
0.5965551923560473	0.19311038471209452	2	500	0.65
0.5965551923560473	0.19311038471209452	2	900	1
0.5965551923560473	0.19311038471209452	6	200	0.8
0.5965551923560473	0.19311038471209452	30	300	0.8
0.5965551923560473	0.19311038471209452	31	300	0.7
0.5966809152627609	0.1933618305255218	2	1000	0.65
0.5966809152627609	0.1933618305255218	21	100	0.5
0.5966809152627609	0.1933618305255218	28	300	0.95
0.5966809152627609	0.1933618305255218	30	700	0.8
0.5968066381694744	0.19361327633894887	12	300	0.8
0.5968066381694744	0.19361327633894887	14	100	0.8500000000000001
0.5968066381694744	0.19361327633894887	18	200	0.8
0.5968066381694744	0.19361327633894887	26	400	1
0.5968066381694744	0.19361327633894887	27	700	0.6
0.5968066381694744	0.19361327633894887	30	400	0.9
0.5969323610761881	0.19386472215237616	2	1200	0.6
0.5969323610761881	0.19386472215237616	2	2000	0.8
0.5969323610761881	0.19386472215237616	5	200	0.95
0.5971838068896153	0.1943676137792305	2	400	0.75
0.5971838068896153	0.1943676137792305	2	1400	0.95
0.5971838068896153	0.1943676137792305	2	1900	0.55
0.5971838068896153	0.1943676137792305	2	1900	0.75
0.5971838068896153	0.1943676137792305	3	400	0.8500000000000001
0.5971838068896153	0.1943676137792305	24	200	0.55
0.5971838068896153	0.1943676137792305	27	1200	0.6
0.5973095297963289	0.1946190595926578	2	1900	0.7
0.5973095297963289	0.1946190595926578	2	1900	1
0.5973095297963289	0.1946190595926578	13	400	0.5
0.5973095297963289	0.1946190595926578	28	100	0.8500000000000001
0.5973095297963289	0.1946190595926578	31	300	1
0.5974352527030425	0.19487050540608508	27	300	1
0.5975609756097561	0.19512195121951215	2	500	0.95
0.5975609756097561	0.19512195121951215	30	300	0.6
0.5975609756097561	0.19512195121951215	31	100	0.65
0.5976866985164697	0.19537339703293943	19	100	0.8
0.5976866985164697	0.19537339703293943	30	100	0.8
0.5978124214231832	0.1956248428463665	2	1200	0.75
0.5978124214231832	0.1956248428463665	3	900	0.7
0.5978124214231832	0.1956248428463665	11	100	0.95
0.5979381443298969	0.19587628865979378	2	2000	0.5
0.5979381443298969	0.19587628865979378	31	100	0.7
0.5980638672366105	0.19612773447322107	2	300	0.7
0.5980638672366105	0.19612773447322107	2	500	0.7
0.5980638672366105	0.19612773447322107	19	300	0.5
0.5980638672366105	0.19612773447322107	28	800	0.95
0.5980638672366105	0.19612773447322107	29	200	0.8500000000000001
0.5980638672366105	0.19612773447322107	29	400	0.7
0.5980638672366105	0.19612773447322107	29	600	0.8
0.5981895901433241	0.19637918028664814	2	1000	0.75
0.5981895901433241	0.19637918028664814	3	700	0.9
0.5981895901433241	0.19637918028664814	19	100	0.9
0.5981895901433241	0.19637918028664814	30	100	0.9
