geneSymbol	cluster	vtest_score
ADAM33	4	-0.05046717122196832
ADAMTS1	1	-0.39170308522449265
ADAMTS1	2	-0.027345977873344713
ADAMTS1	3	0.3385284658551969
ADAMTS1	4	0.08894891904806289
ADAR	1	0.08388787550125486
ADAR	2	-0.21594717520257936
ADAR	3	-0.10261620398671924
ADAR	4	0.4257169047051022
ADD1	1	0.030292968457020477
ADD1	2	-0.03767941610669663
ADD1	3	0.04028869618264493
ADD1	4	-0.08615553709079017
ADH1B	1	-0.21053928213303386
ADH1B	2	0.2077905556009845
ADH1B	3	-0.12921334983981722
ADH1B	4	0.35723538859047804
ADK	1	-0.12705779029651382
ADK	2	0.04098587767326582
ADK	3	-0.23956171932523915
ADK	4	0.7171131444686462
AEBP1	1	-0.31424605729577937
AEBP1	2	-0.08151830660288925
AEBP1	3	0.2889162466327041
AEBP1	4	0.13457064528699347
AES	1	-0.016927023262212026
AES	2	0.039829947546462054
AES	3	0.20882359987815613
AES	4	-0.49587301326444305
AHCYL1	1	-0.22238379034695313
AHCYL1	2	0.46447706468969624
AHCYL1	3	-0.1874242195984938
AHCYL1	4	0.07243160988174778
AHNAK	1	-0.1537809116305316
AHNAK	2	-0.13952813193287544
AHNAK	3	0.03769227004630582
AHNAK	4	0.46520495381920374
AKAP12	1	-0.03720106314010936
AKAP12	2	-0.2777257794989333
AKAP12	3	0.2907800325746901
AKAP12	4	-0.09495231079530826
AKAP13	1	0.006358368912497675
AKAP13	2	-0.5016949667106922
AKAP13	3	0.28919771746241246
AKAP13	4	0.20232399631453088
AKT2	1	-0.03754931538208006
AKT2	2	-0.36544528467328113
AKT2	3	0.19764973745878198
AKT2	4	0.26140985782429305
ALB	1	-0.013513753377549615
ALB	2	0.1265748767530647
ALB	3	-0.2789543077981938
ALB	4	0.4289359737607773
ALDH18A1	1	-0.12817793130224844
ALDH18A1	2	-0.15501258981740645
ALDH18A1	3	-0.0248137403798894
ALDH18A1	4	0.5782032744739813
ALDH2	1	-0.13229739227687243
ALDH2	2	0.5414753103160025
ALDH2	3	-0.20151003740659695
ALDH2	4	-0.20970631668105358
ALDOA	1	-0.40656352884407015
ALDOA	2	0.013285765744061283
ALDOA	3	0.2937801222371096
ALDOA	4	0.14875468415234883
ANKRD1	1	-0.0853842660961288
ANKRD1	2	-0.16532566937758766
ANKRD1	3	0.08258666409488527
ANKRD1	4	0.2715976412753736
ANPEP	1	-0.22509647225259158
ANPEP	2	-0.26827591287457886
ANPEP	3	0.2921207413629177
ANPEP	4	0.26568524368013224
ANTXR1	1	-0.15186243525634982
ANTXR1	2	0.2079174259409559
ANTXR1	3	-0.12293400794064561
ANTXR1	4	0.22454236237377445
ANXA1	1	-0.3829043193922573
ANXA1	2	-0.07842138615776156
ANXA1	3	0.30999744819000574
ANXA1	4	0.2213831551767557
ANXA11	1	-0.3118341718394176
ANXA11	2	0.16571617774745573
ANXA11	3	0.23953912349211334
ANXA11	4	-0.18248205908005602
ANXA2	1	-0.3824897712086627
ANXA2	2	-0.21992907072511889
ANXA2	3	0.5038318705126614
ANXA2	4	0.032768093189931284
ANXA5	1	-0.5386252571179434
ANXA5	2	0.1470679018795929
ANXA5	3	0.24522209028380346
ANXA5	4	0.29504764442788545
ANXA6	1	-0.33802452958931434
ANXA6	2	0.08110549694152802
ANXA6	3	0.13435243127336768
ANXA6	4	0.247488275633717
AOC3	1	-0.12873294453053158
AOC3	2	-0.20075596314380817
AOC3	3	0.23055361249111717
AOC3	4	0.09210846472404424
AP2B1	1	-0.028610064745831963
AP2B1	2	0.15426407178312737
AP2B1	3	-0.10519782973596864
AP2B1	4	0.027672614192127264
AP2M1	1	-0.4487439513413272
AP2M1	2	0.1332853838367597
AP2M1	3	0.2703781580996415
AP2M1	4	0.08122641621846659
AP3D1	1	0.04684642949759914
AP3D1	2	-0.3744750222431823
AP3D1	3	0.231779934224915
AP3D1	4	0.030710052251220126
APLP2	1	-0.265438016398579
APLP2	2	-0.18790427568861848
APLP2	3	0.3162074752649579
APLP2	4	0.15688998364084208
APOBR	1	-0.24899393730776334
APOBR	2	0.09084453525462803
APOBR	3	0.20149545476281303
APOBR	4	-0.09763946873750268
APOD	1	-0.23767273569807507
APOD	2	0.29926414550843716
APOD	3	-0.04491858087083497
APOD	4	0.06956619923501202
APOE	1	-0.2604150907580118
APOE	2	0.26462112905023666
APOE	3	0.12262878139120742
APOE	4	-0.19624462183394173
APP	1	-0.39635095692595934
APP	2	-0.05213684372682064
APP	3	0.18562675418623825
APP	4	0.4790149771744016
APRT	1	-0.31997289171200516
APRT	2	0.1932377067402259
APRT	3	0.2280382731293054
APRT	4	-0.18749648862426582
AQP1	1	-0.0997990225264093
AQP1	2	0.33031470988295014
AQP1	3	-0.10511216647691216
AQP1	4	-0.12876797738722692
AQP3	1	-0.2520117390510723
AQP3	2	0.2102120923931132
AQP3	3	0.05821808127171286
AQP3	4	0.022082817517671383
ARF1	1	-0.11688855573899422
ARF1	2	0.1709312515985439
ARF1	3	0.3056941877553557
ARF1	4	-0.7317527539734596
ARF3	1	-0.060937291016430375
ARF3	2	0.256859470197403
ARF3	3	0.15608813467537622
ARF3	4	-0.6601884713307589
ARG1	1	-0.2703659591026859
ARG1	2	0.2922094449797552
ARG1	3	-0.12373743863833422
ARG1	4	0.32210854518825177
ARG2	1	-0.21047972084744837
ARG2	2	0.08373611919084864
ARG2	3	0.04075589831729917
ARG2	4	0.1924049323617098
ARGLU1	1	0.16551716168976502
ARGLU1	2	-0.11340038424492693
ARGLU1	3	-0.1187935661474339
ARGLU1	4	0.121746058779918
ARHGEF12	1	0.18649561475923856
ARHGEF12	2	-0.3843388000105369
ARHGEF12	3	-0.05347212915158196
ARHGEF12	4	0.3966490312734969
ARHGEF17	1	0.0411341440631877
ARHGEF17	2	-0.24164529254722403
ARHGEF17	3	0.2588742562566335
ARHGEF17	4	-0.24414925780518226
ARPC2	1	-0.47292550943922385
ARPC2	2	0.17266921481246209
ARPC2	3	0.22431947691351584
ARPC2	4	0.16489649484863445
ARPP19	1	0.017836310122959928
ARPP19	2	0.3548286883306802
ARPP19	3	-0.12021019871982117
ARPP19	4	-0.3748682286387116
ASAH1	1	-0.33121586059704683
ASAH1	2	0.3378243548818032
ASAH1	3	-0.11600677883265029
ASAH1	4	0.3502087131029479
ASNS	1	5.725208088013782e-4
ASNS	2	0.05787724103810658
ASNS	3	-0.18862889082115603
ASNS	4	0.31766479147590726
ASPH	1	0.050391991731733705
ASPH	2	-0.23535953653960953
ASPH	3	0.01975724443792876
ASPH	4	0.25565566721332256
ASS1	1	-0.17511226991082005
ASS1	2	-0.06807237182650512
ASS1	3	0.052953557248240087
ASS1	4	0.3527244204844501
ATF4	1	-0.3488320253606196
ATF4	2	0.41588290672696115
ATF4	3	0.06888340827472764
ATF4	4	-0.1564693464243362
ATN1	1	0.03286841825466148
ATN1	2	-0.08691618464069129
ATN1	3	0.06461865851390204
ATN1	4	-0.06127443028181096
ATP1A1	1	-0.22856891815665253
ATP1A1	2	-0.29619997301499246
ATP1A1	3	0.3407002868806234
ATP1A1	4	0.21278567193751097
ATP1A2	1	0.022175000533716318
ATP1A2	2	0.19695679972890778
ATP1A2	3	-0.22874047913946322
ATP1A2	4	0.1256959455194473
ATP1B1	1	-0.05584854526957889
ATP1B1	2	0.37954562388406854
ATP1B1	3	-0.27825237672861364
ATP1B1	4	0.08169407332709683
ATP2A1	1	0.04510095629797496
ATP2A1	2	-0.18865192087380944
ATP2A1	3	-0.06630666873149019
ATP2A1	4	0.3772075038417101
ATP2A2	1	0.03171406873567667
ATP2A2	2	-0.41588260077281974
ATP2A2	3	0.009505323547385956
ATP2A2	4	0.6238313087051277
ATP2B4	1	0.007778979490613013
ATP2B4	2	-0.2554962117477683
ATP2B4	3	0.1405662184544157
ATP2B4	4	0.10871639972496439
ATP5A1	1	-0.25630499333081264
ATP5A1	2	0.28401781966278805
ATP5A1	3	-0.0032115342304611387
ATP5A1	4	0.040901591003445446
ATP5B	1	-0.3692754426829799
ATP5B	2	0.25478973660660154
ATP5B	3	0.07476699171852927
ATP5B	4	0.14643965515356247
ATP5C1	1	-0.36786397498128226
ATP5C1	2	0.3095148398768016
ATP5C1	3	-0.05509975913276576
ATP5C1	4	0.33772632718362444
ATP5D	1	-0.07958163293742278
ATP5D	2	0.17422642532890706
ATP5D	3	0.20048972413822339
ATP5D	4	-0.5799175455829652
ATP5E	1	-0.46120433648220927
ATP5E	2	0.2842965191738055
ATP5E	3	0.026785336548191086
ATP5E	4	0.3881125693640219
ATP5F1	1	-0.2773881483341069
ATP5F1	2	0.40673110833572124
ATP5F1	3	0.05577288944725578
ATP5F1	4	-0.2562306706611374
ATP5G1	1	-0.3198313185247207
ATP5G1	2	0.41834376795129324
ATP5G1	3	0.01722440380157468
ATP5G1	4	-0.10493629918109355
ATP5G2	1	-0.3483937875651729
ATP5G2	2	0.4554255902922396
ATP5G2	3	0.06804920145207705
ATP5G2	4	-0.22291748153483298
ATP5G3	1	-0.35155191731880797
ATP5G3	2	0.42374989770779875
ATP5G3	3	0.13376611944244485
ATP5G3	4	-0.30798634877709585
ATP5H	1	-0.3023368280467961
ATP5H	2	0.3167350656338648
ATP5H	3	-0.043987373878255506
ATP5H	4	0.16840073882278453
ATP5I	1	-0.32347919265864983
ATP5I	2	0.20452124794418194
ATP5I	3	-0.04428326271236169
ATP5I	4	0.4030738918825018
ATP5J	1	-0.41068304392733873
ATP5J	2	0.46544953154539787
ATP5J	3	0.00563315865255545
ATP5J	4	0.024016995258784504
ATP5J2	1	-0.3116930017198474
ATP5J2	2	0.09219339357694582
ATP5J2	3	0.14985163066245477
ATP5J2	4	0.1410699114243186
ATP5L	1	-0.3255725799697829
ATP5L	2	0.23454977251583142
ATP5L	3	-0.09920602836694736
ATP5L	4	0.4776730726522472
ATP5O	1	-0.3575837968186857
ATP5O	2	0.4013034146153036
ATP5O	3	-0.09992143921909855
ATP5O	4	0.25968062122355223
ATP6V0C	1	-0.08849614580435021
ATP6V0C	2	0.07968663941268792
ATP6V0C	3	0.30612402292649443
ATP6V0C	4	-0.6345361107586321
ATXN2L	1	0.11271019059825475
ATXN2L	2	-0.418276474449922
ATXN2L	3	0.18362492007972517
ATXN2L	4	0.0788558627906329
B2M	1	-0.48691733958430955
B2M	2	0.2482591325168923
B2M	3	0.15512908350243013
B2M	4	0.2174500623033742
BAG6	1	-0.13756591998020767
BAG6	2	-0.14255132702228762
BAG6	3	0.3426064228978534
BAG6	4	-0.23726577220961523
BAZ2A	1	0.07194573617564998
BAZ2A	2	-0.4452226762582173
BAZ2A	3	0.08003409192813071
BAZ2A	4	0.4364453910347889
BCAP31	1	-0.4978817554606703
BCAP31	2	0.2469254095456397
BCAP31	3	0.3156778575345503
BCAP31	4	-0.11345554063422195
BCL6	1	-0.13801303396491824
BCL6	2	0.04962547863059213
BCL6	3	0.10311263144343649
BCL6	4	-0.0339047979165884
BGN	1	-0.2839467770952458
BGN	2	-0.25275926258226833
BGN	3	0.45998644053951465
BGN	4	-0.01336799926130461
BHLHE40	1	-0.395932918853752
BHLHE40	2	-0.06753867925093497
BHLHE40	3	0.38193640685515706
BHLHE40	4	0.0699405510644384
BIN1	1	-0.17947777661868383
BIN1	2	0.4424893760852568
BIN1	3	-0.14189765090563888
BIN1	4	-0.07755603909627065
BRD2	1	-0.0483425042038017
BRD2	2	-0.152060953267735
BRD2	3	0.045675036895888824
BRD2	4	0.25582337641550934
BSG	1	-0.22794274657165772
BSG	2	0.06575871033550483
BSG	3	0.39084810620463706
BSG	4	-0.5165049461398716
BTF3	1	-0.32942434146259914
BTF3	2	0.4396778453917727
BTF3	3	-0.0871864095508012
BTF3	4	0.10917043156694975
BTG1	1	0.049464283123770277
BTG1	2	-0.12726074683807964
BTG1	3	0.2732456799345055
BTG1	4	-0.48778378512805787
BTG2	1	-0.12519351193674053
BTG2	2	0.43151089975896617
BTG2	3	0.029399824888867672
BTG2	4	-0.5476696474024407
C10orf10	1	-0.12074055007883289
C10orf10	2	0.2900352687365071
C10orf10	3	0.09766330791039632
C10orf10	4	-0.46657873242941805
C11orf96	1	-0.11415582985720202
C11orf96	2	0.09627335304049585
C11orf96	3	0.07990055776059363
C11orf96	4	-0.1102640107636569
C1R	1	-0.4038147988783663
C1R	2	-0.12886972068285787
C1R	3	0.45878141650768417
C1R	4	0.020342188659240697
C1S	1	-0.3795200819871584
C1S	2	-0.053091910436144266
C1S	3	0.2740319245911188
C1S	4	0.25096582737502887
C3	1	-0.2110307574879708
C3	2	0.14973259574251815
C3	3	0.01900982164633859
C3	4	0.12914345348578316
C7	1	-0.11966574270727875
C7	2	-0.1881411980998868
C7	3	0.16510131980597798
C7	4	0.19714348114232355
CAD	1	0.15248715523200243
CAD	2	-0.35319847442160135
CAD	3	0.031827931543598455
CAD	4	0.22349918290653245
CALCOCO1	1	0.06550788101732999
CALCOCO1	2	0.17392702941260638
CALCOCO1	3	-0.1062859952415464
CALCOCO1	4	-0.1936397683296537
CALD1	1	-0.19060993392148043
CALD1	2	-0.22512487165009168
CALD1	3	0.27227040724393353
CALD1	4	0.1663660833260073
CALM1	1	-0.019703394052156136
CALM1	2	0.2390460965631075
CALM1	3	0.03070553865547579
CALM1	4	-0.43564569037911594
CALM2	1	-0.12699151871761247
CALM2	2	0.41109452623317966
CALM2	3	-0.1479059177554911
CALM2	4	-0.11680748043729777
CALM3	1	0.006480100191691447
CALM3	2	0.24835585406179944
CALM3	3	0.031230675193913846
CALM3	4	-0.5055921138610342
CALR	1	-0.42398802389014145
CALR	2	-0.27461423307233196
CALR	3	0.3492383424889064
CALR	4	0.552009931533158
CALU	1	-0.11594430339205883
CALU	2	-0.2518204428125023
CALU	3	0.3245805613106382
CALU	4	-0.05479225421957596
CANX	1	-0.32727070596762714
CANX	2	0.0324842318377063
CANX	3	0.09777906566260533
CANX	4	0.3895878172582327
CAP1	1	-0.4446996350390286
CAP1	2	0.31877407426657656
CAP1	3	0.2037317025270173
CAP1	4	-0.09564492010320069
CAPN1	1	-0.23311626103920552
CAPN1	2	-0.026317190827767675
CAPN1	3	0.29849888076704534
CAPN1	4	-0.1446938187724839
CAPN2	1	-0.2943796235084254
CAPN2	2	-0.11215861988872686
CAPN2	3	0.1812981908247097
CAPN2	4	0.38484310124981363
CAPNS1	1	-0.4264350327309732
CAPNS1	2	0.04175149614293316
CAPNS1	3	0.3869595647481286
CAPNS1	4	-0.06584401323787044
CAPZB	1	-0.503036310574652
CAPZB	2	0.2898103615711372
CAPZB	3	0.21068874932576695
CAPZB	4	0.056223493259039276
CASC3	1	0.05309179269205163
CASC3	2	0.34631094138151586
CASC3	3	-0.3493222758335792
CASC3	4	0.075490695885318
CAST	1	-0.44459078642899164
CAST	2	0.018502984795626797
CAST	3	0.20948893481917857
CAST	4	0.4032681214791702
CAV1	1	-0.2734019583557368
CAV1	2	-0.09453143349992911
CAV1	3	0.3351684967203591
CAV1	4	-0.028155275359035524
CCDC80	1	-0.09904968103928505
CCDC80	2	0.0666821294806377
CCDC80	3	0.02868403340211101
CCDC80	4	0.02300848027060066
CCNI	1	0.0031867021923701498
CCNI	2	0.11951437335330292
CCNI	3	-0.04988875296311443
CCNI	4	-0.0997603240254064
CCNL2	1	0.13254266442319032
CCNL2	2	-0.06754596347272943
CCNL2	3	-0.057493927828422345
CCNL2	4	-0.025457281130814982
CCT7	1	-0.30756818800676167
CCT7	2	0.25182880797492846
CCT7	3	0.05253201593282675
CCT7	4	0.07599608274902639
CD151	1	-0.3806315449532091
CD151	2	-0.10968182371145623
CD151	3	0.5163657969496511
CD151	4	-0.18666770601936952
CD164	1	-0.26882926485900066
CD164	2	0.12366663927358386
CD164	3	0.2412037698766942
CD164	4	-0.20139185297347587
CD24	1	0.1777914300383752
CD24	2	0.26408223019208993
CD24	3	-0.2940370191968556
CD24	4	-0.1586971561105065
CD36	1	-0.06696830375435052
CD36	2	-0.1025966965096655
CD36	3	-0.07528246616009694
CD36	4	0.47685266674932975
CD44	1	-0.3932685386050947
CD44	2	-0.04307466687201145
CD44	3	0.3398390325863433
CD44	4	0.11602474386337307
CD46	1	0.002243236535313096
CD46	2	-0.08283218987765795
CD46	3	-0.17790164829015268
CD46	4	0.53041509423404
CD59	1	-0.3386715093829802
CD59	2	0.03793931916689936
CD59	3	0.18155041132908117
CD59	4	0.21791994347198612
CD63	1	-0.5155009149387797
CD63	2	-0.1162030711096764
CD63	3	0.4416818520818893
CD63	4	0.262299390188192
CD74	1	-0.2918879260668934
CD74	2	0.1514546936382066
CD74	3	0.27581294646908805
CD74	4	-0.2787629221935357
CD81	1	-0.4233603808101632
CD81	2	0.18882663486055573
CD81	3	0.187060313351123
CD81	4	0.11965196837816376
CD9	1	-0.2948321337418463
CD9	2	0.1532476116382729
CD9	3	0.20032712349588336
CD9	4	-0.10879930278236974
CD99	1	-0.38376220109274894
CD99	2	0.03028935836726213
CD99	3	0.1853009929086005
CD99	4	0.3137827849734098
CDC37	1	-0.3667324483927433
CDC37	2	0.09997718911164621
CDC37	3	0.14948109339510196
CDC37	4	0.23984903986972086
CDC42	1	-0.23327696334250145
CDC42	2	0.19309898071205514
CDC42	3	0.14540420268709678
CDC42	4	-0.17957102022657426
CDC42BPB	1	0.058427970244072695
CDC42BPB	2	-0.1789693181867366
CDC42BPB	3	0.01421146288274577
CDC42BPB	4	0.15556119879949928
CDKN1A	1	-0.37025503697980994
CDKN1A	2	0.025261860863463825
CDKN1A	3	0.3970777497998649
CDKN1A	4	-0.17366124648832842
CEBPD	1	-0.2860255037870202
CEBPD	2	0.1400347570957308
CEBPD	3	0.41411401495293954
CEBPD	4	-0.5772394121037759
CEL	1	-0.038491838048594025
CEL	2	-0.12950920041905817
CEL	3	-0.20932887090179095
CEL	4	0.7618633812828338
CELA3A	1	-0.055046377780555114
CELA3A	2	-0.08636205476738237
CELA3A	3	0.003580045248079384
CELA3A	4	0.25054087298335176
CELA3B	1	-0.06640669400125342
CELA3B	2	-0.11706664573684404
CELA3B	3	0.08075418946400924
CELA3B	4	0.15503431969008408
CFD	1	-0.2314663317104922
CFD	2	0.07797482983394922
CFD	3	0.27146964377620836
CFD	4	-0.26599297086594814
CFH	1	-0.2577297616996043
CFH	2	-0.14154526165936263
CFH	3	0.10373643377453326
CFH	4	0.5325385507359355
CFL1	1	-0.2962125334955197
CFL1	2	0.31329163144298405
CFL1	3	0.2467431258013901
CFL1	4	-0.4815693234529123
CFLAR	1	0.13829510736046413
CFLAR	2	-0.2415612945884761
CFLAR	3	0.15484994912403857
CFLAR	4	-0.2104097921197329
CHD2	1	0.25428844382337884
CHD2	2	-0.3208636470831522
CHD2	3	-0.15556204185232625
CHD2	4	0.37739309153731637
CHD3	1	0.22831704109574574
CHD3	2	-0.2444224192393562
CHD3	3	-0.0894979679677479
CHD3	4	0.15335072252672632
CHD4	1	0.21226536960986425
CHD4	2	-0.42643575437548276
CHD4	3	-0.05313479168074284
CHD4	4	0.41558793861860577
CIC	1	0.019946868444714157
CIC	2	-0.22891615431772444
CIC	3	0.2345110454757651
CIC	4	-0.16910955703594605
CIRBP	1	0.0015578163789184737
CIRBP	2	0.19653012063968417
CIRBP	3	-0.17687220658093705
CIRBP	4	0.05328994251969565
CKB	1	-0.07190011428929002
CKB	2	0.19429946626521635
CKB	3	0.047140741716292484
CKB	4	-0.29025775940600396
CKM	1	0.02371858316245684
CKM	2	-0.14425487908686982
CKM	3	0.04163431252003566
CKM	4	0.10583262054749903
CLIC1	1	-0.39215075854074444
CLIC1	2	-0.14113923958158417
CLIC1	3	0.4863670543907151
CLIC1	4	-0.043367793944547824
CLIC4	1	-0.18938785854601176
CLIC4	2	0.2566601703740471
CLIC4	3	0.14976888131985922
CLIC4	4	-0.38627928125837596
CLIP1	1	0.1816882141685162
CLIP1	2	-0.3320917083175197
CLIP1	3	-0.013114099454361507
CLIP1	4	0.22797502919583423
CLK1	1	-0.060955244599213095
CLK1	2	0.17272988524461183
CLK1	3	-0.26232900012235594
CLK1	4	0.40933242059008923
CLPS	1	0.0273563749366966
CLPS	2	-0.08989283300807661
CLPS	3	0.025117089257780407
CLPS	4	0.04236651745546414
CLSTN1	1	-0.011665633070696487
CLSTN1	2	-0.2601385481626389
CLSTN1	3	0.2559196128569556
CLSTN1	4	-0.09938215609477587
CLTC	1	-0.07389801064119528
CLTC	2	-0.36397258471891814
CLTC	3	0.16505240884016958
CLTC	4	0.4045022315233138
CLU	1	-0.3531539510815593
CLU	2	0.1452080729745523
CLU	3	0.15621327079127986
CLU	4	0.12040286057691718
CMYA5	1	-0.12320408753063176
CMYA5	2	-0.14443850494038057
CMYA5	3	0.16685042206682785
CMYA5	4	0.12592238474822245
CNBP	1	-0.21120706278973347
CNBP	2	0.46161727561595967
CNBP	3	-0.0070639188490989055
CNBP	4	-0.34446525873311307
CNN1	1	-0.24866644383409034
CNN1	2	-0.11630834552943758
CNN1	3	0.3244099446578123
CNN1	4	-0.017207937789699507
CNN3	1	-0.2940080905333867
CNN3	2	-0.03141793764489381
CNN3	3	0.2916888821524565
CNN3	4	0.0021289264688858682
CNP	1	-0.04879911420274462
CNP	2	0.4918080947906657
CNP	3	-0.10772839507279816
CNP	4	-0.5013417712458494
COL12A1	1	-0.14375073976412878
COL12A1	2	-0.2793901675116087
COL12A1	3	0.24866924452145822
COL12A1	4	0.21641149787983197
COL14A1	1	-0.1718868429448164
COL14A1	2	-0.20542445097168088
COL14A1	3	0.2285508453457131
COL14A1	4	0.19170841546069875
COL16A1	1	-0.08033004140753984
COL16A1	2	-0.11946668058165852
COL16A1	3	0.11452879310183492
COL16A1	4	0.1125109572657151
COL18A1	1	-0.27607126669161086
COL18A1	2	-0.17063576797336907
COL18A1	3	0.4188208743283815
COL18A1	4	-0.07816994384529521
COL1A1	1	-0.14238520664149126
COL1A1	2	-0.5023656799729386
COL1A1	3	0.43684241571297167
COL1A1	4	0.17728352343389325
COL1A2	1	-0.15824536112860582
COL1A2	2	-0.4740107802910761
COL1A2	3	0.365334584780911
COL1A2	4	0.31926388807683653
COL3A1	1	-0.09221749350477022
COL3A1	2	-0.5074943422905388
COL3A1	3	0.3860855150044613
COL3A1	4	0.19698192453066837
COL4A1	1	-0.14438188357712
COL4A1	2	-0.5115619870453926
COL4A1	3	0.45992232648569414
COL4A1	4	0.1459136509585627
COL4A2	1	-0.11460551017021817
COL4A2	2	-0.5165320260510156
COL4A2	3	0.526349635324654
COL4A2	4	-0.052809607043134865
COL5A1	1	-0.2405653620500644
COL5A1	2	-0.39668365047653614
COL5A1	3	0.42493107980684713
COL5A1	4	0.22189956735063285
COL6A1	1	-0.37058455592728806
COL6A1	2	-0.19590594426791466
COL6A1	3	0.44170551727085244
COL6A1	4	0.10525868376976062
COL6A2	1	-0.3284529412406207
COL6A2	2	-0.2687473842689998
COL6A2	3	0.4516951805299222
COL6A2	4	0.12217951970387456
COL6A3	1	-0.1630721436852246
COL6A3	2	-0.4306269523903955
COL6A3	3	0.39400435743283885
COL6A3	4	0.1916075646602908
COPA	1	-0.13388278004615572
COPA	2	-0.11678341246189072
COPA	3	-9.062868893759358e-5
COPA	4	0.46984361186970247
COQ8A	1	-0.11069469720873353
COQ8A	2	0.10065418239918583
COQ8A	3	-0.14334407678191016
COQ8A	4	0.369372953856101
CORO1C	1	0.013543813511812774
CORO1C	2	-0.06792416894492707
CORO1C	3	0.005961536399194078
CORO1C	4	0.07522615706355333
COX4I1	1	-0.2555433197943321
COX4I1	2	0.46253550288289197
COX4I1	3	-0.016837198748190868
COX4I1	4	-0.23480143033290865
COX7C	1	-0.381938638649062
COX7C	2	0.41667917508143537
COX7C	3	-0.03705963099746006
COX7C	4	0.143557784513001
CPA1	1	-0.01686639789410136
CPA1	2	0.03679145651293236
CPA1	3	-0.10368504020776997
CPA1	4	0.2008486676000427
CPA2	1	-0.18679115478866387
CPA2	2	0.45066545649392925
CPA2	3	-0.25646410072402265
CPA2	4	0.1768514932898024
CPB1	1	-0.15466764876097547
CPB1	2	0.20964343410995032
CPB1	3	-0.06553744691928778
CPB1	4	0.10023521728593317
CPE	1	-0.18376294790921477
CPE	2	0.33290686921811335
CPE	3	-0.11298011501800632
CPE	4	0.05390806401180428
CRIM1	1	-0.08565885305499861
CRIM1	2	-0.3239396599835631
CRIM1	3	0.2996934471809642
CRIM1	4	0.06202863679186367
CRIP2	1	-0.1250027021451469
CRIP2	2	-0.0036078222511213122
CRIP2	3	0.31234736137929975
CRIP2	4	-0.43254166987684073
CRISPLD2	1	-0.1164057461017923
CRISPLD2	2	-0.2657111071653641
CRISPLD2	3	0.33840737029069673
CRISPLD2	4	-0.06078256461996336
CRNN	1	-0.030277244133505028
CRNN	2	-0.06887024030600898
CRNN	3	-0.05603549048231184
