geneSymbol	cluster	vtest_score
AP3D1	3	0.36615443370586537
APLP2	1	0.07276070698825414
APLP2	2	-0.3795128699414764
APLP2	3	0.26963492947310075
APOBR	1	-0.1579041251090761
APOBR	2	-0.3786509253013754
APOBR	3	0.5556541724411412
APOD	1	0.16748697673467944
APOD	2	-0.26687085352031936
APOD	3	0.04495612065845967
APOE	1	0.02093859023927665
APOE	2	-0.27080916215652817
APOE	3	0.23092948475344313
APP	1	0.011212900054412276
APP	2	-0.2797998667036189
APP	3	0.2515547653512593
APRT	1	0.03847703984303023
APRT	2	-0.34913444468948496
APRT	3	0.2834418013586599
AQP1	1	0.32526503768600523
AQP1	2	-0.7264945849763212
AQP1	3	0.28488607750232603
AQP3	1	0.09750103136472676
AQP3	2	-0.5244710105819271
AQP3	3	0.3764185542543012
ARF1	1	-0.18667217539547648
ARF1	2	-0.31228431845983023
ARF1	3	0.5284535516789138
ARF3	1	0.31647321402870304
ARF3	2	-0.5249049745810115
ARF3	3	0.10453329020251444
ARG1	1	-0.02539082937625382
ARG1	2	-0.32385166056081127
ARG1	3	0.3388725068357587
ARG2	1	-0.30815409033324076
ARG2	2	0.274381817655158
ARG2	3	0.12283968414440474
ARGLU1	1	-0.01513683953187648
ARGLU1	2	0.04708267739521422
ARGLU1	3	-0.02585309403569697
ARHGEF12	1	0.00874566673732776
ARHGEF12	2	0.3981366836260284
ARHGEF12	3	-0.3886618997467136
ARHGEF17	1	0.06996578939970745
ARHGEF17	2	-0.3603955363242476
ARHGEF17	3	0.25497029846438385
ARPC2	1	-0.18866929091400794
ARPC2	2	-0.22684613136763618
ARPC2	3	0.449865883587616
ARPP19	1	0.09163120736673219
ARPP19	2	0.2418962832664098
ARPP19	3	-0.34347763349142996
ASAH1	1	0.29836024461604693
ASAH1	2	-0.3036273043675853
ASAH1	3	-0.0829101645576565
ASNS	1	-0.3081431592905622
ASNS	2	0.4283947463445399
ASNS	3	-0.023314672084932896
ASPH	1	0.0962509955823579
ASPH	2	-0.07700573120817186
ASPH	3	-0.04662068525251151
ASS1	1	0.0701720303722174
ASS1	2	-0.5037603108644897
ASS1	3	0.3907507082481415
ATF4	1	-0.44437103693279606
ATF4	2	0.19177294814161244
ATF4	3	0.3706150804059328
ATN1	1	0.24630929600652257
ATN1	2	-0.5769273272746679
ATN1	3	0.2411470679236947
ATP1A1	1	-0.1387784128062231
ATP1A1	2	-0.17638073697654755
ATP1A1	3	0.3399394830912242
ATP1A2	1	0.32704225525318104
ATP1A2	2	-0.45894418622537825
ATP1A2	3	0.02880114885429545
ATP1B1	1	0.32978406438910246
ATP1B1	2	-0.5742770768884408
ATP1B1	3	0.13482944862426124
ATP2A1	1	0.17616923619734068
ATP2A1	2	-0.4230956984386109
ATP2A1	3	0.18239914761960724
ATP2A2	1	0.007451205214961677
ATP2A2	2	0.2525985982899774
ATP2A2	3	-0.24895310628916278
ATP2B4	1	0.23410142408939086
ATP2B4	2	-0.42097610179951284
ATP2B4	3	0.10834785651603719
ATP5A1	1	0.21732526401824304
ATP5A1	2	-0.060273061365091245
ATP5A1	3	-0.21305678037485293
ATP5B	1	0.15448194295394732
ATP5B	2	-0.061594025994070746
ATP5B	3	-0.1336561909489436
ATP5C1	1	0.016045986632884503
ATP5C1	2	0.22896964277807602
ATP5C1	3	-0.23721972566788155
ATP5D	1	0.11294333936517988
ATP5D	2	-0.33933249637754703
ATP5D	3	0.1815402760161242
ATP5E	1	0.2155636038046802
ATP5E	2	-0.19801124213024537
ATP5E	3	-0.08016823723382782
ATP5F1	1	0.17355901014781555
ATP5F1	2	0.18951811094313345
ATP5F1	3	-0.39565584650613034
ATP5G1	1	0.24782391432368758
ATP5G1	2	-0.37230362407616296
ATP5G1	3	0.04509896902835352
ATP5G2	1	0.10464488369154643
ATP5G2	2	-0.23679257182145946
ATP5G2	3	0.09456086728740622
ATP5G3	1	0.16691780468020812
ATP5G3	2	-0.11380286887160285
ATP5G3	3	-0.09958021927333409
ATP5H	1	0.09446307025667362
ATP5H	2	0.05418472067361977
ATP5H	3	-0.16888218504373395
ATP5I	1	0.28055119770535875
ATP5I	2	-0.4013529324516855
ATP5I	3	0.03196631602812666
ATP5J	1	0.2775084569508452
ATP5J	2	-0.2243219614430109
ATP5J	3	-0.13223223345921
ATP5J2	1	0.2244741244703689
ATP5J2	2	-0.27648531461493636
ATP5J2	3	-0.016785703818156805
ATP5L	1	0.2123407514006061
ATP5L	2	-0.1761280314225595
ATP5L	3	-0.09692522423082067
ATP5O	1	0.2651750962104159
ATP5O	2	-0.28664947746872393
ATP5O	3	-0.05775368185918758
ATP6V0C	1	0.13106383811605152
ATP6V0C	2	-0.5592857390275207
ATP6V0C	3	0.36771763665286133
ATXN2L	1	0.036812176194401074
ATXN2L	2	-0.47778628275491575
ATXN2L	3	0.40758806929059466
B2M	1	-0.4020162671105702
B2M	2	0.3759814846940233
B2M	3	0.14315296756995344
BAG6	1	-0.04683087074419443
BAG6	2	-0.4233502104983285
BAG6	3	0.45994651553486593
BAZ2A	1	-0.11474961339607782
BAZ2A	2	-0.13677966060318575
BAZ2A	3	0.2724821871088733
BCAP31	1	0.07255739355940734
BCAP31	2	-0.15508848207652945
BCAP31	3	0.05693451993453729
BCL6	1	0.08803375637647763
BCL6	2	-0.5373253736333711
BCL6	3	0.4003886622445479
BGN	1	-0.3118961839347972
BGN	2	0.013226030422676834
BGN	3	0.37530022276199276
BHLHE40	1	0.04054877567193353
BHLHE40	2	-0.4896247546654555
BHLHE40	3	0.41417488437989997
BIN1	1	-0.05790677153142033
BIN1	2	0.17988266553089974
BIN1	3	-0.0986797739830417
BRD2	1	-0.05985764021880072
BRD2	2	-0.26136767499334645
BRD2	3	0.3224425947918769
BSG	1	-0.2079346210516257
BSG	2	0.19509187053664878
BSG	3	0.07345157000066568
BTF3	1	-0.05092819309680565
BTF3	2	-0.05475024352993286
BTF3	3	0.11528216081132496
BTG1	1	-0.3415558961101666
BTG1	2	0.06533779379529128
BTG1	3	0.36273463063280037
BTG2	1	-0.059186743985752834
BTG2	2	-0.21834417243342297
BTG2	3	0.2807839059858556
C10orf10	1	-0.2510639122072166
C10orf10	2	-0.2008093675954584
C10orf10	3	0.5027491297245408
C11orf96	1	-0.09085942634274571
C11orf96	2	-0.4202600044737403
C11orf96	3	0.5117648031333306
C1R	1	-0.08168193249131067
C1R	2	-0.4170506272645657
C1R	3	0.49730704003829723
C1S	1	-0.11568969590075695
C1S	2	-0.3113222145377412
C1S	3	0.439272245808272
C3	1	-0.12118720514676651
C3	2	-0.12896947324004168
C3	3	0.2730765034352009
C7	1	-0.09675646310825325
C7	2	-0.010068794808742978
C7	3	0.12987307371662252
CAD	1	0.037713582655070625
CAD	2	-0.23103856344623236
CAD	3	0.17233161052505105
CALCOCO1	1	0.1683490429328548
CALCOCO1	2	-0.3967534659776919
CALCOCO1	3	0.1671279570404959
CALD1	1	-0.32657365577295616
CALD1	2	-0.0021927253046577786
CALD1	3	0.4081826499381419
CALM1	1	0.24100792933534967
CALM1	2	0.18442829355991425
CALM1	3	-0.4747005018138957
CALM2	1	0.10396015131610718
CALM2	2	0.3410722152909868
CALM2	3	-0.4529156510619427
CALM3	1	-0.1217554717789002
CALM3	2	0.08694385805348667
CALM3	3	0.06890594703185002
CALR	1	-0.40363150330417163
CALR	2	0.1432136779668141
CALR	3	0.36603174236331865
CALU	1	-0.26222384327482867
CALU	2	0.2745387499050687
CALU	3	0.06557543346728124
CANX	1	-0.09404307197741825
CANX	2	0.40487677189114024
CANX	3	-0.26723726921795027
CAP1	1	-0.2781802073807602
CAP1	2	-0.08464275169847825
CAP1	3	0.4262399647241106
CAPN1	1	-0.035716469321558066
CAPN1	2	-0.4551492529575348
CAPN1	3	0.4762991734143202
CAPN2	1	0.07931669157347106
CAPN2	2	-0.5475037388953337
CAPN2	3	0.42088664853737073
CAPNS1	1	-0.0918494503622716
CAPNS1	2	-0.4177126817007423
CAPNS1	3	0.5105788014626617
CAPZB	1	0.2114382271817519
CAPZB	2	-0.6978889918086563
CAPZB	3	0.3992889304932198
CASC3	1	0.17748753701113518
CASC3	2	-0.3456058818770418
CASC3	3	0.107230781704799
CAST	1	-0.04645780369476848
CAST	2	-0.13301344042949942
CAST	3	0.1839860046647095
CAV1	1	-0.2551014574097559
CAV1	2	-0.17576254752488737
CAV1	3	0.4840033266472727
CCDC80	1	0.21400259183656947
CCDC80	2	-0.44870306284560524
CCDC80	3	0.15965096037842874
CCNI	1	0.10951817890305862
CCNI	2	-0.2963698670375182
CCNI	3	0.14503289157663957
CCNL2	1	-0.11645074870340527
CCNL2	2	0.021144030620108365
CCNL2	3	0.12474595643128354
CCT7	1	-0.04143552230811603
CCT7	2	0.08283486731147474
CCT7	3	-0.02707482940228954
CD151	1	-0.2698250631059125
CD151	2	0.04080456802264446
CD151	3	0.2968148995318992
CD164	1	-0.12582651587243368
CD164	2	0.3396318664827973
CD164	3	-0.16580381197217717
CD24	1	0.12431138636971605
CD24	2	-0.14917079568175004
CD24	3	-0.013037996097840558
CD36	1	0.280854105109021
CD36	2	-0.517180846448662
CD36	3	0.14149716819879563
CD44	1	-0.15792144862615937
CD44	2	-0.37188372124280616
CD44	3	0.5492544071936408
CD46	1	-0.23340792268937616
CD46	2	0.4197863082730102
CD46	3	-0.10808126296051546
CD59	1	0.1429475219206557
CD59	2	-0.20384438065164698
CD59	3	0.015666549696155888
CD63	1	-0.3376536926753115
CD63	2	0.1691287009277695
CD63	3	0.2593963757866096
CD74	1	-0.04819865955403722
CD74	2	-0.3937475772993384
CD74	3	0.43355785893107307
CD81	1	0.21310953444793374
CD81	2	-0.3714826686057955
CD81	3	0.08748812142920077
CD9	1	0.2247388685601818
CD9	2	-0.5044698798813655
CD9	3	0.1992165189334694
CD99	1	0.2996391879731574
CD99	2	-0.6260493363388993
CD99	3	0.2214412991405304
CDC37	1	-0.13873670393557525
CDC37	2	-0.31656805999915266
CDC37	3	0.472909452083256
CDC42	1	-0.09257730770771143
CDC42	2	0.40216284344081643
CDC42	3	-0.2664847718596528
CDC42BPB	1	0.20997061721582863
CDC42BPB	2	-0.42266859766640413
CDC42BPB	3	0.13996106720603493
CDKN1A	1	-0.35029523141830604
CDKN1A	2	0.04226908732021752
CDKN1A	3	0.3954917794330053
CEBPD	1	-0.06398533670845505
CEBPD	2	-0.4827889507596555
CEBPD	3	0.537679104747635
CEL	1	-0.09633790453842789
CEL	2	0.0021504213825571826
CEL	3	0.1177579390645747
CELA3A	1	0.1274918541849707
CELA3A	2	-0.062472976141042524
CELA3A	3	-0.09925935855427631
CELA3B	1	0.08170310524408707
CELA3B	2	0.00229751613528785
CELA3B	3	-0.10377980991074483
CFD	1	-0.016918270860436478
CFD	2	-0.35054169536892005
CFD	3	0.35366249081339224
CFH	1	-0.19089954844537127
CFH	2	0.09114725064694806
CFH	3	0.15089968680433188
CFL1	1	0.05071069875358027
CFL1	2	-0.5031901526369585
CFL1	3	0.4144103153580025
CFLAR	1	-0.09531992130405226
CFLAR	2	-0.10732630870616845
CFLAR	3	0.22037302605068415
CHD2	1	-0.03878010701906107
CHD2	2	0.1362782768539295
CHD2	3	-0.0810886215467118
CHD3	1	-0.09160840385204262
CHD3	2	-0.16047988247079448
CHD3	3	0.2661943667452052
CHD4	1	-0.03162128194286785
CHD4	2	0.2163621808689932
CHD4	3	-0.16598131054192974
CIC	1	0.010282533765465571
CIC	2	-0.44928353036888075
CIC	3	0.4135324298690414
CIRBP	1	-0.12292080504192798
CIRBP	2	0.28041882808832685
CIRBP	3	-0.11323068866256861
CKB	1	0.19410639186694045
CKB	2	-0.03788525208502193
CKB	3	-0.2054270543686871
CKM	1	0.2614096556799191
CKM	2	-0.4296758504962905
CKM	3	0.0826445024845607
CLIC1	1	-0.37776649088106157
CLIC1	2	0.10510832656432373
CLIC1	3	0.37002563976347724
CLIC4	1	-0.2788529808565818
CLIC4	2	0.23511133711731172
CLIC4	3	0.12366628935580982
CLIP1	1	-0.12127218422177725
CLIP1	2	-0.014748671662461172
CLIP1	3	0.16479961928614492
CLK1	1	-0.0364253895637784
CLK1	2	0.08145983367923333
CLK1	3	-0.03200029639335082
CLPS	1	-0.03564085520693768
CLPS	2	-0.1425778037342088
CLPS	3	0.1796103690670119
CLSTN1	1	0.3051803141434387
CLSTN1	2	-0.40661484682676813
CLSTN1	3	0.006332390539971326
CLTC	1	-0.1525475547387157
CLTC	2	0.40676864444894506
CLTC	3	-0.19628074431591291
CLU	1	-0.027875318613919776
CLU	2	-0.0712054671398365
CLU	3	0.10222950733544076
CMYA5	1	0.20079265212234804
CMYA5	2	-0.1700745723483965
CMYA5	3	-0.08830893642860654
CNBP	1	0.006799327136187783
CNBP	2	0.1332883877454623
CNBP	3	-0.13493065236710747
CNN1	1	-0.1570552047137022
CNN1	2	-0.32830764659657086
CNN1	3	0.5068284708641283
CNN3	1	-0.2894322258933496
CNN3	2	-0.038648926353243206
CNN3	3	0.3965892014366521
CNP	1	0.10546411813708972
CNP	2	-0.1496730124387448
CNP	3	0.010875570751907633
COL12A1	1	-0.14312851911083926
COL12A1	2	-0.15380927346202858
COL12A1	3	0.32393118908421176
COL14A1	1	-0.24552652371495437
COL14A1	2	0.07955433157810295
COL14A1	3	0.22982997465337382
COL16A1	1	0.28396331513404205
COL16A1	2	-0.6078121140643006
COL16A1	3	0.2236295638175132
COL18A1	1	-0.44210127566413154
COL18A1	2	0.5318928182947207
COL18A1	3	0.045057482463790974
COL1A1	1	-0.2900117207886356
COL1A1	2	-0.1925760361286804
COL1A1	3	0.5433691477614657
COL1A2	1	-0.298810284777456
COL1A2	2	0.018139232908632966
COL1A2	3	0.35436552945211913
COL3A1	1	-0.3224946482572996
COL3A1	2	0.009264537720601294
COL3A1	3	0.39223866808836105
COL4A1	1	-0.3690461827645858
COL4A1	2	0.056487455671678934
COL4A1	3	0.40531741194376275
COL4A2	1	-0.331786481040928
COL4A2	2	-0.0085591507922308
COL4A2	3	0.4207059345982318
COL5A1	1	-0.296517508387911
COL5A1	2	-0.030386064545251185
COL5A1	3	0.39755939980452526
COL6A1	1	-0.3155324939947853
COL6A1	2	0.030818080709245015
COL6A1	3	0.36312920353908457
COL6A2	1	-0.19652947172344704
COL6A2	2	-0.13752042674192197
COL6A2	3	0.3748802624829602
COL6A3	1	-0.22982736897236364
COL6A3	2	-0.21278812712952505
COL6A3	3	0.48770747118531926
COPA	1	-0.06038540861630239
COPA	2	-0.045039558946269195
COPA	3	0.11782809429960912
COQ8A	1	-5.389690061760273e-4
COQ8A	2	-0.1838632319571811
COQ8A	3	0.17513552864824905
CORO1C	1	-0.06580841956564999
CORO1C	2	-0.31806365557106026
CORO1C	3	0.3836405696605776
COX4I1	1	0.2935464496565879
COX4I1	2	-0.5469927488499154
COX4I1	3	0.15400204673766082
COX7C	1	0.3346540570540031
COX7C	2	-0.28346394509262945
COX7C	3	-0.14717510788593555
CPA1	1	0.1953681481192787
CPA1	2	-0.3144090388723876
CPA1	3	0.0553935643091582
CPA2	1	0.03160301907302453
CPA2	2	0.06840858692255485
CPA2	3	-0.10421106889908285
CPB1	1	0.16187343002633514
CPB1	2	-0.2009057636505598
CPB1	3	-0.010656674575387624
CPE	1	0.11399554080696694
CPE	2	-0.1071208150048961
CPE	3	-0.04011065210503989
CRIM1	1	0.06384525249658703
CRIM1	2	-3.9686470620596483e-4
CRIM1	3	-0.07901648988927754
CRIP2	1	0.12010716314012308
CRIP2	2	-0.28941907640236086
CRIP2	3	0.12526973100336505
CRISPLD2	1	-0.11531590071508903
CRISPLD2	2	-0.24390516815026636
CRISPLD2	3	0.37483630876061674
CRNN	1	0.20714364134050303
CRNN	2	-0.22898004812252937
CRNN	3	-0.04031193959260321
CRTAP	1	0.13378832918427136
CRTAP	2	-0.501418794492562
CRTAP	3	0.3094205152561226
CRYAB	1	0.14688383244322367
CRYAB	2	-0.45863962749029147
CRYAB	3	0.2525433827848541
CS	1	0.09290664876763255
CS	2	-0.21939505732566358
CS	3	0.09264937406938951
CSDE1	1	-0.1368080057486812
CSDE1	2	0.44334812519778727
CSDE1	3	-0.25056301212898313
CSF3R	1	-0.04749564472021095
CSF3R	2	-0.4255015113731215
CSF3R	3	0.46281451757006015
CSNK1A1	1	-0.29711509053581286
CSNK1A1	2	0.5293716385843461
CSNK1A1	3	-0.13284392736591705
CSNK1D	1	0.21516660315404224
CSNK1D	2	-0.645479407742114
CSNK1D	3	0.34492186943128067
CSRP1	1	0.01576983229094837
CSRP1	2	-0.3281530291711285
CSRP1	3	0.29176976825133033
CST3	1	0.3935616417789027
CST3	2	-0.6364719662446473
CST3	3	0.11453641534797968
CSTB	1	0.03040044001024768
CSTB	2	-0.58034060781336
CSTB	3	0.5128736111576041
CTDSP2	1	-0.11941468380244777
CTDSP2	2	-0.21430169889530776
CTDSP2	3	0.35184291429206815
CTGF	1	0.14661551727784905
CTGF	2	-0.5071280364217533
CTGF	3	0.29888702755807556
CTNNA1	1	-0.2739632678111895
CTNNA1	2	0.48269017803404507
CTNNA1	3	-0.1173383621548889
CTNNB1	1	-0.11931153760276267
CTNNB1	2	0.048798025283713416
CTNNB1	3	0.10206291694206247
CTNND1	1	-0.28502153210761155
CTNND1	2	0.41492997852302616
CTNND1	3	-0.03929042378504109
CTPS1	1	-0.17723750327567894
CTPS1	2	0.11330989350654465
CTPS1	3	0.11288078417914504
CTPS2	1	-0.011796703736420205
CTPS2	2	0.3738110789013415
CTPS2	3	-0.3400347462293973
CTRB1	1	0.010092177674915045
CTRB1	2	-0.11757902153201259
CTRB1	3	0.09901926692589605
CTRB2	1	-0.022067956226677954
CTRB2	2	-0.19322640314321285
CTRB2	3	0.21079191453639035
CTSB	1	-0.2666015152740725
CTSB	2	-0.17531968127669054
CTSB	3	0.49788368867972455
CTSD	1	-0.018652248673014203
CTSD	2	-0.4737072887059895
CTSD	3	0.47268888118453883
CTTN	1	-0.3006385421123063
CTTN	2	0.0793878626185928
CTTN	3	0.2985210226620463
CXCL12	1	0.10876601101238761
CXCL12	2	-0.2063887210687164
CXCL12	3	0.06058635030992133
CXCL14	1	-0.33184818969784613
CXCL14	2	0.10630985604745477
CXCL14	3	0.3117850400237821
CXCL16	1	0.14768180950881618
CXCL16	2	-0.5593978428862312
CXCL16	3	0.34715917316279293
CYB5R3	1	0.0619535989321994
CYB5R3	2	-0.4521671394043222
CYB5R3	3	0.35201446525821517
CYBRD1	1	-0.10836614038858454
CYBRD1	2	0.31836881352797275
CYBRD1	3	-0.1673399781749428
CYP11B1	1	0.10257168199287689
CYP11B1	2	-0.10624325148999395
CYP11B1	3	-0.026737523674889522
CYP17A1	1	0.18267473599244916
CYP17A1	2	-0.2558985336184166
CYP17A1	3	0.01565830129161459
CYR61	1	-0.007871255128152727
CYR61	2	-0.5273303397056502
CYR61	3	0.5101646430292786
DAZAP2	1	-0.09445097513030942
DAZAP2	2	0.29973423188274
DAZAP2	3	-0.16696171279000466
DCAF8	1	0.14357461880000988
DCAF8	2	-0.010751487955101797
DCAF8	3	-0.16833646696876936
DCN	1	-0.1889085207135671
DCN	2	0.19301747970067126
DCN	3	0.05176052896400023
DCTN1	1	-0.10417810825524297
DCTN1	2	-0.03289181387907966
DCTN1	3	0.16075851446576045
DDB1	1	0.15068667204457842
DDB1	2	0.09054474981293166
DDB1	3	-0.2732990876946268
DDX17	1	-0.19629385464572766
DDX17	2	0.24374276037947723
DDX17	3	0.012811839378762149
DDX24	1	0.10962972047028931
DDX24	2	-0.14144943202909965
DDX24	3	-0.002107696544180687
DDX39B	1	-0.14850365472545227
DDX39B	2	0.05378938434283114
DDX39B	3	0.13362776707817806
DDX3X	1	-0.06524409342847859
DDX3X	2	0.14504332849599968
DDX3X	3	-0.05649707127753498
DDX5	1	0.023514378770609648
DDX5	2	0.10095481975428076
DDX5	3	-0.12503533045348053
DES	1	-0.05676914183572671
DES	2	-0.4593298592546816
DES	3	0.5064455857943445
DHCR24	1	-0.09742750078944519
DHCR24	2	-0.08742566477195199
DHCR24	3	0.2041104015299979
DKK3	1	-0.019355622951532418
DKK3	2	0.19408342902881534
DKK3	3	-0.16009394211908165
DMKN	1	0.34726146100085364
DMKN	2	-0.568920024241133
DMKN	3	0.10801266184644223
DMPK	1	-0.023103573373156033
DMPK	2	-0.21975321001462586
DMPK	3	0.2372506532678234
DNAJB1	1	-0.3580944247991293
DNAJB1	2	-0.06749938161235591
DNAJB1	3	0.5093480594062353
DNM2	1	0.008756453325063106
DNM2	2	-0.46534459339537854
DNM2	3	0.43067026990874563
DPYSL2	1	0.26149754724317253
DPYSL2	2	-0.5877582451866898
DPYSL2	3	0.23253743115805273
DPYSL3	1	0.27289894578694596
DPYSL3	2	-0.6008127396237983
DPYSL3	3	0.230746755937494
DSP	1	-0.03535822647304848
DSP	2	-0.11541861447990824
DSP	3	0.15348793009218528
DST	1	0.22668344722286018
DST	2	-0.41688377772098656
DST	3	0.11368913439596055
DSTN	1	0.22657730757657205
DSTN	2	-0.294042630722567
DSTN	3	-0.002741164046454754
DUSP1	1	-0.005554496611479159
DUSP1	2	-0.44317724624604676
DUSP1	3	0.42743197915050235
DYNC1H1	1	0.06702469213849432
DYNC1H1	2	-0.12417630062131993
DYNC1H1	3	0.03448241743429533
DYNLL2	1	0.15310605071389352
DYNLL2	2	-0.040864779700373596
DYNLL2	3	-0.15161493518053246
ECE1	1	-0.3019731060820807
ECE1	2	0.18426435232852256
ECE1	3	0.2006647164742959
EEF1A1	1	-0.0031445150414696264
EEF1A1	2	-0.0982951969805353
EEF1A1	3	0.09718124729625327
EEF1A2	1	-0.36491060619883825
EEF1A2	2	0.6075040013694424
EEF1A2	3	-0.12267734430777166
EEF1B2	1	-0.11773760211485572
EEF1B2	2	0.07940520463505038
EEF1B2	3	0.07106295704136648
EEF1G	1	-0.018117610544167648
EEF1G	2	-0.2674587067155954
EEF1G	3	0.2763175853659058
EEF2	1	-0.07548711954758808
EEF2	2	-0.3401727000324456
EEF2	3	0.4166552303019537
EFEMP1	1	0.1547254284991786
EFEMP1	2	-0.33647196810438545
EFEMP1	3	0.12686895172217882
EGR1	1	-0.09816373307759312
EGR1	2	-0.37533343127227664
EGR1	3	0.4782176686046444
EHBP1L1	1	-0.33033089390383946
EHBP1L1	2	0.047384689099099084
EHBP1L1	3	0.3658115327245515
EHD2	1	0.06389764304383257
EHD2	2	-0.6049303175377989
EHD2	3	0.49455189279367445
EID1	1	0.028761082459608373
EID1	2	0.21962897582163843
EID1	3	-0.24416801442262295
EIF1	1	-0.028193405946674976
EIF1	2	-0.4589412646252291
EIF1	3	0.4705422556533451
