geneSymbol	cluster	vtest_score
PYCR1	1	-0.03631953076719433
PYCR1	2	0.26179329286829617
PYCR1	3	-0.0657190917525617
PYCR1	4	-0.07951125012947874
PYCR1	5	-0.10065397369490785
PYCR2	1	-0.24341961911667742
PYCR2	2	0.3566922570930442
PYCR2	3	-0.06414986390230244
PYCR2	4	0.24433931579759013
PYCR2	5	-0.4172485715962685
