geneSymbol	cluster	vtest_score
AKT2	3	-0.10283953440539585
AKT2	4	0.25756479072247723
ALB	1	-0.006384645665217362
ALB	2	-0.02525016648803613
ALB	3	0.040382151865203365
ALB	4	-0.03273887230846172
ALDH18A1	1	0.22305912262422417
ALDH18A1	2	-0.2408671196773721
ALDH18A1	3	-0.17337491149389542
ALDH18A1	4	0.3760779069808329
ALDH2	1	0.06542805984068266
ALDH2	2	-0.2491422078225959
ALDH2	3	0.2580240481492437
ALDH2	4	-0.22244818133138933
ALDOA	1	-0.22907435244156268
ALDOA	2	0.10141823205291509
ALDOA	3	0.09642535672286094
ALDOA	4	-0.030631963259478603
ANKRD1	1	-0.05027748303259206
ANKRD1	2	0.08063827174099443
ANKRD1	3	-0.1261811191774003
ANKRD1	4	0.18911191837831215
ANPEP	1	-0.07978464395889703
ANPEP	2	0.14102525520579928
ANPEP	3	-0.23031591732852738
ANPEP	4	0.3384948252465787
ANTXR1	1	0.5519408895393553
ANTXR1	2	-0.2754436353505765
ANTXR1	3	-0.3473478635239154
ANTXR1	4	0.33291399143454314
ANXA1	1	0.4687536504775308
ANXA1	2	0.1339737525425556
ANXA1	3	-0.3312997345097967
ANXA1	4	-0.15898511492586728
ANXA11	1	0.2734291256569022
ANXA11	2	0.04883985994029025
ANXA11	3	-0.323782956213512
ANXA11	4	0.1930532136286417
ANXA2	1	0.09332033354771366
ANXA2	2	0.22507324148936075
ANXA2	3	-0.4098969960936462
ANXA2	4	0.33936842632068503
ANXA5	1	0.4086731362714488
ANXA5	2	-0.07626389572851311
ANXA5	3	-0.43771966921851296
ANXA5	4	0.4086159447989542
ANXA6	1	0.27646776516856403
ANXA6	2	0.043273906295739455
ANXA6	3	-0.5091537295880779
ANXA6	4	0.545076256581069
AOC3	1	-0.08930719375145886
AOC3	2	0.4002594131920091
AOC3	3	-0.23736064972309126
AOC3	4	0.00452969534861778
AP2B1	1	-0.36314715484589805
AP2B1	2	-0.0837119951491156
AP2B1	3	0.38755261890390647
AP2B1	4	-0.15050729878082147
AP2M1	1	-0.23929014240524404
AP2M1	2	0.03703760886140466
AP2M1	3	0.18475863110233764
AP2M1	4	-0.09433233665571072
AP3D1	1	-0.309006627774604
AP3D1	2	0.028842132396286826
AP3D1	3	-0.004462318396425397
AP3D1	4	0.3610029475237954
APLP2	1	-0.10993845809767501
APLP2	2	-0.18328154471406943
APLP2	3	0.0998044602561153
APLP2	4	0.20624806776800522
APOBR	1	0.045302027587281864
APOBR	2	0.06929146305717927
APOBR	3	-0.061211696119700565
APOBR	4	-0.038624079022180326
APOD	1	0.4054118396987426
APOD	2	0.030833956675252083
APOD	3	-0.21981493252390077
APOD	4	-0.14495247702485703
APOE	1	0.02626588702903369
APOE	2	-0.16297070119175783
APOE	3	0.14272613430352346
APOE	4	-0.07556857277110199
APP	1	0.253111889794255
APP	2	-0.44254840562884196
APP	3	-0.10227828029681954
APP	4	0.48388727114144464
APRT	1	0.3047072350881517
APRT	2	-0.08209330261086976
APRT	3	-0.38064490250562893
APRT	4	0.4415856586131596
AQP1	1	-0.33877480102771823
AQP1	2	-0.14964658570277536
AQP1	3	0.19317005994059439
AQP1	4	0.2750074082320112
AQP3	1	-0.28264746280520664
AQP3	2	0.10855764167520178
AQP3	3	-0.2194841446523456
AQP3	4	0.6208895149113247
ARF1	1	-0.16251222828524353
ARF1	2	0.13663162115843577
ARF1	3	-0.14522666515654384
ARF1	4	0.28987334314218516
ARF3	1	-0.2655313657629813
ARF3	2	-0.15992592232611963
ARF3	3	0.44177639940128705
ARF3	4	-0.270742591044074
ARG1	1	-0.25598751997529856
ARG1	2	0.0391240352063292
ARG1	3	0.18402155504107665
ARG1	4	-0.07462548524078087
ARG2	1	0.14574316591013903
ARG2	2	-0.3060812325243421
ARG2	3	0.2281911836503378
ARG2	4	-0.18953964240359
ARGLU1	1	0.16016309151282423
ARGLU1	2	-0.06546405674415638
ARGLU1	3	-0.09598349610089185
ARGLU1	4	0.06752256940345312
ARHGEF12	1	-0.5604347181604121
ARHGEF12	2	-0.011880735371040202
ARHGEF12	3	0.48411950396485076
ARHGEF12	4	-0.18078339858663273
ARHGEF17	1	-0.03278321153706207
ARHGEF17	2	-0.12659297778006137
ARHGEF17	3	-0.1178633301462024
ARHGEF17	4	0.4384824104328101
ARPC2	1	0.3093601266560181
ARPC2	2	-0.11350026714042963
ARPC2	3	-0.20753996776514902
ARPC2	4	0.15407252685470207
ARPP19	1	0.05102868414749905
ARPP19	2	0.037933562373325104
ARPP19	3	-0.021551711064816483
ARPP19	4	-0.07692886190401753
ASAH1	1	-0.12558941982725824
ASAH1	2	-0.20603587467413786
ASAH1	3	0.2636608026033126
ASAH1	4	-0.05009022248483386
ASNS	1	0.11203571193491173
ASNS	2	-0.0180742606948521
ASNS	3	0.07811978372956656
ASNS	4	-0.26401905740811177
ASPH	1	0.31278470793324614
ASPH	2	-0.21034151201994383
ASPH	3	-0.25858770021929006
ASPH	4	0.37982179111810815
ASS1	1	-0.6464928420532018
ASS1	2	0.1863224660349238
ASS1	3	0.29301039183717925
ASS1	4	0.012794563400085923
ATF4	1	0.3552369001993329
ATF4	2	0.1908898469775573
ATF4	3	-0.4405586070866092
ATF4	4	0.11156776064398041
ATN1	1	-0.31171156618169066
ATN1	2	0.020019141770580038
ATN1	3	0.27077328809277224
ATN1	4	-0.1402881806739184
ATP1A1	1	0.07300791206163985
ATP1A1	2	-0.26969618232179515
ATP1A1	3	0.24525001185412942
ATP1A1	4	-0.17959831712445928
ATP1A2	1	-0.03647817747459416
ATP1A2	2	-0.30691613356834296
ATP1A2	3	0.06944497551358184
ATP1A2	4	0.3412940700837115
ATP1B1	1	-0.15619640982046243
ATP1B1	2	0.10762313834152083
ATP1B1	3	0.18171983054492094
ATP1B1	4	-0.29202697273758144
ATP2A1	1	-0.23700149669125425
ATP2A1	2	0.16267661463304342
ATP2A1	3	-0.09067995206154784
ATP2A1	4	0.24596340590349353
ATP2A2	1	-0.1617850660645916
ATP2A2	2	-0.0589303984456804
ATP2A2	3	0.1891603329762357
ATP2A2	4	-0.06806040317896207
ATP2B4	1	0.3992638644785665
ATP2B4	2	0.15366056410988727
ATP2B4	3	-0.4135875771193695
ATP2B4	4	0.05657245581421596
ATP5A1	1	0.1371457477725987
ATP5A1	2	0.2900878693112284
ATP5A1	3	-0.24953590766820163
ATP5A1	4	-0.10761706416332892
ATP5B	1	0.17998672349996042
ATP5B	2	-0.013133453132110567
ATP5B	3	-0.14116827832375664
ATP5B	4	0.05467436249252375
ATP5C1	1	0.24460737027644502
ATP5C1	2	-0.06824546549201627
ATP5C1	3	-0.06642983212510466
ATP5C1	4	-0.09141850927493364
ATP5D	1	0.2411966873951926
ATP5D	2	0.0651163575278075
ATP5D	3	-0.23198774984674414
ATP5D	4	0.03903318121210854
ATP5E	1	0.3641591281563663
ATP5E	2	0.2335153044097117
ATP5E	3	-0.391726350826614
ATP5E	4	-0.05056469034975891
ATP5F1	1	0.20514391260144368
ATP5F1	2	-0.017116027425582804
ATP5F1	3	-0.08199631447201594
ATP5F1	4	-0.08290701974810186
ATP5G1	1	-0.29909032145699205
ATP5G1	2	0.284428288414765
ATP5G1	3	0.011372514717951605
ATP5G1	4	-0.03557652334209758
ATP5G2	1	0.48438091959690355
ATP5G2	2	-0.02610591852811991
ATP5G2	3	-0.46083922585833503
ATP5G2	4	0.2863338932777014
ATP5G3	1	0.2823435797736523
ATP5G3	2	-0.014801733446388278
ATP5G3	3	-0.29499029284783307
ATP5G3	4	0.21585444083741015
ATP5H	1	-0.27404744274742493
ATP5H	2	0.2148908270526121
ATP5H	3	0.04415313516734125
ATP5H	4	-0.0325853569297629
ATP5I	1	0.31701773557366025
ATP5I	2	0.015044560112332512
ATP5I	3	-0.2980898455691008
ATP5I	4	0.13625561484202753
ATP5J	1	0.026670087383901597
ATP5J	2	0.2208191519605223
ATP5J	3	-0.12644345538067708
ATP5J	4	-0.10244707232897442
ATP5J2	1	-0.1189578979225312
ATP5J2	2	0.2550138760925895
ATP5J2	3	-0.034550087798760884
ATP5J2	4	-0.1374155508811274
ATP5L	1	0.38592032110788693
ATP5L	2	0.07870103188782898
ATP5L	3	-0.34205088727379795
ATP5L	4	0.043056047744622405
ATP5O	1	0.46749100060221793
ATP5O	2	-0.04226420889180725
ATP5O	3	-0.22581878399610322
ATP5O	4	-0.11123500793351174
ATP6V0C	1	-0.2275599077132711
ATP6V0C	2	-0.05294121792330792
ATP6V0C	3	0.2145949988228014
ATP6V0C	4	-0.0405658361444439
ATXN2L	1	-0.07305842857987581
ATXN2L	2	0.13520443438844915
ATXN2L	3	-0.10073540623579161
ATXN2L	4	0.09463440567425864
B2M	1	0.3836035951241434
B2M	2	0.09088977604795732
B2M	3	-0.295367070494682
B2M	4	-0.05857701204157454
BAG6	1	-0.06560357923420308
BAG6	2	0.27186280284554176
BAG6	3	0.11644119164521351
BAG6	4	-0.5121518938142149
BAZ2A	1	-0.07164665724678144
BAZ2A	2	0.17769316232414484
BAZ2A	3	-0.0829022407365662
BAZ2A	4	4.570682872001145e-4
BCAP31	1	-0.5129705518525837
BCAP31	2	0.32103480416344254
BCAP31	3	-0.05947548386432006
BCAP31	4	0.31849360572083674
BCL6	1	0.24896227507937885
BCL6	2	-0.005765766914535095
BCL6	3	-0.18804899500524602
BCL6	4	0.04488146707162804
BGN	1	0.27771161702774233
BGN	2	0.2861401857422197
BGN	3	-0.4745965068919928
BGN	4	0.14197983660131375
BHLHE40	1	0.030345593408473263
BHLHE40	2	-0.09190818839088367
BHLHE40	3	-0.22608587892741264
BHLHE40	4	0.5134709083144363
BIN1	1	-0.03877733564653339
BIN1	2	-0.11046622139887612
BIN1	3	-0.039761721682823555
BIN1	4	0.27705358894918003
BRD2	1	0.20549832330478518
BRD2	2	0.21054122495646574
BRD2	3	-0.0739585884409006
BRD2	4	-0.41398410556540366
BSG	1	-0.2650746985541435
BSG	2	0.2928645723655277
BSG	3	-0.3427885917355711
BSG	4	0.5747103907418727
BTF3	1	0.4486614127524907
BTF3	2	0.0917063927341984
BTF3	3	-0.4724601019885108
BTF3	4	0.19025626222686468
BTG1	1	0.020082079022094766
BTG1	2	-0.14360882960819057
BTG1	3	-0.010916035135749562
BTG1	4	0.19402836382077862
BTG2	1	0.4543705473948261
BTG2	2	0.09333063422915354
BTG2	3	-0.44482638057910145
BTG2	4	0.12884902078893648
C10orf10	1	-0.10892550471525637
C10orf10	2	0.13983138617557225
C10orf10	3	-0.03924973390697565
C10orf10	4	0.018306685157303357
C11orf96	1	-0.03805427627614905
C11orf96	2	0.48336828895100137
C11orf96	3	-0.2788757145679182
C11orf96	4	-0.09780066279398386
C1R	1	0.35443371886984276
C1R	2	0.03856925643159446
C1R	3	-0.12078594576068832
C1R	4	-0.27690462737830773
C1S	1	0.4524989900134525
C1S	2	0.06289259931699424
C1S	3	-0.18297563133114214
C1S	4	-0.31840288030646324
C3	1	-0.05183963650990744
C3	2	0.195485235894211
C3	3	-0.005665647970211054
C3	4	-0.19443581596533427
C7	1	0.32375377545874306
C7	2	0.26985240100630015
C7	3	-0.28372828731542576
C7	4	-0.2524374035341202
CAD	1	0.24070236887049865
CAD	2	0.18495812977617349
CAD	3	-0.3987011840128575
CAD	4	0.18668854523168812
CALCOCO1	1	-0.23381381710426263
CALCOCO1	2	-0.17704117585695206
CALCOCO1	3	0.2639993091414946
CALCOCO1	4	0.046588049983139646
CALD1	1	0.36923349818188356
CALD1	2	0.03007356385060259
CALD1	3	-0.4352560809468348
CALD1	4	0.30671489134397356
CALM1	1	-0.1280086145707115
CALM1	2	-0.1416100216139246
CALM1	3	0.25806804516542
CALM1	4	-0.1258055331476779
CALM2	1	0.31254106080784466
CALM2	2	-0.21386975241142744
CALM2	3	-0.10235528074999413
CALM2	4	0.09158070665007838
CALM3	1	-0.026009584729022206
CALM3	2	-0.39188771787760684
CALM3	3	0.2707092550633234
CALM3	4	0.0677421276903513
CALR	1	-0.27249954209716853
CALR	2	0.20306392268577841
CALR	3	-0.16394129635644802
CALR	4	0.37268958908452215
CALU	1	0.2287961448026026
CALU	2	0.08832547139708262
CALU	3	-0.442458455442342
CALU	4	0.4179334999733171
CANX	1	-0.0623357402049298
CANX	2	-0.030798737196698425
CANX	3	-0.17031365244658567
CANX	4	0.4417735054203976
CAP1	1	0.13830380369761353
CAP1	2	0.012100608939645952
CAP1	3	-0.25457973016607455
CAP1	4	0.28567192765825444
CAPN1	1	0.014662163750091864
CAPN1	2	-0.08906236698106725
CAPN1	3	-0.06516562595232203
CAPN1	4	0.2272070383173071
CAPN2	1	-0.32774049856255205
CAPN2	2	-0.11045919697207558
CAPN2	3	0.05766821756776383
CAPN2	4	0.4611788742999982
CAPNS1	1	0.1495320825091445
CAPNS1	2	-0.03392756327781975
CAPNS1	3	-0.27056329327469375
CAPNS1	4	0.3652215772383685
CAPZB	1	0.03315508457927298
CAPZB	2	0.11156143435955619
CAPZB	3	-0.2063641590644944
CAPZB	4	0.19085311295959906
CASC3	1	-0.4157367872500868
CASC3	2	-0.03609403735283982
CASC3	3	0.4204392133615914
CASC3	4	-0.2114581061293776
CAST	1	0.36690955616664933
CAST	2	-0.004785373571011757
CAST	3	-0.46124589090765705
CAST	4	0.40679642956133183
CAV1	1	0.17509043591306578
CAV1	2	0.25363010868375013
CAV1	3	-0.20930334446978688
CAV1	4	-0.18086232338247085
CCDC80	1	-0.051794392577217956
CCDC80	2	0.0641052490572325
CCDC80	3	-0.14674735392338778
CCDC80	4	0.25258189234479905
CCNI	1	0.29976151380800153
CCNI	2	-0.07781342862655746
CCNI	3	-0.19438864696270808
CCNI	4	0.09210493444757008
CCNL2	1	0.16628679274354627
CCNL2	2	0.02199991206322445
CCNL2	3	-0.17262089423888252
CCNL2	4	0.08246119277575949
CCT7	1	-0.09656745908196565
CCT7	2	0.016336318949409036
CCT7	3	-0.2333275307062904
CCT7	4	0.5382913928949452
CD151	1	0.19546698145253763
CD151	2	0.045417220769839665
CD151	3	-0.38324946096320267
CD151	4	0.40854065371582815
CD164	1	0.37441614240656557
CD164	2	0.058522602777034936
CD164	3	-0.26610284838112264
CD164	4	-0.05700875153562859
CD24	1	0.03707777917331584
CD24	2	-0.11387582193862228
CD24	3	0.23004043929561976
CD24	4	-0.32134661868597375
CD36	1	0.19783587345205492
CD36	2	0.08932022245114689
CD36	3	-0.15442739868722682
CD36	4	-0.08509899071682361
CD44	1	-0.053254962164814346
CD44	2	0.023463727671056686
CD44	3	-0.1446679942341612
CD44	4	0.30686068039748643
CD46	1	-0.018950482282109958
CD46	2	0.13053326654905806
CD46	3	0.017267747977947195
CD46	4	-0.189273495339622
CD59	1	0.06202215630942023
CD59	2	-0.041165480457086685
CD59	3	0.11569208100295465
CD59	4	-0.23904160675752956
CD63	1	0.377522235322538
CD63	2	-0.07573588476889924
CD63	3	-0.4679122544900094
CD63	4	0.5041703912178661
CD74	1	0.41576926373806394
CD74	2	-0.031109455205058475
CD74	3	-0.25093044419210087
CD74	4	-0.013816763563002857
CD81	1	0.2967684805969219
CD81	2	-0.1584895522475977
CD81	3	-0.31408591835086186
CD81	4	0.4325429621143332
CD9	1	-0.08696212346533086
CD9	2	0.11190436212497515
CD9	3	-0.20941506093502674
CD9	4	0.3487184294803717
CD99	1	0.20175568630812454
CD99	2	-0.025073294979114633
CD99	3	-0.27185089963920744
CD99	4	0.2890174009026093
CDC37	1	-0.0662311379022383
CDC37	2	0.13340278071305753
CDC37	3	-0.2173651698232634
CDC37	4	0.30751508303907826
CDC42	1	0.0016048007876687154
CDC42	2	-0.0889488280937178
CDC42	3	0.15231386276845152
CDC42	4	-0.16483774012153482
CDC42BPB	1	-0.33882382068658445
CDC42BPB	2	0.05595174626868374
CDC42BPB	3	0.17626508474762112
CDC42BPB	4	0.021864452498256592
CDKN1A	1	-0.022859102099533027
CDKN1A	2	0.11271066974981357
CDKN1A	3	-0.021660447976824548
CDKN1A	4	-0.08648946810405418
CEBPD	1	0.2732307865139975
CEBPD	2	0.10492533155464934
CEBPD	3	-0.20256590661311827
CEBPD	4	-0.11210230016193508
CEL	1	-0.01611513067460268
CEL	2	0.1503826747728178
CEL	3	-0.08761654312500536
CEL	4	-0.023389835346663224
CELA3A	1	-0.07128088174936371
CELA3A	2	0.019883331998974223
CELA3A	3	-0.07451407291883841
CELA3A	4	0.20295986045826017
CELA3B	1	-0.017022244068338327
CELA3B	2	0.1722667738054544
CELA3B	3	-0.18315819897994823
CELA3B	4	0.126880977073491
CFD	1	0.17021733978031245
CFD	2	0.18490296280764837
CFD	3	-0.18097961100394502
CFD	4	-0.13261458243985985
CFH	1	0.36092184949315315
CFH	2	0.26860813533882344
CFH	3	-0.337679355994558
CFH	4	-0.19660271044909913
CFL1	1	0.21704639584648075
CFL1	2	-0.1932830417358663
CFL1	3	-0.049218695841831785
CFL1	4	0.08457202904834066
CFLAR	1	0.09701859347811256
CFLAR	2	0.0173380618604281
CFLAR	3	0.015510257563419918
CFLAR	4	-0.17642544877177677
CHD2	1	-0.12782671915157448
CHD2	2	-0.08423556174770011
CHD2	3	0.26216446872438615
CHD2	4	-0.213250947114966
CHD3	1	-0.5125595250615541
CHD3	2	0.1637867837412592
CHD3	3	0.24132823434657963
CHD3	4	-0.029064015049423124
CHD4	1	-0.03393358806265541
CHD4	2	-0.07632579426557615
CHD4	3	0.05858645617505782
CHD4	4	0.03886064890332445
CIC	1	0.03170564989405885
CIC	2	0.10598280834175866
CIC	3	-0.01829360342833122
CIC	4	-0.15281360353422424
CIRBP	1	-0.08202644644369535
CIRBP	2	0.038934218275211
CIRBP	3	0.012278238885827356
CIRBP	4	0.027191834620694282
CKB	1	-0.3307514069681534
CKB	2	0.22617589987589365
CKB	3	0.20173219718248997
CKB	4	-0.2721533255207407
CKM	1	-0.17943859147625274
CKM	2	0.06183409728847091
CKM	3	-0.2326972741482367
CKM	4	0.5793370128868801
CLIC1	1	0.5117068069621744
CLIC1	2	-0.03512675527010142
CLIC1	3	-0.5063846025267443
CLIC1	4	0.3496635884187058
CLIC4	1	0.33794775887374745
CLIC4	2	0.06975357868780414
CLIC4	3	-0.19832032802278607
CLIC4	4	-0.1535525401796226
CLIP1	1	-0.4924430579806372
CLIP1	2	-0.06920939814101969
CLIP1	3	0.4332980266838147
CLIP1	4	-0.09225625976383725
CLK1	1	0.19542802751264574
CLK1	2	-0.017102939574582605
CLK1	3	0.05679056422760606
CLK1	4	-0.33125497839552454
CLPS	1	-0.06952338329676526
CLPS	2	-0.0736209382638564
CLPS	3	0.07319664118923037
CLPS	4	0.05288768307873774
CLSTN1	1	-0.09969455104693074
CLSTN1	2	-0.11837528768820861
CLSTN1	3	0.1974222098056992
CLSTN1	4	-0.0800749770097456
CLTC	1	-0.44856949677737407
CLTC	2	0.11610020130497413
CLTC	3	0.35167957040289133
CLTC	4	-0.2515365023571639
CLU	1	-0.09923181578669185
CLU	2	-0.2873479702531255
CLU	3	0.06676891014482297
CLU	4	0.39892834019521445
CMYA5	1	-0.27630478402179304
CMYA5	2	-0.054495378563636655
CMYA5	3	0.21186842164665043
CMYA5	4	0.028640287293580625
CNBP	1	0.4124548748714001
CNBP	2	-0.10889206441992337
CNBP	3	-0.29297517973346676
CNBP	4	0.17716969389693904
CNN1	1	-0.07080558299571067
CNN1	2	0.35442167728424984
CNN1	3	-0.10771091468886292
CNN1	4	-0.1989585785206678
CNN3	1	0.37028224976156326
CNN3	2	-0.12654407083424143
CNN3	3	-0.0750695208076814
CNN3	4	-0.15406142991802954
CNP	1	-0.28069324891769043
CNP	2	-0.16149279488204674
CNP	3	0.4399577768387036
CNP	4	-0.24589178149574878
COL12A1	1	0.4274607319714786
COL12A1	2	0.15349257489462032
COL12A1	3	-0.4816922847933909
COL12A1	4	0.14889728382734072
COL14A1	1	0.3798933848771905
COL14A1	2	0.20968070659455756
COL14A1	3	-0.4479398069048365
COL14A1	4	0.06806112139613522
COL16A1	1	0.15476417673237927
COL16A1	2	0.12564894502587168
COL16A1	3	-0.43945689226899354
COL16A1	4	0.4546244784127426
COL18A1	1	0.29463453840715137
COL18A1	2	0.24697191229575194
COL18A1	3	-0.4470969574079397
COL18A1	4	0.12311526744223096
COL1A1	1	0.4011494799026486
COL1A1	2	0.278597361214207
COL1A1	3	-0.5024001642963809
COL1A1	4	0.04782657806122511
COL1A2	1	0.4322757876604327
COL1A2	2	0.24329513746273398
COL1A2	3	-0.4970084686702957
COL1A2	4	0.04708182494894726
COL3A1	1	0.44879981076207504
COL3A1	2	0.3004668232768368
COL3A1	3	-0.38324039196955234
COL3A1	4	-0.2668342239282231
COL4A1	1	0.3003513875605607
COL4A1	2	0.38939255023936586
COL4A1	3	-0.3487896492716213
COL4A1	4	-0.26618520566618453
COL4A2	1	0.3027558179331062
COL4A2	2	0.3898283076796648
COL4A2	3	-0.358600851557763
COL4A2	4	-0.2514163021213156
COL5A1	1	0.22805252342412313
COL5A1	2	0.2577960611472262
COL5A1	3	-0.587202405552214
COL5A1	4	0.4558569002414373
COL6A1	1	0.43000016925479845
COL6A1	2	-0.04377146004838563
COL6A1	3	-0.37864380987591295
COL6A1	4	0.22552742194924236
COL6A2	1	0.41470020313177264
COL6A2	2	0.09622889357004767
COL6A2	3	-0.47207328071585763
COL6A2	4	0.2264097042450212
COL6A3	1	0.31768543128461835
COL6A3	2	0.11252320535034502
COL6A3	3	-0.5078478330083525
COL6A3	4	0.39427729863135436
COPA	1	0.2509157481528775
COPA	2	-0.261668899308468
COPA	3	-0.18481579916178026
COPA	4	0.39100538742772223
COQ8A	1	0.5449608815093244
COQ8A	2	-0.10925714506429733
COQ8A	3	-0.24455602211187474
COQ8A	4	-0.08161714365022407
CORO1C	1	0.2004772754140239
CORO1C	2	-0.04914198148702854
CORO1C	3	-0.15534669126926348
CORO1C	4	0.1051785952241449
COX4I1	1	0.47026207734773684
COX4I1	2	-0.28572995801444967
COX4I1	3	-0.21794879303972892
COX4I1	4	0.20790310348721094
COX7C	1	0.45202851637670793
COX7C	2	0.10049856418363166
COX7C	3	-0.344758209495506
COX7C	4	-0.06606130864007526
CPA1	1	-0.009400968233947921
CPA1	2	2.2968572833637155e-4
CPA1	3	-0.2838143837506293
CPA1	4	0.5446949701539646
CPA2	1	0.12816182048550342
CPA2	2	-0.15829034500140143
CPA2	3	-0.1044787433703233
CPA2	4	0.2527926696834959
CPB1	1	-0.18994301771650807
CPB1	2	0.08299975887798455
CPB1	3	0.22213340646187896
CPB1	4	-0.2909298947182781
CPE	1	-0.3113570464086222
CPE	2	-0.048166968718597526
CPE	3	0.36141315555904285
CPE	4	-0.21647621494076752
CRIM1	1	0.47218049144413027
CRIM1	2	0.19580118342370054
CRIM1	3	-0.501391176682619
CRIM1	4	0.07044020072066501
CRIP2	1	0.4816071972279079
CRIP2	2	-0.10189839159084359
CRIP2	3	-0.14003184639925445
CRIP2	4	-0.2076453484546147
CRISPLD2	1	0.5362774532060697
CRISPLD2	2	0.02580924335035629
CRISPLD2	3	-0.4721551053885924
CRISPLD2	4	0.1696988306361166
CRNN	1	0.32166284969348286
CRNN	2	-0.023054345101058377
CRNN	3	-0.1740946667500293
