geneSymbol	cluster	vtest_score
ATP5O	2	-0.02271774189800625
ATP5O	3	0.5820944107614534
ATP5O	4	-0.27082675762423075
ATP5O	5	-0.1891238139591504
CAD	1	0.13027292534570414
CAD	2	0.07949115502202092
CAD	3	-0.1346473542632241
CAD	4	0.13078763883526426
CAD	5	-0.20589291735968496
CTPS1	1	0.04606374844345281
CTPS1	2	-0.2786724079418301
CTPS1	3	0.048392105235326444
CTPS1	4	0.1313672888368643
CTPS1	5	0.16182188127361416
CTPS2	1	-0.2855639198979097
CTPS2	2	-0.11448004669254369
CTPS2	3	-0.07663186029500853
CTPS2	4	0.06221150549208437
CTPS2	5	0.4441705588266751
GCK	1	0.022269015486266593
GCK	2	0.3517667897752371
GCK	3	0.031760868066787955
GCK	4	-0.11661942168116109
GCK	5	-0.39417299364843744
GCLC	1	0.14744941922993587
GCLC	2	0.28860530552530683
GCLC	3	0.17763212801269745
GCLC	4	-0.20973221439374581
GCLC	5	-0.49842281328245785
GCLM	1	0.09419181190101385
GCLM	2	-0.16759225963066468
GCLM	3	0.07263555041174138
GCLM	4	-0.16629758519963345
GCLM	5	0.162982173781445
GFPT1	1	-0.19823009364841704
GFPT1	2	-0.29177810947136734
GFPT1	3	0.09198371539185754
GFPT1	4	-0.10822082935361864
GFPT1	5	0.5501739754177389
GFPT2	1	0.46278566222267303
GFPT2	2	0.30817326694133695
GFPT2	3	-0.05234040393870253
GFPT2	4	-0.2975001804373559
GFPT2	5	-0.5895589731978639
GLS	1	0.2131510326211904
GLS	2	-0.22468420624821
GLS	3	-0.11139126867444812
GLS	4	-0.23028892898308828
GLS	5	0.30720231780953144
GLS2	1	-0.005732481773333547
GLS2	2	-0.09504045957264273
GLS2	3	0.001887134830531608
GLS2	4	0.05647013196848822
GLS2	5	0.0805949428425142
GMPS	1	-0.3721513704357434
GMPS	2	-0.18922047285068813
GMPS	3	-0.17625369317399464
GMPS	4	0.12169159656858816
GMPS	5	0.6619223783974078
GSS	1	0.06766581800848362
GSS	2	-0.17572728752518477
GSS	3	0.1960789172418315
GSS	4	0.04387452788460871
GSS	5	-0.04518977439572384
HK1	1	0.38822252885365943
HK1	2	0.11702098314799302
HK1	3	0.10205687180633283
HK1	4	-0.030121117664703708
HK1	5	-0.5926152684793227
HK2	1	0.5047440070297227
HK2	2	0.053058433437074816
HK2	3	-0.12285069831421767
HK2	4	-0.030281123940582536
HK2	5	-0.44788844879873707
HK3	1	0.6242261931913741
HK3	2	-0.274243252350375
HK3	3	-0.032485040884608025
HK3	4	0.008495369474803224
HK3	5	-0.2716200622548733
HKDC1	1	0.10608163076946459
HKDC1	2	0.09377735560681667
HKDC1	3	0.27306128311892297
HKDC1	4	-0.13029524068821674
HKDC1	5	-0.35355468852482774
PFAS	1	0.0707790136454236
PFAS	2	0.05381791338304562
PFAS	3	0.10097950258490705
PFAS	4	0.15477305898532245
PFAS	5	-0.3242209438637133
PHGDH	1	-0.23659507193925144
PHGDH	2	0.4199224325545362
PHGDH	3	0.22254432614993805
PHGDH	4	-0.11617089971753229
PHGDH	5	-0.37395164258000996
PPAT	1	-0.2608710137278414
PPAT	2	0.12111452916924637
PPAT	3	-0.3320670950791996
PPAT	4	-0.2111752582994082
PPAT	5	0.5299638685507164
PSAT1	1	-0.13857598375073418
PSAT1	2	0.40447501275242825
PSAT1	3	0.1567224985480791
PSAT1	4	-0.4847237367479943
PSAT1	5	-0.1475202124262811
PSPH	1	-0.37091667753823576
PSPH	2	-0.034510356769374424
PSPH	3	0.3753683009471681
PSPH	4	-0.14231909512718963
PSPH	5	0.20333435443810577
PYCR1	1	-0.10104783931452367
PYCR1	2	-0.25984543455405484
PYCR1	3	-0.359974643731623
PYCR1	4	0.30749745698379277
PYCR1	5	0.49933550610831806
PYCR2	1	-0.05674619646419253
PYCR2	2	0.043201677484496416
PYCR2	3	0.5377905589020184
PYCR2	4	-0.1118354182882301
PYCR2	5	-0.35840982337097427
