pathway_description	BS_AGTPCRR4	BS_C80S5N37	BS_BJDNWMJH	BS_GV3NZ9QD	BS_EMYET8F4	BS_3X9WMZGJ	BS_34201DKZ	BS_3F4FQJMR	BS_0BXY0F9N	BS_7BTZQKYY	BS_4SCWT0FX	BS_4FZS7TX4	BS_VJ2S5DVS	BS_X67GTEM6	BS_WFD0GE5X	BS_SAA624A4	BS_T4P3J13C	BS_SDCNP7MW	BS_TXY8QYWA	BS_TBWYAFSM	BS_TNRHHYNC	BS_Q5WZYWCT	BS_RCFQ31XF	BS_N8J1DP02	BS_PSW27ZTE	BS_PRAEF32W	BS_P78SMRBS	BS_KDSTG5YY	BS_0XEG6SNV	BS_07ANYSYQ	BS_WYERXS4G
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	0.06089601939371127	0.06338913260327882	0.11217607612935697	0.0372906484924933	0.07079774857615556	0.08575739425983524	0.06291393495430629	0.08970293143318	0.06673048889032403	0.0910217440175993	0.12639226982003668	0.034310729210730175	0.16280881477056686	0.033583462396227996	0.04330024798558523	0.11106261970901381	0.07527986044453402	0.07181777128083376	0.04801525273068303	0.08412749853198252	0.10058450824035764	0.034794686122333024	0.042055201184488716	0.05481917393669689	0.03824284982582989	0.041698703838699044	0.06331237852835504	0.10078216613802493	0.07394719891908624	0.021601453565129894	0.09734266105100697
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	0.15099771711600432	0.12987501555107467	0.15246955733205894	0.15288836571068617	0.13615616329946684	0.10920537041764923	0.14156234578299912	0.11417986663916875	0.1123206229536293	0.11840244493009933	0.1120228755420988	0.15063248654191944	0.1239391521968402	0.13573459452110684	0.12649995581200518	0.08530478959766664	0.1457803001830045	0.12472687164069327	0.16100228533652733	0.1341378392936012	0.1068335224985947	0.10130221079294566	0.15764545320148093	0.14226049946637362	0.13875495555692835	0.14849681366770046	0.12573311130686415	0.1161192312850398	0.15164046692035435	0.22187974022308135	0.13159965216600913
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	0.2033189269880678	0.17013646588580283	0.12626285954533112	0.14214690634980923	0.1277243397997283	0.16764624840096867	0.1393869839951988	0.14730292459023203	0.15640654699613557	0.1612121116538434	0.1452029836586165	0.13747449210005522	0.09452832583087772	0.19875041914380087	0.1813686440681542	0.12143645679276303	0.16182441123247238	0.13490991154615145	0.1760191338668129	0.10841694152390062	0.13946968205620214	0.12616827553265383	0.13065508591320177	0.12693534680555543	0.1586600230022764	0.21150758952197024	0.12989401330095812	0.09257590076737328	0.1785297536737623	0.15131932550313448	0.16671769708438997
KEGG_APOPTOSIS	0.1355588256694617	0.11611576260629049	0.12458295878015226	0.11954428108013797	0.1124332661716648	0.11350035038726275	0.12249759278034572	0.10376431597243363	0.10973181576796082	0.11007366515285896	0.11466120059801176	0.1268515003630198	0.14691735852027324	0.12812024668102234	0.11185221339366819	0.0991561351805826	0.1129100227781272	0.10358492178270189	0.1251150240916722	0.11363633625542796	0.1075947671612836	0.11727495202411564	0.11194189417645455	0.13061313176348557	0.11441427647107362	0.14813756466609984	0.13572496303604062	0.10782583461780648	0.1540950932745492	0.1260876580397886	0.1304138799501266
KEGG_ARACHIDONIC_ACID_METABOLISM	-0.04611361014021623	-0.07506108284761878	-0.08984881538652177	-0.051685438133052646	-0.08845831980952759	-0.08159912850990145	-0.0645271498067962	-0.07753875934580648	-0.04060053685430904	-0.08424686342767453	-0.12088152544272668	-0.05864611186356185	-0.10452086547447605	-0.04633806348754709	-0.06632161159040974	-0.06423950209788007	-0.0774135490023379	-0.09504737354604392	-0.05197558928707369	-0.08240382532509807	-0.09404001341025094	-0.09572720925061469	-0.10007837417156171	-0.03823749789800746	-0.088401904773605	-0.07524998178836918	-0.07293764941460473	-0.12237740102731665	-0.09197051238862246	-0.08763840978141824	-0.07843767767777976
KEGG_ARGININE_AND_PROLINE_METABOLISM	0.20320970980424466	0.1870751165357929	0.1675098271061582	0.19123877832602568	0.1827783102104938	0.1678945165857573	0.1856765701728631	0.15968964325878224	0.18167569333274286	0.17703501025786045	0.16141028055156062	0.1851382915522017	0.12411172473247646	0.17700783154154284	0.17908941239481171	0.14338934275922732	0.1890546318886314	0.15153554653489293	0.18211114942048195	0.1623450878180133	0.15990702068090748	0.1408581277101061	0.1813622798437148	0.16684781530703605	0.16979860918174858	0.1854547062713939	0.16823549633184579	0.15402246028144229	0.1432687588556872	0.19347799812049318	0.17485074267277187
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	0.11766175832923442	0.10547935191019467	0.09648632834841876	0.12980216705348216	0.115733627426299	0.11706293589213748	0.1127725378914793	0.08888791664401008	0.11035783537932387	0.09655631841047893	0.13208553978222767	0.12577567256569422	0.0677163002112226	0.13878368086590656	0.12847679630604047	0.1107903347708509	0.11601558317374441	0.06591069543137866	0.13326281453941144	0.09388237868700915	0.09921478392544453	0.13078978207234884	0.11391240245174518	0.10803643108637057	0.13176125982887515	0.12447137039576704	0.12269440565263913	0.12280987904948723	0.11496814648862866	0.12947832616626473	0.10200411456055059
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	-0.15501236074558367	-0.1646195337908829	-0.17831559958451246	-0.1609383502108078	-0.15931593606327163	-0.1520181587193188	-0.16167916358899523	-0.16940486652694015	-0.15886753276974422	-0.16454919582145777	-0.16251231625371984	-0.16637837298904798	-0.1847055244998234	-0.16009183660824314	-0.16933070558577104	-0.1961090305296364	-0.16139901715969826	-0.15523915129875396	-0.15862769744828364	-0.17569509297043745	-0.16841856662457508	-0.19230232774979006	-0.16400979023095208	-0.1592108593989913	-0.15869937375952753	-0.15112462127745097	-0.1707311358863618	-0.16451925434430975	-0.17895491539190225	-0.17058786212709798	-0.1708493954082349
KEGG_ASTHMA	0.06814088606388322	0.007166717907449042	-0.06831636297689025	-0.09091760566307827	-0.15103021149683185	0.004349535966205316	-0.06297937728876811	-0.009312675376143758	-0.01920602371779557	9.842104778167416e-4	-0.08626721129379504	-0.0640451844871414	-0.1691691821187297	0.05359350773796895	0.029231298957117194	-0.06718595941585934	-0.021320415410274806	-0.08240151195893598	0.010720581439226962	-0.08451370687703422	-0.019411935489388313	-0.0654560113291957	-0.09802115297539318	-0.09652382709424785	-0.04062309272886673	0.0867651571226808	-0.05128717658773112	-0.20954183607417984	-0.0018520464568827608	-0.08301096817366971	0.01648310758950386
KEGG_AUTOIMMUNE_THYROID_DISEASE	-0.0033959774450906567	-0.05558374903556988	-0.0918428730260302	-0.10860884202415358	-0.13650023366240915	-0.042296102665462174	-0.09012098874356016	-0.053234995750670686	-0.06176781101379303	-0.04552380843804123	-0.11108725929315119	-0.09438450416124894	-0.17054096058467036	-0.004870117554877462	-0.023034551766094848	-0.06260576057631075	-0.07547318795614841	-0.10620861157500319	-0.030100696318300337	-0.11590627046573372	-0.07208229480954711	-0.07927053571879322	-0.1099064285755663	-0.07922099492506318	-0.06695588231958609	0.0045024783986396645	-0.08406144188431186	-0.17581588403734083	-0.01749412583991561	-0.09089216776375637	-0.034275721630523684
KEGG_AXON_GUIDANCE	0.12906643118636546	0.14936655896316015	0.10495423921036871	0.1634708743181316	0.16430949783061516	0.1294309278540558	0.138533470642776	0.11744463599417922	0.13095048193172204	0.13159667799930386	0.17301681441060512	0.14129959152616964	0.13150036794799588	0.13919825452479712	0.14604067372827537	0.11293449221108659	0.16317593295805352	0.1371807355560982	0.15552620114468035	0.1128580688949375	0.1071049973839445	0.1481916088551294	0.14600584850561663	0.1124149389632842	0.16267041833715323	0.16480713438226188	0.15669885654784774	0.1662360738495219	0.16531607255967273	0.2053874133033121	0.13530899421879775
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	0.14399288531825488	0.14204062689716587	0.11943299114230223	0.13912542058747124	0.1301483499920769	0.12041327538541993	0.12548042074541002	0.1052278341471264	0.10732809436743294	0.1148763433408448	0.12048444102096528	0.13770382709835735	0.12214045134026202	0.14675361379664123	0.1238176306452558	0.08197100999541815	0.13880867980612277	0.13236704889209588	0.15608750745914954	0.11815172259246101	0.09398881728921102	0.10811664001290704	0.1315836903846396	0.14688514705773262	0.13589106745037105	0.16871049628144957	0.12853026693561967	0.11508100283676233	0.1666069661679955	0.1800179849790539	0.12314139575359961
KEGG_BASAL_CELL_CARCINOMA	0.0477939254241583	0.0812714747549683	0.03319689587983534	0.06859297757013225	0.11136581274841138	0.06723831044524281	0.0767040523860616	-0.007248961090450756	0.05086792034529075	0.048654018770542186	0.11984977476450312	0.0800632462153076	0.06459262873414787	0.08604173758873522	0.06310810112661058	-0.015949752590324384	0.09194011267329244	0.0792109646126875	0.08369422324042573	0.05020336704450046	0.038992158807500565	0.05961085871153615	0.07407558199463674	0.027268476323748122	0.08797120286091271	0.038039787934232704	0.07795783648133753	0.12194001591582901	0.07636897095943561	0.045744449063663754	-0.009866214061965277
KEGG_BASAL_TRANSCRIPTION_FACTORS	0.13309481004816895	0.14500894421511015	0.13739337480816383	0.12468869975240827	0.12337080845455675	0.13150536807146118	0.1021702863560684	0.16210115249168983	0.10618707844104507	0.12583000497309765	0.1523654589689348	0.12445750751311227	0.1797616906171768	0.10351162935969575	0.11489450921797902	0.13868437332690728	0.11945519495656257	0.15526070371434328	0.08520101940312277	0.1786087718037305	0.1471479652552837	0.1312357201086258	0.1362165863326255	0.14523808525121934	0.14245807499175583	0.12432793187510414	0.12093602137015683	0.1347339159407657	0.10666216427220492	0.12964575575828519	0.15563972032686182
KEGG_BASE_EXCISION_REPAIR	0.16839594535273297	0.1787786518662267	0.21897835066428095	0.1698559674790305	0.20291913712439028	0.1630441206654305	0.17720304684554922	0.1655216194567782	0.18720135504673896	0.18154196664998287	0.2143417348936215	0.16068034436023737	0.25201385601022863	0.16496542027583883	0.16740479379345172	0.19811229485759874	0.19426701408236993	0.17524819153298984	0.19528065129687683	0.17582302194966304	0.24605780667069038	0.16552976238926342	0.1612539620562174	0.1743583225833048	0.16951928414028322	0.17629343492197502	0.18393788542738299	0.2316719123729773	0.1716359699176622	0.12170463789967312	0.18185144853336643
KEGG_BETA_ALANINE_METABOLISM	0.1584309903335995	0.1403876051756972	0.15132088092229468	0.14447765513111172	0.13084710240152192	0.13778760944724866	0.1332847787360107	0.1562057571390742	0.12028836093556576	0.1536347855167256	0.12050595593509232	0.12638077962017208	0.13778251068113503	0.14233185822682667	0.14224876623380708	0.09940876249833396	0.14308621661612925	0.1369864114490208	0.12690461070640266	0.1393156710191854	0.13431402806268997	0.10029206645434505	0.13381311907455162	0.1563810118436393	0.13794963629999282	0.16280697379714576	0.10876180170331953	0.12822527414015208	0.12213192826102992	0.16515068165589739	0.15451510750771474
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	0.23875987541734384	0.21960869440080222	0.1908878163901196	0.24062371081336695	0.21306686354509743	0.22407093614527987	0.23126606518318674	0.21274839824710662	0.2016305463468022	0.20753346200110634	0.19266523964617188	0.23061707971801354	0.19978099002290756	0.20585848553322206	0.23137274247631492	0.16934180301781962	0.2378472440790331	0.1811480708327575	0.20777930325934443	0.20944100736989446	0.1933439933223915	0.14986822692733634	0.25398771821793253	0.22127753477506665	0.20915071162735327	0.221168121703939	0.21984406820226904	0.2138988711308124	0.19321382839183662	0.21598203017156584	0.1995696647118488
KEGG_BLADDER_CANCER	0.23449898263244423	0.18757957290464675	0.21217647442176876	0.19861268295171633	0.18499533183847083	0.20350547655830944	0.1909959075226569	0.1418534448157541	0.18362222622237426	0.15614904135905994	0.21378194739499778	0.18730542642069287	0.17091287156393903	0.23052881181336102	0.21052449526541253	0.17171917869766812	0.1938568161306346	0.16854008771772044	0.21941025200090564	0.17314848189205934	0.21286074072695887	0.20255838696149336	0.19339188705753896	0.173761668766217	0.23437493288845182	0.2367493441092621	0.22139928123405178	0.2122846885553652	0.21793353192936493	0.20656981505622773	0.2109320674077906
KEGG_BUTANOATE_METABOLISM	0.13220103958824422	0.13155049240655858	0.1583586530957798	0.14477845715887858	0.14295750407037133	0.12321132252847396	0.15112794049274011	0.14287545748202124	0.11707286848145176	0.15618055966211797	0.11014822753283864	0.14025046535282168	0.1066162312709821	0.10878889070077145	0.12455870010790424	0.1089269380785836	0.15046473705350596	0.13237617518328781	0.12310253077818857	0.1611323441757417	0.11956896007447362	0.10396812216368233	0.1366165897631641	0.16982927952121246	0.13276953672383351	0.13038841321740752	0.10587884141024834	0.1410206793554037	0.10567243670133884	0.15383007283615904	0.13893945533173466
KEGG_CALCIUM_SIGNALING_PATHWAY	-0.0011655991394965853	0.018548598381700785	-0.022641201390575	0.03002692897913003	0.025261439746204838	-0.013262106003328309	0.019992082828118304	-0.011512777841545252	0.015208008639683886	0.013081467131400086	0.006826393975586901	0.020546017669329567	-0.030809027090262522	0.006195851171659936	0.003487088662319039	-0.030904710562092198	0.017164179447460622	-0.01506510599940978	0.026684799994299045	-0.032033262696381404	-0.06483085367088522	-0.027662917522640225	0.024256841581444203	0.01887421472143	0.0139545540784391	0.01753151385199425	-0.029790178479653588	0.001704650278820567	0.015670792335031523	0.07179294414944992	-0.030294697535283115
KEGG_CARDIAC_MUSCLE_CONTRACTION	0.16090015566388366	0.17223045393111658	0.17904891715334323	0.17736753180709816	0.17495579226766475	0.15988997862810886	0.18084026127586475	0.1592867926178269	0.1668669718413382	0.18873131242742436	0.19356326881120345	0.16445084023647163	0.1545200298632536	0.1703053525704043	0.16324766274171118	0.18103796566902874	0.18033190415057082	0.16602454708992	0.17900443120536128	0.16552048291599336	0.17982516531125914	0.1629587997659721	0.17578233231856136	0.15780590597084754	0.16920730707970047	0.16821842989501398	0.1758826882249189	0.1915324146454816	0.14242320264807287	0.20772728104232346	0.16833314204689775
KEGG_CELL_ADHESION_MOLECULES_CAMS	0.1148640261112495	0.09777665226555034	0.05008613870205188	0.09627844089358614	0.07226031374383153	0.09107205172656636	0.09815729151545328	0.08430954254854071	0.09980334824472854	0.08533846242148045	0.08083902132544159	0.10238754477378934	0.04005070233065719	0.11745312126704142	0.10541224828172227	0.056076029962144724	0.0978847018810688	0.06534529094549894	0.11878739720301419	0.0522892403046397	0.06623768534707884	0.060489526494726775	0.08692041947887723	0.07002385549216794	0.11183878816092527	0.13426032825737638	0.08858659834871078	0.05395805154744872	0.10989096398927707	0.11722845071758546	0.09215150818391546
KEGG_CELL_CYCLE	0.1671899211400634	0.1565027396135554	0.18058566373659207	0.15206638992185903	0.17076307301457078	0.1681742260428539	0.13847245901759744	0.1504948282246843	0.12409096341262771	0.13995186415453925	0.23472931067407932	0.1544305999109529	0.23977013833707028	0.16456517084194608	0.15651868040803973	0.14468434478095296	0.16726164462423945	0.16258112137912886	0.14083859388482106	0.17670608259657417	0.19363439492203072	0.15992583976143943	0.18450212015977316	0.14551759958215363	0.17554904787832706	0.18377140295627223	0.15194932027399694	0.25136963538207807	0.15319716000559444	0.15543846193794755	0.16857660319282025
KEGG_CHEMOKINE_SIGNALING_PATHWAY	0.08530941241218351	0.05582891279879771	0.054125068037087734	0.07393193368597761	0.05219149499945963	0.0469461145193063	0.07232559855933925	0.03528889145314054	0.047935904452493336	0.05189990526929673	0.05157047212211172	0.06408181338097908	0.049608265061638304	0.08106998038570326	0.06334932048484476	0.028379298526003023	0.06004554775179299	0.042904879878909785	0.08001018192433434	0.04374896598369536	0.03105193642469744	0.06618271229760529	0.07189054090580677	0.06484628240182976	0.0768540358024503	0.10314167618951574	0.06835614676676605	0.03610636981845314	0.07678564129475823	0.09213974548281831	0.043253278824705865
KEGG_CHRONIC_MYELOID_LEUKEMIA	0.27074649208216	0.26547639840726994	0.2729126266697774	0.2659199754314188	0.2537132637151033	0.24068125006976301	0.24348834457015714	0.20979377873315813	0.22968033186073472	0.2234729971387164	0.2603357244754924	0.26047475959125177	0.2663478698792024	0.27117329619325287	0.25401587523470764	0.17970319992509265	0.2616909096312494	0.23319495666131068	0.26434257038864845	0.25243151524087915	0.2152615134211318	0.23676479785090196	0.26479237818435797	0.25194215454480623	0.26759293966371955	0.2855216489120784	0.2634652805937687	0.26906553140104783	0.26228992292688996	0.2727509872456541	0.2406634769807995
KEGG_CIRCADIAN_RHYTHM_MAMMAL	0.3312468228916396	0.34637601450234373	0.32805198291444115	0.3323485916616278	0.31669512578087733	0.2862839932258745	0.3348525088446875	0.2531028259898625	0.30121264680962095	0.3294885221786046	0.21211283344943477	0.3404111106020095	0.19412662409346998	0.3019976865238681	0.3493859414376089	0.24781389183757624	0.291615248829178	0.3271237474665228	0.3351375758913139	0.25287776521122474	0.25493222050691317	0.32967744711228625	0.3431771501878042	0.33504581483855994	0.32569002571251465	0.3168779726328408	0.3351887439292959	0.2434136693348948	0.2954663201616038	0.262372816335627	0.28738759248178763
KEGG_CITRATE_CYCLE_TCA_CYCLE	0.3181468184554472	0.30182602955927446	0.35803273194094826	0.31099016285797726	0.3119429528510401	0.2838185337420097	0.3404376179161573	0.30457978465498176	0.2849104184986506	0.3733443164525604	0.3269891332456007	0.3117714643133601	0.3080829459063257	0.27780676956174133	0.30226162096791653	0.2651786868020039	0.30857466330885697	0.32768622855634155	0.26579120165234127	0.35398087431582476	0.2861812328627311	0.27251592740150216	0.30839887904819824	0.29847467976855274	0.30485325049795575	0.30651455074225215	0.2999604074596766	0.3298959126158009	0.23810396004984957	0.31174145496528594	0.3352607746792762
KEGG_COLORECTAL_CANCER	0.28754054399174467	0.2872920877362942	0.25830506555922567	0.2887843290480802	0.29361073483755307	0.2801842709477212	0.26547033909860834	0.22974328394366275	0.245959730818328	0.24981865063979636	0.30714997883800227	0.2876092302200602	0.2768541209860754	0.29096234390204606	0.2800656442165583	0.2049332965557335	0.2925001931467956	0.2872793714340246	0.2842904554176236	0.24786812044459783	0.25396033491824754	0.2587289883208136	0.2990559094982763	0.25803763687304454	0.3043336213790129	0.3061081347947614	0.29662196979049704	0.32293729254388936	0.26848431216170954	0.28327605205162404	0.2553242858859803
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	0.061827139653750515	0.008999429984518944	-0.07801339589184955	0.022082043204816267	-0.059921648229274545	-0.009268698267561977	0.013945632479481204	-0.03570610522831998	0.04025408416458943	-0.003761457890481251	-0.011473787778105551	0.030810472397526587	-0.10181543101686313	0.048781214418876916	0.05300800429384617	-0.012099685350396457	-0.021691973480543587	-0.04311209662935163	0.022884760501589736	-0.05271354771331854	-0.05208234664785094	0.003026545070124343	-0.03508354554709578	-0.021473115795341863	0.02158330423817285	0.07853162658094517	-7.360288488423757e-4	-0.0638740838622171	-6.845106366747826e-4	-0.032369711826845976	0.020052251001306677
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	0.1687715257231962	0.1474017873908453	0.1381562754409611	0.1528527119932427	0.15182982326335936	0.1365579164902491	0.14230250190349406	0.12704988171919554	0.13033953332930995	0.12640427268947158	0.15944011113447545	0.15436392121517103	0.15268409661163337	0.14700124845778217	0.1511420462866524	0.09301293132367917	0.14771886543926754	0.12447275184556261	0.14869791456484183	0.17353720683050428	0.13320538107585375	0.09741588330836125	0.15600850770323252	0.19296264786852957	0.14718738780403987	0.14608827899067128	0.1230305801156678	0.15015531888264183	0.11702250447727107	0.16355213712115793	0.1482901341798232
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	-0.09419622895277134	-0.145165601447795	-0.14091132139806514	-0.1235226965485185	-0.1588093260295503	-0.14549190245856566	-0.11499512530400877	-0.168232968777373	-0.14417930842388388	-0.14587926657335173	-0.13932578057538328	-0.13696703968517832	-0.18922835360467322	-0.09892501621493023	-0.1309215167997422	-0.15016782531268316	-0.14396119294436852	-0.1707140665343462	-0.11186802132281098	-0.16410249142921518	-0.15328895431747877	-0.1200387077945101	-0.13641899672491062	-0.1429934078295519	-0.11511392029083556	-0.09767535162299291	-0.0950750803133748	-0.15806313556420354	-0.10580244554481086	-0.1489103446588406	-0.12484581329158216
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	-0.006090496237659192	-0.05546812362363701	-0.036912208563073735	-0.05044919301756223	-0.05154024573034478	-0.02802612849335219	-0.02404654575037027	-0.04674941915696717	-0.032905179881499116	-0.02822158386785155	-0.05276783511546153	-0.04915146528132344	-0.041169472334841695	-0.03129450301737214	-0.044988549919750355	-0.032652766952278506	-0.0554033696305003	-0.06422016872782155	-0.03344351041519317	-0.03844649138158386	-0.02206309503631538	-0.008187401938612632	-0.03438524176847185	-0.04043365736707774	-0.06618659007176704	-0.014197633217019168	-0.012812266917428575	-0.0750611007594481	0.022823466467658583	-0.037913548925867506	-0.031476443479267854
