pathway_description	BS_30VC3R2Q	BS_BMMY0H73	BS_D7XRFE0R	BS_0VXZCRJS	BS_6WP1FHTE	BS_4QW2S1Q8	BS_51RA1PGE	BS_49CJNZ06	BS_4B0BAVTX	BS_VF5XWFXD	BS_X4DD4KSZ	BS_T3DGY9J9	BS_TM9MH0RP	BS_4C6B11E4	BS_2HNXVFAS	BS_TR2P8KRF	BS_PJC6FH4Y	BS_VKYEM67A	BS_XZM79E42	BS_RXN5T5YT	BS_RX1YTZ7F	BS_NR3P3GN2	BS_MWWZBQ60	BS_C41DJZ1F	BS_FN07P04C	BS_FYRDYBMZ	BS_2EN3X6HB	BS_84XCR9GG	BS_4PWDGEB0	BS_SNVM7CZT	BS_SD8YBRBR	BS_Z8F3GM85	BS_KBEX4RT2	BS_HWGWYCY7	BS_R5SNFB5B	BS_PXCPK5XS	BS_PS0P3QJ3	BS_BYCX6VK1	BS_9XVACXP0	BS_GG9W3J9Y	BS_29X4ZX6Q	BS_399RPKC9	BS_0C7VZC0A	BS_7327SDAQ	BS_52C576HH	BS_W9N9844Q	BS_X0XXN9BK	BS_9TXEDSWB	BS_YA0KMBRT	BS_ECNBQ2RA	BS_H9JYKFTV	BS_Z8YZ6QGS	BS_KP735TJ6	BS_K17VQECG
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	0.053547217190468004	0.04464626524675999	0.08477314857187249	0.044510534329978535	0.04670924544766956	0.08803910312851339	0.052020071617755986	0.10184104723996487	0.08119715875610067	0.058258166906975974	0.07809375710414868	0.05090041479860039	0.04274561197863231	0.04233900084276976	0.054626852754846744	0.0716273818345733	0.015838866511419396	0.026809517407930198	0.04249612655421393	0.07837946514422879	0.07315342222632439	0.05192486202983308	0.03752706391555187	0.07162040745711463	0.12636292866696844	0.15005612359044887	0.08767780478827575	0.11376461799863233	0.12554661042839485	0.04710159021032469	0.21697573328870018	0.08000532299864564	0.046427062940447676	0.13674260456959636	0.12013960102517734	0.08998059110476528	0.07972959566017514	0.0919208253809117	0.08683443875869433	0.08450791391818537	0.10089024948075866	0.08440105119868835	0.06397550506780912	0.05309192952711128	0.1115226530467406	0.06803276296806697	0.12669213698228318	0.06753922128344467	0.10652430951289749	0.07339241275193509	0.0934241528738072	0.09888973486018605	0.0773563433203033	0.10585489783010411
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	0.1925417043351284	0.22657288707125098	0.16665953839806236	0.21834447789765146	0.23813949726409944	0.1639916357007688	0.22335832376791726	0.1635256823028996	0.17817587840413585	0.21477559126790977	0.17207326059421285	0.18703552525052994	0.21245623919070758	0.1959631570960821	0.18163208524536226	0.14663560443280824	0.2181282897617646	0.20861378918772164	0.22189067491535494	0.19302736918272237	0.16631244708142776	0.16587466590841296	0.20614556384513427	0.2043733671134175	0.11517095554519667	0.16899964115563748	0.17037323480488603	0.13230960886346932	0.2064850755871249	0.20735832748419591	0.14324571433468272	0.15192118073477112	0.17983972090045022	0.15725463905406797	0.12181725424173936	0.17127144542944445	0.22773548624934167	0.2059072541529842	0.21406976606976078	0.19202092915294824	0.12560159332348747	0.19681244329685113	0.17392027445120906	0.18558819964281453	0.21356551644957322	0.20062823880595207	0.1698120474063748	0.2609774103045025	0.1582744069729676	0.22071325233598227	0.17806947317756594	0.16699172548468175	0.22438249472576943	0.17570797834418572
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	0.1164602759695533	0.1561819938933719	0.16555939407913864	0.1701468060612738	0.18866066235323528	0.1616169665204486	0.1720345127162419	0.10504431983666336	0.15230352683858267	0.15671524514794022	0.21848485254426875	0.1773594657330851	0.148686088751477	0.1642541396902993	0.1397867190176171	0.13413461830485157	0.18669095099544827	0.1980173345499247	0.20872200103515665	0.17561161395677963	0.16626292616365956	0.1570837713008781	0.16210191184492562	0.15616260883394456	0.0716419931924251	0.13971916492687125	0.16611948510086394	0.1254624404643576	0.12275271472079768	0.18957012332587866	0.04239519101559433	0.18880711592449287	0.1066036037426039	0.2111794887934586	0.040467688368779356	0.14706176720439645	0.11778406134313463	0.17360115282470237	0.09467108451675108	0.10085635246944803	0.10043017527945046	0.1316444833568767	0.14284755696465606	0.13364947889782394	0.13957663689090424	0.1634032911193749	0.2031410809700465	0.14669725068030234	0.10279765025241047	0.1778442591582065	0.10878465588505827	0.1878911397390039	0.07615497999061566	0.20560458522306524
KEGG_APOPTOSIS	0.16907431185737637	0.1698021958121554	0.17831263795938188	0.15524856647986246	0.15913073205811112	0.17389359137668547	0.1590161839503096	0.16879475173538805	0.1554367903427211	0.15811004802284429	0.1927029113964391	0.15597296216844372	0.1576277305904454	0.21174346241990663	0.15636067645260712	0.13460389346459145	0.211562811422629	0.21174504165688587	0.18749792250145791	0.16447026178255836	0.15313863657102103	0.17644576090959613	0.1582457073284639	0.14987561205128974	0.14480358121587414	0.17493076019695833	0.1846573518008203	0.15507709607889833	0.1692192131373334	0.16459252892970727	0.12487645043610117	0.1907104252602301	0.1698684894039265	0.1956349950755561	0.16565349830778994	0.16189841863508767	0.1505925781498515	0.18703001077766893	0.17212973170684637	0.1550094547816755	0.15078888029849916	0.16777962908399555	0.1681359249448951	0.1457125788041117	0.16101960081073927	0.16157301735876234	0.17840146482548538	0.1810168868508854	0.1761236085082765	0.2053140591129731	0.19734947278092047	0.16648580595166693	0.18780375866416202	0.15355386466597223
KEGG_ARACHIDONIC_ACID_METABOLISM	-0.11543380920142719	-0.09336872516196408	-0.10637760086853615	-0.08034016911758889	-0.10404958989229664	-0.12336051684241767	-0.0903657680122626	-0.09201425922653693	-0.06362450671245984	-0.07843356736722613	-0.09057971568927135	-0.04377111597529153	-0.10413858455748765	-0.08413971528937776	-0.12779741459286784	-0.1351203072167989	-0.09893301962414498	-0.06891066608846104	-0.019516196822917924	-0.06566403058519413	-0.09643770067652917	-0.11791020589200008	-0.11095728168904334	-0.12005546736257187	-0.09108898424696753	-0.07337651017644303	-0.10677601817605233	-0.16416730777574573	-0.1048036684006601	-0.09398549918029202	-0.13299356689626568	-0.07643910959806921	-0.10368941147027785	-0.03937418252877167	-0.14138161382453926	-0.12710865570769986	-0.09861903248115253	-0.0849906562002017	-0.12210017691969627	-0.14166658367307686	-0.13448116691620918	-0.10006324199673894	-0.07870442943393842	-0.12133074994618957	-0.12112469543719996	-0.13255448976999765	-0.07849868305397119	-0.07731470973449298	-0.1029706160786901	-0.09960200679559543	-0.12771941616730167	-0.08108064224945515	-0.1030002275107182	-0.1339676881933336
KEGG_ARGININE_AND_PROLINE_METABOLISM	0.12628909340566674	0.15851805333361688	0.11873499819672155	0.14354502508176678	0.13087333408069954	0.11014254089592225	0.1207608748289942	0.13310783939675422	0.1492189145619788	0.1558560327778195	0.14176210442527398	0.16347130459396644	0.13652403232148197	0.10450697260105991	0.07004761835304468	0.11047437794181526	0.12684997632699557	0.12677640773384782	0.15511277521438654	0.14519340669115036	0.1517661522332638	0.12678892573492534	0.14033914954038704	0.10120535311843866	0.10455494066841177	0.14236202928848463	0.1528928742305514	0.09679278341718221	0.1479636681655176	0.16300019277136654	0.06854285596577643	0.09361997963038676	0.1662303396660092	0.2137169596988904	0.11621769440729289	0.14304678229937262	0.13581628913458285	0.1573129831382685	0.08694092175922057	0.1543244980365477	0.11183247399773528	0.15091337650106088	0.1326005475253026	0.13005256752304217	0.09703897492957114	0.13671941324957543	0.16238462573386483	0.1661854896552882	0.11611757475685801	0.1437950033698928	0.11547136969475248	0.1271565185816039	0.11012778865792673	0.13225753058397582
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	0.20977961669072057	0.169478518756937	0.16963045921296377	0.19216763497762948	0.19923754580942207	0.16132952554859942	0.20882072010887143	0.13286497456502594	0.1741956331371014	0.1839178612704737	0.1315076711086659	0.19306069475220333	0.1809630916512834	0.2145679198682802	0.23111558112987457	0.19874717443989387	0.2101992388009443	0.2300188829729557	0.15226307651097515	0.20771668007314112	0.18087723708192302	0.2415312661517923	0.1892510461522164	0.21511923019759488	0.13828576415914304	0.14708283890751772	0.16635206784019405	0.10414991625763127	0.1548927851774915	0.15972479623973151	0.1832609268796586	0.17339397816409508	0.1984422141419683	0.11442285154245795	0.1328676787955145	0.15396499587902301	0.13465140906161674	0.1987047052408671	0.14760513829210412	0.1359643317196356	0.1707435669036314	0.19315116184409556	0.17945961783053768	0.1980414962435482	0.1760521829807157	0.1704346117064149	0.130549712264259	0.18677078006584388	0.16956918797382367	0.18390998407146386	0.17581370691984843	0.1358102240374713	0.18319977407335516	0.1764176984693795
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	-0.18623236359458337	-0.14002270371565334	-0.17908861982660626	-0.18473103114754588	-0.17653737574295558	-0.1876439494559433	-0.2242826928972806	-0.21125244924034914	-0.17316118340307413	-0.17676979468597517	-0.16037798789793983	-0.16775260857010624	-0.16923447384381693	-0.21259544185202847	-0.2374847509189136	-0.1857875089905977	-0.2042036406860398	-0.19883425004532215	-0.18041463798683177	-0.19518330828933922	-0.18307091316151067	-0.18980170167107424	-0.19614181338521774	-0.22155083249043417	-0.22741863988598948	-0.1942628252788481	-0.18500323974520458	-0.2025869680907402	-0.15540807944271984	-0.1595011594808222	-0.26467747535747244	-0.20867272975753676	-0.17173788236692886	-0.16452691140751327	-0.161517346436	-0.16233568043281535	-0.18349818641943105	-0.1760181931727329	-0.19140216638270208	-0.15778752667051335	-0.2255847063028528	-0.15957692314008515	-0.17514021471382568	-0.1768855882500488	-0.18713814202705503	-0.17487095278400153	-0.1621942596986167	-0.21937097686289014	-0.2025514705979051	-0.1900028318806046	-0.2088200506629904	-0.17368526728540182	-0.21019125704533126	-0.17005853831232542
KEGG_ASTHMA	-0.14287808720498424	-0.04705890357464098	-0.014201950007330748	-0.027844986073732803	0.04846835764965051	-0.03983084100725847	-0.015326578575486523	-0.20340590478420378	-0.03542665181282072	-0.05232205952375492	0.0522710023498266	0.008848021875025194	-0.02990267057602571	-0.09698725176400033	-0.10441751552118089	-0.0829089629242349	0.05022720001364718	0.019642538371698985	0.08756360016090113	0.0023061430820720237	-0.0169676345245952	-0.020955815085196703	-0.011980447933138304	-0.0557530684353663	-0.26405531444093205	-0.08557053405428328	0.014679075227974103	-0.12142601737917695	-0.12908231691123728	0.03855753217917842	-0.2614379744170567	0.003966944246774731	-0.1333788721230064	0.05535220958339656	-0.2505053442635517	-0.11744083892666528	-0.124924252670535	0.018305859323843963	-0.2181749972321465	-0.1569226893932934	-0.19103991665794717	-0.15866737867726954	-0.04906915336832529	-0.06705416034780967	-0.07629951716423847	-0.0202555246597783	0.025387589614556245	-0.12681456874087768	-0.2148176261046937	0.04609923504445278	-0.16832519870847296	-0.0018264209139077087	-0.24177569015946757	0.021541280899641933
KEGG_AUTOIMMUNE_THYROID_DISEASE	-0.1332921987839669	-0.08637380790834927	-0.052868408112734376	-0.0748738300931745	-0.019657001356846938	-0.071679316154756	-0.044354318999711886	-0.1688755595380284	-0.07345558656092151	-0.0768983759904804	0.002893700376329671	-0.04091659823563797	-0.06461023205742988	-0.0987591664338681	-0.09725151465782694	-0.08984109569086415	-0.01951537892615595	-0.024748040711215967	0.008611129784464891	-0.03646941255157927	-0.05108243204174153	-0.060157521095395655	-0.04526572816122397	-0.08397665981580148	-0.1924719734305087	-0.10577432126724638	-0.05005701957151054	-0.12054247137400159	-0.11707367790906952	-0.03373046369117017	-0.21519845496287615	-0.02886339621792395	-0.1382118065322966	0.0012674298562592595	-0.19917468492603796	-0.11812965261307454	-0.1411689473139136	-0.02066068411642595	-0.17885073375386426	-0.1460612169317112	-0.16160277405234685	-0.12546111309379634	-0.07703693576615081	-0.09190607501709364	-0.09719562053885786	-0.0494513850043202	-0.018898351908531053	-0.12395586504549391	-0.15335146757013712	-0.015498183471653004	-0.14845413948488462	-0.03719019438990708	-0.1975386038218969	-0.016439276113890098
KEGG_AXON_GUIDANCE	0.24399637776735514	0.23661020961122517	0.2305094944701911	0.24140023393517307	0.26147366928746485	0.23600036379998082	0.26877187366623	0.18766111668661814	0.22174614801963843	0.23032308015307912	0.21592905321416914	0.22882130112931154	0.260313236878325	0.21592194721358002	0.26070453951925804	0.22393423479468205	0.22799893108508895	0.232576607127685	0.21142363436711803	0.24922166650997574	0.24137169184343418	0.2654392073231208	0.2489071575833462	0.23052696592680869	0.18805750523391934	0.2017567896098377	0.20614548411659533	0.1664835421631317	0.23766753961678064	0.21386226452624754	0.20682199837171775	0.20910648638937018	0.22857292093056497	0.15413429391642544	0.2187518782185927	0.19911673530206744	0.1710811410371414	0.21789297676564995	0.2203687508275874	0.1957948529231661	0.2293148369160693	0.23403363250141357	0.20094816861023188	0.257709018943487	0.22490536743529138	0.22673086691901848	0.18271824297368158	0.2453183666528265	0.18949640691137215	0.20158986634493667	0.19024976964932702	0.23315189695203567	0.24290983830040813	0.21827227069213376
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	0.20157384841377077	0.18367910304812224	0.2042528874791841	0.16465587378057409	0.20797741108299814	0.21862226867094456	0.1874463876063295	0.18072559511834152	0.2003930758271958	0.19689498627943944	0.22613459439376274	0.17366496436910286	0.1974563546332889	0.2528873622100681	0.17916589900841254	0.16025490000318568	0.25542699758845233	0.2637632265909078	0.24009293011783003	0.20324837057711653	0.16806316580816028	0.20515376338690328	0.19874649176248577	0.17968371314292764	0.16227579555272825	0.20039058281972888	0.19103671174937975	0.20774139623935614	0.16472481053085394	0.17911226809867728	0.14612660847852504	0.23053062172284663	0.1637185327017061	0.2366370950415902	0.15035223184754945	0.17155865121902597	0.17035442952772423	0.1922791757920618	0.19597003461641174	0.17209765138608318	0.15908090813946163	0.2044358975233148	0.18566002908056675	0.1813624635760529	0.20050687555275276	0.19458731174214106	0.15767600060387368	0.24160530609180877	0.18153647456068553	0.21183226305456038	0.20666471237550355	0.21707606035382962	0.1956160878068598	0.2100309301652431
KEGG_BASAL_CELL_CARCINOMA	0.059113077904651166	0.05823363734678789	0.07149645122752943	0.02246229646226284	0.0695997712475269	0.03032659621887943	0.09473880407059104	0.026880846020882393	0.14404033039405256	0.09081592192604576	0.02939929956146607	0.06559653076317262	0.09316107410280125	0.04051058446873152	0.08033912366152961	0.06095916167824263	0.03440935909379489	0.07046228554359309	0.02302127850252901	0.10980098218926167	0.05836142991044678	0.10648910929767567	0.057410297767432256	0.07039557599004227	0.0796396254840258	0.07421048919635982	0.0076230061961538	0.10386648044390491	0.025868052118165827	0.03920283917255734	0.09220723302882367	0.08702356586219258	0.07961180009132905	0.006685426902199841	0.08090113538026641	0.014222609377391818	0.06408465511321912	0.0584923406482306	0.08198617321097497	0.09023793865408315	0.09790602129533012	0.07532247634609884	0.02267263011040692	0.08429456238368073	0.11124985143340174	0.033687139025948803	0.03256897568323606	0.07230699793440436	0.07913251368976446	0.04348716124387156	0.02848266940481373	0.06942408938753003	0.0703264321071007	0.10333421481566163
KEGG_BASAL_TRANSCRIPTION_FACTORS	0.06329506485188932	0.09514790724339364	0.06571523592476305	0.1084068881895631	0.06613879100279675	0.10949923254943515	0.07491093442083759	0.15794386674076732	0.09600778505944804	0.06821862607632115	0.11339294961187964	0.09394555006505435	0.062043693921062994	0.055500111046923734	0.06330383257825978	0.08938530579262928	0.0647366804228626	0.042391089645643365	0.0921991283497862	0.03967555802455163	0.12119435903756108	0.07238287803085247	0.059460639860787236	0.06780563168447569	0.0869691329344498	0.08711750502089444	0.1106949005072172	0.14419983488720517	0.12401646459461385	0.13650905388342244	0.14669236559593193	0.09367190416948802	0.12114725817985197	0.1659925447478499	0.13400075237288822	0.14527308657941812	0.13326085691044748	0.1260752148000981	0.12815806104665492	0.11560205037193215	0.10373505708560611	0.07880589053111571	0.07015460744050835	0.0899093479648706	0.08293579651889793	0.10256974317956767	0.1373757468972768	0.021074020127510612	0.09908273970369492	0.06251391043401792	0.13298392907519263	0.09196626831862931	0.1333432307525352	0.09825936303149979
