"Module"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"M1"	"KEGG_TYROSINE_METABOLISM"	"KEGG_TYROSINE_METABOLISM"	"2/103"	"42/5245"	0.199209674279071	0.625312237759682	0.594318222909049	"TYRP1/PNMT"	2
"M1"	"KEGG_PURINE_METABOLISM"	"KEGG_PURINE_METABOLISM"	"5/103"	"159/5245"	0.201721631705237	0.625312237759682	0.594318222909049	"ADCY8/POLR2J2/AK5/ENTPD2/ENTPD3"	5
"M1"	"KEGG_TYPE_I_DIABETES_MELLITUS"	"KEGG_TYPE_I_DIABETES_MELLITUS"	"2/103"	"43/5245"	0.206413748386691	0.625312237759682	0.594318222909049	"HLA-DOA/HLA-DQA2"	2
"M1"	"KEGG_ERBB_SIGNALING_PATHWAY"	"KEGG_ERBB_SIGNALING_PATHWAY"	"3/103"	"87/5245"	0.243536784525179	0.688382047665322	0.654261935951711	"EGFR/NRG3/BTC"	3
"M1"	"KEGG_GAP_JUNCTION"	"KEGG_GAP_JUNCTION"	"3/103"	"90/5245"	0.259440090156845	0.688382047665322	0.654261935951711	"EGFR/TUBB4A/ADCY8"	3
"M1"	"KEGG_CALCIUM_SIGNALING_PATHWAY"	"KEGG_CALCIUM_SIGNALING_PATHWAY"	"5/103"	"178/5245"	0.270998094361475	0.688382047665322	0.654261935951711	"EGFR/CD38/ADCY8/GRIN2C/ADRA1D"	5
"M1"	"KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS"	"KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS"	"1/103"	"16/5245"	0.272243913255429	0.688382047665322	0.654261935951711	"CYP39A1"	1
"M1"	"KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS"	"KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS"	"2/103"	"53/5245"	0.279421743499673	0.688382047665322	0.654261935951711	"NEFH/GRIN2C"	2
"M1"	"KEGG_ENDOCYTOSIS"	"KEGG_ENDOCYTOSIS"	"5/103"	"181/5245"	0.282418489860547	0.688382047665322	0.654261935951711	"EGFR/FGFR3/PSD2/RET/SH3GL3"	5
"M1"	"KEGG_ARGININE_AND_PROLINE_METABOLISM"	"KEGG_ARGININE_AND_PROLINE_METABOLISM"	"2/103"	"54/5245"	0.286747431919376	0.688382047665322	0.654261935951711	"PRODH/DAO"	2
"M1"	"KEGG_NON_SMALL_CELL_LUNG_CANCER"	"KEGG_NON_SMALL_CELL_LUNG_CANCER"	"2/103"	"54/5245"	0.286747431919376	0.688382047665322	0.654261935951711	"EGFR/RXRG"	2
"M1"	"KEGG_BASAL_CELL_CARCINOMA"	"KEGG_BASAL_CELL_CARCINOMA"	"2/103"	"55/5245"	0.294066117449264	0.688382047665322	0.654261935951711	"HHIP/WNT7A"	2
"M1"	"KEGG_STEROID_HORMONE_BIOSYNTHESIS"	"KEGG_STEROID_HORMONE_BIOSYNTHESIS"	"2/103"	"55/5245"	0.294066117449264	0.688382047665322	0.654261935951711	"AKR1C1/AKR1C3"	2
"M1"	"KEGG_CHEMOKINE_SIGNALING_PATHWAY"	"KEGG_CHEMOKINE_SIGNALING_PATHWAY"	"5/103"	"189/5245"	0.313311189238812	0.717134499813282	0.68158925378268	"CX3CR1/ADCY8/CXCL2/CXCL5/CCL28"	5
"M1"	"KEGG_GLYCOSAMINOGLYCAN_DEGRADATION"	"KEGG_GLYCOSAMINOGLYCAN_DEGRADATION"	"1/103"	"21/5245"	0.3411767029974	0.759982322346851	0.722313295638806	"HPSE2"	1
"M1"	"KEGG_BETA_ALANINE_METABOLISM"	"KEGG_BETA_ALANINE_METABOLISM"	"1/103"	"22/5245"	0.354166519151931	0.759982322346851	0.722313295638806	"CNDP1"	1
"M1"	"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE"	"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE"	"1/103"	"22/5245"	0.354166519151931	0.759982322346851	0.722313295638806	"B3GAT2"	1
"M1"	"KEGG_DORSO_VENTRAL_AXIS_FORMATION"	"KEGG_DORSO_VENTRAL_AXIS_FORMATION"	"1/103"	"24/5245"	0.379390023308885	0.774255775446932	0.735879275590851	"EGFR"	1
"M1"	"KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG"	"KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG"	"1/103"	"25/5245"	0.391633430242266	0.774255775446932	0.735879275590851	"NKX6-1"	1
"M1"	"KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION"	"KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION"	"3/103"	"115/5245"	0.394270532914651	0.774255775446932	0.735879275590851	"ADCY8/RAMP3/ADRA1D"	3
"M1"	"KEGG_COMPLEMENT_AND_COAGULATION_CASCADES"	"KEGG_COMPLEMENT_AND_COAGULATION_CASCADES"	"2/103"	"69/5245"	0.394546451944059	0.774255775446932	0.735879275590851	"MASP1/CFD"	2
"M1"	"KEGG_MELANOMA"	"KEGG_MELANOMA"	"2/103"	"71/5245"	0.408432100422901	0.774255775446932	0.735879275590851	"EGFR/FGF1"	2
"M1"	"KEGG_DRUG_METABOLISM_CYTOCHROME_P450"	"KEGG_DRUG_METABOLISM_CYTOCHROME_P450"	"2/103"	"72/5245"	0.415318273112066	0.774255775446932	0.735879275590851	"MGST1/FMO2"	2
"M1"	"KEGG_LEISHMANIA_INFECTION"	"KEGG_LEISHMANIA_INFECTION"	"2/103"	"72/5245"	0.415318273112066	0.774255775446932	0.735879275590851	"HLA-DOA/HLA-DQA2"	2
"M1"	"KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION"	"KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION"	"6/103"	"265/5245"	0.420954596359497	0.774255775446932	0.735879275590851	"EGFR/CX3CR1/CXCL2/CXCL5/IL20RA/CCL28"	6
"M1"	"KEGG_LINOLEIC_ACID_METABOLISM"	"KEGG_LINOLEIC_ACID_METABOLISM"	"1/103"	"29/5245"	0.438260524562743	0.778290241895906	0.739713771040565	"ALOX15"	1
"M1"	"KEGG_RNA_POLYMERASE"	"KEGG_RNA_POLYMERASE"	"1/103"	"29/5245"	0.438260524562743	0.778290241895906	0.739713771040565	"POLR2J2"	1
"M1"	"KEGG_O_GLYCAN_BIOSYNTHESIS"	"KEGG_O_GLYCAN_BIOSYNTHESIS"	"1/103"	"30/5245"	0.449353156075404	0.780708109766451	0.742011795690137	"GALNT15"	1
"M1"	"KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM"	"KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM"	"1/103"	"31/5245"	0.460228827201815	0.780708109766451	0.742011795690137	"DAO"	1
"M1"	"KEGG_CARDIAC_MUSCLE_CONTRACTION"	"KEGG_CARDIAC_MUSCLE_CONTRACTION"	"2/103"	"79/5245"	0.462361113551005	0.780708109766451	0.742011795690137	"ATP1A2/MYL3"	2
"M1"	"KEGG_ETHER_LIPID_METABOLISM"	"KEGG_ETHER_LIPID_METABOLISM"	"1/103"	"33/5245"	0.481346018568827	0.799655482461116	0.760020029319201	"ENPP2"	1
"M1"	"KEGG_HEMATOPOIETIC_CELL_LINEAGE"	"KEGG_HEMATOPOIETIC_CELL_LINEAGE"	"2/103"	"87/5245"	0.513362225311803	0.836093428153701	0.794651904121555	"CD38/CD22"	2
"M1"	"KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION"	"KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION"	"2/103"	"88/5245"	0.51951436312463	0.836093428153701	0.794651904121555	"HLA-DOA/HLA-DQA2"	2
"M1"	"KEGG_DILATED_CARDIOMYOPATHY"	"KEGG_DILATED_CARDIOMYOPATHY"	"2/103"	"90/5245"	0.531664777926941	0.842484186561153	0.800725900359604	"ADCY8/MYL3"	2
"M1"	"KEGG_FATTY_ACID_METABOLISM"	"KEGG_FATTY_ACID_METABOLISM"	"1/103"	"42/5245"	0.566688081945215	0.869968245626292	0.826847693850232	"ACADL"	1
"M1"	"KEGG_WNT_SIGNALING_PATHWAY"	"KEGG_WNT_SIGNALING_PATHWAY"	"3/103"	"151/5245"	0.574325901661324	0.869968245626292	0.826847693850232	"DAAM2/SFRP2/WNT7A"	3
"M1"	"KEGG_PYRIMIDINE_METABOLISM"	"KEGG_PYRIMIDINE_METABOLISM"	"2/103"	"98/5245"	0.578170077655242	0.869968245626292	0.826847693850232	"POLR2J2/ENTPD3"	2
"M1"	"KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION"	"KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION"	"1/103"	"44/5245"	0.583675807290412	0.869968245626292	0.826847693850232	"AQP4"	1
"M1"	"KEGG_GNRH_SIGNALING_PATHWAY"	"KEGG_GNRH_SIGNALING_PATHWAY"	"2/103"	"101/5245"	0.59473043142701	0.869968245626292	0.826847693850232	"EGFR/ADCY8"	2
"M1"	"KEGG_TYPE_II_DIABETES_MELLITUS"	"KEGG_TYPE_II_DIABETES_MELLITUS"	"1/103"	"47/5245"	0.607928280110539	0.869968245626292	0.826847693850232	"IRS4"	1
"M1"	"KEGG_REGULATION_OF_ACTIN_CYTOSKELETON"	"KEGG_REGULATION_OF_ACTIN_CYTOSKELETON"	"4/103"	"213/5245"	0.608133142573719	0.869968245626292	0.826847693850232	"EGFR/FGF1/FGFR3/MYH14"	4
"M1"	"KEGG_GLUTATHIONE_METABOLISM"	"KEGG_GLUTATHIONE_METABOLISM"	"1/103"	"50/5245"	0.630780875162882	0.890005892353108	0.845892161357578	"MGST1"	1
"M1"	"KEGG_TASTE_TRANSDUCTION"	"KEGG_TASTE_TRANSDUCTION"	"1/103"	"52/5245"	0.645277951843189	0.898157149187142	0.853639395752725	"ADCY8"	1
"M1"	"KEGG_INOSITOL_PHOSPHATE_METABOLISM"	"KEGG_INOSITOL_PHOSPHATE_METABOLISM"	"1/103"	"54/5245"	0.659211123935565	0.899714523295034	0.855119577582404	"PIK3C2G"	1
"M1"	"KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY"	"KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY"	"1/103"	"55/5245"	0.665973068500126	0.899714523295034	0.855119577582404	"IL33"	1
"M1"	"KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION"	"KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION"	"1/103"	"56/5245"	0.672602119356482	0.899714523295034	0.855119577582404	"TUBB4A"	1
"M1"	"KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY"	"KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY"	"1/103"	"62/5245"	0.709727073179049	0.909159368845902	0.864096283113632	"CXCL2"	1
"M1"	"KEGG_NEUROTROPHIN_SIGNALING_PATHWAY"	"KEGG_NEUROTROPHIN_SIGNALING_PATHWAY"	"2/103"	"126/5245"	0.71414820273105	0.909159368845902	0.864096283113632	"NTRK2/IRS4"	2
"M1"	"KEGG_GLIOMA"	"KEGG_GLIOMA"	"1/103"	"65/5245"	0.726694139853655	0.909159368845902	0.864096283113632	"EGFR"	1
"M1"	"KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION"	"KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION"	"1/103"	"68/5245"	0.742678514220047	0.909159368845902	0.864096283113632	"EGFR"	1
"M1"	"KEGG_PANCREATIC_CANCER"	"KEGG_PANCREATIC_CANCER"	"1/103"	"70/5245"	0.752816804173477	0.909159368845902	0.864096283113632	"EGFR"	1
"M1"	"KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS"	"KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS"	"2/103"	"139/5245"	0.763815961286109	0.909159368845902	0.864096283113632	"HLA-DOA/HLA-DQA2"	2
"M1"	"KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY"	"KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY"	"1/103"	"75/5245"	0.776464582186145	0.909159368845902	0.864096283113632	"CD22"	1
"M1"	"KEGG_MAPK_SIGNALING_PATHWAY"	"KEGG_MAPK_SIGNALING_PATHWAY"	"4/103"	"267/5245"	0.777677533615994	0.909159368845902	0.864096283113632	"NTRK2/EGFR/FGF1/FGFR3"	4
"M1"	"KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM"	"KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM"	"1/103"	"76/5245"	0.780917995732533	0.909159368845902	0.864096283113632	"PIK3C2G"	1
"M1"	"KEGG_GLYCEROPHOSPHOLIPID_METABOLISM"	"KEGG_GLYCEROPHOSPHOLIPID_METABOLISM"	"1/103"	"77/5245"	0.785283529963439	0.909159368845902	0.864096283113632	"GPD1"	1
"M1"	"KEGG_PEROXISOME"	"KEGG_PEROXISOME"	"1/103"	"78/5245"	0.789562902334523	0.909159368845902	0.864096283113632	"DAO"	1
"M1"	"KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM"	"KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM"	"1/103"	"83/5245"	0.809725155849978	0.909159368845902	0.864096283113632	"MYL3"	1
"M1"	"KEGG_ECM_RECEPTOR_INTERACTION"	"KEGG_ECM_RECEPTOR_INTERACTION"	"1/103"	"84/5245"	0.813521806169128	0.909159368845902	0.864096283113632	"RELN"	1
"M1"	"KEGG_SMALL_CELL_LUNG_CANCER"	"KEGG_SMALL_CELL_LUNG_CANCER"	"1/103"	"84/5245"	0.813521806169128	0.909159368845902	0.864096283113632	"RXRG"	1
"M1"	"KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION"	"KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION"	"1/103"	"85/5245"	0.817243420965597	0.909159368845902	0.864096283113632	"ADCY8"	1
"M1"	"KEGG_TGF_BETA_SIGNALING_PATHWAY"	"KEGG_TGF_BETA_SIGNALING_PATHWAY"	"1/103"	"86/5245"	0.820891468957951	0.909159368845902	0.864096283113632	"LEFTY2"	1
"M1"	"KEGG_PROSTATE_CANCER"	"KEGG_PROSTATE_CANCER"	"1/103"	"89/5245"	0.831408475528263	0.911011414674586	0.865856531065268	"EGFR"	1
"M1"	"KEGG_OOCYTE_MEIOSIS"	"KEGG_OOCYTE_MEIOSIS"	"1/103"	"113/5245"	0.896239095846092	0.971711861812079	0.923548320373258	"ADCY8"	1
"M1"	"KEGG_FOCAL_ADHESION"	"KEGG_FOCAL_ADHESION"	"2/103"	"199/5245"	0.907986506272338	0.974115930052441	0.92583322938045	"EGFR/RELN"	2
"M1"	"KEGG_PARKINSONS_DISEASE"	"KEGG_PARKINSONS_DISEASE"	"1/103"	"130/5245"	0.926529615494239	0.974115930052441	0.92583322938045	"GPR37"	1
"M1"	"KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS"	"KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS"	"1/103"	"135/5245"	0.933637616647563	0.974115930052441	0.92583322938045	"FBXO2"	1
"M1"	"KEGG_INSULIN_SIGNALING_PATHWAY"	"KEGG_INSULIN_SIGNALING_PATHWAY"	"1/103"	"137/5245"	0.936286185196036	0.974115930052441	0.92583322938045	"IRS4"	1
"M1"	"KEGG_JAK_STAT_SIGNALING_PATHWAY"	"KEGG_JAK_STAT_SIGNALING_PATHWAY"	"1/103"	"155/5245"	0.955871134582689	0.983870178080866	0.935104001650695	"IL20RA"	1
"M1"	"KEGG_ALZHEIMERS_DISEASE"	"KEGG_ALZHEIMERS_DISEASE"	"1/103"	"166/5245"	0.964765902778325	0.983870178080866	0.935104001650695	"GRIN2C"	1
"M1"	"KEGG_HUNTINGTONS_DISEASE"	"KEGG_HUNTINGTONS_DISEASE"	"1/103"	"182/5245"	0.974626238263297	0.984181397461957	0.93539979523722	"POLR2J2"	1
"M1"	"KEGG_OLFACTORY_TRANSDUCTION"	"KEGG_OLFACTORY_TRANSDUCTION"	"1/103"	"389/5245"	0.999670697116195	0.999670697116195	0.950121357504406	"CNGA3"	1
"M2"	"KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION"	"KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION"	"17/88"	"272/5245"	1.88100149129565e-06	0.000126027099916809	0.000110880087907954	"GRIA4/GRIA1/GABBR2/GRIA2/GABRB3/GRIK2/GRID2/CHRNA4/GALR1/GABRQ/GABRA3/TACR1/LPAR4/NPY1R/PTH2R/NPY5R/GLP1R"	17
"M2"	"KEGG_HEDGEHOG_SIGNALING_PATHWAY"	"KEGG_HEDGEHOG_SIGNALING_PATHWAY"	"6/88"	"56/5245"	0.00031129141695826	0.0104282624681017	0.00917490492087502	"WNT7B/BMP8B/BMP8A/WNT4/WNT9A/WNT11"	6
"M2"	"KEGG_AXON_GUIDANCE"	"KEGG_AXON_GUIDANCE"	"8/88"	"129/5245"	0.00132886241968969	0.0296779273730697	0.0261109808781132	"SLIT1/DCC/SLIT2/SEMA3E/SEMA3A/SEMA3D/NTNG1/EFNA2"	8
"M2"	"KEGG_BASAL_CELL_CARCINOMA"	"KEGG_BASAL_CELL_CARCINOMA"	"5/88"	"55/5245"	0.00213254397940017	0.0357201116549528	0.0314269639069498	"WNT7B/FZD9/WNT4/WNT9A/WNT11"	5
"M2"	"KEGG_LONG_TERM_DEPRESSION"	"KEGG_LONG_TERM_DEPRESSION"	"5/88"	"70/5245"	0.00609656482749562	0.0816939686884413	0.0718752905978431	"GRIA1/GRIA2/GRID2/PRKG2/PPP1R17"	5
"M2"	"KEGG_PATHWAYS_IN_CANCER"	"KEGG_PATHWAYS_IN_CANCER"	"12/88"	"325/5245"	0.00755367984761376	0.0843494249650203	0.0742115914853281	"PDGFRA/DCC/WNT7B/FGF12/FGF14/TGFA/CDH1/FZD9/CCNA1/WNT4/WNT9A/WNT11"	12
"M2"	"KEGG_WNT_SIGNALING_PATHWAY"	"KEGG_WNT_SIGNALING_PATHWAY"	"7/88"	"151/5245"	0.0129082394232334	0.123550291622377	0.108700963564071	"SFRP1/WNT7B/FZD9/NKD2/WNT4/WNT9A/WNT11"	7
"M2"	"KEGG_MELANOGENESIS"	"KEGG_MELANOGENESIS"	"5/88"	"101/5245"	0.0266707641950735	0.201048023887062	0.17688435722978	"WNT7B/FZD9/WNT4/WNT9A/WNT11"	5
"M2"	"KEGG_SPHINGOLIPID_METABOLISM"	"KEGG_SPHINGOLIPID_METABOLISM"	"3/88"	"39/5245"	0.0270064509699039	0.201048023887062	0.17688435722978	"UGT8/NEU4/GAL3ST1"	3
"M2"	"KEGG_MELANOMA"	"KEGG_MELANOMA"	"4/88"	"71/5245"	0.0306717299856948	0.205500590904155	0.18080177675778	"PDGFRA/FGF12/FGF14/CDH1"	4
"M2"	"KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM"	"KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM"	"4/88"	"83/5245"	0.0499420217807451	0.289167764977848	0.254413116084203	"CACNG7/SGCD/CACNG8/ACTC1"	4
"M2"	"KEGG_ECM_RECEPTOR_INTERACTION"	"KEGG_ECM_RECEPTOR_INTERACTION"	"4/88"	"84/5245"	0.0517912414885699	0.289167764977848	0.254413116084203	"TNR/THBS4/COL11A1/CHAD"	4
"M2"	"KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS"	"KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS"	"3/88"	"53/5245"	0.0586391682189266	0.302217251589852	0.265894204069626	"GRIA1/GRIA2/PRPH"	3
