pathway_description	BS_AGTPCRR4	BS_C80S5N37	BS_BJDNWMJH	BS_GV3NZ9QD	BS_EMYET8F4	BS_3X9WMZGJ	BS_34201DKZ	BS_3F4FQJMR	BS_0BXY0F9N	BS_7BTZQKYY	BS_4SCWT0FX	BS_4FZS7TX4	BS_VJ2S5DVS	BS_X67GTEM6	BS_WFD0GE5X	BS_SAA624A4	BS_T4P3J13C	BS_SDCNP7MW	BS_TXY8QYWA	BS_TBWYAFSM	BS_TNRHHYNC	BS_Q5WZYWCT	BS_RCFQ31XF	BS_N8J1DP02	BS_PSW27ZTE	BS_PRAEF32W	BS_P78SMRBS	BS_KDSTG5YY	BS_0XEG6SNV	BS_07ANYSYQ	BS_WYERXS4G
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	0.06734238132415482	0.06510872340363817	0.12010515779209109	0.03769595685145488	0.0763938206050164	0.08572045396510686	0.06494353325430795	0.07971888039948369	0.07450394480794861	0.09355141607027698	0.12124137195764084	0.03968065277725185	0.16651048777916627	0.0340933766635766	0.04961075399070023	0.09235942342492068	0.07642276242004944	0.07068080769124792	0.05242065100478625	0.0867485256094128	0.08328034702282705	0.03776709703245135	0.04236892338841743	0.05964405179177213	0.03666787582355668	0.0345878192103775	0.06987521824066258	0.10087988546826726	0.0805691587960636	0.023080097354154727	0.0896414661428458
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	0.1630680932564922	0.14795060202674234	0.16674960486996185	0.17113774069777252	0.15873158413538474	0.12109851768799476	0.1539140761663162	0.13153687079475265	0.12543757461059896	0.1388514498528714	0.13790380032941602	0.1633663276072896	0.12454598040950784	0.1556756889074031	0.1382114399535674	0.09442767625699723	0.16821927140303505	0.14335509448366146	0.17009146758332042	0.13833580245890764	0.12292873143569409	0.10957172005484814	0.17684362082272545	0.15307633836784013	0.1560458779828398	0.16764835502449585	0.14366580732662357	0.13788820486419553	0.1603551160056277	0.24140523222016289	0.14014613141257104
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	0.18468703756043034	0.1382792320821937	0.10357716533227579	0.11132856435688661	0.10127570572756142	0.14053841812255136	0.11530820046515973	0.1137141298515243	0.13534208175509257	0.13479765760518725	0.11278237535553765	0.10823038573596909	0.06433412934552735	0.17943984468679308	0.15991987803054145	0.10675014341434091	0.13004812253058623	0.10333579695377784	0.15641373387184979	0.07868337788647675	0.1327858896193795	0.10132638463366116	0.09799106636761086	0.10908080131803184	0.12351772327256731	0.18236118278580568	0.10507764768015476	0.060594005073416904	0.15476849776373372	0.11782600793116811	0.13443211893155574
KEGG_APOPTOSIS	0.15627645758978195	0.13533136086667968	0.1426244226919376	0.13826472152333322	0.1227560132325381	0.12770911626866005	0.13992764777239414	0.12395081910085198	0.12566666086268816	0.1265575682767547	0.13270886184392028	0.14498894554339636	0.16223989468816502	0.1491386261704129	0.13266656572135896	0.10781033313260147	0.12747109248923685	0.12282363496185912	0.1434804660986836	0.1358434884516331	0.12288626008138422	0.13158530987505937	0.13538470778085518	0.1467026567175863	0.1380671786215341	0.16959614431243744	0.15214825746475533	0.12010199458523274	0.16002101765471324	0.14775126307187944	0.15073672897299004
KEGG_ARACHIDONIC_ACID_METABOLISM	-0.07193223464662307	-0.10469264305894377	-0.11252051664677325	-0.08099413161494493	-0.11447169687942382	-0.10484182091770938	-0.0864374858511407	-0.10854341599867895	-0.06679853402476577	-0.10858692380216443	-0.14700839550308606	-0.07990900274232325	-0.13492889465193716	-0.08173581997343096	-0.09653224722230672	-0.09134398088126508	-0.10564587245480979	-0.114535180532852	-0.0738511513144664	-0.10833909927400986	-0.1218394258959904	-0.12342947498905092	-0.12814211096127956	-0.05722338017665657	-0.12177020177756061	-0.10644271016944945	-0.10273598393142477	-0.1564439471527068	-0.12001338392673365	-0.11113325068457984	-0.11857277488645443
KEGG_ARGININE_AND_PROLINE_METABOLISM	0.18576610184429318	0.15916349056766352	0.15586785391169872	0.16902190228913616	0.16289429223282761	0.14105919510979734	0.16478981039406979	0.13244814220475723	0.17063814251043136	0.15091207020169797	0.13495540877353937	0.16267607886890134	0.096114298505058815	0.15643819969486333	0.15082847417519593	0.128075638672422	0.16525861477032525	0.12510753672617164	0.16026342078869546	0.14137909096478202	0.14782135957125012	0.11862008649829962	0.1572909367786229	0.14413821133970273	0.13496729584747297	0.15516420331802558	0.14681556103452212	0.12986937151004516	0.13012746535426065	0.16405183027965572	0.14083427246392716
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	0.16574812479199932	0.15232028904863748	0.14380502473701462	0.18490442935770726	0.16587628508718633	0.16050677189419574	0.16219856598198581	0.13100029279403022	0.16202953762124342	0.15222437900928495	0.18774809989675126	0.1734575036881763	0.10394920004123688	0.1859497822511769	0.17578198523836452	0.1528820341276055	0.16332760116247122	0.11447685709006748	0.18735540858076508	0.1379470137960243	0.1415661987138976	0.1725951978628994	0.1665272729510658	0.14974542067884736	0.18391046114503018	0.17238857099412602	0.16193499926850824	0.1807626626657091	0.15986532173626364	0.19653190160333145	0.14852688610836143
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	-0.15781398187384027	-0.16657734947613204	-0.1872878450916021	-0.1631132176110302	-0.16310890174764742	-0.15928524794776608	-0.16973468425012955	-0.17241167162562687	-0.16344321828399438	-0.16537234326852582	-0.17122379822035144	-0.173361533382359	-0.19713209480021668	-0.16368790649091508	-0.17585272107406488	-0.18571568807945799	-0.16382889830614342	-0.1599419830253383	-0.16803725504954942	-0.1837921158843351	-0.16225354489955326	-0.1976824527028957	-0.1712121643932138	-0.16243782917727387	-0.16626983016168462	-0.1597323456364201	-0.1733170149836095	-0.17365932140464274	-0.1956506408808759	-0.1794619827779695	-0.17742531579991525
KEGG_ASTHMA	0.01458017480758007	-0.07479733132367918	-0.1324677195923964	-0.17759589366557782	-0.22528615841470226	-0.06698220114988983	-0.13433168897602774	-0.0840697452871605	-0.08674008543642787	-0.07277299712745083	-0.172192497872824	-0.14584599300364132	-0.23473129983788507	-0.01132261176295526	-0.026162937957029512	-0.12973618355122948	-0.1065755000321741	-0.16695321758808987	-0.04663455612895892	-0.1554026879107831	-0.08786118839463428	-0.13666878961663773	-0.17804189861801184	-0.16024981210385802	-0.12710066631544065	0.012410175436516539	-0.1256571385853103	-0.27777809622826266	-0.05614708277681618	-0.1625556988629091	-0.0664452890716507
KEGG_AUTOIMMUNE_THYROID_DISEASE	-0.02947273555568478	-0.1002327410004081	-0.13201146967247746	-0.1530081237315217	-0.18246002076209736	-0.07737201969505675	-0.12919695888044708	-0.10291216317490685	-0.10019296825448126	-0.08368073917383632	-0.15809805827345774	-0.13955651878264486	-0.21438865366299725	-0.037971819762733026	-0.05501527437677204	-0.0974840539939968	-0.12196135777145814	-0.1562782599974019	-0.06020573720380115	-0.15839735988360232	-0.10216541872645735	-0.11950261658027932	-0.15494833985173243	-0.10969641524768262	-0.1174580572123518	-0.0390191322188229	-0.1259788675972826	-0.21604699816154357	-0.05442857823849886	-0.1331926763857629	-0.08555548185291799
KEGG_AXON_GUIDANCE	0.1866391890013705	0.20758826885540418	0.1556387691352271	0.2244945915655526	0.2252263526881354	0.18202784911737846	0.19603218335173514	0.17270908734819412	0.1943534936829455	0.19226027814745292	0.23274711609924423	0.19416783919703212	0.18320764084596455	0.19886426309777416	0.2051746717750262	0.1653195567974146	0.22561977819648316	0.1845685898928401	0.21306334163497734	0.16290202339655613	0.16222529519451304	0.1963808559929046	0.20461922466586374	0.16308796358142208	0.22785512020877358	0.22332103881291335	0.20262279316952406	0.22468412211162772	0.21623238870050185	0.2679416219553251	0.1843304426246391
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	0.180634821163357	0.17432448586622354	0.15018441203298685	0.1752266447694061	0.15768449540951135	0.14940082349642758	0.15776964153913658	0.13591319204272423	0.1369580954772096	0.14654005646435794	0.14888168621913328	0.168433924713849	0.1436329255504128	0.1816769278493018	0.1603388125945129	0.09789314159255515	0.16901955466086338	0.16033044518487996	0.1886882812274539	0.1476494830257918	0.12227404696965612	0.13698224144611992	0.16353188037600347	0.17993375564256078	0.1665045170640916	0.20210756760881216	0.15684765492418587	0.14262553727229788	0.18486926184112734	0.20543516591147146	0.14895134896845796
KEGG_BASAL_CELL_CARCINOMA	0.10443632334099585	0.13468137984826123	0.08985272411101225	0.12246130897908043	0.16373789699000313	0.11813078884237911	0.1266122799550791	0.04723960592494988	0.10444349835620896	0.09980301237843062	0.17781838395441216	0.1251170265368307	0.11416715209017364	0.14204099002919018	0.12096779836612348	0.03429807218220203	0.1466774387820723	0.12842925934176663	0.1407566629565729	0.10169468967460892	0.09156803836493639	0.11644265592892032	0.12921594597740427	0.07267629878869934	0.14126527523710614	0.09377067473734753	0.1295169121428682	0.17133607312955365	0.13237792235207818	0.0981908252709553	0.044108722662162946
KEGG_BASAL_TRANSCRIPTION_FACTORS	0.09270939399858412	0.10088522343248396	0.1123559735700446	0.07952988764260045	0.08835926068022022	0.08746457347278051	0.06814899652545267	0.12173066040655717	0.07661837258997771	0.07965794059198046	0.10443708897511715	0.08672996795624374	0.14697407926366765	0.06254645688445719	0.07725236735240315	0.10824971861274478	0.07638237147151178	0.12145613606470293	0.05581088656053324	0.14493515467287643	0.10839716896665114	0.10106693034642503	0.09213333229555475	0.10860279142417228	0.08798058377178442	0.07719297413334818	0.0877659172675889	0.09176187784668581	0.07201128664523888	0.07680745985556685	0.1140514881766573
KEGG_BASE_EXCISION_REPAIR	0.11432664157977912	0.12203004612074093	0.17603386827912024	0.10926215701590905	0.14957518269178208	0.11966407561804628	0.12528393096820906	0.1091870902794294	0.13666871414204376	0.12166802517319397	0.15964098754783343	0.11272892873467008	0.19857262223517005	0.1131194808853208	0.11481895871181844	0.14083013922928	0.13459917831156024	0.12844739254374185	0.14027216985998342	0.1293462846076937	0.19974857273103513	0.1220644042123945	0.10875417469783888	0.12533423082915615	0.10839334534354882	0.10842609474171509	0.1347497322711675	0.1764425932145022	0.11561635134442033	0.05348085468608023	0.11604862931748844
KEGG_BETA_ALANINE_METABOLISM	0.1629473650414116	0.14313055148726478	0.15613201387422523	0.1475834800974791	0.1334131707961792	0.1374585326043778	0.13405547453440067	0.1552514634314025	0.12544052888716878	0.15619506541383735	0.10823202256555552	0.12861316553356014	0.13390771623462128	0.14380999184146814	0.1451646152571286	0.10483974124408926	0.14655119898482316	0.13830259528703284	0.1345219089577407	0.1370358878007626	0.15107924617244353	0.10270750287042256	0.129114806030998	0.15805346040733834	0.12835711906462316	0.15656177626218232	0.1102527318156518	0.1128454111862275	0.12391997600149621	0.15896025650725074	0.15384639887725096
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	0.2499416602712243	0.2279627095241882	0.20604215707669074	0.24928106972810748	0.21933829952737185	0.23090863695305536	0.23629721371732512	0.22013088372936768	0.20979612614562143	0.21540366221170343	0.2082757339747592	0.23696026822371954	0.20508617419137803	0.2207508530138798	0.2344963474485949	0.18060807741479143	0.24686732209377435	0.19113923467789184	0.21482344812290868	0.21633790263837638	0.20590309398083964	0.14951120880608423	0.2614581192210467	0.2280107002886882	0.22079805378230105	0.22791489377268814	0.21944494435899636	0.22801844596510254	0.191956900736719	0.22649060784555242	0.20416239359932453
KEGG_BLADDER_CANCER	0.24256354153805268	0.19207471422985864	0.2193986157814927	0.20397422930660689	0.1908362746264608	0.2072000291365991	0.19128772040778613	0.13617693374613743	0.18543134561300872	0.15596377642847065	0.21312765205483578	0.18862750751230575	0.18323146263423257	0.23704405058474617	0.21568081636597342	0.15936051459205158	0.20036203053122806	0.17521828668439107	0.21522384188797994	0.1814766228558125	0.21509695485048833	0.20029373080505064	0.19374392008762506	0.17916629864229996	0.23333269020054007	0.24051246863551853	0.22640152535681138	0.22013492913290955	0.2066016216144063	0.20608154545041046	0.21243635226817917
KEGG_BUTANOATE_METABOLISM	0.10787626890591646	0.10869544332411998	0.13947508309027412	0.119978375681783	0.12250815784836601	0.10362656425889341	0.12760434080141708	0.12064834836349667	0.09268457884121548	0.13768559452268303	0.08522684123926505	0.11515540192662072	0.08946596913004497	0.08393398726987257	0.10046488281711514	0.08630688133388874	0.1280069372208258	0.11469772056642309	0.09709129602468573	0.1424205968994769	0.10599353129834714	0.08233416063239893	0.11026293097993432	0.14685284552879987	0.10499425562903551	0.10459410201987553	0.08785823082080606	0.11664402675966823	0.07945767417868281	0.13037975208460142	0.11444543694756985
KEGG_CALCIUM_SIGNALING_PATHWAY	0.048707844562461466	0.06358170454250231	0.017500104693546688	0.08324661462070117	0.07800385645873491	0.03165279137785545	0.0719630656970652	0.034596532131627514	0.06443335377033321	0.07015856549176072	0.06357774355859726	0.06738808701394133	0.010681249289327233	0.05626515666420058	0.04956153140946338	-0.0016889392010268887	0.06887223632114137	0.03423980081625469	0.07740070339715492	0.005001523806258166	-0.025585087079392305	0.01269901868214954	0.07811163552611398	0.05793544806557676	0.07099459007411436	0.07081442988208606	0.013683960459802864	0.05383678369714061	0.06071196446855459	0.1348485139087107	0.008315652169395948
KEGG_CARDIAC_MUSCLE_CONTRACTION	0.12752441191272193	0.12754668268648248	0.16271406138388533	0.13858363010932398	0.1409392785324354	0.12529290175466634	0.1574904403108994	0.11780292371352077	0.1367311640520223	0.16556030511620545	0.17536007859467084	0.13122451111822175	0.10283802226137305	0.13236366232250135	0.12497004617693604	0.17657956953265627	0.14917531178253718	0.13048780812746724	0.14300917450810033	0.13980623518561583	0.1777192948854529	0.12139635358449277	0.1328552939098093	0.12307889585975969	0.12452789593782637	0.11905559411879724	0.145169513795212	0.16498631189439966	0.08998557620489143	0.17211971275720953	0.12841049803132226
KEGG_CELL_ADHESION_MOLECULES_CAMS	0.1330757557193134	0.1086002060750617	0.05564943432701481	0.10942501928989185	0.08554681976283413	0.10557541130614372	0.11402156439994633	0.09543168810542196	0.11613642850183332	0.0979687767371187	0.0974335636282217	0.1129263779357884	0.04870740881373307	0.13149002312016786	0.12299046303711592	0.06351446450236985	0.10731850229348364	0.07420044023695219	0.13837451399797027	0.06043857220176748	0.0805782048899129	0.07275047256576492	0.1011763457262545	0.0786823469025447	0.1257328448984164	0.15099424843993337	0.09918795979716649	0.06930538979178825	0.12417797564703101	0.13171921573019013	0.10343200610790465
KEGG_CELL_CYCLE	0.1566907206820181	0.1472382674708497	0.1687115446013284	0.1439744929626842	0.15879174636223217	0.15924657543884885	0.13224817582870438	0.14363842593497467	0.11468539933344733	0.1314830477573255	0.2250951709047897	0.14507054163539906	0.2334731073194637	0.1533611294758393	0.14916836041244608	0.13622453958720723	0.15658051037173504	0.15849669291334698	0.1260276952880437	0.17302833253537064	0.1867493100316266	0.15141622628452786	0.17639412124520049	0.1400998612780487	0.16465293995090463	0.17017162343685893	0.14933180254902162	0.24390385481381932	0.13480532196823466	0.14085180743590936	0.16258940260560542
KEGG_CHEMOKINE_SIGNALING_PATHWAY	0.10785945786144523	0.0858352706347776	0.07556753204320264	0.10177811718371885	0.08074656979250161	0.06934968781742976	0.09663231772777599	0.05981366852375324	0.07466956928213454	0.07821181236818409	0.07837870286730693	0.09036908133321711	0.07780900424195601	0.10550013855735794	0.08763088456973357	0.0460867907296558	0.08996799240974306	0.06984718717505055	0.11023234924221349	0.06891480443536274	0.05351148954473474	0.08364903829315155	0.09146295609994573	0.09066348043157292	0.10039890302293464	0.12699526612970485	0.08596718837892434	0.0652559440358103	0.09979139950704767	0.11926150934810793	0.06649466939137393
KEGG_CHRONIC_MYELOID_LEUKEMIA	0.3091340670944583	0.3028781546212709	0.3039264897358215	0.30337669291640246	0.2876968045036621	0.27839845181641387	0.28236265751786727	0.2504445741453135	0.26128568689373943	0.26412988735198717	0.2976147845977264	0.2961176212551412	0.30239492162103726	0.3088937784663984	0.28940764663168805	0.2105043273603134	0.30141975728539355	0.27226548418653135	0.29405528486633276	0.2865808009744791	0.260345033796795	0.27121769377862925	0.3044674405584383	0.28276911874855803	0.3065618632317466	0.32536135344865924	0.3045535740995023	0.30434387706462346	0.293884935106434	0.3090442863218655	0.2797687057727073
KEGG_CIRCADIAN_RHYTHM_MAMMAL	0.3867560895872372	0.3931354091732433	0.39015402485751244	0.38369402936464697	0.36206056467572084	0.3508898373344681	0.38969241768114393	0.3106018177213017	0.356622041855297	0.39287069080076825	0.274215138554866	0.3911892662677977	0.25892955673015366	0.35770862788661195	0.4009112119856468	0.28412364087116426	0.34824722881681613	0.3743067232379738	0.3804787416305035	0.30511569567600305	0.3143398336576289	0.3739367367929673	0.3956583308718988	0.3820061042276091	0.3787886245750964	0.3653173239277434	0.3872311068123756	0.30002620892021964	0.32746344954315987	0.3218310506474491	0.34374564761794857
KEGG_CITRATE_CYCLE_TCA_CYCLE	0.27358806839593813	0.243961283921541	0.3390018144188845	0.2620776624157609	0.26342056537169023	0.2324159550428229	0.30914808374128244	0.2559120450406375	0.24350446307645543	0.34429808754685703	0.27951706431221773	0.2703112375272808	0.26475438405357804	0.23036606734567253	0.25512359743552177	0.2414024515554911	0.26002800913869545	0.285356771093045	0.2263803918680054	0.3269577822295321	0.2622916499220062	0.23500679476353736	0.25537376992322397	0.2589200821625614	0.24644597268939958	0.24333061869556058	0.2676859787387233	0.2829945873120238	0.18273895497370185	0.25381576149625523	0.29365420961577154
KEGG_COLORECTAL_CANCER	0.31231120481309793	0.31212658866295034	0.28703220755071873	0.3152240512866878	0.3155799499103466	0.30362667666306964	0.2941869962284883	0.2636943222431638	0.27182592244917103	0.2762188534734064	0.32886719849234475	0.31094345325303857	0.2985347694285196	0.31621891532026286	0.3043155362837844	0.23473552655507815	0.3179242644228522	0.3103325926833414	0.30621660921423494	0.27808740004113436	0.2876653813092665	0.28503260577234746	0.32252780530761926	0.28205802544148667	0.3253499020446985	0.33263393691278825	0.3274319956877785	0.34377858005370343	0.2883764349452826	0.3066701394816299	0.28190812143050664
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	0.06932167661144414	0.01411374916924441	-0.07569670614496177	0.023945757238906504	-0.06298378540930538	-0.014308077300333209	0.011907860284640857	-0.03858671110899858	0.03864332460925306	-8.91594001246921e-4	-0.01634269144400387	0.032432936259308535	-0.11234106528414314	0.05552681789232395	0.05315336580818622	-0.01873024063595081	-0.021381904200352183	-0.04263775080947114	0.02256340050726852	-0.058593672152341444	-0.05332822561000197	0.0057239245949757865	-0.042013522052724954	-0.01884254599728933	0.017574457544855	0.08878517430635537	6.436946142313254e-4	-0.07262577033503602	-0.005996595187694598	-0.03701636718484537	0.013830768647312254
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	0.16071411156030557	0.14038363498824089	0.14291548208334026	0.1403361022143415	0.14795647178064042	0.13604547425234204	0.13794299937131327	0.12107714960237881	0.1253923231904712	0.11671893987472995	0.15115644110681636	0.14475362614098508	0.15250549343041014	0.1393742758971755	0.14761842972706785	0.09975490417548051	0.14520361684178196	0.1216658629690715	0.14301406745730874	0.167367632699304	0.13414381030681774	0.0951293458835193	0.1506147217020552	0.18215427074451127	0.14204497786168716	0.1454810865820919	0.12642416194455364	0.14767265888613879	0.10672465385636049	0.14997865841598615	0.14484375220132154
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	-0.0910438720510099	-0.1330478989401907	-0.1384343065283788	-0.11436934483267713	-0.14738679540334926	-0.14265959383970112	-0.11423544803656444	-0.1617332729921733	-0.1369757450127901	-0.1413340649822761	-0.12847093279962124	-0.12999261825943484	-0.1814093479689704	-0.0934533213873368	-0.12356596498462728	-0.1546858474062924	-0.13410892452527384	-0.1615888029931713	-0.10549488166820108	-0.15821039270760817	-0.1565204049768283	-0.12526039288909366	-0.13061406412685483	-0.1327928760591491	-0.1080234998709065	-0.08962402353946214	-0.09831529640795435	-0.1465893379829264	-0.09854708775634934	-0.13712552583462154	-0.12084363794553905
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	-0.03136807387019847	-0.070106458174625	-0.052542437130483025	-0.06795744150548748	-0.06809945368444345	-0.051812663485724365	-0.052484683363606024	-0.06595252387802841	-0.05197571044984684	-0.05795120724446273	-0.07532817930786712	-0.06665551688426756	-0.059838021479244434	-0.050002422630643105	-0.06028875328981689	-0.05377102699701883	-0.07618058251281	-0.07982821717734005	-0.0488276001342385	-0.051097811033643886	-0.045029631286038076	-0.026260182445299717	-0.05922597405805202	-0.05612529949634939	-0.08128446978002303	-0.043499484014926745	-0.039022359716986095	-0.0927121748464241	0.004292158772981422	-0.057299788222760155	-0.05722183053793495
