pathway_description	BS_EVCAC3NH	BS_74G5K7JF	BS_C05FKR8X	BS_FTKPQ5FZ	BS_G23JJAZY	BS_CZ3NA7KV	BS_CZ3ER8DY	BS_EK5PCKY0	BS_7G42J2SK	BS_4NWHYH53	BS_W80TJC27	BS_XF0ZX2B3	BS_KBT7MQ6H	BS_MT15SGJN	BS_H4NXBD2D	BS_QXKRN6CR	BS_NGHK9RZP	BS_N5DVEJXT
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	0.07630016305495493	0.1361428645829195	0.10352205675082123	0.09961607608130717	0.05362854754634139	0.1636801484151912	0.1388943323383806	0.12233165257967821	0.10033538515956386	0.17225539028956371	0.18236077569702255	0.20627122548387383	0.13817523331145162	0.18536882740076305	0.08121011021040782	0.08624658757187556	0.17949977071816517	0.09935890723240728
KEGG_APOPTOSIS	0.1337866366276145	0.16889161310277268	0.1386406949456502	0.14645446999725173	0.14733041870275826	0.15760427209074843	0.14682708064255504	0.13399710999756523	0.15206638523359617	0.16819150374505734	0.1807119818089806	0.1936090882282297	0.17027771091218974	0.15112820438063282	0.1315011692439563	0.1454093196909181	0.1747387628253977	0.12022940453179139
KEGG_ARACHIDONIC_ACID_METABOLISM	-0.17588143577185453	-0.12548599500924001	-0.1341752802815942	-0.1555412440761254	-0.16258147151789876	-0.13544179449570284	-0.13634287094323666	-0.1494812894047582	-0.18793404216183754	-0.12802912147760437	-0.12005668418825254	-0.10861236838339502	-0.13345209216925222	-0.12832487397682718	-0.1630308668290717	-0.15166940992237363	-0.12171651628698536	-0.1501525223127916
KEGG_ARGININE_AND_PROLINE_METABOLISM	0.13446002984518887	0.12904751720878987	0.13713409714982638	0.1230435498953024	0.1329640269880658	0.14757509001800864	0.13757777409795313	0.1284507941800012	0.12699559004225897	0.13591940437661856	0.14521211819164134	0.14859942555151986	0.11733977547624101	0.13166681969358357	0.11299753163416237	0.13487542451483706	0.14270044068140647	0.09772847810146451
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	0.15766620924542946	0.1168210575103602	0.12802321119522597	0.1449420511778606	0.12343421958188687	0.14718758695712317	0.1318937009736918	0.12797259733392535	0.09920449465447699	0.12074755600664455	0.08807293532614738	0.13949085225410748	0.1557894263108653	0.10159300765588156	0.11695228421444344	0.09411720255537354	0.11585325330520022	0.14134039317776637
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	-0.1914971415770242	-0.18140824911683218	-0.2005134477761899	-0.18329218907731276	-0.17854085593987792	-0.18720747445007427	-0.19112775458677322	-0.1883839537603722	-0.18472956445844943	-0.18948508512739057	-0.19007940390299077	-0.19233543789254606	-0.1970360825519862	-0.20016966490673344	-0.19717552983474762	-0.18676377816204995	-0.2026839590222255	-0.20434345808313276
KEGG_ASTHMA	-0.24624112878108967	-0.1349554630862657	-0.19572107910954437	-0.176994409596297	-0.26411613014538077	-0.05251752419723356	-0.11039527470695747	-0.13214934911196147	-0.19675337495688844	-0.009984495436813514	-0.0017419342597085182	0.037796757727858475	-0.10920191828095964	0.020561937845360853	-0.26124176243906544	-0.18624413067687462	-0.06636255432371153	-0.17210035795393014
KEGG_AUTOIMMUNE_THYROID_DISEASE	-0.21401691878756926	-0.11491770927260245	-0.1483075945632777	-0.1480417009724789	-0.21797344941751065	-0.05539449428824556	-0.09043219926575412	-0.1065393341634983	-0.1361770948619959	-0.02830042359836429	-0.020464135909221318	0.007920267977968338	-0.0969640299963881	-0.010155592674186979	-0.19343024992928226	-0.1573849420115638	-0.0581965617572919	-0.14942798431270554
KEGG_AXON_GUIDANCE	0.26093819067076873	0.2279156593236247	0.25415518145590693	0.24248287881360223	0.24442424886958158	0.2180299175829196	0.23827059567994577	0.1961311349246078	0.24506367405601717	0.22803625186440557	0.20305102656805263	0.2215526727189192	0.25648724339100504	0.25364876336015685	0.224442715377424	0.22236523971377406	0.2329858230321814	0.2515258507501288
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	0.17535835299759006	0.2010554827732575	0.19391304461153988	0.1682473695106595	0.19415169920740397	0.1843691853979801	0.2051849232210185	0.17735444567051223	0.18663080433006424	0.22186708535648242	0.20184252211453638	0.23283800476529487	0.20617598039341725	0.20186441655168136	0.18489235311698896	0.1662272445109556	0.20218561724993403	0.17387850164724958
KEGG_BASAL_CELL_CARCINOMA	0.18837011401061748	0.18782866230025433	0.16139737877234847	0.15155223492181566	0.1030078489459291	0.09983057209655248	0.09531274018487855	0.11111811537684403	0.13963769322824982	0.12205144658080559	0.07729407362124109	0.0670357459621597	0.15947111182519366	0.10927078830834315	0.10587018393088932	0.14257920832351192	0.1046655684477989	0.17858607168351157
KEGG_BASAL_TRANSCRIPTION_FACTORS	0.1372518123145386	0.1486886024055353	0.09744597042764978	0.15375359678764938	0.15023402145237894	0.14907510365478574	0.13886975326120732	0.13667421961997836	0.160185127454477	0.14619695977981653	0.15222724726847048	0.12941015411554516	0.13017312829921684	0.15239689943401658	0.15063974803640542	0.1579849532467991	0.11599163511978479	0.11392679221198755
KEGG_BASE_EXCISION_REPAIR	0.14062438466652213	0.1712508659344069	0.20201545926384876	0.1512953785046944	0.1495627712850714	0.1193991945967729	0.11001991372336392	0.11086860804792553	0.1440708899313323	0.08811994959630971	0.12449736819068978	0.08949854202291904	0.11264520272401111	0.10315091191105524	0.14123756484240463	0.13573609801614775	0.12371117650355007	0.18672797387095427
KEGG_BETA_ALANINE_METABOLISM	0.160409375204023	0.11277094502564458	0.12696452361000352	0.11352762863073855	0.17116133441797976	0.13867417688782954	0.133273454237454	0.13502860395514493	0.13337289246403414	0.13653790191037912	0.14600586217144296	0.14952620712552592	0.11490212398831984	0.11176940254124883	0.12531892279230755	0.12623016593003264	0.13164731004297264	0.12087706195106955
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	0.25205192484965566	0.21653150782135067	0.24636199468780362	0.20329660414941517	0.2760427347286641	0.23090762795218625	0.24445478015458566	0.24306842976119367	0.2298675736824465	0.20957870268365208	0.2652506754031175	0.2395712668425289	0.17215750125490947	0.2264900938383294	0.24687410429923815	0.20677146959862278	0.2277226705149518	0.23958824271852183
KEGG_BLADDER_CANCER	0.21755611120819549	0.21129991207277043	0.26816470931657466	0.22217402294425312	0.23550398477548834	0.21369316722613804	0.22712990512073847	0.19504653239687483	0.2153131269673084	0.21496791084699848	0.22143646247633017	0.22137789064174315	0.24217787243469918	0.21577619670268183	0.22493281944685387	0.20302014710753147	0.2699431497009618	0.24128251988703694
KEGG_BUTANOATE_METABOLISM	0.12477195614165755	0.10242525367726162	0.08095853574966032	0.08862490480103342	0.1285680299928152	0.08632557462358713	0.09428584207302243	0.0943027989073376	0.10923513050537657	0.0861003905849249	0.10768403410511708	0.079940108016551	0.06179444819141195	0.09375783214357915	0.0850145682203	0.09241072394843931	0.08397219097279104	0.05331076174209063
KEGG_CALCIUM_SIGNALING_PATHWAY	0.05847344380484772	0.0012052998181697628	0.03909724783624327	0.040355204800544005	0.03379744670751784	0.025964610811452144	0.025586968550422414	0.018691638780886484	0.019168542779936706	0.02351843352445752	0.020199834829798886	0.03800145477369282	0.033199876062413564	0.034127154685807196	0.004846991924925575	0.04494632010896021	0.038332996134488574	0.028686013270155367
KEGG_CARDIAC_MUSCLE_CONTRACTION	0.1619906307604092	0.12553025130760745	0.09543042233037798	0.11808311353298281	0.11386781434770339	0.11560347243665699	0.10285110145889408	0.10044566732180932	0.0747375944119792	0.09700458151576748	0.09134956021285098	0.10808741176092178	0.076033230037193	0.11439632213555374	0.09212822969313868	0.09500591036274068	0.09889544241387747	0.10533760589844941
KEGG_CELL_ADHESION_MOLECULES_CAMS	0.08715369260036178	0.08731371197091552	0.09778345125107321	0.07383806698627764	0.058927127292462494	0.12194203768392171	0.12370628072707748	0.11248017714744135	0.0706110446699696	0.14437345546065763	0.12865947763854393	0.18243702185732366	0.09194055999390234	0.13102561000752816	0.06688924475053938	0.059572637021431125	0.08580635209917126	0.0799409163198297
KEGG_CELL_CYCLE	0.24540701502031734	0.2297366549290493	0.20810973236247055	0.2421400426731638	0.23946700210037686	0.1779800451939787	0.1976967331775043	0.19499950739449043	0.22676884585718834	0.17583110001129112	0.21607689932121008	0.19075994162471796	0.20041427664536832	0.20371785569126202	0.23463058990656832	0.20327256995006798	0.18102590579309297	0.2249779791848107
KEGG_CHEMOKINE_SIGNALING_PATHWAY	0.07225802397970241	0.08940774698775	0.08817059624448462	0.07023191972860475	0.07298820065360448	0.08369374348646795	0.08702967926046856	0.0710044043359896	0.07707160158291027	0.10247663006332841	0.09123566410752473	0.12420974727810152	0.09610792402020772	0.08616905940352883	0.06640925040929274	0.06919290449184519	0.1011623060195342	0.06326446826417968
KEGG_CHRONIC_MYELOID_LEUKEMIA	0.30286412277646546	0.31953167672514277	0.32668108109147553	0.2995500749362075	0.3169387457837507	0.3034827686952012	0.30826422309087026	0.29958860450607094	0.3161634189722776	0.31112449519304114	0.31266752642485207	0.3413936354409741	0.3225503386795478	0.30361346985786164	0.30996855466221973	0.2878549681550015	0.3222482356333909	0.31246123995607716
KEGG_CIRCADIAN_RHYTHM_MAMMAL	0.2757713419789915	0.2516006203726553	0.28827947074591626	0.23476252509373263	0.23806470160705115	0.2548108206622806	0.2802596016698895	0.2662420954348255	0.2508117684299	0.2610932504510954	0.194515936772857	0.2908617740632139	0.3097215989200488	0.2349648644899308	0.2610313386523343	0.25423746372636297	0.3075690782423542	0.27229718407563264
KEGG_CITRATE_CYCLE_TCA_CYCLE	0.28098800285528563	0.24522310905515907	0.21750762945383173	0.27319068324552254	0.2821237142530981	0.27592257155797545	0.2594574349915762	0.25669321591851857	0.23840050540136468	0.24347003609960904	0.27142979783664545	0.24315582589187562	0.2052580007803848	0.2703036903128859	0.2583356558995935	0.26540762515290395	0.24791814528316866	0.2231358818940353
KEGG_COLORECTAL_CANCER	0.3502910822476176	0.33345242037244827	0.3138023057684409	0.3026052254425402	0.3117485531296187	0.30385701067855525	0.3034740275459774	0.2963984552188842	0.3156683703726272	0.31982156913693843	0.30179414364861284	0.32109523596894635	0.3379629551284371	0.30663258795280873	0.31970078001333513	0.29326021273126657	0.3093123610213718	0.310541186973114
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	-0.05417490906049835	0.025100151917078813	-0.048000541965988824	-0.06198998672150187	-0.1115114296271398	0.019191486779272755	0.028852452667117594	-0.03270270659447768	-0.07410150651903438	-0.025427292650439852	0.037901073550143126	0.0929072791895851	-0.006007914415306877	0.0011298323980566815	-0.07574838139593137	-0.12590956667471048	0.0392631009026211	-0.08311946700211433
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	0.16237197355248267	0.1583947698867424	0.14329758923186506	0.15160003372662442	0.17496739431821262	0.1598787891937966	0.15519200666924307	0.14569834603821954	0.12595952651520137	0.13378550091022026	0.15443407550964353	0.15494661240173999	0.12719596289382654	0.14081242782417755	0.15784524825175175	0.1400406462496962	0.1371717421255356	0.12355452906578875
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	-0.14443373763379191	-0.11051064191826288	-0.138200033574309	-0.1323371801579174	-0.16369527322221	-0.12191586998487083	-0.12252723359343178	-0.15192491953455667	-0.14352305482813568	-0.09946221000693384	-0.10362697030697714	-0.07541141580335363	-0.1030224198942974	-0.11050412190499559	-0.16257686231860147	-0.1505006878796881	-0.09387577007384393	-0.15335109833654112
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	-0.08360535768609743	-0.0627106821482487	-0.030926097392440476	-0.06500481964039043	-0.04931262114649301	-0.03558963805316694	-0.034782585094348346	-0.035602036092904576	-0.05405163396068329	-0.027539627403428253	-0.007203289524360491	-0.010716852388061502	-0.052479997554161474	-0.03072409878208695	-0.04568957864182727	-0.05741234684266714	-0.012793409525518013	-0.05378131987814255
KEGG_DILATED_CARDIOMYOPATHY	0.10545943057177604	0.07288302938517963	0.08882407452193897	0.08373821794087637	0.06875590830149349	0.08520158625768004	0.07707298475660464	0.07141849132848065	0.05541869741330613	0.06975276450592262	0.059844004866439746	0.09927842986698981	0.08691161129443821	0.05167656416907432	0.05586628499158063	0.04751033893456243	0.07760221563532546	0.08216813541224324
KEGG_DNA_REPLICATION	0.17294207401709746	0.13137210241168765	0.15305074715929612	0.20521920827984164	0.16610996849335433	0.07302043873382524	0.08146344096065498	0.0896590015415308	0.15772623540160555	0.055674374007513995	0.11020270416744798	0.055317714340894025	0.09561188190234145	0.10848941300784677	0.14015126758382795	0.12483516246177535	0.07187635800853306	0.17477392484814624
KEGG_DORSO_VENTRAL_AXIS_FORMATION	0.2479339941544827	0.19853264038128207	0.2617542989890793	0.25463084320076107	0.23220480933588364	0.2542889849324158	0.25346924866829035	0.2583590192222344	0.21510523753642374	0.23947893268087742	0.23585107206400194	0.2546928747097678	0.2512445394169513	0.2348602858993204	0.22587791649346628	0.2084975016994572	0.23981651746629315	0.2348007993705958
KEGG_DRUG_METABOLISM_CYTOCHROME_P450	-0.21935880008239733	-0.2176611316976512	-0.23909815554386246	-0.18204531267961377	-0.23551207890978532	-0.18412642073933938	-0.22344627036130982	-0.20694142057202214	-0.2372785103602101	-0.18386670319045828	-0.19216648495405908	-0.21491766905564413	-0.2326308263514	-0.17816185193294082	-0.21866534930866774	-0.18496877148788432	-0.2063088081017058	-0.25041227073287625
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	-0.1812147706615289	-0.1629609904966491	-0.14655943241531205	-0.165002632173791	-0.17220011064304744	-0.17672140697613878	-0.17928500558933924	-0.17496541853802464	-0.17339450921789828	-0.18799872955053748	-0.1630818823283484	-0.16679303923611397	-0.16331684062253374	-0.16959355156694902	-0.17379257249311	-0.19472941073667974	-0.13401119163430716	-0.14033110238809265
KEGG_ECM_RECEPTOR_INTERACTION	0.21221766115789048	0.17204508692200604	0.20808714915607116	0.2072342241574484	0.17357931209167732	0.17859012224223403	0.20762408239328964	0.1766863982874857	0.18035122364503073	0.17252647753928682	0.17102528548403542	0.22259597651872662	0.21735330803315983	0.18486842805387366	0.15612738296946263	0.12995131125674886	0.21059064212177425	0.21701431289943407
KEGG_ENDOCYTOSIS	0.23925725695790256	0.24680678959854632	0.24586321707035372	0.22078546002417831	0.23649836136537702	0.23003249784554877	0.24490693273481737	0.22846086891805623	0.235115047568904	0.22726162883822087	0.24283910230970393	0.2611914463326745	0.24069135617218343	0.22711380217432434	0.23358130493038123	0.20908511290973014	0.24720708731053828	0.2298528613253997
KEGG_ENDOMETRIAL_CANCER	0.3329272316238771	0.31074831910462375	0.3490506931723349	0.33514890054377905	0.3410883919883969	0.3133520432892054	0.31773247029136453	0.30510001963169053	0.32269897762448707	0.3445092972007918	0.3204091898032832	0.32756658849777337	0.3613636704241714	0.333189280951233	0.3269073843729253	0.32673287963108116	0.32959851077910635	0.3399344708407814
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	0.21045532995939356	0.21483896373298345	0.2287424567739124	0.23401299797167596	0.23571627879890752	0.24399873655387377	0.23522936474084305	0.22482868937032455	0.22036713686408882	0.2532430672588157	0.2441398922706161	0.25939477492385243	0.24160107497627947	0.2532412515747635	0.23146484082427665	0.24307103283194972	0.24374631291524665	0.21259578721685007
KEGG_ERBB_SIGNALING_PATHWAY	0.24289382450555086	0.24426969500480167	0.2575148708028805	0.2540301436452093	0.2696306206361127	0.24393651545845213	0.2456614709621006	0.2336616453183531	0.2461917554735778	0.261694564796387	0.24872083686485008	0.2633251406665273	0.2658209954527187	0.2539366558695654	0.24737117576133352	0.25908640982679937	0.2596532840141757	0.24315656596534335
KEGG_ETHER_LIPID_METABOLISM	-0.007656650594712048	0.013301878823558162	-0.014890093398961931	0.024139296608000342	0.00465534820424563	0.001549562799473996	0.015996969406317178	-0.013306137462292365	-0.019122721253204196	0.02216909120867462	0.024390118399547984	0.029038690281674363	-0.02442275742719716	0.0439507967445997	-0.00945453321026931	0.022878803239900086	-0.007891931281538582	-0.013528586603326457
KEGG_FATTY_ACID_METABOLISM	0.16162206829387668	0.14272443676547106	0.14008142511932362	0.1715125657606445	0.1642995916936624	0.16948684602001282	0.16082041413466416	0.1673887195126505	0.1487610397008989	0.1815436851061626	0.18415730498956218	0.16812149963542536	0.1438773332747377	0.1714986969369134	0.142983909006029	0.19489822495890508	0.17380688549345527	0.14540599751034664
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	0.10952847884553996	0.11075808870406614	0.11758032066003686	0.12296821656454053	0.10845062785418576	0.09644532693048646	0.11536229965486143	0.09237439754144823	0.09666934946275099	0.12754629320034436	0.10653735881201963	0.1374162801924887	0.11950645904268876	0.11802761460239591	0.10409950298326269	0.10332207679041149	0.12190595842250725	0.09834663686025583
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	0.23380051889759487	0.22527159379631137	0.22979270581294942	0.21889853873551676	0.21288942612456277	0.21582947350305332	0.23071456599842174	0.203185712227151	0.2142573156785563	0.24565213106736344	0.23841643641129612	0.2650262081982317	0.22860810104906187	0.23911723337975543	0.20742279886252088	0.20083881900541847	0.2507197346144274	0.2124221807970527
KEGG_FOCAL_ADHESION	0.2570138131869612	0.25764454879483906	0.2662451815149792	0.2634995309432037	0.23474903208847092	0.24896925983060436	0.2654179982791651	0.24226627208242718	0.24511927281333387	0.2542077159007197	0.23784141479413246	0.28357952580144474	0.27627238582368496	0.24917580537919592	0.23513499728434803	0.2204937370271545	0.2635235879272106	0.25023250109553274
KEGG_FOLATE_BIOSYNTHESIS	-0.10308696398427963	-0.029930099146183626	-0.05849111213096128	-0.025608282749829018	-0.008126715559664356	-0.05935235387954256	-0.06483266322956356	-0.05878479199668572	-0.00929367265935605	-0.05798957377173079	-0.03342145351785	-0.05821121683801911	0.012933881271843655	-0.06216362550259022	-0.012195698676890205	-0.02011867933854876	-0.030980283577898525	-0.008769377138009994
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	0.13348294489800402	0.16337603748290747	0.21125332859996962	0.1732691162347502	0.20488355040085973	0.19621576262285112	0.2249165836632207	0.16564787610956172	0.16190894232127168	0.1847222564697413	0.21423005999141057	0.19594963395863302	0.2132095701309818	0.18589899453135048	0.2264331114887447	0.1982061599958271	0.227957629790927	0.20226992459322948
KEGG_GALACTOSE_METABOLISM	0.10286768021483655	0.1309930652793356	0.12417750231670985	0.08147561377988169	0.10662497041954758	0.1273305766125533	0.1059576478485102	0.07488366771726702	0.09316517854614367	0.09187568340368674	0.1040804501178428	0.1294602881508822	0.10614881928303882	0.10664388211936651	0.11923315096921469	0.07792890493214145	0.1356542509813593	0.09287247215830295
KEGG_GAP_JUNCTION	0.2196933317471948	0.17670127791890325	0.21716043499375542	0.2109383023282181	0.1922193310851954	0.1919502371931566	0.2049107956733956	0.17698372074805188	0.2039212115161715	0.17856049127248783	0.19418729804758114	0.2085393159179977	0.1974343504748946	0.19876734406095742	0.18762202441652126	0.20380124500446378	0.17788078251688735	0.19428768214063247
KEGG_GLIOMA	0.2910813702109062	0.2872710409587105	0.2839415713954146	0.2712959693143551	0.2835600163733574	0.26302166188157694	0.2765600098553713	0.24125261163203457	0.27100841360409866	0.25918185523209464	0.275106874852246	0.28707422696483326	0.2743762851380519	0.2714015017115715	0.2722385610894141	0.2585144826957015	0.2654434615055746	0.2569419041662341
KEGG_GLUTATHIONE_METABOLISM	0.10244318437859583	0.11626990753462621	0.10947813626879582	0.10365870884652659	0.09754474638889761	0.11970239600785071	0.09617794779396813	0.08522811553812114	0.06845673571692644	0.0974212486194484	0.11332980913809867	0.10773426158398616	0.08131065519332024	0.09483059086528974	0.11899231993386596	0.11795177027669403	0.15012595266097456	0.09800429221398041
KEGG_GLYCEROLIPID_METABOLISM	0.07549809310432815	0.07108453055256755	0.09299277563579243	0.09108797301932225	0.11015851972450615	0.08825284136393428	0.09507773545632359	0.0622141062793955	0.0760241074606767	0.09526860034840706	0.07994427003436477	0.07820892284778684	0.06031720538479653	0.09097703855716215	0.08383281657898742	0.1205187686484072	0.09378098766668053	0.09641947543070822
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	0.06821173398438032	0.07790614579983021	0.09039761894118764	0.07344070561180843	0.08811452610455273	0.0942937973882275	0.07435831229523444	0.06800265195867684	0.07749935988925691	0.0816447864650709	0.08536424830243064	0.08501803070258092	0.06165022638500102	0.08847994403129163	0.07534425204054249	0.09482321588135029	0.07255224391384466	0.09058458825367716
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	0.07575517151143749	0.03147268000181513	0.058078030261819076	0.003186937873804083	0.01529539434139513	0.05535850173446274	0.045560266392758425	0.045333976694978274	0.04418783978257391	0.002431900373800986	0.060835625425811515	0.05437421093785106	-0.024560024718612548	0.020467662840927367	0.011849003838836943	0.03348704768526555	0.007701079050710502	-0.012529018257650704
KEGG_GLYCOLYSIS_GLUCONEOGENESIS	0.1413791462237633	0.16992003622773585	0.14566497898518935	0.15147228720933256	0.16821528229116897	0.1771377141572399	0.17818756619385465	0.1436346507395724	0.13196366856016536	0.16291826325906775	0.1692842085306991	0.14826162324166675	0.15609831643115665	0.15508463914870088	0.17583879018290555	0.15840904911819867	0.17259170778698404	0.13171971398215213
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	0.20947542820850007	0.24759608012610052	0.2700481991186689	0.17527286018799326	0.16938880882563914	0.19443976086604076	0.1805001432436376	0.1651245701429159	0.21538948458006468	0.1871255263055243	0.1723322630514236	0.20659885723724644	0.1796751592628549	0.16049915772425552	0.1900893617836879	0.1605477230342685	0.20251434069398938	0.22750922081054353
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE	0.15757560280787913	0.20777619560347985	0.15646660248576702	0.1269780855130921	0.11507094727181971	0.1464482552064805	0.12175020363443337	0.08937275549591131	0.15734104744131744	0.10348745279033005	0.08775698516980918	0.10042343701877797	0.10252005565457793	0.12983936590224354	0.112151882326938	0.13099372935366854	0.13818128311483105	0.12899329729357328
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	0.13146549593695492	0.16810386224060941	0.2220312714172512	0.12340299629639435	0.0646405396270001	0.15542764870801645	0.12775193361612533	0.12316459337904578	0.1459974130405437	0.17292533789571968	0.1065554830734153	0.16308260542104025	0.13022702589557972	0.1159368073929194	0.11143607283105889	0.12841868466733325	0.14004984995431777	0.19123019192877927
