pathway_description	BS_8ZP3CBQA	BS_E4F1D721	BS_0QYS36NR	BS_1J2WQ08M	BS_196BBNEJ	BS_6H1C1ME9	BS_4T0HPZDC	BS_WRHDP7WF	BS_XQYHPBFS	BS_KXMYBQ6N	BS_MA2T7ET1	BS_JHGW42S6	BS_RHD7XPNP	BS_RGPSEMHC	BS_PJPGVD62	BS_J8VX4D17	BS_8RHPJ740	BS_CXVJK2FY	BS_T1DVKKJB	BS_V4W81SFC
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	0.1601279765993287	0.17078029079799975	0.18070754649709259	0.16967010282414074	0.17141826106855526	0.15177170026006287	0.20410029638772892	0.17028694025988714	0.17251160549917313	0.199643662864477	0.18875056499228915	0.13653211614564767	0.12276625299689162	0.16979728481819795	0.17743520118037479	0.16270898992063768	0.16485826409197427	0.1334718928404678	0.17050319195101607	0.17057937248866686
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	0.14377826760474782	0.11526208397015825	0.21840450654780214	0.18514807998239025	0.13568293762916847	0.17674083918277536	0.22041867834571857	0.19273529268576942	0.18653487749422765	0.20222114137356006	0.13141409432655352	0.20378073982900927	0.16377251329362083	0.20821459674331796	0.21312419520541925	0.1955634490231888	0.15461516676299925	0.1478353905624394	0.18034024699993295	0.13079896356646667
KEGG_APOPTOSIS	0.15456395873659654	0.17067630599342284	0.2040402315881284	0.17951837314566033	0.14583577630550423	0.16837885044582634	0.19820758771183897	0.19814824801818748	0.1739721537889203	0.1954626719883438	0.16152510246799956	0.14991140465147024	0.14695019005178428	0.18899587707632134	0.23627793763998636	0.15699393212724735	0.16435507189057658	0.1563546416265461	0.1732690030558822	0.17305084038201513
KEGG_ARACHIDONIC_ACID_METABOLISM	-0.09290143806548011	-0.05834299037972382	-0.04645533596847268	-0.09556547999903692	-0.08040237381473099	-0.09581274066311758	-0.05945154262016802	-0.08491384043209599	-0.07824407106862076	-0.08194696321201839	-0.09113088874122217	-0.09489723344778322	-0.07827637901925918	-0.0682887106106393	-0.03620587788910478	-0.08987098246620882	-0.09627452540293252	-0.1005048487586544	-0.12367052322353568	-0.127111871819893
KEGG_ARGININE_AND_PROLINE_METABOLISM	0.1652961625307101	0.13261890680574748	0.15986581411957956	0.1471718954555022	0.16285743042797027	0.15150502687259976	0.1596467647300627	0.14822262606882675	0.1338370971095303	0.14446995950529315	0.18611768971753173	0.15733085277196415	0.1378967529579828	0.15594994690759098	0.15812489770428156	0.15482999001014588	0.17619298724322574	0.13313663262320188	0.13604759414395795	0.14448816764325137
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	0.19964428741628165	0.18247289961382757	0.20193215219948324	0.22011145726790132	0.17927081037797712	0.19001413261738861	0.18278476195415408	0.18997824236374997	0.1781674006912407	0.1718574256700933	0.1678600028314544	0.20438855728441116	0.17354435670721005	0.17913236774058458	0.16719557622062828	0.16991597169568992	0.19655366982741526	0.10974063642424317	0.14274240854874523	0.1948256733489483
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	-0.17175550672290016	-0.18638228013102723	-0.17646585486566727	-0.17993735407701886	-0.17393054130439126	-0.17310090971909176	-0.1764439300725688	-0.15974870813452458	-0.16743021639322211	-0.1784675465106656	-0.1769685811187483	-0.17680143925321634	-0.17556652556057345	-0.1792689416981331	-0.18720979085251135	-0.18104170401665862	-0.1709982259352817	-0.1784067277573889	-0.21055771318767938	-0.18619233667959065
KEGG_ASTHMA	-0.1197134201570188	-0.13116626837653358	0.07551104378309063	0.025212843965216364	-0.12553447902085135	-0.03262941432965741	0.07442495048402552	-2.132009136117668e-4	0.01460088712930291	0.049248928708409426	-0.0754857880461093	0.009264088528885293	-0.0592223117677272	0.04624250278162405	0.04696155542234925	0.014821950731615527	-0.08197647447990314	-0.091040382892799	-0.027561698266551252	-0.1264727544660952
KEGG_AUTOIMMUNE_THYROID_DISEASE	-0.1072672766044303	-0.11457197613415206	0.012837152158719568	-0.019383572707812175	-0.12137926066384122	-0.057102145859234524	0.014412036268091396	-0.02469791465493837	-0.025626081861188584	0.0017727861694997434	-0.08226697998249612	-0.011621474507583105	-0.07074298449114227	-0.004165355769697518	0.006143021945225183	-0.03013003541496893	-0.08016158326972857	-0.10067599901392289	-0.02580519684031166	-0.12927102883180705
KEGG_AXON_GUIDANCE	0.21292079586290244	0.18942185046492102	0.24584635660389384	0.25077696011785233	0.22968730172773805	0.2097243292187084	0.23912271447289582	0.22446998422648132	0.2194593828825293	0.21791866373069407	0.20968442440869342	0.2222123933075742	0.20582251979755856	0.20990190812507903	0.21424889752826035	0.2194376341825536	0.22315018238971643	0.24522055980420715	0.24769946034257537	0.23232636015072483
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	0.18078184248455398	0.18097546066444403	0.2522622134009636	0.23573374287805732	0.18371696808303076	0.20355636125530585	0.24385586873507528	0.21402919994860253	0.20039554531163467	0.2216888350768774	0.17055158649746183	0.18619362347253984	0.16606998472840875	0.23138887409783654	0.29321528846559847	0.18744925530112733	0.17741334236981132	0.19915220456492247	0.19295585959553563	0.2080190710956819
KEGG_BASAL_CELL_CARCINOMA	0.13227736618653518	0.09361854389160831	0.13561924540741968	0.16703150001435008	0.1739824398067366	0.09317619533846769	0.12663325771803938	0.1284770756449267	0.11793262219352132	0.11630110368126498	0.11292293608768333	0.10192472626633513	0.14164837981956266	0.08962745781717833	0.051110440593241026	0.13922410835353563	0.1329543370271612	0.15033097872417678	0.16099046139573767	0.10877931502773598
KEGG_BASAL_TRANSCRIPTION_FACTORS	0.07712477089504319	0.10834729354260932	0.054009310367930045	0.0796643183145662	0.06805218265009487	0.0859618353810532	0.06308198075254802	0.07453018112996823	0.08107881561145036	0.07168694649461539	0.08524890737916907	0.07220027431907318	0.07079404890433216	0.06046397259106437	0.05418795522257174	0.08013353671561389	0.10009580173988311	0.11878860291991505	0.09641755210395873	0.10225409573159457
KEGG_BASE_EXCISION_REPAIR	0.14261457581452794	0.12201621946494803	0.1565635028942102	0.16643376232393867	0.15619353596743354	0.12150427937497144	0.14785929130304667	0.10715229222997323	0.10991928930562275	0.1663756275182324	0.15854472694029004	0.11039470456846945	0.13036740367403413	0.11274016749742516	0.13885766985523407	0.16155052533839478	0.156021996517552	0.13633038177505002	0.13879193512457874	0.16368835330343937
KEGG_BETA_ALANINE_METABOLISM	0.15317387260579	0.13988492989659732	0.135797474963085	0.15478757371781166	0.12928577213535306	0.1481297112991477	0.15185774208933722	0.13789008880321826	0.16100404072721616	0.12965171221798608	0.16227990931400205	0.12561848517108443	0.13007533471566532	0.15833998920646644	0.14259921178208376	0.11640450078935363	0.13954876786125395	0.11615043922971849	0.11619674576350576	0.12286601951196557
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	0.20818298485805867	0.18540898378043733	0.19247329763181883	0.17743513180724693	0.2207319222925323	0.22030317612888345	0.18945190254926228	0.2351208097823014	0.19749259469537736	0.16313518954427964	0.2074744711562452	0.20645001745279856	0.19842208959397983	0.18818778224112842	0.20741240822134013	0.19341046083525487	0.23834430443720067	0.17127064708624862	0.2088240658007223	0.2573896241923972
KEGG_BLADDER_CANCER	0.2457110766533218	0.23297814162534503	0.292479182837914	0.2848067894356146	0.24357361218596893	0.260291467039869	0.28708309147126515	0.26606536492698896	0.2683237721175213	0.2755186156242618	0.22874982332075933	0.2487421583210474	0.2363266973316724	0.22961160551873783	0.2896785159507483	0.2733099014539884	0.2657816610069712	0.26327492410385445	0.2535746953394719	0.27479264692870214
KEGG_BUTANOATE_METABOLISM	0.09573377701144513	0.1285438310913431	0.053367145451046066	0.05669467097532133	0.1155998599136483	0.06079691140441298	0.06357325038104979	0.0835555405101212	0.0806588716546734	0.07174511906732514	0.12939085436707243	0.0911972569071637	0.0943660542680728	0.07073494255015551	0.044988535441201113	0.07097236925252658	0.08302382459840138	0.04518250643905215	0.08264493747594945	0.09934746712537368
KEGG_CALCIUM_SIGNALING_PATHWAY	0.05916661946722332	0.02618743444409026	0.07054149591918735	0.040128772901916174	0.06542057784940156	0.04172854981073292	0.07142551388737488	0.06696182992963629	0.05728925402249259	0.04160550347307302	0.03471823006408472	0.054350213584900796	0.04510356697205498	0.06831304643648202	0.06555176216334123	0.06165679603312211	0.04747816485056747	0.03764750636638976	0.05465834479295637	0.021687291271951233
KEGG_CARDIAC_MUSCLE_CONTRACTION	0.16234055728899077	0.14298020215523197	0.13709732923633755	0.13424999445697844	0.13999114622644154	0.13937482581800892	0.1418956845683111	0.1296475889185392	0.13108645384673265	0.1335001854253575	0.12089037342853226	0.14593037484315902	0.14440583370524368	0.1270543772263543	0.12638761281611735	0.14554238452192161	0.15297819005269453	0.11314672521154223	0.11332222151246245	0.14904811744060734
KEGG_CELL_ADHESION_MOLECULES_CAMS	0.11054562892357328	0.09492848192812141	0.19587502658164532	0.17622020008268846	0.12616719785747638	0.12843614928368044	0.1722891543187462	0.1558769177367646	0.1415550508898013	0.17035013587324085	0.10767442218980089	0.16463603621048387	0.1285830942947329	0.16550011550388435	0.1481340710922841	0.13818783631402665	0.1208199238756199	0.09423184621231348	0.11205452537407443	0.1088178522610017
KEGG_CELL_CYCLE	0.1538899218609081	0.18293859488262884	0.17581640289380107	0.1959318064790789	0.16587510018611207	0.16715976124600995	0.1709735014932985	0.1618908658794215	0.16779289201100162	0.18617306003240824	0.16372840052003443	0.15119115277163467	0.1585482780594556	0.15884606179781005	0.1450001688450257	0.16441304649978172	0.17305800751795053	0.17172374203885307	0.17637225721838518	0.23075232863603715
KEGG_CHEMOKINE_SIGNALING_PATHWAY	0.09259695317589016	0.10336790616536796	0.17610931818053732	0.1416932186753446	0.10734251354257333	0.12334942794891192	0.16907789800937062	0.14673144251163692	0.13192753979959623	0.13932020802315248	0.09999820437701092	0.10275067164097211	0.10185115291857	0.14186860056511325	0.20668065972374486	0.10959233724339207	0.10659800891564382	0.10410537509406419	0.11432664205746323	0.11099432682869378
KEGG_CHRONIC_MYELOID_LEUKEMIA	0.3121090789775737	0.31163013465759565	0.34188911521602006	0.34303512205425446	0.3155725551270912	0.33052568443406655	0.349975891491817	0.3305211302732166	0.3316319065131095	0.32876234905993285	0.31770920660271373	0.3040904916445475	0.2991082579774855	0.3326426216103687	0.34758195986103513	0.32503231644279124	0.32514874466370547	0.3241489762640982	0.3141530857738634	0.3435404665579941
KEGG_CIRCADIAN_RHYTHM_MAMMAL	0.35248140866169314	0.3577280353441006	0.34625221009516016	0.28834995256399665	0.38144625835256407	0.390617964700659	0.3706247293495125	0.33624322125551726	0.3194462504755371	0.3381211810408965	0.3453913858531275	0.4035372534836603	0.4120960379546181	0.33789757886554733	0.37309980930613323	0.3649554267319998	0.38349614978609387	0.31052644353202086	0.38360406013184917	0.32323666158160425
KEGG_CITRATE_CYCLE_TCA_CYCLE	0.2761471977981035	0.31080807399163324	0.24509891385571456	0.24288010617315217	0.24446262442255934	0.27631034205284416	0.2513920894476066	0.2536911704106822	0.23939258223823148	0.2746680208757676	0.2910681359259841	0.26521538601892286	0.2798701941606702	0.24362349655967105	0.23438525119666478	0.22824907965276814	0.29946830772352284	0.19442599723611098	0.2135483006956151	0.27362839657604276
KEGG_COLORECTAL_CANCER	0.3230727417253558	0.31238663412855355	0.3250048444811478	0.3388680584762238	0.3205056680521963	0.31834616016045947	0.32927905838941307	0.33895508039118116	0.3269778365040797	0.3129327319670379	0.30100702565299753	0.30868407270893305	0.3100314287226077	0.32981184255333906	0.32611900214834383	0.32075894435614494	0.31087705076797545	0.31511132764950844	0.2962781992955082	0.3423748082330902
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	0.06821443192996915	0.08182605125946618	0.18783644906810706	0.13515273121374968	0.03121939608152481	0.06805225382815872	0.13097522139638434	0.10433025318137383	0.09142545181876119	0.10222330103842549	-0.023843726566994967	0.10899071381917971	0.0709308101173407	0.1444580534417735	0.13550182372534317	0.06514694440620647	0.07949321777397934	0.018084182478535393	0.012856143923708856	0.009094049900847372
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	0.15822969254980473	0.13490009972249464	0.1490831073303642	0.16899724243354552	0.1282715887627892	0.15455404025724503	0.15012804757740386	0.12822864861363042	0.14840864951425417	0.1502716347700367	0.17517024088216077	0.12100632166301549	0.11693339372495612	0.13610396199704594	0.13682383509665091	0.1312046398138752	0.17215865327117055	0.13892774074563222	0.14479019584642283	0.17564058852179293
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	-0.12343951052019786	-0.085770925186768	-0.001970533728217068	-0.05170768437869233	-0.10306343756585762	-0.09682563287423888	-0.024916595893303747	-0.038391097221817855	-0.0741967962249987	-0.04287449087350903	-0.11756484329919784	-0.10059895278629791	-0.0994228286317927	-0.06419964761429388	0.004996259888419959	-0.09011323530792557	-0.0918916010754603	-0.10026958462010209	-0.08439713117811926	-0.10435270713295437
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	-0.05476827887163624	-0.018129577818946925	0.02297981107168094	-0.03497274906958581	-0.04263577053287343	-0.033064850702101294	0.009228505225888563	-0.003429799082760199	-0.0553180979652919	0.003918874529474426	-0.04351174098635698	-0.023195753440052598	-0.03169307197086909	-0.0243654647412524	0.038527622202710846	-0.036864345321722336	-0.04522259738669232	-0.022441251450407276	-0.024976751483700193	-0.04106035770788973
KEGG_DILATED_CARDIOMYOPATHY	0.16304129638479012	0.1362985445557798	0.16911537331870402	0.17533118437620007	0.1417252020406021	0.1443125700184527	0.15007998387545116	0.14889586016511036	0.1437629337225168	0.13293383039967324	0.1155641688634976	0.14786141727149396	0.11589326662630269	0.15006532870592057	0.1321786152418628	0.140992452198847	0.14519257836024288	0.07858425430595962	0.09231344248016878	0.13953040560989774
KEGG_DNA_REPLICATION	0.07832330494430821	0.06870781755007895	0.10376619435614544	0.1464483473577739	0.09702691472005094	0.05761911921795481	0.08468629183149869	0.057256013975039995	0.049229726421727495	0.12223170138068302	0.10060763355919296	0.037182244899460946	0.06053415793200832	0.03931221992427521	0.03818065522166867	0.08417433296210136	0.08960036334132676	0.07030756748946455	0.08574325712091097	0.1503890603757182
KEGG_DORSO_VENTRAL_AXIS_FORMATION	0.24871272593005891	0.2323713916032271	0.25736201715388235	0.24832955911092514	0.25398742908770505	0.253852259829216	0.2858281618806782	0.2797325402357956	0.2724159724157627	0.2516226566403217	0.24473079197221803	0.2624888452057732	0.2462698633531341	0.2703712387464202	0.26488312056840335	0.2529109890361427	0.25933581226621577	0.2418364258820014	0.23822671768872322	0.2539770411956138
KEGG_DRUG_METABOLISM_CYTOCHROME_P450	-0.14794062085537693	-0.17350552843245662	-0.17644236867408822	-0.20255863788838122	-0.156027038760824	-0.19923704022656025	-0.17804508191364402	-0.18891917488261534	-0.1738740466417633	-0.20637825398538281	-0.18539146046618327	-0.1446584199778416	-0.15233173872125416	-0.17007724087540588	-0.18186993592074993	-0.20279678105219745	-0.18517703075282774	-0.1967086786975538	-0.217962372827266	-0.23069202019702278
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	-0.15374155031683287	-0.16214875691891895	-0.11691715071459041	-0.12757895559342697	-0.17038622620004545	-0.1268687524154171	-0.12250284482711139	-0.15597033778761094	-0.16123989083192886	-0.11491108310578231	-0.15309632097493725	-0.14407498542926514	-0.15657927628236634	-0.1503355732986152	-0.10857647540484688	-0.15207624478341647	-0.14470829176119848	-0.1591607450283904	-0.15884701942985288	-0.15607669913284136
KEGG_ECM_RECEPTOR_INTERACTION	0.25013684053742075	0.22645322299164733	0.30993641654710113	0.31482315800755717	0.23660012671010042	0.24368491082647797	0.2580529900912639	0.2597439930619158	0.24634825087606213	0.2815213914280358	0.22148526046944164	0.27597283850198917	0.23860897566834843	0.24733328680166689	0.2573239352900235	0.2542619932327525	0.26146167746703597	0.2084200388348075	0.20478716139375025	0.25173432089583986
KEGG_ENDOCYTOSIS	0.24263302020530034	0.23992938450492665	0.26629515486229166	0.25459111346116997	0.2493007488347085	0.25309979371769786	0.26315857222277556	0.25302344304079105	0.25187786328652845	0.2571188574417004	0.2523483881922244	0.23977891936743703	0.2351148293057328	0.24774179307906527	0.2729239854630235	0.25267967529781377	0.25577905601373124	0.24148209232784984	0.25095082190239765	0.2532365776952044
KEGG_ENDOMETRIAL_CANCER	0.3351472283890836	0.3125076078009282	0.3303660874253397	0.32889412165105153	0.34462112295673547	0.33411184895212004	0.33129964316142185	0.3360757686193725	0.32422773292434753	0.32165703029118214	0.321604589815967	0.32559037913700933	0.3275210905535916	0.32997598638894327	0.3371152797842273	0.3379327264333008	0.3207980689289719	0.3306339595961766	0.3453220915951553	0.3372163184358656
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	0.21836152373686746	0.23394134286500387	0.2703518096558871	0.2548768192413857	0.21647991036607406	0.25005764552236365	0.2733489540964436	0.2582692638057467	0.24313331043039946	0.2425807636688455	0.21630020176377296	0.21552629686839506	0.20652101350547272	0.2335393179312157	0.3187540694897892	0.22736808728068994	0.24035120828790307	0.22173451460432345	0.2609152887575252	0.2465209364890908
KEGG_ERBB_SIGNALING_PATHWAY	0.24698105121331224	0.2287324137144953	0.2536701553149281	0.2383384593549802	0.25845419144738924	0.2545813814546727	0.2659370144796986	0.2530810961162985	0.25762861664183245	0.23332314958678044	0.24880773268095	0.24242746357372538	0.24330484584094245	0.23989325298199465	0.2645288797568733	0.2534782075976299	0.24809101846908363	0.24925759062774952	0.27751367540199184	0.26341862868327265
KEGG_ETHER_LIPID_METABOLISM	-0.01128886062855699	0.01043703587998861	0.006807045228710803	-0.0036465015479058864	-0.009824029421591314	0.022587476520768524	0.005782402549210998	0.0025458478291528314	0.014819076064347165	-0.008256362484160536	0.021776021639562188	-0.00786254764445412	-0.009979242100681017	0.04709322442703823	0.013556682412068904	-0.02023384911510927	-0.010047453383653208	0.0127828729103118	-0.0048387040664921955	0.027162109000414686
KEGG_FATTY_ACID_METABOLISM	0.16578911266684426	0.1554615580951581	0.14192336457128607	0.13617833452879236	0.16596431203463385	0.13022860863103794	0.14195541892697877	0.1587944672128623	0.15003186247473377	0.12079987391533213	0.16389818822981372	0.15172229009927393	0.15269440159150166	0.15597369884461607	0.13001317751382832	0.13541109167890192	0.1372943110268166	0.15322224323993294	0.1606653304642234	0.17134180856580652
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	0.0993537238110267	0.11145751535765548	0.15190096439581327	0.1437238900729663	0.11035148584480253	0.12486546937632019	0.15286105360620045	0.1289112053200534	0.1260698220109115	0.12188726751523524	0.09352632715769202	0.10142767900270039	0.09556491137470403	0.15213249013549635	0.19694833698795075	0.09961801673911919	0.08943475341957788	0.11769194820872445	0.11614932104827977	0.1222833453874252
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	0.23498982785209568	0.22119441488810282	0.299182820445583	0.29014967354152205	0.24209261246015137	0.24927409473919032	0.29715062935659464	0.26284040660946917	0.25413660876726246	0.26549721964822504	0.22131220544442276	0.24700158932004299	0.22562257905524152	0.2880285924948398	0.3264605701552136	0.24382342663471854	0.22867452782182912	0.2261521602101994	0.2435167483890529	0.2658697680859636
KEGG_FOCAL_ADHESION	0.28718804160597794	0.2617847589466873	0.32161402264639216	0.32384236109248854	0.27782380534394047	0.28272066765326814	0.3039472162724922	0.29644835713922285	0.2910190810682678	0.2982110715933499	0.2675635612382889	0.29229622332844624	0.26974945629011343	0.2890477751895062	0.3059349389896499	0.2811573862184268	0.2899520189785156	0.2634981335262278	0.27160900054949444	0.2900751203373943
KEGG_FOLATE_BIOSYNTHESIS	-0.051250478484964085	-0.05071334660872386	0.013373315106017667	-0.01844917543478106	-0.04478003832720692	-0.03773525583966987	-0.037836445523361135	0.02959176349285654	-0.04370499959638259	-0.01264083826752107	8.65100653591603e-4	-0.06918480187274265	-0.023150888582224603	-0.03621201737786486	0.04185790796288668	-0.007698136563351311	-0.015806951924069258	-0.03168438951468952	-0.0486509537791088	-0.0062671073610005715
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	0.20252204884679845	0.1376335264312645	0.19005443388211746	0.18598651597177576	0.20891542143628758	0.21328015319674312	0.21423309453115283	0.18048611057850172	0.18949501450636802	0.1690915088914162	0.18689278668182827	0.18689207459957757	0.18933128915287098	0.15608804206245044	0.21954418956197844	0.1807270578879316	0.2168940066171503	0.18854081065328468	0.20489492179166566	0.1804488704084335
KEGG_GALACTOSE_METABOLISM	0.18037222502318126	0.1457175942923969	0.20816674992121734	0.20734800527005157	0.1607765549506846	0.15148992154409235	0.18981813519735957	0.1527560966928176	0.15691386347914543	0.1698879852058495	0.16798589089831684	0.13166172639409224	0.14341552874961563	0.14865151987993533	0.21543877106751733	0.17396371550678713	0.18371434676415094	0.10973413929063751	0.15868475310317512	0.18133934887506115
KEGG_GAP_JUNCTION	0.21625663318161162	0.19550579617946914	0.23014093740710206	0.23062901290975082	0.22504093868134653	0.22254484927549192	0.23804688918398167	0.23795992936677815	0.23645226191842128	0.22539784322493892	0.22652484112823226	0.21002134980137852	0.1952032402694324	0.2206151690029463	0.22290458788249579	0.21886495936833575	0.21713316560860688	0.20037248656869955	0.21947236069514103	0.21571599981564935
KEGG_GLIOMA	0.24934674716938027	0.23986362016203702	0.2705759686418445	0.2799770996749932	0.2599409088764003	0.2503832950458864	0.2768733955135751	0.25315549446319946	0.2675468832980088	0.2674455124545731	0.27371944776911217	0.24608922033583952	0.2409701217733237	0.26712720807009066	0.2778449579510793	0.2519294082280639	0.24600623416950151	0.26142109939103986	0.28065221306460664	0.27778530670705504
KEGG_GLUTATHIONE_METABOLISM	0.162183210498651	0.14520841154654981	0.18013581704144044	0.15742223743182812	0.15834002350119622	0.1287374360664466	0.16920997712036945	0.14505950778171356	0.14064703338938117	0.14013656457530183	0.12815317467236623	0.13252775261504846	0.15191986474911687	0.14473807207263503	0.16638879914898186	0.11825541694651122	0.1613014396480241	0.0938598838241091	0.09270293545836193	0.1366083053724208
KEGG_GLYCEROLIPID_METABOLISM	0.1150285453909679	0.09433579743525294	0.11423051531865469	0.11367367788082863	0.12011277767253363	0.11247198730044326	0.1160817838842409	0.10200860695713344	0.09670927958192933	0.09198373639621964	0.10729865428489786	0.11445657693387967	0.08141727805962827	0.09894983943126992	0.1335475188793241	0.10810678810710472	0.11376925173306393	0.07032032517996649	0.08969527250747222	0.10683507993457178
